Nevada	466	2014	Anglemire, Joey	1483976	Fr.	2013-14	Offensive Line	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Arendse, Kolby	1158610	Sr.	2013-14	Tight End		6	0	0	0	0	0	0	0	0	0	0	0	16	183	2	0	0	0			0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0		0	0	0	0	12	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Ayiyi, Chris	1483927	Jr.	2013-14	Defensive Back	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Azu-Irondi, Sike	1483870	Fr.	2013-14	Wide Receiver	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Beard, Necho	1158611	Jr.	2013-14	Defensive Back	0-0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Bertando, Alex	1392885	Fr.	2013-14	Linebacker	0-0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	0	6	1	25	23	48	3	3	4.5	10	0	0	0.0	0	1
Nevada	466	2014	Bitonio, Joel	1011087	Sr.	2013-14	Offensive Line		12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1	1	2	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Block, Cody	1483922	Fr.	2013-14	Offensive Line	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Boy, Alex	1483978	So.	2013-14	Punter	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Bradley, Aaron	1158615	Jr.	2013-14	Wide Receiver		10	0	0	0	1	0	0	0	0	0	1	0	40	474	2	0	0	0			0	0	0	0	0	0	2	32	0	2	0	0	0	0	0	0		0	0	0	0	12	0	0	1	1	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Brickell, Zach	1276698	So.	2013-14	Offensive Line	0-0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Brock, Kendall	1276699	Jr.	2013-14	Running Back	0-0	11	185	812	10	0	0	0	0	0	0	185	812	10	56	0	0	0	0			0	0	0	0	0	0	4	59	0	10	0	0	0	0	0	0		0	0	0	0	60	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Brooks, Julian	1483947	Fr.	2013-14	Defensive Back	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Calloway, Tere	1483943	Fr.	2013-14	Defensive Back	0-0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	2	0	2	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Carrow, Austin	1483874	Fr.	2013-14	Tight End	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Chapman, Giles	1483986	So.	2013-14	Wide Receiver	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Clifford, Patrick	1483948	Fr.	2013-14	Tight End	0-0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0		0	0	0	0	0	0	4	0	4	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Coates, Reggie	1392886	So.	2013-14	Linebacker	0-0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	3	3	6	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Combs, Devin	1276701	Jr.	2013-14	Quarterback		3	6	39	0	18	11	0	84	1	0	24	123	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Concellos, Colton	1483950	Fr.	2013-14	Linebacker	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Corbett, Austin	1483980	Fr.	2013-14	Offensive Line	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Coulter, Dominic	1276702	So.	2013-14	Wide Receiver												0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Damanhoury, Ziad	1483982	Fr.	2013-14	Offensive Line	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	Dambacher, Nolan	1392887	Fr.	2013-14	Defensive Line	0-0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1	1	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	Davis, Jimbo	1483928	Fr.	2013-14	Wide Receiver	0-0											0	0																		0			0	0								0				0			0.0						
Nevada	466	2014	De Haro, Abel	1392888	So.	2013-14	Offensive Line	0-0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0
Nevada	466	2014	De Koning, Burton	1276703	So.	2013-14	Linebacker		12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	7	4	11	0	0	0.0	0	0	0	0.0	0	0
