2015	11980	721	Air Force	-	Totals	-	-	-	-	3	190	1,005	1,071	66	5.29	11	335.00	 
2015	11980	721	Air Force	-	Opponent Totals	-	-	-	-	3	82	232	317	85	2.83	4	77.33	 
2015	11980	5	Akron	-	Totals	-	-	-	-	3	76	274	324	50	3.61	2	91.33	 
2015	11980	5	Akron	-	Opponent Totals	-	-	-	-	3	120	538	608	70	4.48	5	179.33	 
2015	11980	8	Alabama	-	Totals	-	-	-	-	4	182	1,007	1,092	85	5.53	11	251.75	 
2015	11980	8	Alabama	-	Opponent Totals	-	-	-	-	4	93	248	354	106	2.67	1	62.00	 
2015	11980	27	Appalachian St.	-	Totals	-	-	-	-	3	130	637	672	35	4.90	7	212.33	 
2015	11980	27	Appalachian St.	-	Opponent Totals	-	-	-	-	3	91	467	550	83	5.13	5	155.67	 
2015	11980	29	Arizona	-	Totals	-	-	-	-	4	162	912	968	56	5.63	7	228.00	 
2015	11980	29	Arizona	-	Opponent Totals	-	-	-	-	4	152	541	656	115	3.56	5	135.25	 
2015	11980	28	Arizona St.	-	Totals	-	-	-	-	3	128	913	955	42	7.13	12	304.33	 
2015	11980	28	Arizona St.	-	Opponent Totals	-	-	-	-	3	126	591	706	115	4.69	3	197.00	 
2015	11980	31	Arkansas	-	Totals	-	-	-	-	4	182	1,298	1,352	54	7.13	17	324.50	 
2015	11980	31	Arkansas	-	Opponent Totals	-	-	-	-	4	130	560	665	105	4.31	4	140.00	 
2015	11980	30	Arkansas St.	-	Totals	-	-	-	-	4	185	643	845	202	3.48	9	160.75	 
2015	11980	30	Arkansas St.	-	Opponent Totals	-	-	-	-	4	161	545	677	132	3.39	5	136.25	 
2015	11980	725	Army	-	Opponent Totals	-	-	-	-	3	91	452	505	4.97	53	2	150.67	 
2015	11980	37	Auburn	-	Totals	-	-	-	-	3	143	788	827	39	5.51	9	262.67	 
2015	11980	37	Auburn	-	Opponent Totals	-	-	-	-	3	104	258	375	117	2.48	3	86.00	 
2015	11980	77	BYU	-	Totals	-	-	-	-	4	196	921	1,011	90	4.70	12	230.25	 
2015	11980	77	BYU	-	Opponent Totals	-	-	-	-	4	123	355	417	62	2.89	3	88.75	 
2015	11980	47	Ball St.	-	Totals	-	-	-	-	4	168	671	754	3.99	83	2	167.75	 
2015	11980	47	Ball St.	-	Opponent Totals	-	-	-	-	4	128	565	635	4.41	70	5	141.25	 
2015	11980	51	Baylor	-	Totals	-	-	-	-	3	141	715	744	5.07	29	12	238.33	 
2015	11980	51	Baylor	-	Opponent Totals	-	-	-	-	3	105	193	334	1.84	141	1	64.33	 
2015	11980	66	Boise St.	-	Totals	-	-	-	-	4	168	773	935	162	4.60	7	193.25	 
2015	11980	66	Boise St.	-	Opponent Totals	-	-	-	-	4	116	214	351	137	1.84	2	53.50	 
2015	11980	67	Boston College	-	Totals	-	-	-	-	4	213	1,345	1,449	104	6.31	13	336.25	 
2015	11980	67	Boston College	-	Opponent Totals	-	-	-	-	4	124	394	523	129	3.18	1	98.50	 
2015	11980	71	Bowling Green	-	Totals	-	-	-	-	4	141	681	761	80	4.83	11	170.25	 
2015	11980	71	Bowling Green	-	Opponent Totals	-	-	-	-	4	172	1,115	1,167	52	6.48	16	278.75	 
2015	11980	86	Buffalo	-	Opponent Totals	-	-	-	-	4	174	697	811	114	4.01	12	174.25	 
2015	11980	107	California	-	Totals	-	-	-	-	3	135	562	639	77	4.16	6	187.33	 
2015	11980	107	California	-	Opponent Totals	-	-	-	-	3	93	332	431	99	3.57	3	110.67	 
2015	11980	129	Central Mich.	-	Totals	-	-	-	-	4	147	444	574	130	3.02	4	111.00	 
2015	11980	129	Central Mich.	-	Opponent Totals	-	-	-	-	4	147	655	724	69	4.46	5	163.75	 
2015	11980	458	Charlotte	-	Totals	-	-	-	-	4	165	853	927	74	5.17	11	213.25	 
2015	11980	458	Charlotte	-	Opponent Totals	-	-	-	-	4	141	322	521	199	2.28	1	80.50	 
2015	11980	140	Cincinnati	-	Totals	-	-	-	-	2	60	247	281	4.12	34	2	123.50	 
2015	11980	140	Cincinnati	-	Opponent Totals	-	-	-	-	2	83	342	431	4.12	89	2	171.00	 
2015	11980	147	Clemson	-	Totals	-	-	-	-	3	134	457	555	98	3.41	8	152.33	 
2015	11980	147	Clemson	-	Opponent Totals	-	-	-	-	3	96	348	515	167	3.62	7	116.00	 
2015	11980	157	Colorado	-	Totals	-	-	-	-	4	154	640	733	93	4.16	3	160.00	 
2015	11980	157	Colorado	-	Opponent Totals	-	-	-	-	4	142	724	808	84	5.10	7	181.00	 
2015	11980	156	Colorado St.	-	Totals	-	-	-	-	3	101	518	571	53	5.13	6	172.67	 
2015	11980	156	Colorado St.	-	Opponent Totals	-	-	-	-	3	123	637	677	40	5.18	5	212.33	 
2015	11980	193	Duke	-	Totals	-	-	-	-	4	163	1,044	1,075	31	6.40	12	261.00	 
2015	11980	193	Duke	-	Opponent Totals	-	-	-	-	4	179	729	858	129	4.07	5	182.25	 
2015	11980	196	East Carolina	-	Totals	-	-	-	-	4	120	758	837	6.32	79	10	189.50	 
2015	11980	196	East Carolina	-	Opponent Totals	-	-	-	-	4	141	481	559	3.41	78	4	120.25	 
2015	11980	204	Eastern Mich.	-	Opponent Totals	-	-	-	-	4	177	969	1,068	5.47	99	13	242.25	 
2015	11980	231	FIU	-	Totals	-	-	-	-	4	139	336	554	2.42	218	2	84.00	 
2015	11980	231	FIU	-	Opponent Totals	-	-	-	-	4	168	515	687	3.07	172	6	128.75	 
2015	11980	229	Fla. Atlantic	-	Totals	-	-	-	-	4	135	527	615	3.90	88	2	131.75	 
2015	11980	229	Fla. Atlantic	-	Opponent Totals	-	-	-	-	4	157	955	1,036	6.08	81	11	238.75	 
2015	11980	235	Florida	-	Totals	-	-	-	-	3	116	603	635	32	5.20	6	201.00	 
2015	11980	235	Florida	-	Opponent Totals	-	-	-	-	3	119	357	464	107	3.00	1	119.00	 
2015	11980	234	Florida St.	-	Totals	-	-	-	-	3	93	329	426	97	3.54	6	109.67	 
2015	11980	234	Florida St.	-	Opponent Totals	-	-	-	-	3	138	512	591	79	3.71	5	170.67	 
2015	11980	96	Fresno St.	-	Totals	-	-	-	-	4	155	706	835	129	4.55	7	176.50	 
2015	11980	96	Fresno St.	-	Opponent Totals	-	-	-	-	4	194	872	931	59	4.49	7	218.00	 
2015	11980	253	Ga. Southern	-	Totals	-	-	-	-	4	190	1,428	1,491	63	7.52	19	357.00	 
2015	11980	253	Ga. Southern	-	Opponent Totals	-	-	-	-	4	164	755	873	118	4.60	2	188.75	 
2015	11980	257	Georgia	-	Totals	-	-	-	-	3	118	912	951	7.73	39	12	304.00	 
2015	11980	257	Georgia	-	Opponent Totals	-	-	-	-	3	113	311	413	2.75	102	4	103.67	 
2015	11980	254	Georgia St.	-	Totals	-	-	-	-	4	139	501	595	3.60	94	7	125.25	 
2015	11980	254	Georgia St.	-	Opponent Totals	-	-	-	-	4	183	786	861	4.30	75	6	196.50	 
2015	11980	255	Georgia Tech	-	Totals	-	-	-	-	4	197	1,168	1,232	5.93	64	10	292.00	 
2015	11980	255	Georgia Tech	-	Opponent Totals	-	-	-	-	4	143	777	873	5.43	96	9	194.25	 
2015	11980	277	Hawaii	-	Totals	-	-	-	-	4	169	596	696	3.53	100	6	149.00	 
2015	11980	277	Hawaii	-	Opponent Totals	-	-	-	-	4	156	511	610	3.28	99	5	127.75	 
2015	11980	288	Houston	-	Totals	-	-	-	-	4	128	658	785	5.14	127	8	164.50	 
2015	11980	288	Houston	-	Opponent Totals	-	-	-	-	4	190	698	798	14.02	100	8	698.00	 
2015	11980	295	Idaho	-	Totals	-	-	-	-	3	94	228	332	104	2.43	3	76.00	 
2015	11980	295	Idaho	-	Opponent Totals	-	-	-	-	3	128	665	726	61	5.20	9	221.67	 
2015	11980	301	Illinois	-	Totals	-	-	-	-	4	110	433	508	75	3.94	5	108.25	 
2015	11980	301	Illinois	-	Opponent Totals	-	-	-	-	4	199	690	823	133	3.47	5	172.50	 
2015	11980	306	Indiana	-	Totals	-	-	-	-	3	156	931	966	5.97	35	12	310.33	 
2015	11980	306	Indiana	-	Opponent Totals	-	-	-	-	3	99	378	465	3.82	87	4	126.00	 
2015	11980	312	Iowa	-	Totals	-	-	-	-	4	144	526	581	55	3.65	6	131.50	 
2015	11980	312	Iowa	-	Opponent Totals	-	-	-	-	4	129	382	463	81	2.96	2	95.50	 
2015	11980	311	Iowa St.	-	Totals	-	-	-	-	3	89	289	338	3.25	49	3	96.33	 
2015	11980	311	Iowa St.	-	Opponent Totals	-	-	-	-	3	129	663	707	5.14	44	10	221.00	 
2015	11980	328	Kansas	-	Totals	-	-	-	-	3	131	601	697	4.59	96	2	200.33	 
2015	11980	328	Kansas	-	Opponent Totals	-	-	-	-	3	107	556	599	5.20	43	5	185.33	 
2015	11980	327	Kansas St.	-	Totals	-	-	-	-	3	122	512	576	64	4.20	10	170.67	 
2015	11980	327	Kansas St.	-	Opponent Totals	-	-	-	-	3	103	302	370	68	2.93	3	100.67	 
2015	11980	331	Kent St.	-	Totals	-	-	-	-	3	73	142	218	76	1.95	 	47.33	 
2015	11980	331	Kent St.	-	Opponent Totals	-	-	-	-	3	147	645	686	41	4.39	5	215.00	 
2015	11980	334	Kentucky	-	Totals	-	-	-	-	3	113	547	625	78	4.84	7	182.33	 
2015	11980	334	Kentucky	-	Opponent Totals	-	-	-	-	3	125	494	569	75	3.95	2	164.67	 
2015	11980	365	LSU	-	Totals	-	-	-	-	4	192	768	886	118	4.00	10	192.00	 
2015	11980	365	LSU	-	Opponent Totals	-	-	-	-	4	142	636	756	120	4.48	5	159.00	 
2015	11980	671	La.-Lafayette	-	Totals	-	-	-	-	4	135	686	727	5.08	41	5	171.50	 
2015	11980	671	La.-Lafayette	-	Opponent Totals	-	-	-	-	4	150	791	907	5.27	116	10	197.75	 
2015	11980	498	La.-Monroe	-	Totals	-	-	-	-	3	99	329	396	67	3.32	4	109.67	 
2015	11980	498	La.-Monroe	-	Opponent Totals	-	-	-	-	3	115	334	448	114	2.90	5	111.33	 
2015	11980	366	Louisiana Tech	-	Totals	-	-	-	-	4	127	523	611	4.12	88	6	130.75	 
2015	11980	366	Louisiana Tech	-	Opponent Totals	-	-	-	-	4	148	567	647	3.83	80	12	141.75	 
2015	11980	367	Louisville	-	Totals	-	-	-	-	4	154	546	707	161	3.55	9	136.50	 
2015	11980	367	Louisville	-	Opponent Totals	-	-	-	-	4	126	313	467	154	2.48	1	78.25	 
2015	11980	388	Marshall	-	Totals	-	-	-	-	4	166	1,144	1,198	54	6.89	13	286.00	 
2015	11980	388	Marshall	-	Opponent Totals	-	-	-	-	4	130	397	518	121	3.05	1	99.25	 
2015	11980	392	Maryland	-	Totals	-	-	-	-	4	149	653	751	4.38	98	7	163.25	 
2015	11980	392	Maryland	-	Opponent Totals	-	-	-	-	4	191	797	916	4.17	119	5	199.25	 
2015	11980	400	Massachusetts	-	Totals	-	-	-	-	4	119	250	405	2.10	155	4	62.50	 
2015	11980	400	Massachusetts	-	Opponent Totals	-	-	-	-	4	193	882	962	4.57	80	11	220.50	 
2015	11980	404	Memphis	-	Totals	-	-	-	-	3	145	728	761	33	5.02	11	242.67	 
2015	11980	404	Memphis	-	Opponent Totals	-	-	-	-	3	109	348	465	117	3.19	5	116.00	 
2015	11980	415	Miami (FL)	-	Totals	-	-	-	-	4	118	490	633	143	4.15	6	122.50	 
2015	11980	415	Miami (FL)	-	Opponent Totals	-	-	-	-	4	177	591	738	147	3.34	5	147.75	 
2015	11980	414	Miami (OH)	-	Totals	-	-	-	-	4	142	295	492	2.08	197	1	73.75	 
