year	year_id	division_id	school_id	school_name	school_url
2014	11520	11	694	Tennessee	http://stats.ncaa.org/team/index/11520?org_id=694
2014	11520	11	703	Texas	http://stats.ncaa.org/team/index/11520?org_id=703
2014	11520	11	697	Texas A&M	http://stats.ncaa.org/team/index/11520?org_id=697
2014	11520	11	670	Texas St.	http://stats.ncaa.org/team/index/11520?org_id=670
2014	11520	11	700	Texas Tech	http://stats.ncaa.org/team/index/11520?org_id=700
2014	11520	11	709	Toledo	http://stats.ncaa.org/team/index/11520?org_id=709
2014	11520	11	716	Troy	http://stats.ncaa.org/team/index/11520?org_id=716
2014	11520	11	718	Tulane	http://stats.ncaa.org/team/index/11520?org_id=718
2014	11520	11	719	Tulsa	http://stats.ncaa.org/team/index/11520?org_id=719
2014	11520	11	9	UAB	http://stats.ncaa.org/team/index/11520?org_id=9
2014	11520	11	128	UCF	http://stats.ncaa.org/team/index/11520?org_id=128
2014	11520	11	110	UCLA	http://stats.ncaa.org/team/index/11520?org_id=110
2014	11520	11	164	UConn	http://stats.ncaa.org/team/index/11520?org_id=164
2014	11520	11	465	UNLV	http://stats.ncaa.org/team/index/11520?org_id=465
2014	11520	11	704	UTEP	http://stats.ncaa.org/team/index/11520?org_id=704
2014	11520	11	706	UTSA	http://stats.ncaa.org/team/index/11520?org_id=706
2014	11520	11	732	Utah	http://stats.ncaa.org/team/index/11520?org_id=732
2014	11520	11	731	Utah St.	http://stats.ncaa.org/team/index/11520?org_id=731
2014	11520	11	736	Vanderbilt	http://stats.ncaa.org/team/index/11520?org_id=736
2014	11520	11	746	Virginia	http://stats.ncaa.org/team/index/11520?org_id=746
2014	11520	11	742	Virginia Tech	http://stats.ncaa.org/team/index/11520?org_id=742
2014	11520	11	749	Wake Forest	http://stats.ncaa.org/team/index/11520?org_id=749
2014	11520	11	756	Washington	http://stats.ncaa.org/team/index/11520?org_id=756
2014	11520	11	754	Washington St.	http://stats.ncaa.org/team/index/11520?org_id=754
2014	11520	11	768	West Virginia	http://stats.ncaa.org/team/index/11520?org_id=768
2014	11520	11	772	Western Ky.	http://stats.ncaa.org/team/index/11520?org_id=772
2014	11520	11	774	Western Mich.	http://stats.ncaa.org/team/index/11520?org_id=774
2014	11520	11	796	Wisconsin	http://stats.ncaa.org/team/index/11520?org_id=796
2014	11520	11	811	Wyoming	http://stats.ncaa.org/team/index/11520?org_id=811
2014	11520	12	2	Abilene Christian	http://stats.ncaa.org/team/index/11520?org_id=2
2014	11520	12	6	Alabama A&M	http://stats.ncaa.org/team/index/11520?org_id=6
2014	11520	12	7	Alabama St.	http://stats.ncaa.org/team/index/11520?org_id=7
2014	11520	12	14	Albany (NY)	http://stats.ncaa.org/team/index/11520?org_id=14
2014	11520	12	17	Alcorn	http://stats.ncaa.org/team/index/11520?org_id=17
2014	11520	12	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/index/11520?org_id=2678
2014	11520	12	43	Austin Peay	http://stats.ncaa.org/team/index/11520?org_id=43
2014	11520	12	61	Bethune-Cookman	http://stats.ncaa.org/team/index/11520?org_id=61
2014	11520	12	80	Brown	http://stats.ncaa.org/team/index/11520?org_id=80
2014	11520	12	81	Bryant	http://stats.ncaa.org/team/index/11520?org_id=81
2014	11520	12	83	Bucknell	http://stats.ncaa.org/team/index/11520?org_id=83
2014	11520	12	87	Butler	http://stats.ncaa.org/team/index/11520?org_id=87
2014	11520	12	90	Cal Poly	http://stats.ncaa.org/team/index/11520?org_id=90
2014	11520	12	115	Campbell	http://stats.ncaa.org/team/index/11520?org_id=115
2014	11520	12	1004	Central Ark.	http://stats.ncaa.org/team/index/11520?org_id=1004
2014	11520	12	127	Central Conn. St.	http://stats.ncaa.org/team/index/11520?org_id=127
2014	11520	12	48	Charleston So.	http://stats.ncaa.org/team/index/11520?org_id=48
2014	11520	12	458	Charlotte	http://stats.ncaa.org/team/index/11520?org_id=458
2014	11520	12	693	Chattanooga	http://stats.ncaa.org/team/index/11520?org_id=693
2014	11520	12	141	Citadel	http://stats.ncaa.org/team/index/11520?org_id=141
2014	11520	12	149	Coastal Caro.	http://stats.ncaa.org/team/index/11520?org_id=149
2014	11520	12	153	Colgate	http://stats.ncaa.org/team/index/11520?org_id=153
2014	11520	12	158	Columbia	http://stats.ncaa.org/team/index/11520?org_id=158
2014	11520	12	167	Cornell	http://stats.ncaa.org/team/index/11520?org_id=167
2014	11520	12	172	Dartmouth	http://stats.ncaa.org/team/index/11520?org_id=172
2014	11520	12	173	Davidson	http://stats.ncaa.org/team/index/11520?org_id=173
2014	11520	12	175	Dayton	http://stats.ncaa.org/team/index/11520?org_id=175
2014	11520	12	180	Delaware	http://stats.ncaa.org/team/index/11520?org_id=180
2014	11520	12	178	Delaware St.	http://stats.ncaa.org/team/index/11520?org_id=178
2014	11520	12	189	Drake	http://stats.ncaa.org/team/index/11520?org_id=189
2014	11520	12	194	Duquesne	http://stats.ncaa.org/team/index/11520?org_id=194
2014	11520	12	201	Eastern Ill.	http://stats.ncaa.org/team/index/11520?org_id=201
2014	11520	12	202	Eastern Ky.	http://stats.ncaa.org/team/index/11520?org_id=202
2014	11520	12	207	Eastern Wash.	http://stats.ncaa.org/team/index/11520?org_id=207
2014	11520	12	1068	Elon	http://stats.ncaa.org/team/index/11520?org_id=1068
2014	11520	12	228	Florida A&M	http://stats.ncaa.org/team/index/11520?org_id=228
2014	11520	12	236	Fordham	http://stats.ncaa.org/team/index/11520?org_id=236
2014	11520	12	244	Furman	http://stats.ncaa.org/team/index/11520?org_id=244
2014	11520	12	1092	Gardner-Webb	http://stats.ncaa.org/team/index/11520?org_id=1092
2014	11520	12	251	Georgetown	http://stats.ncaa.org/team/index/11520?org_id=251
2014	11520	12	261	Grambling	http://stats.ncaa.org/team/index/11520?org_id=261
2014	11520	12	270	Hampton	http://stats.ncaa.org/team/index/11520?org_id=270
2014	11520	12	275	Harvard	http://stats.ncaa.org/team/index/11520?org_id=275
2014	11520	12	285	Holy Cross	http://stats.ncaa.org/team/index/11520?org_id=285
2014	11520	12	287	Houston Baptist	http://stats.ncaa.org/team/index/11520?org_id=287
2014	11520	12	290	Howard	http://stats.ncaa.org/team/index/11520?org_id=290
2014	11520	12	294	Idaho St.	http://stats.ncaa.org/team/index/11520?org_id=294
2014	11520	12	299	Illinois St.	http://stats.ncaa.org/team/index/11520?org_id=299
2014	11520	12	2743	Incarnate Word	http://stats.ncaa.org/team/index/11520?org_id=2743
2014	11520	12	305	Indiana St.	http://stats.ncaa.org/team/index/11520?org_id=305
2014	11520	12	314	Jackson St.	http://stats.ncaa.org/team/index/11520?org_id=314
2014	11520	12	316	Jacksonville	http://stats.ncaa.org/team/index/11520?org_id=316
2014	11520	12	315	Jacksonville St.	http://stats.ncaa.org/team/index/11520?org_id=315
2014	11520	12	317	James Madison	http://stats.ncaa.org/team/index/11520?org_id=317
2014	11520	12	342	Lafayette	http://stats.ncaa.org/team/index/11520?org_id=342
2014	11520	12	346	Lamar	http://stats.ncaa.org/team/index/11520?org_id=346
2014	11520	12	352	Lehigh	http://stats.ncaa.org/team/index/11520?org_id=352
2014	11520	12	355	Liberty	http://stats.ncaa.org/team/index/11520?org_id=355
2014	11520	12	380	Maine	http://stats.ncaa.org/team/index/11520?org_id=380
2014	11520	12	386	Marist	http://stats.ncaa.org/team/index/11520?org_id=386
2014	11520	12	402	McNeese St.	http://stats.ncaa.org/team/index/11520?org_id=402
2014	11520	12	406	Mercer	http://stats.ncaa.org/team/index/11520?org_id=406
2014	11520	12	432	Mississippi Val.	http://stats.ncaa.org/team/index/11520?org_id=432
2014	11520	12	669	Missouri St.	http://stats.ncaa.org/team/index/11520?org_id=669
2014	11520	12	439	Monmouth	http://stats.ncaa.org/team/index/11520?org_id=439
2014	11520	12	441	Montana	http://stats.ncaa.org/team/index/11520?org_id=441
2014	11520	12	440	Montana St.	http://stats.ncaa.org/team/index/11520?org_id=440
2014	11520	12	444	Morehead St.	http://stats.ncaa.org/team/index/11520?org_id=444
2014	11520	12	446	Morgan St.	http://stats.ncaa.org/team/index/11520?org_id=446
2014	11520	12	454	Murray St.	http://stats.ncaa.org/team/index/11520?org_id=454
2014	11520	12	488	N.C. A&T	http://stats.ncaa.org/team/index/11520?org_id=488
2014	11520	12	489	N.C. Central	http://stats.ncaa.org/team/index/11520?org_id=489
2014	11520	12	469	New Hampshire	http://stats.ncaa.org/team/index/11520?org_id=469
2014	11520	12	483	Nicholls St.	http://stats.ncaa.org/team/index/11520?org_id=483
2014	11520	12	485	Norfolk St.	http://stats.ncaa.org/team/index/11520?org_id=485
2014	11520	12	494	North Dakota	http://stats.ncaa.org/team/index/11520?org_id=494
2014	11520	12	493	North Dakota St.	http://stats.ncaa.org/team/index/11520?org_id=493
2014	11520	12	501	Northern Ariz.	http://stats.ncaa.org/team/index/11520?org_id=501
2014	11520	12	502	Northern Colo.	http://stats.ncaa.org/team/index/11520?org_id=502
2014	11520	12	508	Northwestern St.	http://stats.ncaa.org/team/index/11520?org_id=508
2014	11520	12	540	Penn	http://stats.ncaa.org/team/index/11520?org_id=540
2014	11520	12	550	Portland St.	http://stats.ncaa.org/team/index/11520?org_id=550
2014	11520	12	553	Prairie View	http://stats.ncaa.org/team/index/11520?org_id=553
2014	11520	12	1320	Presbyterian	http://stats.ncaa.org/team/index/11520?org_id=1320
2014	11520	12	554	Princeton	http://stats.ncaa.org/team/index/11520?org_id=554
2014	11520	12	572	Rhode Island	http://stats.ncaa.org/team/index/11520?org_id=572
2014	11520	12	575	Richmond	http://stats.ncaa.org/team/index/11520?org_id=575
2014	11520	12	579	Robert Morris	http://stats.ncaa.org/team/index/11520?org_id=579
2014	11520	12	102	Sacramento St.	http://stats.ncaa.org/team/index/11520?org_id=102
2014	11520	12	590	Sacred Heart	http://stats.ncaa.org/team/index/11520?org_id=590
2014	11520	12	600	Saint Francis (PA)	http://stats.ncaa.org/team/index/11520?org_id=600
2014	11520	12	624	Sam Houston St.	http://stats.ncaa.org/team/index/11520?org_id=624
2014	11520	12	625	Samford	http://stats.ncaa.org/team/index/11520?org_id=625
2014	11520	12	627	San Diego	http://stats.ncaa.org/team/index/11520?org_id=627
2014	11520	12	632	Savannah St.	http://stats.ncaa.org/team/index/11520?org_id=632
2014	11520	12	647	South Carolina St.	http://stats.ncaa.org/team/index/11520?org_id=647
2014	11520	12	650	South Dakota	http://stats.ncaa.org/team/index/11520?org_id=650
2014	11520	12	649	South Dakota St.	http://stats.ncaa.org/team/index/11520?org_id=649
2014	11520	12	654	Southeast Mo. St.	http://stats.ncaa.org/team/index/11520?org_id=654
2014	11520	12	655	Southeastern La.	http://stats.ncaa.org/team/index/11520?org_id=655
2014	11520	12	659	Southern Ill.	http://stats.ncaa.org/team/index/11520?org_id=659
2014	11520	12	665	Southern U.	http://stats.ncaa.org/team/index/11520?org_id=665
2014	11520	12	667	Southern Utah	http://stats.ncaa.org/team/index/11520?org_id=667
2014	11520	12	676	Stephen F. Austin	http://stats.ncaa.org/team/index/11520?org_id=676
2014	11520	12	678	Stetson	http://stats.ncaa.org/team/index/11520?org_id=678
2014	11520	12	683	Stony Brook	http://stats.ncaa.org/team/index/11520?org_id=683
2014	11520	12	691	Tennessee St.	http://stats.ncaa.org/team/index/11520?org_id=691
2014	11520	12	692	Tennessee Tech	http://stats.ncaa.org/team/index/11520?org_id=692
2014	11520	12	699	Texas Southern	http://stats.ncaa.org/team/index/11520?org_id=699
2014	11520	12	711	Towson	http://stats.ncaa.org/team/index/11520?org_id=711
2014	11520	12	108	UC Davis	http://stats.ncaa.org/team/index/11520?org_id=108
2014	11520	12	504	UNI	http://stats.ncaa.org/team/index/11520?org_id=504
2014	11520	12	695	UT Martin	http://stats.ncaa.org/team/index/11520?org_id=695
2014	11520	12	741	VMI	http://stats.ncaa.org/team/index/11520?org_id=741
2014	11520	12	735	Valparaiso	http://stats.ncaa.org/team/index/11520?org_id=735
2014	11520	12	739	Villanova	http://stats.ncaa.org/team/index/11520?org_id=739
2014	11520	12	748	Wagner	http://stats.ncaa.org/team/index/11520?org_id=748
2014	11520	12	758	Weber St.	http://stats.ncaa.org/team/index/11520?org_id=758
2014	11520	12	769	Western Caro.	http://stats.ncaa.org/team/index/11520?org_id=769
2014	11520	12	771	Western Ill.	http://stats.ncaa.org/team/index/11520?org_id=771
2014	11520	12	786	William & Mary	http://stats.ncaa.org/team/index/11520?org_id=786
2014	11520	12	2915	Wofford	http://stats.ncaa.org/team/index/11520?org_id=2915
2014	11520	12	813	Yale	http://stats.ncaa.org/team/index/11520?org_id=813
2014	11520	12	817	Youngstown St.	http://stats.ncaa.org/team/index/11520?org_id=817
2014	11520	2	929	Adams St.	http://stats.ncaa.org/team/index/11520?org_id=929
2014	11520	2	13	Albany St. (GA)	http://stats.ncaa.org/team/index/11520?org_id=13
2014	11520	2	934	Alderson Broaddus	http://stats.ncaa.org/team/index/11520?org_id=934
2014	11520	2	22	American Int'l	http://stats.ncaa.org/team/index/11520?org_id=22
2014	11520	2	25	Angelo St.	http://stats.ncaa.org/team/index/11520?org_id=25
2014	11520	2	8411	Ark.-Monticello	http://stats.ncaa.org/team/index/11520?org_id=8411
2014	11520	2	947	Arkansas Tech	http://stats.ncaa.org/team/index/11520?org_id=947
2014	11520	2	35	Ashland	http://stats.ncaa.org/team/index/11520?org_id=35
2014	11520	2	36	Assumption	http://stats.ncaa.org/team/index/11520?org_id=36
2014	11520	2	41	Augustana (SD)	http://stats.ncaa.org/team/index/11520?org_id=41
2014	11520	2	30146	Azusa Pacific	http://stats.ncaa.org/team/index/11520?org_id=30146
2014	11520	2	54	Bemidji St.	http://stats.ncaa.org/team/index/11520?org_id=54
2014	11520	2	55	Benedict	http://stats.ncaa.org/team/index/11520?org_id=55
2014	11520	2	56	Bentley	http://stats.ncaa.org/team/index/11520?org_id=56
2014	11520	2	30134	Black Hills St.	http://stats.ncaa.org/team/index/11520?org_id=30134
2014	11520	2	65	Bloomsburg	http://stats.ncaa.org/team/index/11520?org_id=65
2014	11520	2	70	Bowie St.	http://stats.ncaa.org/team/index/11520?org_id=70
2014	11520	2	30094	Brevard	http://stats.ncaa.org/team/index/11520?org_id=30094
2014	11520	2	106	California (PA)	http://stats.ncaa.org/team/index/11520?org_id=106
2014	11520	2	1000	Carson-Newman	http://stats.ncaa.org/team/index/11520?org_id=1000
2014	11520	2	1001	Catawba	http://stats.ncaa.org/team/index/11520?org_id=1001
2014	11520	2	130	Central Mo.	http://stats.ncaa.org/team/index/11520?org_id=130
2014	11520	2	1009	Central Okla.	http://stats.ncaa.org/team/index/11520?org_id=1009
2014	11520	2	30049	Central St. (OH)	http://stats.ncaa.org/team/index/11520?org_id=30049
2014	11520	2	1010	Central Wash.	http://stats.ncaa.org/team/index/11520?org_id=1010
2014	11520	2	1012	Chadron St.	http://stats.ncaa.org/team/index/11520?org_id=1012
2014	11520	2	1013	Charleston (WV)	http://stats.ncaa.org/team/index/11520?org_id=1013
2014	11520	2	135	Cheyney	http://stats.ncaa.org/team/index/11520?org_id=135
2014	11520	2	8875	Chowan	http://stats.ncaa.org/team/index/11520?org_id=8875
2014	11520	2	143	Clarion	http://stats.ncaa.org/team/index/11520?org_id=143
2014	11520	2	144	Clark Atlanta	http://stats.ncaa.org/team/index/11520?org_id=144
2014	11520	2	11416	Colorado Mesa	http://stats.ncaa.org/team/index/11520?org_id=11416
2014	11520	2	155	Colorado Mines	http://stats.ncaa.org/team/index/11520?org_id=155
2014	11520	2	2720	Colorado St.-Pueblo	http://stats.ncaa.org/team/index/11520?org_id=2720
2014	11520	2	1028	Concord	http://stats.ncaa.org/team/index/11520?org_id=1028
2014	11520	2	9081	Concordia-St. Paul	http://stats.ncaa.org/team/index/11520?org_id=9081
2014	11520	2	181	Delta St.	http://stats.ncaa.org/team/index/11520?org_id=181
2014	11520	2	30095	Dixie St.	http://stats.ncaa.org/team/index/11520?org_id=30095
2014	11520	2	8965	East Central	http://stats.ncaa.org/team/index/11520?org_id=8965
2014	11520	2	197	East Stroudsburg	http://stats.ncaa.org/team/index/11520?org_id=197
2014	11520	2	206	Eastern N.M.	http://stats.ncaa.org/team/index/11520?org_id=206
2014	11520	2	209	Edinboro	http://stats.ncaa.org/team/index/11520?org_id=209
2014	11520	2	210	Elizabeth City St.	http://stats.ncaa.org/team/index/11520?org_id=210
2014	11520	2	1071	Emporia St.	http://stats.ncaa.org/team/index/11520?org_id=1071
2014	11520	2	1076	Fairmont St.	http://stats.ncaa.org/team/index/11520?org_id=1076
2014	11520	2	223	Fayetteville St.	http://stats.ncaa.org/team/index/11520?org_id=223
2014	11520	2	224	Ferris St.	http://stats.ncaa.org/team/index/11520?org_id=224
2014	11520	2	1079	Findlay	http://stats.ncaa.org/team/index/11520?org_id=1079
2014	11520	2	230	Florida Tech	http://stats.ncaa.org/team/index/11520?org_id=230
2014	11520	2	9011	Fort Hays St.	http://stats.ncaa.org/team/index/11520?org_id=9011
2014	11520	2	1083	Fort Lewis	http://stats.ncaa.org/team/index/11520?org_id=1083
2014	11520	2	237	Fort Valley St.	http://stats.ncaa.org/team/index/11520?org_id=237
2014	11520	2	246	Gannon	http://stats.ncaa.org/team/index/11520?org_id=246
2014	11520	2	1098	Glenville St.	http://stats.ncaa.org/team/index/11520?org_id=1098
2014	11520	2	262	Grand Valley St.	http://stats.ncaa.org/team/index/11520?org_id=262
2014	11520	2	1116	Harding	http://stats.ncaa.org/team/index/11520?org_id=1116
2014	11520	2	1123	Henderson St.	http://stats.ncaa.org/team/index/11520?org_id=1123
2014	11520	2	280	Hillsdale	http://stats.ncaa.org/team/index/11520?org_id=280
2014	11520	2	291	Humboldt St.	http://stats.ncaa.org/team/index/11520?org_id=291
2014	11520	2	307	Indiana (PA)	http://stats.ncaa.org/team/index/11520?org_id=307
2014	11520	2	309	Indianapolis	http://stats.ncaa.org/team/index/11520?org_id=309
2014	11520	2	323	Johnson C. Smith	http://stats.ncaa.org/team/index/11520?org_id=323
2014	11520	2	332	Kentucky St.	http://stats.ncaa.org/team/index/11520?org_id=332
2014	11520	2	339	Kutztown	http://stats.ncaa.org/team/index/11520?org_id=339
2014	11520	2	333	Ky. Wesleyan	http://stats.ncaa.org/team/index/11520?org_id=333
2014	11520	2	362	LIU Post	http://stats.ncaa.org/team/index/11520?org_id=362
2014	11520	2	2746	Lake Erie	http://stats.ncaa.org/team/index/11520?org_id=2746
2014	11520	2	347	Lane	http://stats.ncaa.org/team/index/11520?org_id=347
2014	11520	2	1170	Lenoir-Rhyne	http://stats.ncaa.org/team/index/11520?org_id=1170
2014	11520	2	356	Lincoln (MO)	http://stats.ncaa.org/team/index/11520?org_id=356
2014	11520	2	357	Lincoln (PA)	http://stats.ncaa.org/team/index/11520?org_id=357
2014	11520	2	30136	Lindenwood (MO)	http://stats.ncaa.org/team/index/11520?org_id=30136
2014	11520	2	359	Livingstone	http://stats.ncaa.org/team/index/11520?org_id=359
2014	11520	2	360	Lock Haven	http://stats.ncaa.org/team/index/11520?org_id=360
2014	11520	2	30137	Malone	http://stats.ncaa.org/team/index/11520?org_id=30137
2014	11520	2	1199	Mars Hill	http://stats.ncaa.org/team/index/11520?org_id=1199
2014	11520	2	30075	Mary	http://stats.ncaa.org/team/index/11520?org_id=30075
2014	11520	2	30138	McKendree	http://stats.ncaa.org/team/index/11520?org_id=30138
2014	11520	2	8530	McMurry	http://stats.ncaa.org/team/index/11520?org_id=8530
2014	11520	2	408	Mercyhurst	http://stats.ncaa.org/team/index/11520?org_id=408
2014	11520	2	410	Merrimack	http://stats.ncaa.org/team/index/11520?org_id=410
