year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	11980	721	Air Force	08/30/2014	Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/index/11980?org_id=483	false		true	W 44 - 16	true	44 - 16	44	16	false		fbs/2014/08/30/nicholls-st-air-force	http://www.ncaa.com/game/football/fbs/2014/08/30/nicholls-st-air-force
2015	11980	721	Air Force	09/06/2014	@ Wyoming	811	Wyoming	http://stats.ncaa.org/team/index/11980?org_id=811	false		false	L 13 - 17	false	13 - 17	13	17	false		fbs/2014/09/06/air-force-wyoming	http://www.ncaa.com/game/football/fbs/2014/09/06/air-force-wyoming
2015	11980	721	Air Force	09/13/2014	@ Georgia St.	254	Georgia St.	http://stats.ncaa.org/team/index/11980?org_id=254	false		false	W 48 - 38	true	48 - 38	48	38	false		fbs/2014/09/13/air-force-georgia-st	http://www.ncaa.com/game/football/fbs/2014/09/13/air-force-georgia-st
2015	11980	721	Air Force	09/27/2014	Boise St.		Boise St.		false		true	-								
2015	11980	721	Air Force	10/04/2014	Navy		Navy		false		true	-								
2015	11980	721	Air Force	10/11/2014	@ Utah St.		Utah St.		false		false	-								
2015	11980	721	Air Force	10/18/2014	New Mexico		New Mexico		false		true	-								
2015	11980	721	Air Force	11/01/2014	@ Army		Army		false		false	-								
2015	11980	721	Air Force	11/08/2014	@ UNLV		UNLV		false		false	-								
2015	11980	721	Air Force	11/15/2014	Nevada		Nevada		false		true	-								
2015	11980	721	Air Force	11/21/2014	@ San Diego St.		San Diego St.		false		false	-								
2015	11980	721	Air Force	11/28/2014	Colorado St.		Colorado St.		false		true	-								
2015	11980	5	Akron	08/28/2014	Howard	290	Howard	http://stats.ncaa.org/team/index/11980?org_id=290	false		true	W 41 - 0	true	41 - 0	41	0	false		fbs/2014/08/28/howard-akron	http://www.ncaa.com/game/football/fbs/2014/08/28/howard-akron
2015	11980	5	Akron	09/06/2014	@ Penn St.	539	Penn St.	http://stats.ncaa.org/team/index/11980?org_id=539	false		false	L 3 - 21	false	3 - 21	3	21	false		fbs/2014/09/06/akron-penn-st	http://www.ncaa.com/game/football/fbs/2014/09/06/akron-penn-st
2015	11980	5	Akron	09/20/2014	Marshall	388	Marshall	http://stats.ncaa.org/team/index/11980?org_id=388	false		true	L 17 - 48	false	17 - 48	17	48	false		fbs/2014/09/20/marshall-akron	http://www.ncaa.com/game/football/fbs/2014/09/20/marshall-akron
2015	11980	5	Akron	09/27/2014	@ Pittsburgh		Pittsburgh		false		false	-								
2015	11980	5	Akron	10/04/2014	Eastern Mich.		Eastern Mich.		false		true	-								
2015	11980	5	Akron	10/11/2014	Miami (OH)		Miami (OH)		false		true	-								
2015	11980	5	Akron	10/18/2014	@ Ohio		Ohio		false		false	-								
2015	11980	5	Akron	10/25/2014	@ Ball St.		Ball St.		false		false	-								
2015	11980	5	Akron	11/04/2014	Bowling Green		Bowling Green		false		true	-								
2015	11980	5	Akron	11/11/2014	@ Buffalo		Buffalo		false		false	-								
2015	11980	5	Akron	11/18/2014	Massachusetts		Massachusetts		false		true	-								
2015	11980	5	Akron	11/25/2014	@ Kent St.		Kent St.		false		false	-								
2015	11980	8	Alabama	08/30/2014	West Virginia @ Atlanta, Georgia	768	West Virginia	http://stats.ncaa.org/team/index/11980?org_id=768	true	Atlanta, Georgia	true	W 33 - 23	true	33 - 23	33	23	false		fbs/2014/08/30/west-virginia-alabama	http://www.ncaa.com/game/football/fbs/2014/08/30/west-virginia-alabama
2015	11980	8	Alabama	09/06/2014	Fla. Atlantic	229	Fla. Atlantic	http://stats.ncaa.org/team/index/11980?org_id=229	false		true	W 41 - 0	true	41 - 0	41	0	false		fbs/2014/09/06/fla-atlantic-alabama	http://www.ncaa.com/game/football/fbs/2014/09/06/fla-atlantic-alabama
2015	11980	8	Alabama	09/13/2014	Southern Miss.	664	Southern Miss.	http://stats.ncaa.org/team/index/11980?org_id=664	false		true	W 52 - 12	true	52 - 12	52	12	false		fbs/2014/09/13/southern-miss-alabama	http://www.ncaa.com/game/football/fbs/2014/09/13/southern-miss-alabama
2015	11980	8	Alabama	09/20/2014	Florida	235	Florida	http://stats.ncaa.org/team/index/11980?org_id=235	false		true	W 42 - 21	true	42 - 21	42	21	false		fbs/2014/09/20/florida-alabama	http://www.ncaa.com/game/football/fbs/2014/09/20/florida-alabama
2015	11980	8	Alabama	10/04/2014	@ Ole Miss		Ole Miss		false		false	-								
2015	11980	8	Alabama	10/11/2014	@ Arkansas		Arkansas		false		false	-								
2015	11980	8	Alabama	10/18/2014	Texas A&M		Texas A&M		false		true	-								
2015	11980	8	Alabama	10/25/2014	@ Tennessee		Tennessee		false		false	-								
2015	11980	8	Alabama	11/08/2014	@ LSU		LSU		false		false	-								
2015	11980	8	Alabama	11/15/2014	Mississippi St.		Mississippi St.		false		true	-								
2015	11980	8	Alabama	11/22/2014	Western Caro.		Western Caro.		false		true	-								
2015	11980	8	Alabama	11/29/2014	Auburn		Auburn		false		true	-								
2015	11980	27	Appalachian St.	08/30/2014	@ Michigan	418	Michigan	http://stats.ncaa.org/team/index/11980?org_id=418	false		false	L 14 - 52	false	14 - 52	14	52	false		fbs/2014/08/30/appalachian-st-michigan	http://www.ncaa.com/game/football/fbs/2014/08/30/appalachian-st-michigan
2015	11980	27	Appalachian St.	09/06/2014	Campbell	115	Campbell	http://stats.ncaa.org/team/index/11980?org_id=115	false		true	W 66 - 0	true	66 - 0	66	0	false		fbs/2014/09/06/campbell-appalachian-st	http://www.ncaa.com/game/football/fbs/2014/09/06/campbell-appalachian-st
2015	11980	27	Appalachian St.	09/20/2014	@ Southern Miss.	664	Southern Miss.	http://stats.ncaa.org/team/index/11980?org_id=664	false		false	L 20 - 21	false	20 - 21	20	21	false		fbs/2014/09/20/appalachian-st-southern-miss	http://www.ncaa.com/game/football/fbs/2014/09/20/appalachian-st-southern-miss
2015	11980	27	Appalachian St.	09/25/2014	@ Ga. Southern		Ga. Southern		false		false	-								
2015	11980	27	Appalachian St.	10/04/2014	South Ala.		South Ala.		false		true	-								
2015	11980	27	Appalachian St.	10/11/2014	Liberty		Liberty		false		true	-								
2015	11980	27	Appalachian St.	10/18/2014	@ Troy		Troy		false		false	-								
2015	11980	27	Appalachian St.	11/01/2014	Georgia St.		Georgia St.		false		true	-								
2015	11980	27	Appalachian St.	11/08/2014	La.-Monroe		La.-Monroe		false		true	-								
2015	11980	27	Appalachian St.	11/15/2014	@ Arkansas St.		Arkansas St.		false		false	-								
2015	11980	27	Appalachian St.	11/22/2014	@ La.-Lafayette		La.-Lafayette		false		false	-								
2015	11980	27	Appalachian St.	11/29/2014	Idaho		Idaho		false		true	-								
2015	11980	29	Arizona	08/29/2014	UNLV	465	UNLV	http://stats.ncaa.org/team/index/11980?org_id=465	false		true	W 58 - 13	true	58 - 13	58	13	false		fbs/2014/08/29/unlv-arizona	http://www.ncaa.com/game/football/fbs/2014/08/29/unlv-arizona
2015	11980	29	Arizona	09/04/2014	@ UTSA	706	UTSA	http://stats.ncaa.org/team/index/11980?org_id=706	false		false	W 26 - 23	true	26 - 23	26	23	false		fbs/2014/09/04/arizona-utsa	http://www.ncaa.com/game/football/fbs/2014/09/04/arizona-utsa
2015	11980	29	Arizona	09/13/2014	Nevada	466	Nevada	http://stats.ncaa.org/team/index/11980?org_id=466	false		true	W 35 - 28	true	35 - 28	35	28	false		fbs/2014/09/13/nevada-arizona	http://www.ncaa.com/game/football/fbs/2014/09/13/nevada-arizona
2015	11980	29	Arizona	09/20/2014	California	107	California	http://stats.ncaa.org/team/index/11980?org_id=107	false		true	W 49 - 45	true	49 - 45	49	45	false		fbs/2014/09/20/california-arizona	http://www.ncaa.com/game/football/fbs/2014/09/20/california-arizona
2015	11980	29	Arizona	10/02/2014	@ Oregon		Oregon		false		false	-								
2015	11980	29	Arizona	10/11/2014	Southern California		Southern California		false		true	-								
2015	11980	29	Arizona	10/25/2014	@ Washington St.		Washington St.		false		false	-								
2015	11980	29	Arizona	11/01/2014	@ UCLA		UCLA		false		false	-								
2015	11980	29	Arizona	11/08/2014	Colorado		Colorado		false		true	-								
2015	11980	29	Arizona	11/15/2014	Washington		Washington		false		true	-								
2015	11980	29	Arizona	11/22/2014	@ Utah		Utah		false		false	-								
2015	11980	29	Arizona	11/28/2014	Arizona St.		Arizona St.		false		true	-								
2015	11980	28	Arizona St.	08/28/2014	Weber St.	758	Weber St.	http://stats.ncaa.org/team/index/11980?org_id=758	false		true	W 45 - 14	true	45 - 14	45	14	false		fbs/2014/08/28/weber-st-arizona-st	http://www.ncaa.com/game/football/fbs/2014/08/28/weber-st-arizona-st
2015	11980	28	Arizona St.	09/06/2014	@ New Mexico	473	New Mexico	http://stats.ncaa.org/team/index/11980?org_id=473	false		false	W 58 - 23	true	58 - 23	58	23	false		fbs/2014/09/06/arizona-st-new-mexico	http://www.ncaa.com/game/football/fbs/2014/09/06/arizona-st-new-mexico
2015	11980	28	Arizona St.	09/13/2014	@ Colorado	157	Colorado	http://stats.ncaa.org/team/index/11980?org_id=157	false		false	W 38 - 24	true	38 - 24	38	24	false		fbs/2014/09/13/arizona-st-colorado	http://www.ncaa.com/game/football/fbs/2014/09/13/arizona-st-colorado
2015	11980	28	Arizona St.	09/25/2014	UCLA		UCLA		false		true	-								
2015	11980	28	Arizona St.	10/04/2014	@ Southern California		Southern California		false		false	-								
2015	11980	28	Arizona St.	10/18/2014	Stanford		Stanford		false		true	-								
2015	11980	28	Arizona St.	10/25/2014	@ Washington		Washington		false		false	-								
2015	11980	28	Arizona St.	11/01/2014	Utah		Utah		false		true	-								
2015	11980	28	Arizona St.	11/08/2014	Notre Dame		Notre Dame		false		true	-								
2015	11980	28	Arizona St.	11/15/2014	@ Oregon St.		Oregon St.		false		false	-								
2015	11980	28	Arizona St.	11/22/2014	Washington St.		Washington St.		false		true	-								
2015	11980	28	Arizona St.	11/28/2014	@ Arizona		Arizona		false		false	-								
2015	11980	31	Arkansas	08/30/2014	@ Auburn	37	Auburn	http://stats.ncaa.org/team/index/11980?org_id=37	false		false	L 21 - 45	false	21 - 45	21	45	false		fbs/2014/08/30/arkansas-auburn	http://www.ncaa.com/game/football/fbs/2014/08/30/arkansas-auburn
2015	11980	31	Arkansas	09/06/2014	Nicholls St.	483	Nicholls St.	http://stats.ncaa.org/team/index/11980?org_id=483	false		true	W 73 - 7	true	73 - 7	73	7	false		fbs/2014/09/06/nicholls-st-arkansas	http://www.ncaa.com/game/football/fbs/2014/09/06/nicholls-st-arkansas
2015	11980	31	Arkansas	09/13/2014	@ Texas Tech	700	Texas Tech	http://stats.ncaa.org/team/index/11980?org_id=700	false		false	W 49 - 28	true	49 - 28	49	28	false		fbs/2014/09/13/arkansas-texas-tech	http://www.ncaa.com/game/football/fbs/2014/09/13/arkansas-texas-tech
