season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1991	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	11	5	0	.688	386	251	135	46	7-1	4-4	5-1	.833	10-2	.833	1-3	1L	2-3
1991	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	7	9	0	.438	292	344	-52	32	5-3	2-6	4-2	.667	7-5	.583	0-4	2W	3-2
1991	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	6	10	0	.375	293	298	-5	35	3-5	3-5	2-4	.333	6-6	.500	0-4	3L	2-3
1991	CIN	Cincinnati Bengals		http://www.nfl.com/teams/profile?team=CIN	3	13	0	.188	263	435	-172	27	3-5	0-8	1-5	.167	2-10	.167	1-3	1W	2-3
1991	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	13	3	0	.813	458	318	140	58	7-1	6-2	7-1	.875	10-2	.833	3-1	1L	3-2
1991	MIA	Miami Dolphins		http://www.nfl.com/teams/profile?team=MIA	8	8	0	.500	343	349	-6	35	5-3	3-5	4-4	.500	5-7	.417	3-1	2L	3-2
1991	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	8	8	0	.500	314	293	21	32	4-4	4-4	4-4	.500	6-6	.500	2-2	1W	2-3
1991	NE	New England Patriots		http://www.nfl.com/teams/profile?team=NE	6	10	0	.375	211	305	-94	22	4-4	2-6	4-4	.500	5-9	.357	1-1	1L	3-2
1991	IND	Indianapolis Colts		http://www.nfl.com/teams/profile?team=IND	1	15	0	.063	143	381	-238	14	0-8	1-7	1-7	.125	1-11	.083	0-4	6L	0-5
1991	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	12	4	0	.750	304	235	69	32	7-1	5-3	5-3	.625	10-4	.714	2-0	4W	4-1
1991	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	10	6	0	.625	322	252	70	35	6-2	4-4	6-2	.750	8-4	.667	2-2	1W	3-2
1991	OAK	Los Angeles Raiders		http://www.nfl.com/teams/profile?team=OAK	9	7	0	.563	298	297	1	30	5-3	4-4	5-3	.625	7-5	.583	2-2	3L	2-3
1991	SEA	Seattle Seahawks		http://www.nfl.com/teams/profile?team=SEA	7	9	0	.438	276	261	15	29	5-3	2-6	2-6	.250	6-6	.500	1-3	1W	2-3
1991	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	4	12	0	.250	274	342	-68	31	3-5	1-7	2-6	.250	3-9	.250	1-3	1L	1-4
1991	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	12	4	0	.750	339	295	44	40	8-0	4-4	6-2	.750	8-4	.667	4-0	6W	5-0
1991	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	11	5	0	.688	299	269	30	35	6-2	5-3	7-1	.875	9-3	.750	2-2	1L	2-3
1991	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	8	8	0	.500	301	306	-5	36	4-4	4-4	3-5	.375	8-6	.571	0-2	1L	3-2
1991	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	4	12	0	.250	273	313	-40	31	2-6	2-6	3-5	.375	3-9	.250	1-3	1W	2-3
1991	TB	Tampa Bay Buccaneers		http://www.nfl.com/teams/profile?team=TB	3	13	0	.188	199	365	-166	22	3-5	0-8	1-7	.125	2-10	.167	1-3	1W	1-4
1991	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	14	2	0	.875	485	224	261	56	7-1	7-1	6-2	.750	10-2	.833	4-0	1L	3-2
1991	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	11	5	0	.688	342	310	32	37	6-2	5-3	5-3	.625	8-4	.667	3-1	5W	5-0
1991	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	10	6	0	.625	285	244	41	29	4-4	6-2	5-3	.625	6-6	.500	4-0	1W	4-1
1991	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	8	8	0	.500	281	297	-16	30	5-3	3-5	3-5	.375	5-7	.417	3-1	1W	2-3
1991	ARI	Phoenix Cardinals		http://www.nfl.com/teams/profile?team=ARI	4	12	0	.250	196	344	-148	19	2-6	2-6	1-7	.125	3-11	.214	1-1	8L	0-5
1991	NO	New Orleans Saints		http://www.nfl.com/teams/profile?team=NO	11	5	0	.688	341	211	130	38	6-2	5-3	4-2	.667	8-4	.667	3-1	2W	2-3
1991	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	10	6	0	.625	361	338	23	42	6-2	4-4	5-1	.833	7-5	.583	3-1	1L	4-1
1991	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	10	6	0	.625	393	239	154	50	7-1	3-5	3-3	.500	7-5	.583	3-1	6W	5-0
1991	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	3	13	0	.188	234	390	-156	26	2-6	1-7	0-6	.000	2-10	.167	1-3	10L	0-5
