season	team_id	week	date	away_team_id	away_team_url	away_team_score	home_team_id	home_team_url	home_team_score	game_status	game_url	attendance	top_passer	top_passer_url	top_passer_text	top_rusher	top_rusher_url	top_rusher_text	top_receiver	top_receiver_url	top_receiver_text
2005	NE	WC	Jan 07	JAX	http://www.nfl.com/teams/jacksonvillejaguars/profile?team=JAX	3	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	28	Final	http://www.nfl.com/gamecenter/2006010700/2005/POST18/jaguars@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Kevin Faulk	http://www.nfl.com/players/kevinfaulk/profile?id=FAU126264		Matt Jones	http://www.nfl.com/players/mattjones/profile?id=JON603496	
2005	NE	DIV	Jan 14	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	13	DEN	http://www.nfl.com/teams/denverbroncos/profile?team=DEN	27	Final	http://www.nfl.com/gamecenter/2006011401/2005/POST19/patriots@broncos	76,238	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Mike Anderson	http://www.nfl.com/players/mikeanderson/profile?id=AND379462		Deion Branch	http://www.nfl.com/players/deionbranch/profile?id=BRA490549	
2005	NE	1	Sep 08	OAK	http://www.nfl.com/teams/oaklandraiders/profile?team=OAK	20	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	30	Final	http://www.nfl.com/gamecenter/2005090800/2005/REG1/raiders@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		LaMont Jordan	http://www.nfl.com/players/lamontjordan/profile?id=JOR423594		Randy Moss	http://www.nfl.com/players/randymoss/profile?id=MOS699912	
2005	NE	2	Sep 18	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	17	CAR	http://www.nfl.com/teams/carolinapanthers/profile?team=CAR	27	Final	http://www.nfl.com/gamecenter/2005091805/2005/REG2/patriots@panthers	73,528	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Stephen Davis	http://www.nfl.com/players/stephendavis/profile?id=DAV751941		Troy Brown	http://www.nfl.com/players/troybrown/profile?id=BRO741336	
2005	NE	3	Sep 25	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	23	PIT	http://www.nfl.com/teams/pittsburghsteelers/profile?team=PIT	20	Final	http://www.nfl.com/gamecenter/2005092511/2005/REG3/patriots@steelers	64,868	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Corey Dillon	http://www.nfl.com/players/coreydillon/profile?id=DIL255767		David Givens	http://www.nfl.com/players/davidgivens/profile?id=GIV237924	
2005	NE	4	Oct 02	SD	http://www.nfl.com/teams/sandiegochargers/profile?team=SD	41	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	17	Final	http://www.nfl.com/gamecenter/2005100206/2005/REG4/chargers@patriots	68,756	Drew Brees	http://www.nfl.com/players/drewbrees/profile?id=BRE229498		LaDainian Tomlinson	http://www.nfl.com/players/ladainiantomlinson/profile?id=TOM683150		Antonio Gates	http://www.nfl.com/players/antoniogates/profile?id=GAT194627	
2005	NE	5	Oct 09	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	31	ATL	http://www.nfl.com/teams/atlantafalcons/profile?team=ATL	28	Final	http://www.nfl.com/gamecenter/2005100903/2005/REG5/patriots@falcons	71,079	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Corey Dillon	http://www.nfl.com/players/coreydillon/profile?id=DIL255767		Daniel Graham	http://www.nfl.com/players/danielgraham/profile?id=GRA138417	
2005	NE	6	Oct 16	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	20	DEN	http://www.nfl.com/teams/denverbroncos/profile?team=DEN	28	Final	http://www.nfl.com/gamecenter/2005101609/2005/REG6/patriots@broncos	76,571	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Tatum Bell	http://www.nfl.com/players/tatumbell/profile?id=BEL598152		Rod Smith	http://www.nfl.com/players/rodsmith/profile?id=SMI664448	
2005	NE	7	Bye
2005	NE	8	Oct 30	BUF	http://www.nfl.com/teams/buffalobills/profile?team=BUF	16	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	21	Final	http://www.nfl.com/gamecenter/2005103012/2005/REG8/bills@patriots	68,756	Kelly Holcomb	http://www.nfl.com/players/kellyholcomb/profile?id=HOL006197		Willis McGahee	http://www.nfl.com/players/willismcgahee/profile?id=MCG001995		Eric Moulds	http://www.nfl.com/players/ericmoulds/profile?id=MOU359918	
