season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1966	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	12	2	0	.857	335	163	172	43	6-1	6-1	0-0	.000	10-2	.833	2-0	5W	5-0
1966	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	11	2	1	.846	448	276	172	55	4-2-1	7-0	0-0	.000	5-1	.833	6-1-1	3W	4-0-1
1966	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	10	3	1	.769	445	239	206	56	6-1	4-2-1	0-0	.000	9-3-1	.750	1-0	1W	4-1
1966	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	9	4	1	.692	358	255	103	43	4-2-1	5-2	0-0	.000	6-2	.750	3-2-1	1W	4-1
1966	NE	Boston Patriots		http://www.nfl.com/teams/profile?team=NE	8	4	2	.667	315	283	32	38	4-2-1	4-2-1	0-0	.000	5-1-1	.833	3-3-1	1L	3-1-1
1966	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	9	5	0	.643	403	259	144	54	5-2	4-3	0-0	.000	9-4	.692	0-1	1W	3-2
1966	IND	Baltimore Colts		http://www.nfl.com/teams/profile?team=IND	9	5	0	.643	314	226	88	36	5-2	4-3	0-0	.000	7-5	.583	2-0	1W	2-3
1966	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	9	5	0	.643	326	340	-14	39	5-2	4-3	0-0	.000	8-5	.615	1-0	4W	4-1
1966	OAK	Oakland Raiders		http://www.nfl.com/teams/profile?team=OAK	8	5	1	.615	315	288	27	40	3-3-1	5-2	0-0	.000	4-2	.667	4-3-1	1W	3-1-1
1966	ARI	St. Louis Cardinals		http://www.nfl.com/teams/profile?team=ARI	8	5	1	.615	264	265	-1	28	5-1-1	3-4	0-0	.000	7-5-1	.583	1-0	3L	1-4
1966	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	8	6	0	.571	289	212	77	29	5-2	3-4	0-0	.000	6-6	.500	2-0	1L	4-1
1966	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	7	6	1	.538	335	284	51	41	5-2	2-4-1	0-0	.000	2-4	.333	5-2-1	1L	2-3
1966	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	7	7	0	.500	351	355	-4	41	4-3	3-4	0-0	.000	7-6	.538	0-1	1L	2-3
1966	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	6	6	2	.500	322	312	10	38	4-3	2-3-2	0-0	.000	4-3-1	.571	2-3-1	1W	2-2-1
1966	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	6	6	2	.500	320	325	-5	39	4-2-1	2-4-1	0-0	.000	5-5-2	.500	1-1	1L	2-3
1966	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	5	7	2	.417	234	272	-38	26	4-1-2	1-6	0-0	.000	4-6-2	.400	1-1	1W	2-3
1966	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	5	8	1	.385	316	347	-31	36	3-3-1	2-5	0-0	.000	4-8-1	.333	1-0	2W	2-3
1966	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	4	9	1	.308	206	317	-111	23	3-4	1-5-1	0-0	.000	3-8-1	.273	1-1	3L	2-3
1966	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	4	9	1	.308	292	304	-12	34	2-5	2-4-1	0-0	.000	4-7-1	.364	0-2	1L	1-4
1966	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	4	10	0	.286	196	381	-185	22	3-4	1-6	0-0	.000	1-5	.167	3-5	2L	2-3
1966	MIA	Miami Dolphins		http://www.nfl.com/teams/profile?team=MIA	3	11	0	.214	213	362	-149	26	2-5	1-6	0-0	.000	2-5	.286	1-6	1W	1-4
1966	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	3	11	0	.214	335	396	-61	41	3-4	0-7	0-0	.000	1-7	.125	2-4	8L	0-5
1966	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	3	11	0	.214	204	437	-233	26	1-6	2-5	0-0	.000	2-5	.286	1-6	1L	3-2
1966	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	1	12	1	.077	263	501	-238	31	1-6	0-6-1	0-0	.000	1-11-1	.083	0-1	8L	0-5
