season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1961	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	12	2	0	.857	396	219	177	52	6-1	6-1	0-0	.000	6-0	1.000	6-2	1L	3-2
1961	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	11	3	0	.786	391	223	168	49	6-1	5-2	0-0	.000	9-3	.750	2-0	1W	4-1
1961	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	10	3	1	.769	513	242	271	66	6-1	4-2-1	0-0	.000	4-1-1	.800	6-2	9W	5-0
1961	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	10	3	1	.769	368	220	148	46	4-2-1	6-1	0-0	.000	9-2-1	.818	1-1	1T	3-1-1
1961	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	10	4	0	.714	361	297	64	46	5-2	5-2	0-0	.000	8-4	.667	2-0	1W	3-2
1961	NE	Boston Patriots		http://www.nfl.com/teams/profile?team=NE	9	4	1	.692	413	313	100	52	4-2-1	5-2	0-0	.000	2-3-1	.400	7-1	4W	4-1
1961	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	8	5	1	.615	319	270	49	39	4-3	4-2-1	0-0	.000	8-3-1	.727	0-2	1T	2-2-1
1961	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	8	5	1	.615	270	258	12	32	2-5	6-0-1	0-0	.000	7-4-1	.636	1-1	1L	3-2
1961	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	8	6	0	.571	326	302	24	42	5-2	3-4	0-0	.000	7-5	.583	1-1	2W	3-2
1961	IND	Baltimore Colts		http://www.nfl.com/teams/profile?team=IND	8	6	0	.571	302	307	-5	34	5-2	3-4	0-0	.000	6-6	.500	2-0	1W	4-1
1961	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	7	6	1	.538	346	272	74	44	5-1-1	2-5	0-0	.000	6-5-1	.545	1-1	1L	3-2
1961	ARI	St. Louis Cardinals		http://www.nfl.com/teams/profile?team=ARI	7	7	0	.500	279	267	12	37	3-4	4-3	0-0	.000	7-5	.583	0-2	3W	3-2
1961	NYJ	New York Titans		http://www.nfl.com/teams/profile?team=NYJ	7	7	0	.500	301	390	-89	40	5-2	2-5	0-0	.000	3-3	.500	4-4	2L	2-3
1961	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	6	8	0	.429	295	287	8	36	4-3	2-5	0-0	.000	5-7	.417	1-1	1L	2-3
1961	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	6	8	0	.429	294	342	-48	38	2-5	4-3	0-0	.000	2-4	.333	4-4	1L	3-2
1961	KC	Dallas Texans		http://www.nfl.com/teams/profile?team=KC	6	8	0	.429	334	343	-9	45	4-3	2-5	0-0	.000	4-2	.667	2-6	2W	3-2
1961	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	4	9	1	.308	236	380	-144	29	2-4-1	2-5	0-0	.000	2-9-1	.182	2-0	4L	0-4-1
1961	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	4	10	0	.286	263	333	-70	32	4-3	0-7	0-0	.000	3-9	.250	1-1	1L	1-4
1961	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	3	11	0	.214	285	407	-122	37	3-4	0-7	0-0	.000	3-9	.250	0-2	2L	1-4
1961	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	3	11	0	.214	251	432	-181	32	2-5	1-6	0-0	.000	1-5	.167	2-6	7L	0-5
1961	OAK	Oakland Raiders		http://www.nfl.com/teams/profile?team=OAK	2	12	0	.143	237	458	-221	29	1-6	1-6	0-0	.000	1-5	.167	1-7	6L	0-5
1961	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	1	12	1	.077	174	392	-218	23	1-6	0-6-1	0-0	.000	1-10-1	.091	0-2	1W	1-3-1
