season	team_id	week	date	away_team_id	away_team_url	away_team_score	home_team_id	home_team_url	home_team_score	game_status	game_url	attendance	top_passer	top_passer_url	top_passer_text	top_rusher	top_rusher_url	top_rusher_text	top_receiver	top_receiver_url	top_receiver_text
2006	NE	WC	Jan 07	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	16	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	37	Final	http://www.nfl.com/gamecenter/2007010701/2006/POST18/jets@patriots	68,756	Chad Pennington	http://www.nfl.com/players/chadpennington/profile?id=PEN375096		Laurence Maroney	http://www.nfl.com/players/laurencemaroney/profile?id=MAR273311		Jabar Gaffney	http://www.nfl.com/players/jabargaffney/profile?id=GAF203145	
2006	NE	DIV	Jan 14	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	24	SD	http://www.nfl.com/teams/sandiegochargers/profile?team=SD	21	Final	http://www.nfl.com/gamecenter/2007011401/2006/POST19/patriots@chargers	68,810	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		LaDainian Tomlinson	http://www.nfl.com/players/ladainiantomlinson/profile?id=TOM683150		Jabar Gaffney	http://www.nfl.com/players/jabargaffney/profile?id=GAF203145	
2006	NE	CONF	Jan 21	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	34	IND	http://www.nfl.com/teams/indianapoliscolts/profile?team=IND	38	Final	http://www.nfl.com/gamecenter/2007012101/2006/POST20/patriots@colts	57,433	Peyton Manning	http://www.nfl.com/players/peytonmanning/profile?id=MAN515097		Dominic Rhodes	http://www.nfl.com/players/dominicrhodes/profile?id=RHO405538		Dallas Clark	http://www.nfl.com/players/dallasclark/profile?id=CLA236596	
2006	NE	1	Sep 10	BUF	http://www.nfl.com/teams/buffalobills/profile?team=BUF	17	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	19	Final	http://www.nfl.com/gamecenter/2006091005/2006/REG1/bills@patriots	68,756	J.P. Losman	http://www.nfl.com/players/j.p.losman/profile?id=LOS588329		Laurence Maroney	http://www.nfl.com/players/laurencemaroney/profile?id=MAR273311		Benjamin Watson	http://www.nfl.com/players/benjaminwatson/profile?id=WAT311042	
2006	NE	2	Sep 17	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	24	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	17	Final	http://www.nfl.com/gamecenter/2006091712/2006/REG2/patriots@jets	77,595	Chad Pennington	http://www.nfl.com/players/chadpennington/profile?id=PEN375096		Corey Dillon	http://www.nfl.com/players/coreydillon/profile?id=DIL255767		Jerricho Cotchery	http://www.nfl.com/players/jerrichocotchery/profile?id=COT027891	
2006	NE	3	Sep 24	DEN	http://www.nfl.com/teams/denverbroncos/profile?team=DEN	17	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	7	Final	http://www.nfl.com/gamecenter/2006092412/2006/REG3/broncos@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Tatum Bell	http://www.nfl.com/players/tatumbell/profile?id=BEL598152		Javon Walker	http://www.nfl.com/players/javonwalker/profile?id=WAL209632	
2006	NE	4	Oct 01	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	38	CIN	http://www.nfl.com/teams/cincinnatibengals/profile?team=CIN	13	Final	http://www.nfl.com/gamecenter/2006100109/2006/REG4/patriots@bengals	66,035	Carson Palmer	http://www.nfl.com/players/carsonpalmer/profile?id=PAL249055		Laurence Maroney	http://www.nfl.com/players/laurencemaroney/profile?id=MAR273311		T.J. Houshmandzadeh	http://www.nfl.com/players/t.j.houshmandzadeh/profile?id=HOU337963	
2006	NE	5	Oct 08	MIA	http://www.nfl.com/teams/miamidolphins/profile?team=MIA	10	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	20	Final	http://www.nfl.com/gamecenter/2006100805/2006/REG5/dolphins@patriots	68,756	Joey Harrington	http://www.nfl.com/players/joeyharrington/profile?id=HAR323800		Corey Dillon	http://www.nfl.com/players/coreydillon/profile?id=DIL255767		Randy McMichael	http://www.nfl.com/players/randymcmichael/profile?id=MCM290007	
2006	NE	6	Bye
2006	NE	7	Oct 22	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	28	BUF	http://www.nfl.com/teams/buffalobills/profile?team=BUF	6	Final	http://www.nfl.com/gamecenter/2006102201/2006/REG7/patriots@bills	72,180	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Willis McGahee	http://www.nfl.com/players/willismcgahee/profile?id=MCG001995		Willis McGahee	http://www.nfl.com/players/willismcgahee/profile?id=MCG001995	
