season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1972	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	11	3	0	.786	343	175	168	37	7-0	4-3	4-2	.667	9-2	.818	2-1	4W	4-1
1972	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	10	4	0	.714	268	249	19	29	4-3	6-1	5-1	.833	9-2	.818	1-2	2W	4-1
1972	CIN	Cincinnati Bengals		http://www.nfl.com/teams/profile?team=CIN	8	6	0	.571	299	229	70	31	4-3	4-3	3-3	.500	6-5	.545	2-1	1W	3-2
1972	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	1	13	0	.071	164	380	-216	18	1-6	0-7	0-6	.000	1-10	.091	0-3	11L	0-5
1972	MIA	Miami Dolphins		http://www.nfl.com/teams/profile?team=MIA	14	0	0	1.000	385	171	214	45	7-0	7-0	8-0	1.000	11-0	1.000	3-0	14W	5-0
1972	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	7	7	0	.500	367	324	43	41	4-3	3-4	6-2	.750	6-5	.545	1-2	2L	1-4
1972	IND	Baltimore Colts		http://www.nfl.com/teams/profile?team=IND	5	9	0	.357	235	252	-17	28	2-5	3-4	4-4	.500	5-6	.455	0-3	2L	3-2
1972	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	4	9	1	.321	257	377	-120	30	2-4-1	2-5	2-6	.250	2-9	.182	2-0-1	1W	2-2-1
1972	NE	New England Patriots		http://www.nfl.com/teams/profile?team=NE	3	11	0	.214	192	446	-254	24	2-5	1-6	0-8	.000	0-11	.000	3-0	1L	1-4
1972	OAK	Oakland Raiders		http://www.nfl.com/teams/profile?team=OAK	10	3	1	.750	365	248	117	45	5-1-1	5-2	3-2-1	.583	7-3-1	.682	3-0	6W	5-0
1972	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	8	6	0	.571	287	254	33	32	3-4	5-2	4-2	.667	6-5	.545	2-1	3W	3-2
1972	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	5	9	0	.357	325	350	-25	38	3-4	2-5	2-4	.333	4-6	.400	1-3	2W	2-3
1972	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	4	9	1	.321	264	344	-80	30	2-5	2-4-1	2-3-1	.417	4-6-1	.409	0-3	3L	2-3
1972	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	10	4	0	.714	304	226	78	29	4-3	6-1	5-1	.833	8-3	.727	2-1	3W	4-1
1972	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	8	5	1	.607	339	290	49	40	5-2	3-3-1	2-4	.333	6-5	.545	2-0-1	1W	3-1-1
1972	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	7	7	0	.500	301	252	49	34	3-4	4-3	4-2	.667	6-5	.545	1-2	2L	2-3
1972	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	4	9	1	.321	225	275	-50	27	1-5-1	3-4	1-5	.167	3-7-1	.318	1-2	1L	1-4
1972	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	11	3	0	.786	336	218	118	42	6-1	5-2	7-1	.875	10-1	.909	1-2	2L	3-2
1972	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	10	4	0	.714	319	240	79	36	5-2	5-2	6-2	.750	7-4	.636	3-0	1L	3-2
1972	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	8	6	0	.571	331	247	84	39	4-3	4-3	5-3	.625	7-4	.636	1-2	1W	3-2
1972	ARI	St. Louis Cardinals		http://www.nfl.com/teams/profile?team=ARI	4	9	1	.321	193	303	-110	22	2-5	2-4-1	1-6-1	.188	3-7-1	.318	1-2	2W	2-3
1972	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	2	11	1	.179	145	352	-207	12	0-6-1	2-5	0-7-1	.063	0-10-1	.045	2-1	5L	0-5
1972	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	8	5	1	.607	353	249	104	43	4-2-1	4-3	3-2-1	.583	6-4-1	.591	2-1	2W	4-1
1972	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	7	7	0	.500	269	274	-5	31	4-3	3-4	3-3	.500	5-5	.500	2-2	2L	2-3
1972	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	6	7	1	.464	291	286	5	31	4-3	2-4-1	4-2	.667	5-5-1	.500	1-2	2L	1-4
1972	NO	New Orleans Saints		http://www.nfl.com/teams/profile?team=NO	2	11	1	.179	215	361	-146	26	2-5	0-6-1	1-4-1	.250	2-8-1	.227	0-3	3L	1-4
