season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1975	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	12	2	0	.857	373	162	211	46	6-1	6-1	6-0	1.000	10-1	.909	2-1	1L	4-1
1975	CIN	Cincinnati Bengals		http://www.nfl.com/teams/profile?team=CIN	11	3	0	.786	340	246	94	45	6-1	5-2	3-3	.500	8-3	.727	3-0	1W	3-2
1975	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	10	4	0	.714	293	226	67	34	5-2	5-2	2-4	.333	7-4	.636	3-0	3W	3-2
1975	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	3	11	0	.214	218	372	-154	24	3-4	0-7	1-5	.167	2-8	.200	1-3	1L	3-2
1975	IND	Baltimore Colts		http://www.nfl.com/teams/profile?team=IND	10	4	0	.714	395	269	126	52	5-2	5-2	6-2	.750	8-3	.727	2-1	9W	5-0
1975	MIA	Miami Dolphins		http://www.nfl.com/teams/profile?team=MIA	10	4	0	.714	357	222	135	46	5-2	5-2	6-2	.750	7-4	.636	3-0	1W	3-2
1975	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	8	6	0	.571	420	355	65	57	3-4	5-2	5-3	.625	7-4	.636	1-2	1L	3-2
1975	NE	New England Patriots		http://www.nfl.com/teams/profile?team=NE	3	11	0	.214	258	358	-100	33	2-5	1-6	1-7	.125	2-9	.182	1-2	6L	0-5
1975	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	3	11	0	.214	258	433	-175	32	1-6	2-5	2-6	.250	3-8	.273	0-3	2L	1-4
1975	OAK	Oakland Raiders		http://www.nfl.com/teams/profile?team=OAK	11	3	0	.786	375	255	120	48	6-1	5-2	5-1	.833	8-3	.727	3-0	1W	4-1
1975	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	6	8	0	.429	254	307	-53	28	5-2	1-6	3-3	.500	4-7	.364	2-1	1L	2-3
1975	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	5	9	0	.357	282	341	-59	31	3-4	2-5	3-3	.500	3-8	.273	2-1	4L	1-4
1975	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	2	12	0	.143	189	345	-156	22	1-6	1-6	1-5	.167	2-9	.182	0-3	1L	2-3
1975	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	12	2	0	.857	377	180	197	48	7-0	5-2	5-1	.833	8-2	.800	4-0	1W	3-2
1975	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	7	7	0	.500	245	262	-17	29	4-3	3-4	4-2	.667	6-5	.545	1-2	1L	1-4
1975	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	4	10	0	.286	191	379	-188	22	3-4	1-6	2-4	.333	4-7	.364	0-3	1W	2-3
1975	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	4	10	0	.286	226	285	-59	27	3-4	1-6	1-5	.167	4-7	.364	0-3	1W	3-2
1975	ARI	St. Louis Cardinals		http://www.nfl.com/teams/profile?team=ARI	11	3	0	.786	356	276	80	43	6-1	5-2	6-2	.750	9-2	.818	2-1	3W	4-1
1975	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	10	4	0	.714	350	268	82	41	5-2	5-2	6-2	.750	8-3	.727	2-1	2W	4-1
1975	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	8	6	0	.571	325	276	49	40	5-2	3-4	4-4	.500	7-4	.636	1-2	2L	2-3
1975	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	5	9	0	.357	216	306	-90	29	2-5	3-4	1-7	.125	3-8	.273	2-1	2W	2-3
1975	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	4	10	0	.286	225	302	-77	24	2-5	2-5	3-5	.375	4-7	.364	0-3	1W	2-3
1975	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	12	2	0	.857	312	135	177	36	6-1	6-1	5-1	.833	9-2	.818	3-0	6W	5-0
1975	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	5	9	0	.357	255	286	-31	31	2-5	3-4	3-3	.500	4-7	.364	1-2	4L	1-4
1975	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	4	10	0	.286	240	289	-49	33	3-4	1-6	3-3	.500	3-8	.273	1-2	1L	2-3
1975	NO	New Orleans Saints		http://www.nfl.com/teams/profile?team=NO	2	12	0	.143	165	360	-195	19	2-5	0-7	1-5	.167	2-9	.182	0-3	7L	0-5
