season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1985	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	8	8	0	.500	287	294	-7	35	5-3	3-5	4-2	.667	7-5	.583	1-3	1L	3-2
1985	CIN	Cincinnati Bengals		http://www.nfl.com/teams/profile?team=CIN	7	9	0	.438	441	437	4	53	5-3	2-6	4-2	.667	5-7	.417	2-2	2L	2-3
1985	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	7	9	0	.438	379	355	24	40	5-3	2-6	3-3	.500	6-6	.500	1-3	1L	1-4
1985	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	5	11	0	.313	284	412	-128	32	4-4	1-7	1-5	.167	4-8	.333	1-3	4L	1-4
1985	MIA	Miami Dolphins		http://www.nfl.com/teams/profile?team=MIA	12	4	0	.750	428	320	108	52	8-0	4-4	6-2	.750	9-3	.750	3-1	7W	5-0
1985	NE	New England Patriots		http://www.nfl.com/teams/profile?team=NE	11	5	0	.688	362	290	72	41	7-1	4-4	6-2	.750	8-4	.667	3-1	1W	3-2
1985	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	11	5	0	.688	393	264	129	45	7-1	4-4	6-2	.750	9-3	.750	2-2	1W	3-2
1985	IND	Indianapolis Colts		http://www.nfl.com/teams/profile?team=IND	5	11	0	.313	320	386	-66	39	4-4	1-7	1-7	.125	2-10	.167	3-1	2W	2-3
1985	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	2	14	0	.125	200	381	-181	23	2-6	0-8	1-7	.125	2-12	.143	0-2	6L	0-5
1985	OAK	Los Angeles Raiders		http://www.nfl.com/teams/profile?team=OAK	12	4	0	.750	354	308	46	42	7-1	5-3	5-3	.625	9-3	.750	3-1	6W	5-0
1985	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	11	5	0	.688	380	329	51	45	6-2	5-3	5-3	.625	8-4	.667	3-1	2W	3-2
1985	SEA	Seattle Seahawks		http://www.nfl.com/teams/profile?team=SEA	8	8	0	.500	349	303	46	44	5-3	3-5	4-4	.500	6-6	.500	2-2	2L	2-3
1985	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	8	8	0	.500	467	435	32	60	6-2	2-6	3-5	.375	7-7	.500	1-1	1L	3-2
1985	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	6	10	0	.375	317	360	-43	35	5-3	1-7	3-5	.375	4-8	.333	2-2	1W	3-2
1985	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	15	1	0	.938	456	198	258	51	8-0	7-1	8-0	1.000	12-0	1.000	3-1	3W	4-1
1985	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	8	8	0	.500	337	355	-18	40	5-3	3-5	6-2	.750	8-4	.667	0-4	2W	3-2
1985	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	7	9	0	.438	346	359	-13	43	4-4	3-5	3-5	.375	5-9	.357	2-0	2L	2-3
1985	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	7	9	0	.438	307	366	-59	33	6-2	1-7	2-6	.250	5-7	.417	2-2	3L	1-4
1985	TB	Tampa Bay Buccaneers		http://www.nfl.com/teams/profile?team=TB	2	14	0	.125	294	448	-154	33	2-6	0-8	1-7	.125	2-10	.167	0-4	4L	1-4
1985	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	10	6	0	.625	357	333	24	43	7-1	3-5	6-2	.750	7-5	.583	3-1	1L	3-2
1985	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	10	6	0	.625	399	283	116	48	6-2	4-4	5-3	.625	8-4	.667	2-2	1W	3-2
1985	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	10	6	0	.625	297	312	-15	33	5-3	5-3	4-4	.500	6-6	.500	4-0	3W	4-1
1985	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	7	9	0	.438	286	310	-24	30	4-4	3-5	4-4	.500	6-8	.429	1-1	1W	1-4
1985	ARI	St. Louis Cardinals		http://www.nfl.com/teams/profile?team=ARI	5	11	0	.313	278	414	-136	34	4-4	1-7	1-7	.125	3-9	.250	2-2	2L	1-4
1985	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	11	5	0	.688	340	277	63	39	6-2	5-3	3-3	.500	8-4	.667	3-1	1L	3-2
1985	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	10	6	0	.625	411	263	148	53	5-3	5-3	4-2	.667	7-5	.583	3-1	2W	4-1
1985	NO	New Orleans Saints		http://www.nfl.com/teams/profile?team=NO	5	11	0	.313	294	401	-107	29	3-5	2-6	2-4	.333	5-7	.417	0-4	3L	2-3
1985	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	4	12	0	.250	282	452	-170	30	3-5	1-7	3-3	.500	4-8	.333	0-4	2W	2-3
