season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1980	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	11	5	0	.688	295	251	44	34	6-2	5-3	4-2	.667	7-5	.583	4-0	3W	3-2
1980	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	11	5	0	.688	357	310	47	45	6-2	5-3	4-2	.667	8-4	.667	3-1	1W	4-1
1980	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	9	7	0	.563	352	313	39	42	6-2	3-5	2-4	.333	5-7	.417	4-0	1L	2-3
1980	CIN	Cincinnati Bengals		http://www.nfl.com/teams/profile?team=CIN	6	10	0	.375	244	312	-68	28	3-5	3-5	2-4	.333	4-8	.333	2-2	1L	3-2
1980	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	11	5	0	.688	320	260	60	40	6-2	5-3	4-4	.500	8-4	.667	3-1	1W	3-2
1980	NE	New England Patriots		http://www.nfl.com/teams/profile?team=NE	10	6	0	.625	441	325	116	52	6-2	4-4	6-2	.750	9-3	.750	1-3	2W	3-2
1980	MIA	Miami Dolphins		http://www.nfl.com/teams/profile?team=MIA	8	8	0	.500	266	305	-39	32	5-3	3-5	3-5	.375	4-8	.333	4-0	1L	2-3
1980	IND	Baltimore Colts		http://www.nfl.com/teams/profile?team=IND	7	9	0	.438	355	387	-32	46	2-6	5-3	5-3	.625	6-8	.429	1-1	3L	1-4
1980	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	4	12	0	.250	302	395	-93	37	2-6	2-6	2-6	.250	3-9	.250	1-3	1W	2-3
1980	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	11	5	0	.688	418	327	91	50	6-2	5-3	6-2	.750	9-3	.750	2-2	2W	4-1
1980	OAK	Oakland Raiders		http://www.nfl.com/teams/profile?team=OAK	11	5	0	.688	364	306	58	44	6-2	5-3	6-2	.750	9-3	.750	2-2	2W	3-2
1980	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	8	8	0	.500	319	336	-17	37	3-5	5-3	4-4	.500	6-8	.429	2-0	1W	3-2
1980	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	8	8	0	.500	310	323	-13	33	4-4	4-4	3-5	.375	5-7	.417	3-1	1W	2-3
1980	SEA	Seattle Seahawks		http://www.nfl.com/teams/profile?team=SEA	4	12	0	.250	291	408	-117	33	0-8	4-4	1-7	.125	3-9	.250	1-3	9L	0-5
1980	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	9	7	0	.563	317	308	9	39	5-3	4-4	5-3	.625	8-4	.667	1-3	1L	3-2
1980	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	9	7	0	.563	334	272	62	36	6-2	3-5	5-3	.625	9-5	.643	0-2	2W	3-2
1980	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	7	9	0	.438	304	264	40	38	5-3	2-6	5-3	.625	7-5	.583	0-4	1W	3-2
1980	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	5	10	1	.344	231	371	-140	29	4-4	1-6-1	3-4-1	.438	4-7-1	.375	1-3	4L	1-4
1980	TB	Tampa Bay Buccaneers		http://www.nfl.com/teams/profile?team=TB	5	10	1	.344	271	341	-70	32	2-5-1	3-5	1-6-1	.188	4-7-1	.375	1-3	3L	1-4
1980	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	12	4	0	.750	384	222	162	48	7-1	5-3	6-2	.750	9-3	.750	3-1	1L	2-3
1980	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	12	4	0	.750	454	311	143	60	8-0	4-4	6-2	.750	9-3	.750	3-1	1W	4-1
1980	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	6	10	0	.375	261	293	-32	30	4-4	2-6	4-4	.500	5-7	.417	1-3	3W	3-2
1980	ARI	St. Louis Cardinals		http://www.nfl.com/teams/profile?team=ARI	5	11	0	.313	299	350	-51	37	2-6	3-5	2-6	.250	4-10	.286	1-1	2L	2-3
1980	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	4	12	0	.250	249	425	-176	29	2-6	2-6	2-6	.250	3-9	.250	1-3	2L	1-4
1980	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	12	4	0	.750	405	272	133	50	6-2	6-2	5-1	.833	10-2	.833	2-2	1L	4-1
1980	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	11	5	0	.688	424	289	135	54	6-2	5-3	5-1	.833	9-3	.750	2-2	2W	4-1
1980	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	6	10	0	.375	320	415	-95	40	4-4	2-6	2-4	.333	4-8	.333	2-2	2L	3-2
1980	NO	New Orleans Saints		http://www.nfl.com/teams/profile?team=NO	1	15	0	.063	291	487	-196	37	0-8	1-7	0-6	.000	0-12	.000	1-3	1L	1-4
