season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1941	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	10	1	0	.909	258	120	138	33	4-1	6-0	0-0	.000	7-1	.875	3-0	8W	5-0
1941	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	10	1	0	.909	396	147	249	56	5-1	5-0	0-0	.000	7-1	.875	3-0	5W	5-0
1941	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	8	3	0	.727	238	114	124	30	5-2	3-1	0-0	.000	6-2	.750	2-1	1L	3-2
1941		Brooklyn Dodgers			7	4	0	.636	158	127	31	21	5-1	2-3	0-0	.000	6-2	.750	1-2	2W	4-1
1941	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	6	5	0	.545	176	174	2	23	4-2	2-3	0-0	.000	5-3	.625	1-2	1W	1-4
1941	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	4	6	1	.400	121	195	-74	17	3-2	1-4-1	0-0	.000	3-4-1	.429	1-2	1W	3-2
1941	ARI	Chicago Cardinals		http://www.nfl.com/teams/profile?team=ARI	3	7	1	.300	127	197	-70	17	0-3-1	3-4	0-0	.000	1-6-1	.143	2-1	2L	2-3
1941	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	2	8	1	.200	119	218	-99	16	1-4-1	1-4	0-0	.000	1-6-1	.143	1-2	3L	0-4-1
1941	STL	Cleveland Rams		http://www.nfl.com/teams/profile?team=STL	2	9	0	.182	116	244	-128	16	1-4	1-5	0-0	.000	1-7	.125	1-2	9L	0-5
1941	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	1	9	1	.100	103	276	-173	14	1-4	0-5-1	0-0	.000	1-6-1	.143	0-3	2L	1-3-1
