season	team_id	week	date	away_team_id	away_team_url	away_team_score	home_team_id	home_team_url	home_team_score	game_status	game_url	attendance	top_passer	top_passer_url	top_passer_text	top_rusher	top_rusher_url	top_rusher_text	top_receiver	top_receiver_url	top_receiver_text
2009	NE	WC	Jan 10	BAL	http://www.nfl.com/teams/baltimoreravens/profile?team=BAL	33	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	14	Final	http://www.nfl.com/gamecenter/2010011001/2009/POST18/ravens@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Ray Rice	http://www.nfl.com/players/rayrice/profile?id=RIC154451		Randy Moss	http://www.nfl.com/players/randymoss/profile?id=MOS699912	
2009	NE	1	Sep 14	BUF	http://www.nfl.com/teams/buffalobills/profile?team=BUF	24	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	25	Final	http://www.nfl.com/gamecenter/2009091400/2009/REG1/bills@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Fred Jackson	http://www.nfl.com/players/fredjackson/profile?id=JAC173789		Randy Moss	http://www.nfl.com/players/randymoss/profile?id=MOS699912	
2009	NE	2	Sep 20	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	9	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	16	Final	http://www.nfl.com/gamecenter/2009092005/2009/REG2/patriots@jets	78,312	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Leon Washington	http://www.nfl.com/players/leonwashington/profile?id=WAS503628		Julian Edelman	http://www.nfl.com/players/julianedelman/profile?id=EDE425791	
2009	NE	3	Sep 27	ATL	http://www.nfl.com/teams/atlantafalcons/profile?team=ATL	10	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	26	Final	http://www.nfl.com/gamecenter/2009092705/2009/REG3/falcons@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Fred Taylor	http://www.nfl.com/players/fredtaylor/profile?id=TAY220162		Randy Moss	http://www.nfl.com/players/randymoss/profile?id=MOS699912	
2009	NE	4	Oct 04	BAL	http://www.nfl.com/teams/baltimoreravens/profile?team=BAL	21	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	27	Final	http://www.nfl.com/gamecenter/2009100406/2009/REG4/ravens@patriots	68,756	Joe Flacco	http://www.nfl.com/players/joeflacco/profile?id=FLA009602		Ray Rice	http://www.nfl.com/players/rayrice/profile?id=RIC154451		Derrick Mason	http://www.nfl.com/players/derrickmason/profile?id=MAS078652	
2009	NE	5	Oct 11	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	17	DEN	http://www.nfl.com/teams/denverbroncos/profile?team=DEN	20	Final	http://www.nfl.com/gamecenter/2009101110/2009/REG5/patriots@broncos	76,011	Kyle Orton	http://www.nfl.com/players/kyleorton/profile?id=ORT716150		Knowshon Moreno	http://www.nfl.com/players/knowshonmoreno/profile?id=MOR120768		Eddie Royal	http://www.nfl.com/players/eddieroyal/profile?id=ROY461040	
2009	NE	6	Oct 18	TEN	http://www.nfl.com/teams/tennesseetitans/profile?team=TEN	0	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	59	Final	http://www.nfl.com/gamecenter/2009101810/2009/REG6/titans@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Chris Johnson	http://www.nfl.com/players/chrisjohnson/profile?id=JOH127799		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2009	NE	7	Oct 25	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	35	TB	http://www.nfl.com/teams/tampabaybuccaneers/profile?team=TB	7	Final	http://www.nfl.com/gamecenter/2009102506/2009/REG7/patriots@buccaneers	84,254	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Derrick Ward	http://www.nfl.com/players/derrickward/profile?id=WAR147534		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2009	NE	8	Bye
2009	NE	9	Nov 08	MIA	http://www.nfl.com/teams/miamidolphins/profile?team=MIA	17	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	27	Final	http://www.nfl.com/gamecenter/2009110805/2009/REG9/dolphins@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Laurence Maroney	http://www.nfl.com/players/laurencemaroney/profile?id=MAR273311		Randy Moss	http://www.nfl.com/players/randymoss/profile?id=MOS699912	
2009	NE	10	Nov 15	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	34	IND	http://www.nfl.com/teams/indianapoliscolts/profile?team=IND	35	Final	http://www.nfl.com/gamecenter/2009111512/2009/REG10/patriots@colts	67,476	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Kevin Faulk	http://www.nfl.com/players/kevinfaulk/profile?id=FAU126264		Randy Moss	http://www.nfl.com/players/randymoss/profile?id=MOS699912	
2009	NE	11	Nov 22	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	14	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	31	Final	http://www.nfl.com/gamecenter/2009112211/2009/REG11/jets@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Thomas Jones	http://www.nfl.com/players/thomasjones/profile?id=JON755755		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2009	NE	12	Nov 30	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	17	NO	http://www.nfl.com/teams/neworleanssaints/profile?team=NO	38	Final	http://www.nfl.com/gamecenter/2009113000/2009/REG12/patriots@saints	70,768	Drew Brees	http://www.nfl.com/players/drewbrees/profile?id=BRE229498		Pierre Thomas	http://www.nfl.com/players/pierrethomas/profile?id=THO085535		Marques Colston	http://www.nfl.com/players/marquescolston/profile?id=COL777594	
2009	NE	13	Dec 06	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	21	MIA	http://www.nfl.com/teams/miamidolphins/profile?team=MIA	22	Final	http://www.nfl.com/gamecenter/2009120613/2009/REG13/patriots@dolphins	70,102	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Ricky Williams	http://www.nfl.com/players/rickywilliams/profile?id=WIL271115		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2009	NE	14	Dec 13	CAR	http://www.nfl.com/teams/carolinapanthers/profile?team=CAR	10	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	20	Final	http://www.nfl.com/gamecenter/2009121308/2009/REG14/panthers@patriots	68,756	Matt Moore	http://www.nfl.com/players/mattmoore/profile?id=MOO551757		Laurence Maroney	http://www.nfl.com/players/laurencemaroney/profile?id=MAR273311		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2009	NE	15	Dec 20	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	17	BUF	http://www.nfl.com/teams/buffalobills/profile?team=BUF	10	Final	http://www.nfl.com/gamecenter/2009122001/2009/REG15/patriots@bills	70,000	Ryan Fitzpatrick	http://www.nfl.com/players/ryanfitzpatrick/profile?id=FIT792915		Laurence Maroney	http://www.nfl.com/players/laurencemaroney/profile?id=MAR273311		Randy Moss	http://www.nfl.com/players/randymoss/profile?id=MOS699912	
2009	NE	16	Dec 27	JAX	http://www.nfl.com/teams/jacksonvillejaguars/profile?team=JAX	7	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	35	Final	http://www.nfl.com/gamecenter/2009122706/2009/REG16/jaguars@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Sammy Morris	http://www.nfl.com/players/sammymorris/profile?id=MOR536043		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2009	NE	17	Jan 03	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	27	HOU	http://www.nfl.com/teams/houstontexans/profile?team=HOU	34	Final	http://www.nfl.com/gamecenter/2010010305/2009/REG17/patriots@texans	71,029	Matt Schaub	http://www.nfl.com/players/mattschaub/profile?id=SCH085186		Arian Foster	http://www.nfl.com/players/arianfoster/profile?id=FOS107404		Julian Edelman	http://www.nfl.com/players/julianedelman/profile?id=EDE425791	
2009	NYJ	WC	Jan 09	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	24	CIN	http://www.nfl.com/teams/cincinnatibengals/profile?team=CIN	14	Final	http://www.nfl.com/gamecenter/2010010901/2009/POST18/jets@bengals	63,686	Mark Sanchez	http://www.nfl.com/players/marksanchez/profile?id=SAN091667		Cedric Benson	http://www.nfl.com/players/cedricbenson/profile?id=BEN508718		Dustin Keller	http://www.nfl.com/players/dustinkeller/profile?id=KEL091879	
2009	NYJ	DIV	Jan 17	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	17	SD	http://www.nfl.com/teams/sandiegochargers/profile?team=SD	14	Final	http://www.nfl.com/gamecenter/2010011701/2009/POST19/jets@chargers	69,498	Philip Rivers	http://www.nfl.com/players/philiprivers/profile?id=RIV651634		Shonn Greene	http://www.nfl.com/players/shonngreene/profile?id=GRE510029		Vincent Jackson	http://www.nfl.com/players/vincentjackson/profile?id=JAC627460	
2009	NYJ	CONF	Jan 24	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	17	IND	http://www.nfl.com/teams/indianapoliscolts/profile?team=IND	30	Final	http://www.nfl.com/gamecenter/2010012400/2009/POST20/jets@colts	67,650	Peyton Manning	http://www.nfl.com/players/peytonmanning/profile?id=MAN515097		Joseph Addai	http://www.nfl.com/players/josephaddai/profile?id=ADD152616		Pierre Garcon	http://www.nfl.com/players/pierregarcon/profile?id=GAR115573	
2009	NYJ	1	Sep 13	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	24	HOU	http://www.nfl.com/teams/houstontexans/profile?team=HOU	7	Final	http://www.nfl.com/gamecenter/2009091305/2009/REG1/jets@texans	70,118	Mark Sanchez	http://www.nfl.com/players/marksanchez/profile?id=SAN091667		Thomas Jones	http://www.nfl.com/players/thomasjones/profile?id=JON755755		Dustin Keller	http://www.nfl.com/players/dustinkeller/profile?id=KEL091879	
