season	team_id	team_name	status	team_url	wins	losses	ties	win_percentage	points_for	points_against	net_points	touchdowns	home_record	road_record	division_record	division_win_percentage	conference_record	conference_win_percentage	nonconference_record	winning_streak	last_5_record
1981	CIN	Cincinnati Bengals		http://www.nfl.com/teams/profile?team=CIN	12	4	0	.750	421	304	117	51	6-2	6-2	4-2	.667	10-2	.833	2-2	2W	4-1
1981	PIT	Pittsburgh Steelers		http://www.nfl.com/teams/profile?team=PIT	8	8	0	.500	356	297	59	47	5-3	3-5	3-3	.500	5-7	.417	3-1	3L	2-3
1981	TEN	Houston Oilers		http://www.nfl.com/teams/profile?team=TEN	7	9	0	.438	281	355	-74	34	5-3	2-6	4-2	.667	6-6	.500	1-3	1W	2-3
1981	CLE	Cleveland Browns		http://www.nfl.com/teams/profile?team=CLE	5	11	0	.313	276	375	-99	32	3-5	2-6	1-5	.167	2-10	.167	3-1	5L	0-5
1981	MIA	Miami Dolphins		http://www.nfl.com/teams/profile?team=MIA	11	4	1	.719	345	275	70	39	6-1-1	5-3	5-2-1	.688	8-3-1	.708	3-1	4W	4-1
1981	NYJ	New York Jets		http://www.nfl.com/teams/profile?team=NYJ	10	5	1	.656	355	287	68	40	6-2	4-3-1	6-1-1	.813	8-5-1	.607	2-0	2W	4-1
1981	BUF	Buffalo Bills		http://www.nfl.com/teams/profile?team=BUF	10	6	0	.625	311	276	35	38	7-1	3-5	6-2	.750	9-3	.750	1-3	1L	4-1
1981	IND	Baltimore Colts		http://www.nfl.com/teams/profile?team=IND	2	14	0	.125	259	533	-274	33	1-7	1-7	2-6	.250	2-10	.167	0-4	1W	1-4
1981	NE	New England Patriots		http://www.nfl.com/teams/profile?team=NE	2	14	0	.125	322	370	-48	40	2-6	0-8	0-8	.000	2-10	.167	0-4	9L	0-5
1981	SD	San Diego Chargers		http://www.nfl.com/teams/profile?team=SD	10	6	0	.625	478	390	88	61	5-3	5-3	6-2	.750	8-4	.667	2-2	2W	4-1
1981	DEN	Denver Broncos		http://www.nfl.com/teams/profile?team=DEN	10	6	0	.625	321	289	32	39	8-0	2-6	5-3	.625	7-5	.583	3-1	1L	2-3
1981	KC	Kansas City Chiefs		http://www.nfl.com/teams/profile?team=KC	9	7	0	.563	343	290	53	38	5-3	4-4	5-3	.625	7-5	.583	2-2	1W	2-3
1981	OAK	Oakland Raiders		http://www.nfl.com/teams/profile?team=OAK	7	9	0	.438	273	343	-70	33	4-4	3-5	2-6	.250	5-7	.417	2-2	2L	2-3
1981	SEA	Seattle Seahawks		http://www.nfl.com/teams/profile?team=SEA	6	10	0	.375	322	388	-66	40	5-3	1-7	2-6	.250	6-8	.429	0-2	1W	2-3
1981	TB	Tampa Bay Buccaneers		http://www.nfl.com/teams/profile?team=TB	9	7	0	.563	315	268	47	38	6-2	3-5	6-2	.750	9-3	.750	0-4	1W	4-1
1981	GB	Green Bay Packers		http://www.nfl.com/teams/profile?team=GB	8	8	0	.500	324	361	-37	37	4-4	4-4	4-4	.500	7-7	.500	1-1	1L	3-2
1981	DET	Detroit Lions		http://www.nfl.com/teams/profile?team=DET	8	8	0	.500	397	322	75	46	7-1	1-7	4-4	.500	6-6	.500	2-2	1L	3-2
1981	MIN	Minnesota Vikings		http://www.nfl.com/teams/profile?team=MIN	7	9	0	.438	325	369	-44	37	5-3	2-6	4-4	.500	6-6	.500	1-3	5L	0-5
1981	CHI	Chicago Bears		http://www.nfl.com/teams/profile?team=CHI	6	10	0	.375	253	324	-71	31	4-4	2-6	2-6	.250	2-10	.167	4-0	3W	3-2
1981	DAL	Dallas Cowboys		http://www.nfl.com/teams/profile?team=DAL	12	4	0	.750	367	277	90	40	8-0	4-4	6-2	.750	8-4	.667	4-0	1L	4-1
1981	PHI	Philadelphia Eagles		http://www.nfl.com/teams/profile?team=PHI	10	6	0	.625	368	221	147	44	6-2	4-4	4-4	.500	7-5	.583	3-1	1W	1-4
1981	NYG	New York Giants		http://www.nfl.com/teams/profile?team=NYG	9	7	0	.563	295	257	38	32	4-4	5-3	5-3	.625	8-6	.571	1-1	3W	4-1
1981	WAS	Washington Redskins		http://www.nfl.com/teams/profile?team=WAS	8	8	0	.500	347	349	-2	42	5-3	3-5	3-5	.375	6-6	.500	2-2	3W	3-2
1981	ARI	St. Louis Cardinals		http://www.nfl.com/teams/profile?team=ARI	7	9	0	.438	315	408	-93	37	5-3	2-6	2-6	.250	4-8	.333	3-1	2L	3-2
1981	SF	San Francisco 49ers		http://www.nfl.com/teams/profile?team=SF	13	3	0	.813	357	250	107	43	7-1	6-2	5-1	.833	10-2	.833	3-1	5W	5-0
1981	ATL	Atlanta Falcons		http://www.nfl.com/teams/profile?team=ATL	7	9	0	.438	426	355	71	52	4-4	3-5	3-3	.500	6-6	.500	1-3	3L	2-3
1981	STL	Los Angeles Rams		http://www.nfl.com/teams/profile?team=STL	6	10	0	.375	303	351	-48	36	4-4	2-6	2-4	.333	5-7	.417	1-3	1L	1-4
1981	NO	New Orleans Saints		http://www.nfl.com/teams/profile?team=NO	4	12	0	.250	207	378	-171	24	2-6	2-6	2-4	.333	2-10	.167	2-2	4L	1-4
