season	team_id	week	date	away_team_id	away_team_url	away_team_score	home_team_id	home_team_url	home_team_score	game_status	game_url	attendance	top_passer	top_passer_url	top_passer_text	top_rusher	top_rusher_url	top_rusher_text	top_receiver	top_receiver_url	top_receiver_text
2011	NE	DIV	Jan 14	DEN	http://www.nfl.com/teams/denverbroncos/profile?team=DEN	10	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	45	Final	http://www.nfl.com/gamecenter/2012011400/2011/POST19/broncos@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Willis McGahee	http://www.nfl.com/players/willismcgahee/profile?id=MCG001995		Rob Gronkowski	http://www.nfl.com/players/robgronkowski/profile?id=GRO135948	
2011	NE	CONF	Jan 22	BAL	http://www.nfl.com/teams/baltimoreravens/profile?team=BAL	20	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	23	Final	http://www.nfl.com/gamecenter/2012012200/2011/POST20/ravens@patriots	68,756	Joe Flacco	http://www.nfl.com/players/joeflacco/profile?id=FLA009602		BenJarvus Green-Ellis	http://www.nfl.com/players/benjarvusgreen-ellis/profile?id=GRE532094		Anquan Boldin	http://www.nfl.com/players/anquanboldin/profile?id=BOL283010	
2011	NE	SB	Feb 05	NYG	http://www.nfl.com/teams/newyorkgiants/profile?team=NYG	21	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	17	Final	http://www.nfl.com/gamecenter/2012020500/2011/POST22/giants@patriots	68,658	Eli Manning	http://www.nfl.com/players/elimanning/profile?id=MAN473170		Ahmad Bradshaw	http://www.nfl.com/players/ahmadbradshaw/profile?id=BRA254359		Hakeem Nicks	http://www.nfl.com/players/hakeemnicks/profile?id=NIC726593	
2011	NE	1	Sep 12	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	38	MIA	http://www.nfl.com/teams/miamidolphins/profile?team=MIA	24	Final	http://www.nfl.com/gamecenter/2011091200/2011/REG1/patriots@dolphins	66,860	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Danny Woodhead	http://www.nfl.com/players/dannywoodhead/profile?id=WOO302348		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2011	NE	2	Sep 18	SD	http://www.nfl.com/teams/sandiegochargers/profile?team=SD	21	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	35	Final	http://www.nfl.com/gamecenter/2011091811/2011/REG2/chargers@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		BenJarvus Green-Ellis	http://www.nfl.com/players/benjarvusgreen-ellis/profile?id=GRE532094		Vincent Jackson	http://www.nfl.com/players/vincentjackson/profile?id=JAC627460	
2011	NE	3	Sep 25	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	31	BUF	http://www.nfl.com/teams/buffalobills/profile?team=BUF	34	Final	http://www.nfl.com/gamecenter/2011092502/2011/REG3/patriots@bills	68,174	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Fred Jackson	http://www.nfl.com/players/fredjackson/profile?id=JAC173789		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2011	NE	4	Oct 02	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	31	OAK	http://www.nfl.com/teams/oaklandraiders/profile?team=OAK	19	Final	http://www.nfl.com/gamecenter/2011100212/2011/REG4/patriots@raiders	62,572	Jason Campbell	http://www.nfl.com/players/jasoncampbell/profile?id=CAM375235		Stevan Ridley	http://www.nfl.com/players/stevanridley/profile?id=RID658759		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2011	NE	5	Oct 09	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	21	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	30	Final	http://www.nfl.com/gamecenter/2011100909/2011/REG5/jets@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		BenJarvus Green-Ellis	http://www.nfl.com/players/benjarvusgreen-ellis/profile?id=GRE532094		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2011	NE	6	Oct 16	DAL	http://www.nfl.com/teams/dallascowboys/profile?team=DAL	16	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	20	Final	http://www.nfl.com/gamecenter/2011101610/2011/REG6/cowboys@patriots	68,756	Tony Romo	http://www.nfl.com/players/tonyromo/profile?id=ROM787981		BenJarvus Green-Ellis	http://www.nfl.com/players/benjarvusgreen-ellis/profile?id=GRE532094		Dez Bryant	http://www.nfl.com/players/dezbryant/profile?id=BRY336027	
2011	NE	7	Bye
2011	NE	8	Oct 30	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	17	PIT	http://www.nfl.com/teams/pittsburghsteelers/profile?team=PIT	25	Final	http://www.nfl.com/gamecenter/2011103008/2011/REG8/patriots@steelers	64,424	Ben Roethlisberger	http://www.nfl.com/players/benroethlisberger/profile?id=ROE750381		Rashard Mendenhall	http://www.nfl.com/players/rashardmendenhall/profile?id=MEN393702		Rob Gronkowski	http://www.nfl.com/players/robgronkowski/profile?id=GRO135948	
2011	NE	9	Nov 06	NYG	http://www.nfl.com/teams/newyorkgiants/profile?team=NYG	24	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	20	Final	http://www.nfl.com/gamecenter/2011110609/2011/REG9/giants@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Brandon Jacobs	http://www.nfl.com/players/brandonjacobs/profile?id=JAC705688		Wes Welker	http://www.nfl.com/players/weswelker/profile?id=WEL219433	
2011	NE	10	Nov 13	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	37	NYJ	http://www.nfl.com/teams/newyorkjets/profile?team=NYJ	16	Final	http://www.nfl.com/gamecenter/2011111313/2011/REG10/patriots@jets	79,088	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		Shonn Greene	http://www.nfl.com/players/shonngreene/profile?id=GRE510029		Rob Gronkowski	http://www.nfl.com/players/robgronkowski/profile?id=GRO135948	
2011	NE	11	Nov 21	KC	http://www.nfl.com/teams/kansascitychiefs/profile?team=KC	3	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	34	Final	http://www.nfl.com/gamecenter/2011112100/2011/REG11/chiefs@patriots	68,756	Tom Brady	http://www.nfl.com/players/tombrady/profile?id=BRA371156		BenJarvus Green-Ellis	http://www.nfl.com/players/benjarvusgreen-ellis/profile?id=GRE532094		Rob Gronkowski	http://www.nfl.com/players/robgronkowski/profile?id=GRO135948	
2011	NE	12	Nov 27	NE	http://www.nfl.com/teams/newenglandpatriots/profile?team=NE	38	PHI	http://www.nfl.com/teams/philadelphiaeagles/profile?team=PHI	20	Final	http://www.nfl.com/gamecenter/2011112709/2011/REG12/patriots@eagles	69,144	Vince Young	http://www.nfl.com/players/vinceyoung/profile?id=YOU617196		BenJarvus Green-Ellis	http://www.nfl.com/players/benjarvusgreen-ellis/profile?id=GRE532094		Deion Branch	http://www.nfl.com/players/deionbranch/profile?id=BRA490549	
