year	school_name	school_id	opponent_name	opponent_id	game_date	school_score	opponent_score	location	neutral_site_location	game_length	attendance
2015	Army West Point	725	"%
                  Kent St."	331	10/18/2014	17	39	Away	""	-	18,114
2015	Army West Point	725	"%
                  Air Force"	721	11/01/2014	6	23	Home	""	-	40,479
2015	Army West Point	725	"%
                  UConn"	164	11/08/2014	35	21	Neutral	Bronx, N.Y.	-	27,453
2015	Army West Point	725	"%
                  Western Ky."	772	11/15/2014	24	52	Away	""	-	16,819
2015	Army West Point	725	"%
                  Fordham"	236	11/22/2014	42	31	Home	""	-	33,793
2015	Army West Point	725	"%
                  Navy"	726	12/13/2014	10	17	Neutral	Baltimore, Md.	-	70,935
2015	Auburn	37	"%
                  Arkansas"	31	08/30/2014	45	21	Home	""	-	87,451
2015	Auburn	37	"%
                  San Jose St."	630	09/06/2014	59	13	Home	""	-	87,451
2015	Auburn	37	"%
                  Kansas St."	327	09/18/2014	20	14	Away	""	-	53,046
2015	Auburn	37	"%
                  Louisiana Tech"	366	09/27/2014	45	17	Home	""	-	87,451
2015	Auburn	37	"%
                  LSU"	365	10/04/2014	41	7	Home	""	-	87,451
2015	Auburn	37	"%
                  Mississippi St."	430	10/11/2014	23	38	Away	""	-	62,945
2015	Auburn	37	"%
                  South Carolina"	648	10/25/2014	42	35	Home	""	-	87,451
2015	Auburn	37	"%
                  Ole Miss"	433	11/01/2014	35	31	Away	""	-	62,090
2015	Auburn	37	"%
                  Texas A&M"	697	11/08/2014	38	41	Home	""	-	87,451
2015	Auburn	37	"%
                  Georgia"	257	11/15/2014	7	34	Away	""	-	92,746
2015	Auburn	37	"%
                  Samford"	625	11/22/2014	31	7	Home	""	-	87,451
2015	Auburn	37	"%
                  Alabama"	8	11/29/2014	44	55	Away	""	-	101,821
2015	Auburn	37	"%
                  Wisconsin"	796	01/01/2015	31	34	Neutral	Tampa, FL	1 OT	44,023
2015	BYU	77	"%
                  UConn"	164	08/29/2014	35	10	Away	""	-	35,150
2015	BYU	77	"%
                  Texas"	703	09/06/2014	41	7	Away	""	-	93,463
2015	BYU	77	"%
                  Houston"	288	09/11/2014	33	25	Home	""	-	57,630
2015	BYU	77	"%
                  Virginia"	746	09/20/2014	41	33	Home	""	-	59,023
2015	BYU	77	"%
                  Utah St."	731	10/03/2014	20	35	Home	""	-	64,090
2015	BYU	77	"%
                  UCF"	128	10/09/2014	24	31	Away	""	1 OT	41,547
2015	BYU	77	"%
                  Nevada"	466	10/18/2014	35	42	Home	""	-	56,355
2015	BYU	77	"%
                  Boise St."	66	10/24/2014	30	55	Away	""	-	36,752
2015	BYU	77	"%
                  Middle Tenn."	419	11/01/2014	27	7	Away	""	-	18,952
2015	BYU	77	"%
                  UNLV"	465	11/15/2014	42	23	Home	""	-	53,622
2015	BYU	77	"%
                  Savannah St."	632	11/22/2014	64	0	Home	""	-	52,123
2015	BYU	77	"%
                  California"	107	11/29/2014	42	35	Away	""	-	47,856
2015	BYU	77	"%
                  Memphis"	404	12/22/2014	48	55	Neutral	Miami, Fla.	1 OT	20,761
2015	Ball St.	47	"%
                  Colgate"	153	08/30/2014	30	10	Home	""	-	9,659
2015	Ball St.	47	"%
                  Iowa"	312	09/06/2014	13	17	Away	""	-	64,210
2015	Ball St.	47	"%
                  Indiana St."	305	09/13/2014	20	27	Home	""	-	15,860
2015	Ball St.	47	"%
                  Toledo"	709	09/20/2014	23	34	Away	""	-	17,229
2015	Ball St.	47	"%
                  Army"	725	10/04/2014	24	33	Away	""	-	31,384
2015	Ball St.	47	"%
                  Western Mich."	774	10/11/2014	38	42	Home	""	-	11,237
2015	Ball St.	47	"%
                  Central Mich."	129	10/18/2014	32	29	Away	""	-	13,337
2015	Ball St.	47	"%
                  Akron"	5	10/25/2014	35	21	Home	""	-	7,617
2015	Ball St.	47	"%
                  Northern Ill."	503	11/05/2014	21	35	Home	""	-	6,642
2015	Ball St.	47	"%
                  Massachusetts"	400	11/12/2014	10	24	Away	""	-	13,374
2015	Ball St.	47	"%
                  Eastern Mich."	204	11/22/2014	45	30	Home	""	-	5,317
2015	Ball St.	47	"%
                  Bowling Green"	71	11/28/2014	41	24	Away	""	-	8,534
2015	Baylor	51	"%
                  SMU"	663	08/31/2014	45	0	Home	""	-	45,733
2015	Baylor	51	"%
                  Northwestern St."	508	09/06/2014	70	6	Home	""	-	45,034
2015	Baylor	51	"%
                  Buffalo"	86	09/12/2014	63	21	Away	""	-	24,714
2015	Baylor	51	"%
                  Iowa St."	311	09/27/2014	49	28	Away	""	-	51,776
2015	Baylor	51	"%
                  Texas"	703	10/04/2014	28	7	Away	""	-	93,727
2015	Baylor	51	"%
                  TCU"	698	10/11/2014	61	58	Home	""	-	46,803
2015	Baylor	51	"%
                  West Virginia"	768	10/18/2014	27	41	Away	""	-	60,758
2015	Baylor	51	"%
                  Kansas"	328	11/01/2014	60	14	Home	""	-	47,574
2015	Baylor	51	"%
                  Oklahoma"	522	11/08/2014	48	14	Away	""	-	85,048
2015	Baylor	51	"%
                  Oklahoma St."	521	11/22/2014	49	28	Home	""	-	47,179
2015	Baylor	51	"%
                  Texas Tech"	700	11/29/2014	48	46	Neutral	Arlington, Texas	-	54,179
2015	Baylor	51	"%
                  Kansas St."	327	12/06/2014	38	27	Home	""	-	47,934
2015	Baylor	51	"%
                  Michigan St."	416	01/01/2015	41	42	Neutral	Arlington, Texas	-	71,464
2015	Boise St.	66	"%
                  Ole Miss"	433	08/28/2014	13	35	Neutral	Atlanta, Georgia	-	32,823
2015	Boise St.	66	"%
                  Colorado St."	156	09/06/2014	37	24	Home	""	-	34,910
2015	Boise St.	66	"%
                  UConn"	164	09/13/2014	38	21	Away	""	-	30,098
2015	Boise St.	66	"%
                  La.-Lafayette"	671	09/20/2014	34	9	Home	""	-	33,337
2015	Boise St.	66	"%
                  Air Force"	721	09/27/2014	14	28	Away	""	-	30,012
2015	Boise St.	66	"%
                  Nevada"	466	10/04/2014	51	46	Away	""	-	32,327
2015	Boise St.	66	"%
                  Fresno St."	96	10/17/2014	37	27	Home	""	-	35,008
2015	Boise St.	66	"%
                  BYU"	77	10/24/2014	55	30	Home	""	-	36,752
2015	Boise St.	66	"%
                  New Mexico"	473	11/08/2014	60	49	Away	""	-	21,089
2015	Boise St.	66	"%
                  San Diego St."	626	11/15/2014	38	29	Home	""	-	27,478
2015	Boise St.	66	"%
                  Wyoming"	811	11/22/2014	63	14	Away	""	-	15,821
2015	Boise St.	66	"%
                  Utah St."	731	11/29/2014	50	19	Home	""	-	33,940
2015	Boise St.	66	"%
                  Fresno St."	96	12/06/2014	28	14	Home	""	-	26,101
2015	Boise St.	66	"%
                  Arizona"	29	12/31/2014	38	30	Neutral	Glendale, Ariz.	-	66,896
2015	Boston College	67	"%
                  Massachusetts"	400	08/30/2014	30	7	Away	""	-	30,479
2015	Boston College	67	"%
                  Pittsburgh"	545	09/05/2014	20	30	Home	""	-	30,083
2015	Boston College	67	"%
                  Southern California"	657	09/13/2014	37	31	Home	""	-	41,632
2015	Boston College	67	"%
                  Maine"	380	09/20/2014	40	10	Home	""	-	28,676
2015	Boston College	67	"%
                  Colorado St."	156	09/27/2014	21	24	Home	""	-	33,632
2015	Boston College	67	"%
                  North Carolina St."	490	10/11/2014	30	14	Away	""	-	49,125
2015	Boston College	67	"%
                  Clemson"	147	10/18/2014	13	17	Home	""	-	42,038
2015	Boston College	67	"%
                  Wake Forest"	749	10/25/2014	23	17	Away	""	-	26,439
2015	Boston College	67	"%
                  Virginia Tech"	742	11/01/2014	33	31	Away	""	-	55,729
2015	Boston College	67	"%
                  Louisville"	367	11/08/2014	19	38	Home	""	-	33,565
2015	Boston College	67	"%
                  Florida St."	234	11/22/2014	17	20	Away	""	-	82,300
2015	Boston College	67	"%
                  Syracuse"	688	11/29/2014	28	7	Home	""	-	30,267
2015	Boston College	67	"%
                  Penn St."	539	12/27/2014	30	31	Neutral	Bronx, NY	1 OT	49,012
2015	Bowling Green	71	"%
                  Western Ky."	772	08/29/2014	31	59	Away	""	-	17,215
2015	Bowling Green	71	"%
                  VMI"	741	09/06/2014	48	7	Home	""	-	18,311
2015	Bowling Green	71	"%
                  Indiana"	306	09/13/2014	45	42	Home	""	-	23,717
2015	Bowling Green	71	"%
                  Wisconsin"	796	09/20/2014	17	68	Away	""	-	79,849
2015	Bowling Green	71	"%
                  Massachusetts"	400	09/27/2014	47	42	Away	""	-	17,000
2015	Bowling Green	71	"%
                  Buffalo"	86	10/04/2014	36	35	Home	""	-	17,185
2015	Bowling Green	71	"%
                  Ohio"	519	10/11/2014	31	13	Away	""	-	24,311
2015	Bowling Green	71	"%
                  Western Mich."	774	10/18/2014	14	26	Home	""	-	15,201
2015	Bowling Green	71	"%
                  Akron"	5	11/04/2014	27	10	Away	""	-	10,348
2015	Bowling Green	71	"%
                  Kent St."	331	11/12/2014	30	20	Home	""	-	8,417
2015	Bowling Green	71	"%
                  Toledo"	709	11/19/2014	20	27	Away	""	-	17,486
2015	Bowling Green	71	"%
                  Ball St."	47	11/28/2014	24	41	Home	""	-	8,534
2015	Bowling Green	71	"%
                  Northern Ill."	503	12/05/2014	17	51	Neutral	Detroit, Mich.	-	15,110
2015	Bowling Green	71	"%
                  South Ala."	646	12/20/2014	33	28	Neutral	Montgomery, Ala.	-	20,256
2015	Buffalo	86	"%
                  Duquesne"	194	08/30/2014	38	28	Home	""	-	20,329
2015	Buffalo	86	"%
                  Army"	725	09/06/2014	39	47	Away	""	-	28,643
2015	Buffalo	86	"%
                  Baylor"	51	09/12/2014	21	63	Home	""	-	24,714
2015	Buffalo	86	"%
                  Norfolk St."	485	09/20/2014	36	7	Home	""	-	21,139
2015	Buffalo	86	"%
                  Miami (OH)"	414	09/27/2014	35	27	Home	""	-	20,841
2015	Buffalo	86	"%
                  Bowling Green"	71	10/04/2014	35	36	Away	""	-	17,185
2015	Buffalo	86	"%
                  Eastern Mich."	204	10/11/2014	27	37	Away	""	-	11,886
2015	Buffalo	86	"%
                  Central Mich."	129	10/25/2014	14	20	Home	""	-	18,052
2015	Buffalo	86	"%
                  Ohio"	519	11/05/2014	14	37	Away	""	-	15,405
2015	Buffalo	86	"%
                  Akron"	5	11/11/2014	55	24	Home	""	-	17,343
2015	Buffalo	86	"%
                  Massachusetts"	400	11/28/2014	41	21	Away	""	-	13,417
2015	California	107	"%
                  Northwestern"	509	08/30/2014	31	24	Away	""	-	34,228
2015	California	107	"%
                  Sacramento St."	102	09/06/2014	55	14	Home	""	-	48,185
2015	California	107	"%
                  Arizona"	29	09/20/2014	45	49	Away	""	-	45,595
2015	California	107	"%
                  Colorado"	157	09/27/2014	59	56	Home	""	1 OT	39,821
2015	California	107	"%
                  Washington St."	754	10/04/2014	60	59	Away	""	-	30,020
2015	California	107	"%
                  Washington"	756	10/11/2014	7	31	Home	""	-	44,449
2015	California	107	"%
                  UCLA"	110	10/18/2014	34	36	Home	""	-	49,257
2015	California	107	"%
                  Oregon"	529	10/24/2014	41	59	Neutral	Santa Clara, CA	-	55,575
2015	California	107	"%
                  Oregon St."	528	11/01/2014	45	31	Away	""	-	42,479
2015	California	107	"%
                  Southern California"	657	11/13/2014	30	38	Away	""	-	64,615
2015	California	107	"%
                  Stanford"	674	11/22/2014	17	38	Home	""	-	56,483
2015	California	107	"%
                  BYU"	77	11/29/2014	35	42	Home	""	-	47,856
2015	Central Mich.	129	"%
                  Chattanooga"	693	08/28/2014	20	16	Home	""	-	15,793
2015	Central Mich.	129	"%
                  Purdue"	559	09/06/2014	38	17	Away	""	-	36,410
2015	Central Mich.	129	"%
                  Syracuse"	688	09/13/2014	3	40	Home	""	-	25,531
2015	Central Mich.	129	"%
                  Kansas"	328	09/20/2014	10	24	Away	""	-	34,822
2015	Central Mich.	129	"%
                  Toledo"	709	09/27/2014	28	42	Away	""	-	18,087
2015	Central Mich.	129	"%
                  Ohio"	519	10/04/2014	28	10	Home	""	-	18,223
2015	Central Mich.	129	"%
                  Northern Ill."	503	10/11/2014	34	17	Away	""	-	20,122
2015	Central Mich.	129	"%
                  Ball St."	47	10/18/2014	29	32	Home	""	-	13,337
2015	Central Mich.	129	"%
                  Buffalo"	86	10/25/2014	20	14	Away	""	-	18,052
2015	Central Mich.	129	"%
                  Eastern Mich."	204	11/01/2014	38	7	Away	""	-	19,613
2015	Central Mich.	129	"%
                  Miami (OH)"	414	11/15/2014	34	27	Home	""	-	7,689
2015	Central Mich.	129	"%
                  Western Mich."	774	11/22/2014	20	32	Home	""	-	17,265
2015	Central Mich.	129	"%
                  Western Ky."	772	12/24/2014	48	49	Neutral	Nassau, Bahamas	-	13,667
2015	Charlotte	458	"%
                  Campbell"	115	08/28/2014	33	9	Away	""	-	6,472
2015	Charlotte	458	"%
                  Johnson C. Smith"	323	09/06/2014	56	0	Home	""	-	15,875
2015	Charlotte	458	"%
                  N.C. Central"	489	09/13/2014	40	28	Away	""	-	4,006
2015	Charlotte	458	"%
                  Elon"	1068	09/20/2014	13	20	Away	""	-	11,203
2015	Charlotte	458	"%
                  Charleston So."	48	09/27/2014	41	47	Home	""	1 OT	14,498
2015	Charlotte	458	"%
                  Gardner-Webb"	1092	10/04/2014	24	27	Away	""	-	7,890
2015	Charlotte	458	"%
                  Citadel"	141	10/11/2014	56	63	Away	""	1 OT	10,467
2015	Charlotte	458	"%
                  James Madison"	317	10/25/2014	40	48	Home	""	-	15,677
2015	Charlotte	458	"%
                  Coastal Caro."	149	11/08/2014	34	59	Home	""	-	12,052
2015	Charlotte	458	"%
                  Wesley"	763	11/15/2014	38	33	Home	""	-	10,704
2015	Charlotte	458	"%
                  Morehead St."	444	11/22/2014	52	14	Home	""	-	10,826
2015	Cincinnati	140	"%
                  Toledo"	709	09/12/2014	58	34	Home	""	-	31,912
2015	Cincinnati	140	"%
                  Miami (OH)"	414	09/20/2014	31	24	Home	""	-	41,926
2015	Cincinnati	140	"%
                  Ohio St."	518	09/27/2014	28	50	Away	""	-	108,362
2015	Cincinnati	140	"%
                  Memphis"	404	10/04/2014	14	41	Home	""	-	25,456
2015	Cincinnati	140	"%
                  Miami (FL)"	415	10/11/2014	34	55	Away	""	-	43,953
2015	Cincinnati	140	"%
                  SMU"	663	10/18/2014	41	3	Away	""	-	16,849
2015	Cincinnati	140	"%
                  South Fla."	651	10/24/2014	34	17	Home	""	-	30,024
2015	Cincinnati	140	"%
                  Tulane"	718	10/31/2014	38	14	Away	""	-	21,414
2015	Cincinnati	140	"%
                  East Carolina"	196	11/13/2014	54	46	Home	""	-	19,113
2015	Cincinnati	140	"%
                  UConn"	164	11/22/2014	41	0	Away	""	-	24,012
2015	Cincinnati	140	"%
                  Temple"	690	11/29/2014	14	6	Away	""	-	21,255
2015	Cincinnati	140	"%
                  Houston"	288	12/06/2014	38	31	Home	""	-	24,606
2015	Cincinnati	140	"%
                  Virginia Tech"	742	12/27/2014	17	33	Neutral	Annapolis, Md.	-	34,277
2015	Clemson	147	"%
                  Georgia"	257	08/30/2014	21	45	Away	""	-	92,746
2015	Clemson	147	"%
                  South Carolina St."	647	09/06/2014	73	7	Home	""	-	82,598
2015	Clemson	147	"%
                  Florida St."	234	09/20/2014	17	23	Away	""	1 OT	82,316
2015	Clemson	147	"%
                  North Carolina"	457	09/27/2014	50	35	Home	""	-	80,599
2015	Clemson	147	"%
                  North Carolina St."	490	10/04/2014	41	0	Home	""	-	79,118
2015	Clemson	147	"%
                  Louisville"	367	10/11/2014	23	17	Home	""	-	82,978
2015	Clemson	147	"%
                  Boston College"	67	10/18/2014	17	13	Away	""	-	42,038
2015	Clemson	147	"%
                  Syracuse"	688	10/25/2014	16	6	Home	""	-	81,604
2015	Clemson	147	"%
                  Wake Forest"	749	11/06/2014	34	20	Away	""	-	28,846
2015	Clemson	147	"%
                  Georgia Tech"	255	11/15/2014	6	28	Away	""	-	49,378
2015	Clemson	147	"%
                  Georgia St."	254	11/22/2014	28	0	Home	""	-	80,341
2015	Clemson	147	"%
                  South Carolina"	648	11/29/2014	35	17	Home	""	-	85,024
2015	Clemson	147	"%
                  Oklahoma"	522	12/29/2014	40	6	Neutral	Orlando, Fla.	-	40,071
2015	Colorado	157	"%
                  Colorado St."	156	08/29/2014	17	31	Neutral	Denver, Colorado	-	63,363
2015	Colorado	157	"%
                  Massachusetts"	400	09/06/2014	41	38	Away	""	-	10,227
2015	Colorado	157	"%
                  Arizona St."	28	09/13/2014	24	38	Home	""	-	38,547
2015	Colorado	157	"%
                  Hawaii"	277	09/20/2014	21	12	Home	""	-	39,478
2015	Colorado	157	"%
                  California"	107	09/27/2014	56	59	Away	""	1 OT	39,821
2015	Colorado	157	"%
                  Oregon St."	528	10/04/2014	31	36	Home	""	-	36,415
2015	Colorado	157	"%
                  Southern California"	657	10/18/2014	28	56	Away	""	-	74,756
2015	Colorado	157	"%
                  UCLA"	110	10/25/2014	37	40	Home	""	1 OT	37,442
2015	Colorado	157	"%
                  Washington"	756	11/01/2014	23	38	Home	""	-	35,633
2015	Colorado	157	"%
                  Arizona"	29	11/08/2014	20	38	Away	""	-	50,177
2015	Colorado	157	"%
                  Oregon"	529	11/22/2014	10	44	Away	""	-	55,891
