year	year_id	division_id	school_id	school_name	school_url
2017	inst_team_list	11	2017&conf_id	Available Teams	http://stats.ncaa.org/team/inst_team_list?academic_year=2017&conf_id=-1&division=11&sport_code=MFB
2017	schedule_list	11	2017&conf_id	Scoreboard	http://stats.ncaa.org/team/schedule_list?academic_year=2017&conf_id=-1&division=11&sport_code=MFB
2017	12424	11		Air Force	http://stats.ncaa.org/team/721/12424
2017	12424	11		Akron	http://stats.ncaa.org/team/5/12424
2017	12424	11		Alabama	http://stats.ncaa.org/team/8/12424
2017	12424	11		Appalachian St.	http://stats.ncaa.org/team/27/12424
2017	12424	11		Arizona	http://stats.ncaa.org/team/29/12424
2017	12424	11		Arizona St.	http://stats.ncaa.org/team/28/12424
2017	12424	11		Arkansas	http://stats.ncaa.org/team/31/12424
2017	12424	11		Arkansas St.	http://stats.ncaa.org/team/30/12424
2017	12424	11		Army West Point	http://stats.ncaa.org/team/725/12424
2017	12424	11		Auburn	http://stats.ncaa.org/team/37/12424
2017	12424	11		BYU	http://stats.ncaa.org/team/77/12424
2017	12424	11		Ball St.	http://stats.ncaa.org/team/47/12424
2017	12424	11		Baylor	http://stats.ncaa.org/team/51/12424
2017	12424	11		Boise St.	http://stats.ncaa.org/team/66/12424
2017	12424	11		Boston College	http://stats.ncaa.org/team/67/12424
2017	12424	11		Bowling Green	http://stats.ncaa.org/team/71/12424
2017	12424	11		Buffalo	http://stats.ncaa.org/team/86/12424
2017	12424	11		California	http://stats.ncaa.org/team/107/12424
2017	12424	11		Central Mich.	http://stats.ncaa.org/team/129/12424
2017	12424	11		Charlotte	http://stats.ncaa.org/team/458/12424
2017	12424	11		Cincinnati	http://stats.ncaa.org/team/140/12424
2017	12424	11		Clemson	http://stats.ncaa.org/team/147/12424
2017	12424	11		Coastal Caro.	http://stats.ncaa.org/team/149/12424
2017	12424	11		Colorado	http://stats.ncaa.org/team/157/12424
2017	12424	11		Colorado St.	http://stats.ncaa.org/team/156/12424
2017	12424	11		Duke	http://stats.ncaa.org/team/193/12424
2017	12424	11		East Carolina	http://stats.ncaa.org/team/196/12424
2017	12424	11		Eastern Mich.	http://stats.ncaa.org/team/204/12424
2017	12424	11		FIU	http://stats.ncaa.org/team/231/12424
2017	12424	11		Fla. Atlantic	http://stats.ncaa.org/team/229/12424
2017	12424	11		Florida	http://stats.ncaa.org/team/235/12424
2017	12424	11		Florida St.	http://stats.ncaa.org/team/234/12424
2017	12424	11		Fresno St.	http://stats.ncaa.org/team/96/12424
2017	12424	11		Ga. Southern	http://stats.ncaa.org/team/253/12424
2017	12424	11		Georgia	http://stats.ncaa.org/team/257/12424
2017	12424	11		Georgia St.	http://stats.ncaa.org/team/254/12424
2017	12424	11		Georgia Tech	http://stats.ncaa.org/team/255/12424
2017	12424	11		Hawaii	http://stats.ncaa.org/team/277/12424
2017	12424	11		Houston	http://stats.ncaa.org/team/288/12424
2017	12424	11		Idaho	http://stats.ncaa.org/team/295/12424
2017	12424	11		Illinois	http://stats.ncaa.org/team/301/12424
2017	12424	11		Indiana	http://stats.ncaa.org/team/306/12424
2017	12424	11		Iowa	http://stats.ncaa.org/team/312/12424
2017	12424	11		Iowa St.	http://stats.ncaa.org/team/311/12424
2017	12424	11		Kansas	http://stats.ncaa.org/team/328/12424
2017	12424	11		Kansas St.	http://stats.ncaa.org/team/327/12424
2017	12424	11		Kent St.	http://stats.ncaa.org/team/331/12424
2017	12424	11		Kentucky	http://stats.ncaa.org/team/334/12424
2017	12424	11		LSU	http://stats.ncaa.org/team/365/12424
2017	12424	11		La.-Monroe	http://stats.ncaa.org/team/498/12424
2017	12424	11		Louisiana	http://stats.ncaa.org/team/671/12424
2017	12424	11		Louisiana Tech	http://stats.ncaa.org/team/366/12424
2017	12424	11		Louisville	http://stats.ncaa.org/team/367/12424
2017	12424	11		Marshall	http://stats.ncaa.org/team/388/12424
2017	12424	11		Maryland	http://stats.ncaa.org/team/392/12424
2017	12424	11		Massachusetts	http://stats.ncaa.org/team/400/12424
2017	12424	11		Memphis	http://stats.ncaa.org/team/404/12424
2017	12424	11		Miami (FL)	http://stats.ncaa.org/team/415/12424
2017	12424	11		Miami (OH)	http://stats.ncaa.org/team/414/12424
2017	12424	11		Michigan	http://stats.ncaa.org/team/418/12424
2017	12424	11		Michigan St.	http://stats.ncaa.org/team/416/12424
2017	12424	11		Middle Tenn.	http://stats.ncaa.org/team/419/12424
2017	12424	11		Minnesota	http://stats.ncaa.org/team/428/12424
2017	12424	11		Mississippi St.	http://stats.ncaa.org/team/430/12424
2017	12424	11		Missouri	http://stats.ncaa.org/team/434/12424
2017	12424	11		NC State	http://stats.ncaa.org/team/490/12424
2017	12424	11		Navy	http://stats.ncaa.org/team/726/12424
2017	12424	11		Nebraska	http://stats.ncaa.org/team/463/12424
2017	12424	11		Nevada	http://stats.ncaa.org/team/466/12424
2017	12424	11		New Mexico	http://stats.ncaa.org/team/473/12424
2017	12424	11		New Mexico St.	http://stats.ncaa.org/team/472/12424
2017	12424	11		North Carolina	http://stats.ncaa.org/team/457/12424
2017	12424	11		North Texas	http://stats.ncaa.org/team/497/12424
2017	12424	11		Northern Ill.	http://stats.ncaa.org/team/503/12424
2017	12424	11		Northwestern	http://stats.ncaa.org/team/509/12424
2017	12424	11		Notre Dame	http://stats.ncaa.org/team/513/12424
2017	12424	11		Ohio	http://stats.ncaa.org/team/519/12424
2017	12424	11		Ohio St.	http://stats.ncaa.org/team/518/12424
2017	12424	11		Oklahoma	http://stats.ncaa.org/team/522/12424
2017	12424	11		Oklahoma St.	http://stats.ncaa.org/team/521/12424
2017	12424	11		Old Dominion	http://stats.ncaa.org/team/523/12424
2017	12424	11		Ole Miss	http://stats.ncaa.org/team/433/12424
2017	12424	11		Oregon	http://stats.ncaa.org/team/529/12424
