year	year_id	division_id	school_id	school_name	school_url
2015	11980	11	231	FIU	http://stats.ncaa.org/team/index/11980?org_id=231
2015	11980	11	229	Fla. Atlantic	http://stats.ncaa.org/team/index/11980?org_id=229
2015	11980	11	235	Florida	http://stats.ncaa.org/team/index/11980?org_id=235
2015	11980	11	234	Florida St.	http://stats.ncaa.org/team/index/11980?org_id=234
2015	11980	11	96	Fresno St.	http://stats.ncaa.org/team/index/11980?org_id=96
2015	11980	11	253	Ga. Southern	http://stats.ncaa.org/team/index/11980?org_id=253
2015	11980	11	257	Georgia	http://stats.ncaa.org/team/index/11980?org_id=257
2015	11980	11	254	Georgia St.	http://stats.ncaa.org/team/index/11980?org_id=254
2015	11980	11	255	Georgia Tech	http://stats.ncaa.org/team/index/11980?org_id=255
2015	11980	11	277	Hawaii	http://stats.ncaa.org/team/index/11980?org_id=277
2015	11980	11	288	Houston	http://stats.ncaa.org/team/index/11980?org_id=288
2015	11980	11	295	Idaho	http://stats.ncaa.org/team/index/11980?org_id=295
2015	11980	11	301	Illinois	http://stats.ncaa.org/team/index/11980?org_id=301
2015	11980	11	306	Indiana	http://stats.ncaa.org/team/index/11980?org_id=306
2015	11980	11	312	Iowa	http://stats.ncaa.org/team/index/11980?org_id=312
2015	11980	11	311	Iowa St.	http://stats.ncaa.org/team/index/11980?org_id=311
2015	11980	11	328	Kansas	http://stats.ncaa.org/team/index/11980?org_id=328
2015	11980	11	327	Kansas St.	http://stats.ncaa.org/team/index/11980?org_id=327
2015	11980	11	331	Kent St.	http://stats.ncaa.org/team/index/11980?org_id=331
2015	11980	11	334	Kentucky	http://stats.ncaa.org/team/index/11980?org_id=334
2015	11980	11	365	LSU	http://stats.ncaa.org/team/index/11980?org_id=365
2015	11980	11	671	La.-Lafayette	http://stats.ncaa.org/team/index/11980?org_id=671
2015	11980	11	498	La.-Monroe	http://stats.ncaa.org/team/index/11980?org_id=498
2015	11980	11	366	Louisiana Tech	http://stats.ncaa.org/team/index/11980?org_id=366
2015	11980	11	367	Louisville	http://stats.ncaa.org/team/index/11980?org_id=367
2015	11980	11	388	Marshall	http://stats.ncaa.org/team/index/11980?org_id=388
2015	11980	11	392	Maryland	http://stats.ncaa.org/team/index/11980?org_id=392
2015	11980	11	400	Massachusetts	http://stats.ncaa.org/team/index/11980?org_id=400
2015	11980	11	404	Memphis	http://stats.ncaa.org/team/index/11980?org_id=404
2015	11980	11	415	Miami (FL)	http://stats.ncaa.org/team/index/11980?org_id=415
2015	11980	11	414	Miami (OH)	http://stats.ncaa.org/team/index/11980?org_id=414
2015	11980	11	418	Michigan	http://stats.ncaa.org/team/index/11980?org_id=418
2015	11980	11	416	Michigan St.	http://stats.ncaa.org/team/index/11980?org_id=416
2015	11980	11	419	Middle Tenn.	http://stats.ncaa.org/team/index/11980?org_id=419
2015	11980	11	428	Minnesota	http://stats.ncaa.org/team/index/11980?org_id=428
2015	11980	11	430	Mississippi St.	http://stats.ncaa.org/team/index/11980?org_id=430
2015	11980	11	434	Missouri	http://stats.ncaa.org/team/index/11980?org_id=434
2015	11980	11	726	Navy	http://stats.ncaa.org/team/index/11980?org_id=726
2015	11980	11	463	Nebraska	http://stats.ncaa.org/team/index/11980?org_id=463
2015	11980	11	466	Nevada	http://stats.ncaa.org/team/index/11980?org_id=466
2015	11980	11	473	New Mexico	http://stats.ncaa.org/team/index/11980?org_id=473
2015	11980	11	472	New Mexico St.	http://stats.ncaa.org/team/index/11980?org_id=472
2015	11980	11	457	North Carolina	http://stats.ncaa.org/team/index/11980?org_id=457
2015	11980	11	490	North Carolina St.	http://stats.ncaa.org/team/index/11980?org_id=490
2015	11980	11	497	North Texas	http://stats.ncaa.org/team/index/11980?org_id=497
2015	11980	11	503	Northern Ill.	http://stats.ncaa.org/team/index/11980?org_id=503
2015	11980	11	509	Northwestern	http://stats.ncaa.org/team/index/11980?org_id=509
2015	11980	11	513	Notre Dame	http://stats.ncaa.org/team/index/11980?org_id=513
2015	11980	11	519	Ohio	http://stats.ncaa.org/team/index/11980?org_id=519
2015	11980	11	518	Ohio St.	http://stats.ncaa.org/team/index/11980?org_id=518
2015	11980	11	522	Oklahoma	http://stats.ncaa.org/team/index/11980?org_id=522
2015	11980	11	521	Oklahoma St.	http://stats.ncaa.org/team/index/11980?org_id=521
2015	11980	11	523	Old Dominion	http://stats.ncaa.org/team/index/11980?org_id=523
2015	11980	11	433	Ole Miss	http://stats.ncaa.org/team/index/11980?org_id=433
2015	11980	11	529	Oregon	http://stats.ncaa.org/team/index/11980?org_id=529
2015	11980	11	528	Oregon St.	http://stats.ncaa.org/team/index/11980?org_id=528
2015	11980	11	539	Penn St.	http://stats.ncaa.org/team/index/11980?org_id=539
2015	11980	11	545	Pittsburgh	http://stats.ncaa.org/team/index/11980?org_id=545
2015	11980	11	559	Purdue	http://stats.ncaa.org/team/index/11980?org_id=559
2015	11980	11	574	Rice	http://stats.ncaa.org/team/index/11980?org_id=574
2015	11980	11	587	Rutgers	http://stats.ncaa.org/team/index/11980?org_id=587
2015	11980	11	663	SMU	http://stats.ncaa.org/team/index/11980?org_id=663
2015	11980	11	626	San Diego St.	http://stats.ncaa.org/team/index/11980?org_id=626
2015	11980	11	630	San Jose St.	http://stats.ncaa.org/team/index/11980?org_id=630
2015	11980	11	646	South Ala.	http://stats.ncaa.org/team/index/11980?org_id=646
2015	11980	11	648	South Carolina	http://stats.ncaa.org/team/index/11980?org_id=648
2015	11980	11	651	South Fla.	http://stats.ncaa.org/team/index/11980?org_id=651
2015	11980	11	657	Southern California	http://stats.ncaa.org/team/index/11980?org_id=657
2015	11980	11	664	Southern Miss.	http://stats.ncaa.org/team/index/11980?org_id=664
2015	11980	11	674	Stanford	http://stats.ncaa.org/team/index/11980?org_id=674
2015	11980	11	688	Syracuse	http://stats.ncaa.org/team/index/11980?org_id=688
2015	11980	11	698	TCU	http://stats.ncaa.org/team/index/11980?org_id=698
2015	11980	11	690	Temple	http://stats.ncaa.org/team/index/11980?org_id=690
2015	11980	11	694	Tennessee	http://stats.ncaa.org/team/index/11980?org_id=694
2015	11980	11	703	Texas	http://stats.ncaa.org/team/index/11980?org_id=703
2015	11980	11	697	Texas A&M	http://stats.ncaa.org/team/index/11980?org_id=697
2015	11980	11	670	Texas St.	http://stats.ncaa.org/team/index/11980?org_id=670
2015	11980	11	700	Texas Tech	http://stats.ncaa.org/team/index/11980?org_id=700
2015	11980	11	709	Toledo	http://stats.ncaa.org/team/index/11980?org_id=709
2015	11980	11	716	Troy	http://stats.ncaa.org/team/index/11980?org_id=716
2015	11980	11	718	Tulane	http://stats.ncaa.org/team/index/11980?org_id=718
2015	11980	11	719	Tulsa	http://stats.ncaa.org/team/index/11980?org_id=719
2015	11980	11	9	UAB	http://stats.ncaa.org/team/index/11980?org_id=9
2015	11980	11	128	UCF	http://stats.ncaa.org/team/index/11980?org_id=128
2015	11980	11	110	UCLA	http://stats.ncaa.org/team/index/11980?org_id=110
2015	11980	11	164	UConn	http://stats.ncaa.org/team/index/11980?org_id=164
2015	11980	11	465	UNLV	http://stats.ncaa.org/team/index/11980?org_id=465
2015	11980	11	704	UTEP	http://stats.ncaa.org/team/index/11980?org_id=704
2015	11980	11	706	UTSA	http://stats.ncaa.org/team/index/11980?org_id=706
2015	11980	11	732	Utah	http://stats.ncaa.org/team/index/11980?org_id=732
2015	11980	11	731	Utah St.	http://stats.ncaa.org/team/index/11980?org_id=731
2015	11980	11	736	Vanderbilt	http://stats.ncaa.org/team/index/11980?org_id=736
2015	11980	11	746	Virginia	http://stats.ncaa.org/team/index/11980?org_id=746
2015	11980	11	742	Virginia Tech	http://stats.ncaa.org/team/index/11980?org_id=742
2015	11980	11	749	Wake Forest	http://stats.ncaa.org/team/index/11980?org_id=749
2015	11980	11	756	Washington	http://stats.ncaa.org/team/index/11980?org_id=756
2015	11980	11	754	Washington St.	http://stats.ncaa.org/team/index/11980?org_id=754
2015	11980	11	768	West Virginia	http://stats.ncaa.org/team/index/11980?org_id=768
2015	11980	11	772	Western Ky.	http://stats.ncaa.org/team/index/11980?org_id=772
2015	11980	11	774	Western Mich.	http://stats.ncaa.org/team/index/11980?org_id=774
2015	11980	11	796	Wisconsin	http://stats.ncaa.org/team/index/11980?org_id=796
2015	11980	11	811	Wyoming	http://stats.ncaa.org/team/index/11980?org_id=811
2015	11980	12	2	Abilene Christian	http://stats.ncaa.org/team/index/11980?org_id=2
2015	11980	12	6	Alabama A&M	http://stats.ncaa.org/team/index/11980?org_id=6
2015	11980	12	7	Alabama St.	http://stats.ncaa.org/team/index/11980?org_id=7
2015	11980	12	14	Albany (NY)	http://stats.ncaa.org/team/index/11980?org_id=14
2015	11980	12	17	Alcorn	http://stats.ncaa.org/team/index/11980?org_id=17
2015	11980	12	2678	Ark.-Pine Bluff	http://stats.ncaa.org/team/index/11980?org_id=2678
2015	11980	12	43	Austin Peay	http://stats.ncaa.org/team/index/11980?org_id=43
2015	11980	12	61	Bethune-Cookman	http://stats.ncaa.org/team/index/11980?org_id=61
2015	11980	12	80	Brown	http://stats.ncaa.org/team/index/11980?org_id=80
2015	11980	12	81	Bryant	http://stats.ncaa.org/team/index/11980?org_id=81
2015	11980	12	83	Bucknell	http://stats.ncaa.org/team/index/11980?org_id=83
2015	11980	12	87	Butler	http://stats.ncaa.org/team/index/11980?org_id=87
2015	11980	12	90	Cal Poly	http://stats.ncaa.org/team/index/11980?org_id=90
2015	11980	12	115	Campbell	http://stats.ncaa.org/team/index/11980?org_id=115
2015	11980	12	1004	Central Ark.	http://stats.ncaa.org/team/index/11980?org_id=1004
2015	11980	12	127	Central Conn. St.	http://stats.ncaa.org/team/index/11980?org_id=127
2015	11980	12	48	Charleston So.	http://stats.ncaa.org/team/index/11980?org_id=48
2015	11980	12	693	Chattanooga	http://stats.ncaa.org/team/index/11980?org_id=693
2015	11980	12	141	Citadel	http://stats.ncaa.org/team/index/11980?org_id=141
2015	11980	12	149	Coastal Caro.	http://stats.ncaa.org/team/index/11980?org_id=149
2015	11980	12	153	Colgate	http://stats.ncaa.org/team/index/11980?org_id=153
2015	11980	12	158	Columbia	http://stats.ncaa.org/team/index/11980?org_id=158
2015	11980	12	167	Cornell	http://stats.ncaa.org/team/index/11980?org_id=167
2015	11980	12	172	Dartmouth	http://stats.ncaa.org/team/index/11980?org_id=172
2015	11980	12	173	Davidson	http://stats.ncaa.org/team/index/11980?org_id=173
2015	11980	12	175	Dayton	http://stats.ncaa.org/team/index/11980?org_id=175
2015	11980	12	180	Delaware	http://stats.ncaa.org/team/index/11980?org_id=180
2015	11980	12	178	Delaware St.	http://stats.ncaa.org/team/index/11980?org_id=178
2015	11980	12	189	Drake	http://stats.ncaa.org/team/index/11980?org_id=189
2015	11980	12	194	Duquesne	http://stats.ncaa.org/team/index/11980?org_id=194
2015	11980	12	201	Eastern Ill.	http://stats.ncaa.org/team/index/11980?org_id=201
2015	11980	12	202	Eastern Ky.	http://stats.ncaa.org/team/index/11980?org_id=202
2015	11980	12	207	Eastern Wash.	http://stats.ncaa.org/team/index/11980?org_id=207
2015	11980	12	1068	Elon	http://stats.ncaa.org/team/index/11980?org_id=1068
2015	11980	12	228	Florida A&M	http://stats.ncaa.org/team/index/11980?org_id=228
2015	11980	12	236	Fordham	http://stats.ncaa.org/team/index/11980?org_id=236
2015	11980	12	244	Furman	http://stats.ncaa.org/team/index/11980?org_id=244
2015	11980	12	1092	Gardner-Webb	http://stats.ncaa.org/team/index/11980?org_id=1092
2015	11980	12	251	Georgetown	http://stats.ncaa.org/team/index/11980?org_id=251
2015	11980	12	261	Grambling	http://stats.ncaa.org/team/index/11980?org_id=261
2015	11980	12	270	Hampton	http://stats.ncaa.org/team/index/11980?org_id=270
2015	11980	12	275	Harvard	http://stats.ncaa.org/team/index/11980?org_id=275
2015	11980	12	285	Holy Cross	http://stats.ncaa.org/team/index/11980?org_id=285
2015	11980	12	287	Houston Baptist	http://stats.ncaa.org/team/index/11980?org_id=287
2015	11980	12	290	Howard	http://stats.ncaa.org/team/index/11980?org_id=290
2015	11980	12	294	Idaho St.	http://stats.ncaa.org/team/index/11980?org_id=294
2015	11980	12	299	Illinois St.	http://stats.ncaa.org/team/index/11980?org_id=299
2015	11980	12	2743	Incarnate Word	http://stats.ncaa.org/team/index/11980?org_id=2743
2015	11980	12	305	Indiana St.	http://stats.ncaa.org/team/index/11980?org_id=305
2015	11980	12	314	Jackson St.	http://stats.ncaa.org/team/index/11980?org_id=314
2015	11980	12	316	Jacksonville	http://stats.ncaa.org/team/index/11980?org_id=316
2015	11980	12	315	Jacksonville St.	http://stats.ncaa.org/team/index/11980?org_id=315
2015	11980	12	317	James Madison	http://stats.ncaa.org/team/index/11980?org_id=317
2015	11980	12	342	Lafayette	http://stats.ncaa.org/team/index/11980?org_id=342
2015	11980	12	346	Lamar	http://stats.ncaa.org/team/index/11980?org_id=346
2015	11980	12	352	Lehigh	http://stats.ncaa.org/team/index/11980?org_id=352
2015	11980	12	355	Liberty	http://stats.ncaa.org/team/index/11980?org_id=355
2015	11980	12	380	Maine	http://stats.ncaa.org/team/index/11980?org_id=380
2015	11980	12	386	Marist	http://stats.ncaa.org/team/index/11980?org_id=386
2015	11980	12	402	McNeese St.	http://stats.ncaa.org/team/index/11980?org_id=402
2015	11980	12	406	Mercer	http://stats.ncaa.org/team/index/11980?org_id=406
2015	11980	12	432	Mississippi Val.	http://stats.ncaa.org/team/index/11980?org_id=432
2015	11980	12	669	Missouri St.	http://stats.ncaa.org/team/index/11980?org_id=669
2015	11980	12	439	Monmouth	http://stats.ncaa.org/team/index/11980?org_id=439
2015	11980	12	441	Montana	http://stats.ncaa.org/team/index/11980?org_id=441
2015	11980	12	440	Montana St.	http://stats.ncaa.org/team/index/11980?org_id=440
2015	11980	12	444	Morehead St.	http://stats.ncaa.org/team/index/11980?org_id=444
2015	11980	12	446	Morgan St.	http://stats.ncaa.org/team/index/11980?org_id=446
2015	11980	12	454	Murray St.	http://stats.ncaa.org/team/index/11980?org_id=454
2015	11980	12	488	N.C. A&T	http://stats.ncaa.org/team/index/11980?org_id=488
2015	11980	12	489	N.C. Central	http://stats.ncaa.org/team/index/11980?org_id=489
2015	11980	12	469	New Hampshire	http://stats.ncaa.org/team/index/11980?org_id=469
2015	11980	12	483	Nicholls St.	http://stats.ncaa.org/team/index/11980?org_id=483
2015	11980	12	485	Norfolk St.	http://stats.ncaa.org/team/index/11980?org_id=485
2015	11980	12	494	North Dakota	http://stats.ncaa.org/team/index/11980?org_id=494
2015	11980	12	493	North Dakota St.	http://stats.ncaa.org/team/index/11980?org_id=493
2015	11980	12	501	Northern Ariz.	http://stats.ncaa.org/team/index/11980?org_id=501
2015	11980	12	502	Northern Colo.	http://stats.ncaa.org/team/index/11980?org_id=502
2015	11980	12	508	Northwestern St.	http://stats.ncaa.org/team/index/11980?org_id=508
2015	11980	12	540	Penn	http://stats.ncaa.org/team/index/11980?org_id=540
2015	11980	12	550	Portland St.	http://stats.ncaa.org/team/index/11980?org_id=550
2015	11980	12	553	Prairie View	http://stats.ncaa.org/team/index/11980?org_id=553
2015	11980	12	1320	Presbyterian	http://stats.ncaa.org/team/index/11980?org_id=1320
2015	11980	12	554	Princeton	http://stats.ncaa.org/team/index/11980?org_id=554
2015	11980	12	572	Rhode Island	http://stats.ncaa.org/team/index/11980?org_id=572
2015	11980	12	575	Richmond	http://stats.ncaa.org/team/index/11980?org_id=575
2015	11980	12	579	Robert Morris	http://stats.ncaa.org/team/index/11980?org_id=579
2015	11980	12	102	Sacramento St.	http://stats.ncaa.org/team/index/11980?org_id=102
2015	11980	12	590	Sacred Heart	http://stats.ncaa.org/team/index/11980?org_id=590
2015	11980	12	600	Saint Francis (PA)	http://stats.ncaa.org/team/index/11980?org_id=600
2015	11980	12	624	Sam Houston St.	http://stats.ncaa.org/team/index/11980?org_id=624
2015	11980	12	625	Samford	http://stats.ncaa.org/team/index/11980?org_id=625
2015	11980	12	627	San Diego	http://stats.ncaa.org/team/index/11980?org_id=627
2015	11980	12	632	Savannah St.	http://stats.ncaa.org/team/index/11980?org_id=632
2015	11980	12	647	South Carolina St.	http://stats.ncaa.org/team/index/11980?org_id=647
2015	11980	12	650	South Dakota	http://stats.ncaa.org/team/index/11980?org_id=650
2015	11980	12	649	South Dakota St.	http://stats.ncaa.org/team/index/11980?org_id=649
2015	11980	12	654	Southeast Mo. St.	http://stats.ncaa.org/team/index/11980?org_id=654
2015	11980	12	655	Southeastern La.	http://stats.ncaa.org/team/index/11980?org_id=655
2015	11980	12	659	Southern Ill.	http://stats.ncaa.org/team/index/11980?org_id=659
2015	11980	12	665	Southern U.	http://stats.ncaa.org/team/index/11980?org_id=665
2015	11980	12	667	Southern Utah	http://stats.ncaa.org/team/index/11980?org_id=667
2015	11980	12	676	Stephen F. Austin	http://stats.ncaa.org/team/index/11980?org_id=676
2015	11980	12	678	Stetson	http://stats.ncaa.org/team/index/11980?org_id=678
2015	11980	12	683	Stony Brook	http://stats.ncaa.org/team/index/11980?org_id=683
2015	11980	12	691	Tennessee St.	http://stats.ncaa.org/team/index/11980?org_id=691
2015	11980	12	692	Tennessee Tech	http://stats.ncaa.org/team/index/11980?org_id=692
2015	11980	12	699	Texas Southern	http://stats.ncaa.org/team/index/11980?org_id=699
2015	11980	12	711	Towson	http://stats.ncaa.org/team/index/11980?org_id=711
2015	11980	12	108	UC Davis	http://stats.ncaa.org/team/index/11980?org_id=108
2015	11980	12	504	UNI	http://stats.ncaa.org/team/index/11980?org_id=504
2015	11980	12	695	UT Martin	http://stats.ncaa.org/team/index/11980?org_id=695
2015	11980	12	741	VMI	http://stats.ncaa.org/team/index/11980?org_id=741
2015	11980	12	735	Valparaiso	http://stats.ncaa.org/team/index/11980?org_id=735
2015	11980	12	739	Villanova	http://stats.ncaa.org/team/index/11980?org_id=739
2015	11980	12	748	Wagner	http://stats.ncaa.org/team/index/11980?org_id=748
2015	11980	12	758	Weber St.	http://stats.ncaa.org/team/index/11980?org_id=758
2015	11980	12	769	Western Caro.	http://stats.ncaa.org/team/index/11980?org_id=769
2015	11980	12	771	Western Ill.	http://stats.ncaa.org/team/index/11980?org_id=771
2015	11980	12	786	William & Mary	http://stats.ncaa.org/team/index/11980?org_id=786
2015	11980	12	2915	Wofford	http://stats.ncaa.org/team/index/11980?org_id=2915
2015	11980	12	813	Yale	http://stats.ncaa.org/team/index/11980?org_id=813
2015	11980	12	817	Youngstown St.	http://stats.ncaa.org/team/index/11980?org_id=817
2015	11980	2	929	Adams St.	http://stats.ncaa.org/team/index/11980?org_id=929
2015	11980	2	13	Albany St. (GA)	http://stats.ncaa.org/team/index/11980?org_id=13
2015	11980	2	934	Alderson Broaddus	http://stats.ncaa.org/team/index/11980?org_id=934
2015	11980	2	22	American Int'l	http://stats.ncaa.org/team/index/11980?org_id=22
2015	11980	2	25	Angelo St.	http://stats.ncaa.org/team/index/11980?org_id=25
2015	11980	2	8411	Ark.-Monticello	http://stats.ncaa.org/team/index/11980?org_id=8411
2015	11980	2	947	Arkansas Tech	http://stats.ncaa.org/team/index/11980?org_id=947
2015	11980	2	35	Ashland	http://stats.ncaa.org/team/index/11980?org_id=35
2015	11980	2	36	Assumption	http://stats.ncaa.org/team/index/11980?org_id=36
2015	11980	2	41	Augustana (SD)	http://stats.ncaa.org/team/index/11980?org_id=41
2015	11980	2	30146	Azusa Pacific	http://stats.ncaa.org/team/index/11980?org_id=30146
2015	11980	2	54	Bemidji St.	http://stats.ncaa.org/team/index/11980?org_id=54
2015	11980	2	55	Benedict	http://stats.ncaa.org/team/index/11980?org_id=55
2015	11980	2	56	Bentley	http://stats.ncaa.org/team/index/11980?org_id=56
2015	11980	2	30134	Black Hills St.	http://stats.ncaa.org/team/index/11980?org_id=30134
2015	11980	2	65	Bloomsburg	http://stats.ncaa.org/team/index/11980?org_id=65
2015	11980	2	70	Bowie St.	http://stats.ncaa.org/team/index/11980?org_id=70
2015	11980	2	30094	Brevard	http://stats.ncaa.org/team/index/11980?org_id=30094
2015	11980	2	106	California (PA)	http://stats.ncaa.org/team/index/11980?org_id=106
2015	11980	2	1000	Carson-Newman	http://stats.ncaa.org/team/index/11980?org_id=1000
2015	11980	2	1001	Catawba	http://stats.ncaa.org/team/index/11980?org_id=1001
2015	11980	2	130	Central Mo.	http://stats.ncaa.org/team/index/11980?org_id=130
2015	11980	2	1009	Central Okla.	http://stats.ncaa.org/team/index/11980?org_id=1009
2015	11980	2	30049	Central St. (OH)	http://stats.ncaa.org/team/index/11980?org_id=30049
2015	11980	2	1010	Central Wash.	http://stats.ncaa.org/team/index/11980?org_id=1010
2015	11980	2	1012	Chadron St.	http://stats.ncaa.org/team/index/11980?org_id=1012
2015	11980	2	1013	Charleston (WV)	http://stats.ncaa.org/team/index/11980?org_id=1013
2015	11980	2	135	Cheyney	http://stats.ncaa.org/team/index/11980?org_id=135
2015	11980	2	8875	Chowan	http://stats.ncaa.org/team/index/11980?org_id=8875
2015	11980	2	143	Clarion	http://stats.ncaa.org/team/index/11980?org_id=143
2015	11980	2	144	Clark Atlanta	http://stats.ncaa.org/team/index/11980?org_id=144
2015	11980	2	11416	Colorado Mesa	http://stats.ncaa.org/team/index/11980?org_id=11416
2015	11980	2	155	Colorado Mines	http://stats.ncaa.org/team/index/11980?org_id=155
2015	11980	2	2720	Colorado St.-Pueblo	http://stats.ncaa.org/team/index/11980?org_id=2720
2015	11980	2	1028	Concord	http://stats.ncaa.org/team/index/11980?org_id=1028
2015	11980	2	9081	Concordia-St. Paul	http://stats.ncaa.org/team/index/11980?org_id=9081
2015	11980	2	181	Delta St.	http://stats.ncaa.org/team/index/11980?org_id=181
2015	11980	2	30095	Dixie St.	http://stats.ncaa.org/team/index/11980?org_id=30095
2015	11980	2	8965	East Central	http://stats.ncaa.org/team/index/11980?org_id=8965
2015	11980	2	197	East Stroudsburg	http://stats.ncaa.org/team/index/11980?org_id=197
2015	11980	2	206	Eastern N.M.	http://stats.ncaa.org/team/index/11980?org_id=206
2015	11980	2	209	Edinboro	http://stats.ncaa.org/team/index/11980?org_id=209
2015	11980	2	210	Elizabeth City St.	http://stats.ncaa.org/team/index/11980?org_id=210
2015	11980	2	1071	Emporia St.	http://stats.ncaa.org/team/index/11980?org_id=1071
2015	11980	2	1076	Fairmont St.	http://stats.ncaa.org/team/index/11980?org_id=1076
2015	11980	2	223	Fayetteville St.	http://stats.ncaa.org/team/index/11980?org_id=223
2015	11980	2	224	Ferris St.	http://stats.ncaa.org/team/index/11980?org_id=224
2015	11980	2	1079	Findlay	http://stats.ncaa.org/team/index/11980?org_id=1079
2015	11980	2	230	Florida Tech	http://stats.ncaa.org/team/index/11980?org_id=230
2015	11980	2	9011	Fort Hays St.	http://stats.ncaa.org/team/index/11980?org_id=9011
2015	11980	2	1083	Fort Lewis	http://stats.ncaa.org/team/index/11980?org_id=1083
2015	11980	2	237	Fort Valley St.	http://stats.ncaa.org/team/index/11980?org_id=237
2015	11980	2	246	Gannon	http://stats.ncaa.org/team/index/11980?org_id=246
2015	11980	2	1098	Glenville St.	http://stats.ncaa.org/team/index/11980?org_id=1098
2015	11980	2	262	Grand Valley St.	http://stats.ncaa.org/team/index/11980?org_id=262
2015	11980	2	1116	Harding	http://stats.ncaa.org/team/index/11980?org_id=1116
2015	11980	2	1123	Henderson St.	http://stats.ncaa.org/team/index/11980?org_id=1123
2015	11980	2	280	Hillsdale	http://stats.ncaa.org/team/index/11980?org_id=280
2015	11980	2	291	Humboldt St.	http://stats.ncaa.org/team/index/11980?org_id=291
2015	11980	2	307	Indiana (PA)	http://stats.ncaa.org/team/index/11980?org_id=307
2015	11980	2	323	Johnson C. Smith	http://stats.ncaa.org/team/index/11980?org_id=323
2015	11980	2	332	Kentucky St.	http://stats.ncaa.org/team/index/11980?org_id=332
2015	11980	2	339	Kutztown	http://stats.ncaa.org/team/index/11980?org_id=339
2015	11980	2	333	Ky. Wesleyan	http://stats.ncaa.org/team/index/11980?org_id=333
2015	11980	2	362	LIU Post	http://stats.ncaa.org/team/index/11980?org_id=362
2015	11980	2	2746	Lake Erie	http://stats.ncaa.org/team/index/11980?org_id=2746
2015	11980	2	347	Lane	http://stats.ncaa.org/team/index/11980?org_id=347
2015	11980	2	1170	Lenoir-Rhyne	http://stats.ncaa.org/team/index/11980?org_id=1170
2015	11980	2	1174	Limestone	http://stats.ncaa.org/team/index/11980?org_id=1174
2015	11980	2	356	Lincoln (MO)	http://stats.ncaa.org/team/index/11980?org_id=356
2015	11980	2	357	Lincoln (PA)	http://stats.ncaa.org/team/index/11980?org_id=357
2015	11980	2	30136	Lindenwood (MO)	http://stats.ncaa.org/team/index/11980?org_id=30136
2015	11980	2	359	Livingstone	http://stats.ncaa.org/team/index/11980?org_id=359
2015	11980	2	360	Lock Haven	http://stats.ncaa.org/team/index/11980?org_id=360
2015	11980	2	30137	Malone	http://stats.ncaa.org/team/index/11980?org_id=30137
2015	11980	2	1199	Mars Hill	http://stats.ncaa.org/team/index/11980?org_id=1199
2015	11980	2	30075	Mary	http://stats.ncaa.org/team/index/11980?org_id=30075
2015	11980	2	395	Maryville (MO)	http://stats.ncaa.org/team/index/11980?org_id=395
2015	11980	2	30138	McKendree	http://stats.ncaa.org/team/index/11980?org_id=30138
2015	11980	2	8530	McMurry	http://stats.ncaa.org/team/index/11980?org_id=8530
2015	11980	2	408	Mercyhurst	http://stats.ncaa.org/team/index/11980?org_id=408
