year	school_name	school_id	opponent_name	opponent_id	game_date	school_score	opponent_score	location	neutral_site_location	game_length	attendance
2016	Army West Point	725	"%
                  Navy"	726	12/12/2015	0	0	Neutral	Philadelphia, PA	-	0
2016	Auburn	37	"%
                  Louisville"	367	09/05/2015	0	0	Neutral	Atlanta, GA	-	0
2016	Auburn	37	"%
                  Jacksonville St."	315	09/12/2015	0	0	Home	""	-	0
2016	Auburn	37	"%
                  LSU"	365	09/19/2015	0	0	Away	""	-	0
2016	Auburn	37	"%
                  Mississippi St."	430	09/26/2015	0	0	Home	""	-	0
2016	Auburn	37	"%
                  San Jose St."	630	10/03/2015	0	0	Home	""	-	0
2016	Auburn	37	"%
                  Kentucky"	334	10/15/2015	0	0	Away	""	-	0
2016	Auburn	37	"%
                  Arkansas"	31	10/24/2015	0	0	Away	""	-	0
2016	Auburn	37	"%
                  Ole Miss"	433	10/31/2015	0	0	Home	""	-	0
2016	Auburn	37	"%
                  Texas A&M"	697	11/07/2015	0	0	Away	""	-	0
2016	Auburn	37	"%
                  Georgia"	257	11/14/2015	0	0	Home	""	-	0
2016	Auburn	37	"%
                  Idaho"	295	11/21/2015	0	0	Home	""	-	0
2016	Auburn	37	"%
                  Alabama"	8	11/28/2015	0	0	Home	""	-	0
2016	BYU	77	"%
                  Nebraska"	463	09/05/2015	0	0	Away	""	-	0
2016	BYU	77	"%
                  Boise St."	66	09/12/2015	0	0	Home	""	-	0
2016	BYU	77	"%
                  UCLA"	110	09/19/2015	0	0	Away	""	-	0
2016	BYU	77	"%
                  Michigan"	418	09/26/2015	0	0	Away	""	-	0
2016	BYU	77	"%
                  UConn"	164	10/02/2015	0	0	Home	""	-	0
2016	BYU	77	"%
                  East Carolina"	196	10/10/2015	0	0	Home	""	-	0
2016	BYU	77	"%
                  Cincinnati"	140	10/16/2015	0	0	Home	""	-	0
2016	BYU	77	"%
                  Wagner"	748	10/24/2015	0	0	Home	""	-	0
2016	BYU	77	"%
                  San Jose St."	630	11/06/2015	0	0	Away	""	-	0
2016	BYU	77	"%
                  Missouri"	434	11/14/2015	0	0	Neutral	Kansas City, MO	-	0
2016	BYU	77	"%
                  Fresno St."	96	11/21/2015	0	0	Home	""	-	0
2016	BYU	77	"%
                  Utah St."	731	11/28/2015	0	0	Away	""	-	0
2016	Ball St.	47	"%
                  VMI"	741	09/03/2015	0	0	Home	""	-	0
2016	Ball St.	47	"%
                  Texas A&M"	697	09/12/2015	0	0	Away	""	-	0
2016	Ball St.	47	"%
                  Eastern Mich."	204	09/19/2015	0	0	Away	""	-	0
2016	Ball St.	47	"%
                  Northwestern"	509	09/26/2015	0	0	Away	""	-	0
2016	Ball St.	47	"%
                  Toledo"	709	10/03/2015	0	0	Home	""	-	0
2016	Ball St.	47	"%
                  Northern Ill."	503	10/10/2015	0	0	Away	""	-	0
2016	Ball St.	47	"%
                  Georgia St."	254	10/17/2015	0	0	Home	""	-	0
2016	Ball St.	47	"%
                  Central Mich."	129	10/24/2015	0	0	Home	""	-	0
2016	Ball St.	47	"%
                  Massachusetts"	400	10/31/2015	0	0	Home	""	-	0
2016	Ball St.	47	"%
                  Western Mich."	774	11/05/2015	0	0	Away	""	-	0
2016	Ball St.	47	"%
                  Ohio"	519	11/17/2015	0	0	Away	""	-	0
2016	Ball St.	47	"%
                  Bowling Green"	71	11/24/2015	0	0	Home	""	-	0
2016	Baylor	51	"%
                  SMU"	663	09/04/2015	0	0	Away	""	-	0
2016	Baylor	51	"%
                  Lamar"	346	09/12/2015	0	0	Home	""	-	0
2016	Baylor	51	"%
                  Rice"	574	09/26/2015	0	0	Home	""	-	0
2016	Baylor	51	"%
                  Texas Tech"	700	10/03/2015	0	0	Neutral	Arlington, TX	-	0
2016	Baylor	51	"%
                  Kansas"	328	10/10/2015	0	0	Away	""	-	0
2016	Baylor	51	"%
                  West Virginia"	768	10/17/2015	0	0	Home	""	-	0
2016	Baylor	51	"%
                  Iowa St."	311	10/24/2015	0	0	Home	""	-	0
2016	Baylor	51	"%
                  Kansas St."	327	11/05/2015	0	0	Away	""	-	0
2016	Baylor	51	"%
                  Oklahoma"	522	11/14/2015	0	0	Home	""	-	0
2016	Baylor	51	"%
                  Oklahoma St."	521	11/21/2015	0	0	Away	""	-	0
2016	Baylor	51	"%
                  TCU"	698	11/27/2015	0	0	Away	""	-	0
2016	Baylor	51	"%
                  Texas"	703	12/05/2015	0	0	Home	""	-	0
2016	Boise St.	66	"%
                  Washington"	756	09/04/2015	0	0	Home	""	-	0
2016	Boise St.	66	"%
                  BYU"	77	09/12/2015	0	0	Away	""	-	0
2016	Boise St.	66	"%
                  Idaho St."	294	09/18/2015	0	0	Home	""	-	0
2016	Boise St.	66	"%
                  Virginia"	746	09/25/2015	0	0	Away	""	-	0
2016	Boise St.	66	"%
                  Hawaii"	277	10/03/2015	0	0	Home	""	-	0
2016	Boise St.	66	"%
                  Colorado St."	156	10/10/2015	0	0	Away	""	-	0
2016	Boise St.	66	"%
                  Utah St."	731	10/16/2015	0	0	Away	""	-	0
2016	Boise St.	66	"%
                  Wyoming"	811	10/24/2015	0	0	Home	""	-	0
2016	Boise St.	66	"%
                  UNLV"	465	10/31/2015	0	0	Away	""	-	0
2016	Boise St.	66	"%
                  New Mexico"	473	11/14/2015	0	0	Home	""	-	0
2016	Boise St.	66	"%
                  Air Force"	721	11/20/2015	0	0	Home	""	-	0
2016	Boise St.	66	"%
                  San Jose St."	630	11/27/2015	0	0	Away	""	-	0
2016	Boston College	67	"%
                  Maine"	380	09/05/2015	0	0	Home	""	-	0
2016	Boston College	67	"%
                  Howard"	290	09/12/2015	0	0	Home	""	-	0
2016	Boston College	67	"%
                  Florida St."	234	09/18/2015	0	0	Home	""	-	0
2016	Boston College	67	"%
                  Northern Ill."	503	09/26/2015	0	0	Home	""	-	0
2016	Boston College	67	"%
                  Duke"	193	10/03/2015	0	0	Away	""	-	0
2016	Boston College	67	"%
                  Wake Forest"	749	10/10/2015	0	0	Home	""	-	0
2016	Boston College	67	"%
                  Clemson"	147	10/17/2015	0	0	Away	""	-	0
2016	Boston College	67	"%
                  Louisville"	367	10/24/2015	0	0	Away	""	-	0
2016	Boston College	67	"%
                  Virginia Tech"	742	10/31/2015	0	0	Home	""	-	0
2016	Boston College	67	"%
                  North Carolina St."	490	11/07/2015	0	0	Home	""	-	0
2016	Boston College	67	"%
                  Notre Dame"	513	11/21/2015	0	0	Neutral	Boston, MA	-	0
2016	Boston College	67	"%
                  Syracuse"	688	11/28/2015	0	0	Away	""	-	0
2016	Bowling Green	71	"%
                  Tennessee"	694	09/05/2015	0	0	Neutral	Nashville, TN	-	0
2016	Bowling Green	71	"%
                  Maryland"	392	09/12/2015	0	0	Away	""	-	0
2016	Bowling Green	71	"%
                  Memphis"	404	09/19/2015	0	0	Home	""	-	0
2016	Bowling Green	71	"%
                  Purdue"	559	09/26/2015	0	0	Away	""	-	0
2016	Bowling Green	71	"%
                  Buffalo"	86	10/03/2015	0	0	Away	""	-	0
2016	Bowling Green	71	"%
                  Massachusetts"	400	10/10/2015	0	0	Home	""	-	0
2016	Bowling Green	71	"%
                  Akron"	5	10/17/2015	0	0	Home	""	-	0
2016	Bowling Green	71	"%
                  Kent St."	331	10/24/2015	0	0	Away	""	-	0
2016	Bowling Green	71	"%
                  Ohio"	519	11/04/2015	0	0	Home	""	-	0
2016	Bowling Green	71	"%
                  Western Mich."	774	11/11/2015	0	0	Away	""	-	0
2016	Bowling Green	71	"%
                  Toledo"	709	11/17/2015	0	0	Home	""	-	0
2016	Bowling Green	71	"%
                  Ball St."	47	11/24/2015	0	0	Away	""	-	0
2016	Buffalo	86	"%
                  Albany (NY)"	14	09/05/2015	0	0	Home	""	-	0
2016	Buffalo	86	"%
                  Penn St."	539	09/12/2015	0	0	Away	""	-	0
2016	Buffalo	86	"%
                  Fla. Atlantic"	229	09/19/2015	0	0	Away	""	-	0
2016	Buffalo	86	"%
                  Nevada"	466	09/26/2015	0	0	Home	""	-	0
2016	Buffalo	86	"%
                  Bowling Green"	71	10/03/2015	0	0	Home	""	-	0
2016	Buffalo	86	"%
                  Central Mich."	129	10/17/2015	0	0	Away	""	-	0
2016	Buffalo	86	"%
                  Ohio"	519	10/24/2015	0	0	Home	""	-	0
2016	Buffalo	86	"%
                  Miami (OH)"	414	10/29/2015	0	0	Away	""	-	0
2016	Buffalo	86	"%
                  Kent St."	331	11/05/2015	0	0	Away	""	-	0
2016	Buffalo	86	"%
                  Northern Ill."	503	11/11/2015	0	0	Home	""	-	0
2016	Buffalo	86	"%
                  Akron"	5	11/21/2015	0	0	Away	""	-	0
2016	Buffalo	86	"%
                  Massachusetts"	400	11/27/2015	0	0	Home	""	-	0
2016	California	107	"%
                  Grambling"	261	09/05/2015	0	0	Home	""	-	0
2016	California	107	"%
                  San Diego St."	626	09/12/2015	0	0	Home	""	-	0
2016	California	107	"%
                  Texas"	703	09/19/2015	0	0	Away	""	-	0
2016	California	107	"%
                  Washington"	756	09/26/2015	0	0	Away	""	-	0
2016	California	107	"%
                  Washington St."	754	10/03/2015	0	0	Home	""	-	0
2016	California	107	"%
                  Utah"	732	10/10/2015	0	0	Away	""	-	0
2016	California	107	"%
                  UCLA"	110	10/22/2015	0	0	Away	""	-	0
2016	California	107	"%
                  Southern California"	657	10/31/2015	0	0	Home	""	-	0
2016	California	107	"%
                  Oregon"	529	11/07/2015	0	0	Away	""	-	0
2016	California	107	"%
                  Oregon St."	528	11/14/2015	0	0	Home	""	-	0
2016	California	107	"%
                  Stanford"	674	11/21/2015	0	0	Away	""	-	0
2016	California	107	"%
                  Arizona St."	28	11/28/2015	0	0	Home	""	-	0
2016	Central Mich.	129	"%
                  Oklahoma St."	521	09/03/2015	0	0	Home	""	-	0
2016	Central Mich.	129	"%
                  Monmouth"	439	09/12/2015	0	0	Home	""	-	0
2016	Central Mich.	129	"%
                  Syracuse"	688	09/19/2015	0	0	Away	""	-	0
2016	Central Mich.	129	"%
                  Michigan St."	416	09/26/2015	0	0	Away	""	-	0
2016	Central Mich.	129	"%
                  Northern Ill."	503	10/03/2015	0	0	Home	""	-	0
2016	Central Mich.	129	"%
                  Western Mich."	774	10/10/2015	0	0	Away	""	-	0
2016	Central Mich.	129	"%
                  Buffalo"	86	10/17/2015	0	0	Home	""	-	0
2016	Central Mich.	129	"%
                  Ball St."	47	10/24/2015	0	0	Away	""	-	0
2016	Central Mich.	129	"%
                  Akron"	5	10/31/2015	0	0	Away	""	-	0
2016	Central Mich.	129	"%
                  Toledo"	709	11/10/2015	0	0	Home	""	-	0
2016	Central Mich.	129	"%
                  Kent St."	331	11/18/2015	0	0	Away	""	-	0
2016	Central Mich.	129	"%
                  Eastern Mich."	204	11/27/2015	0	0	Home	""	-	0
2016	Charlotte	458	"%
                  Georgia St."	254	09/04/2015	0	0	Away	""	-	0
2016	Charlotte	458	"%
                  Presbyterian"	1320	09/12/2015	0	0	Home	""	-	0
2016	Charlotte	458	"%
                  Middle Tenn."	419	09/19/2015	0	0	Away	""	-	0
2016	Charlotte	458	"%
                  Fla. Atlantic"	229	09/26/2015	0	0	Home	""	-	0
2016	Charlotte	458	"%
                  Temple"	690	10/02/2015	0	0	Home	""	-	0
2016	Charlotte	458	"%
                  Old Dominion"	523	10/17/2015	0	0	Away	""	-	0
2016	Charlotte	458	"%
                  Southern Miss."	664	10/24/2015	0	0	Home	""	-	0
2016	Charlotte	458	"%
                  Marshall"	388	10/31/2015	0	0	Home	""	-	0
2016	Charlotte	458	"%
                  FIU"	231	11/07/2015	0	0	Away	""	-	0
2016	Charlotte	458	"%
                  UTSA"	706	11/14/2015	0	0	Home	""	-	0
2016	Charlotte	458	"%
                  Kentucky"	334	11/21/2015	0	0	Away	""	-	0
2016	Charlotte	458	"%
                  Rice"	574	11/28/2015	0	0	Away	""	-	0
2016	Cincinnati	140	"%
                  Alabama A&M"	6	09/05/2015	0	0	Home	""	-	0
2016	Cincinnati	140	"%
                  Temple"	690	09/12/2015	0	0	Home	""	-	0
2016	Cincinnati	140	"%
                  Miami (OH)"	414	09/19/2015	0	0	Away	""	-	0
2016	Cincinnati	140	"%
                  Memphis"	404	09/24/2015	0	0	Away	""	-	0
2016	Cincinnati	140	"%
                  Miami (FL)"	415	10/01/2015	0	0	Home	""	-	0
2016	Cincinnati	140	"%
                  BYU"	77	10/16/2015	0	0	Away	""	-	0
2016	Cincinnati	140	"%
                  UConn"	164	10/24/2015	0	0	Home	""	-	0
2016	Cincinnati	140	"%
                  UCF"	128	10/31/2015	0	0	Home	""	-	0
2016	Cincinnati	140	"%
                  Houston"	288	11/07/2015	0	0	Away	""	-	0
2016	Cincinnati	140	"%
                  Tulsa"	719	11/14/2015	0	0	Home	""	-	0
2016	Cincinnati	140	"%
                  South Fla."	651	11/20/2015	0	0	Away	""	-	0
2016	Cincinnati	140	"%
                  East Carolina"	196	11/28/2015	0	0	Away	""	-	0
2016	Clemson	147	"%
                  Wofford"	2915	09/05/2015	0	0	Home	""	-	0
2016	Clemson	147	"%
                  Appalachian St."	27	09/12/2015	0	0	Home	""	-	0
2016	Clemson	147	"%
                  Louisville"	367	09/17/2015	0	0	Away	""	-	0
2016	Clemson	147	"%
                  Notre Dame"	513	10/03/2015	0	0	Home	""	-	0
2016	Clemson	147	"%
                  Georgia Tech"	255	10/10/2015	0	0	Home	""	-	0
2016	Clemson	147	"%
                  Boston College"	67	10/17/2015	0	0	Home	""	-	0
2016	Clemson	147	"%
                  Miami (FL)"	415	10/24/2015	0	0	Away	""	-	0
2016	Clemson	147	"%
                  North Carolina St."	490	10/31/2015	0	0	Away	""	-	0
2016	Clemson	147	"%
                  Florida St."	234	11/07/2015	0	0	Home	""	-	0
2016	Clemson	147	"%
                  Syracuse"	688	11/14/2015	0	0	Away	""	-	0
2016	Clemson	147	"%
                  Wake Forest"	749	11/21/2015	0	0	Home	""	-	0
2016	Clemson	147	"%
                  South Carolina"	648	11/28/2015	0	0	Away	""	-	0
2016	Colorado	157	"%
                  Hawaii"	277	09/03/2015	0	0	Away	""	-	0
2016	Colorado	157	"%
                  Massachusetts"	400	09/12/2015	0	0	Home	""	-	0
2016	Colorado	157	"%
                  Colorado St."	156	09/19/2015	0	0	Neutral	Denver, CO	-	0
2016	Colorado	157	"%
                  Nicholls St."	483	09/26/2015	0	0	Home	""	-	0
2016	Colorado	157	"%
                  Oregon"	529	10/03/2015	0	0	Home	""	-	0
2016	Colorado	157	"%
                  Arizona St."	28	10/10/2015	0	0	Away	""	-	0
2016	Colorado	157	"%
                  Arizona"	29	10/17/2015	0	0	Home	""	-	0
2016	Colorado	157	"%
                  Oregon St."	528	10/24/2015	0	0	Away	""	-	0
2016	Colorado	157	"%
                  UCLA"	110	10/31/2015	0	0	Away	""	-	0
2016	Colorado	157	"%
                  Stanford"	674	11/07/2015	0	0	Home	""	-	0
2016	Colorado	157	"%
                  Southern California"	657	11/13/2015	0	0	Home	""	-	0
2016	Colorado	157	"%
                  Washington St."	754	11/21/2015	0	0	Away	""	-	0
2016	Colorado	157	"%
                  Utah"	732	11/28/2015	0	0	Away	""	-	0
2016	Colorado St.	156	"%
                  Savannah St."	632	09/05/2015	0	0	Home	""	-	0
2016	Colorado St.	156	"%
                  Minnesota"	428	09/12/2015	0	0	Home	""	-	0
2016	Colorado St.	156	"%
                  Colorado"	157	09/19/2015	0	0	Neutral	Denver, CO	-	0
2016	Colorado St.	156	"%
                  UTSA"	706	09/26/2015	0	0	Away	""	-	0
2016	Colorado St.	156	"%
                  Utah St."	731	10/03/2015	0	0	Away	""	-	0
2016	Colorado St.	156	"%
                  Boise St."	66	10/10/2015	0	0	Home	""	-	0
2016	Colorado St.	156	"%
                  Air Force"	721	10/17/2015	0	0	Home	""	-	0
2016	Colorado St.	156	"%
                  San Diego St."	626	10/31/2015	0	0	Home	""	-	0
2016	Colorado St.	156	"%
                  Wyoming"	811	11/07/2015	0	0	Away	""	-	0
2016	Colorado St.	156	"%
                  UNLV"	465	11/14/2015	0	0	Home	""	-	0
2016	Colorado St.	156	"%
                  New Mexico"	473	11/21/2015	0	0	Away	""	-	0
2016	Colorado St.	156	"%
                  Fresno St."	96	11/28/2015	0	0	Away	""	-	0
2016	Duke	193	"%
                  Tulane"	718	09/03/2015	0	0	Away	""	-	0
2016	Duke	193	"%
                  N.C. Central"	489	09/12/2015	0	0	Home	""	-	0
2016	Duke	193	"%
                  Northwestern"	509	09/19/2015	0	0	Home	""	-	0
2016	Duke	193	"%
                  Georgia Tech"	255	09/26/2015	0	0	Home	""	-	0
2016	Duke	193	"%
                  Boston College"	67	10/03/2015	0	0	Home	""	-	0
2016	Duke	193	"%
                  Army West Point"	725	10/10/2015	0	0	Away	""	-	0
2016	Duke	193	"%
                  Virginia Tech"	742	10/24/2015	0	0	Away	""	-	0
2016	Duke	193	"%
                  Miami (FL)"	415	10/31/2015	0	0	Home	""	-	0
2016	Duke	193	"%
                  North Carolina"	457	11/07/2015	0	0	Away	""	-	0
2016	Duke	193	"%
                  Pittsburgh"	545	11/14/2015	0	0	Home	""	-	0
2016	Duke	193	"%
                  Virginia"	746	11/21/2015	0	0	Away	""	-	0
2016	Duke	193	"%
                  Wake Forest"	749	11/28/2015	0	0	Away	""	-	0
2016	East Carolina	196	"%
                  Towson"	711	09/05/2015	0	0	Home	""	-	0
2016	East Carolina	196	"%
                  Florida"	235	09/12/2015	0	0	Away	""	-	0
2016	East Carolina	196	"%
                  Navy"	726	09/19/2015	0	0	Away	""	-	0
2016	East Carolina	196	"%
                  Virginia Tech"	742	09/26/2015	0	0	Home	""	-	0
2016	East Carolina	196	"%
                  SMU"	663	10/03/2015	0	0	Away	""	-	0
2016	East Carolina	196	"%
                  BYU"	77	10/10/2015	0	0	Away	""	-	0
2016	East Carolina	196	"%
                  Tulsa"	719	10/17/2015	0	0	Home	""	-	0
2016	East Carolina	196	"%
                  Temple"	690	10/22/2015	0	0	Home	""	-	0
2016	East Carolina	196	"%
                  UConn"	164	10/30/2015	0	0	Away	""	-	0
