2016	12240	721	Air Force	-	TEAM	-	-	-	-	1	2	-5	 	5	-2.50	 	-5.00	 
2016	12240	721	Air Force	-	Totals	-	-	-	-	2	132	822	853	31	6.23	10	411.00	 
2016	12240	721	Air Force	-	Opponent Totals	-	-	-	-	2	54	203	258	55	3.76	2	101.50	 
2016	12240	5	Akron	-	Totals	-	-	-	-	3	115	471	546	75	4.10	6	157.00	 
2016	12240	5	Akron	-	Opponent Totals	-	-	-	-	3	113	301	401	100	2.66	4	100.33	 
2016	12240	8	Alabama	-	TEAM	-	-	-	-	1	 	""	 	 	""	 	0.00	 
2016	12240	8	Alabama	-	Totals	-	-	-	-	3	118	673	735	62	5.70	9	224.33	 
2016	12240	8	Alabama	-	Opponent Totals	-	-	-	-	3	84	218	267	49	2.60	2	72.67	 
2016	12240	27	Appalachian St.	-	Totals	-	-	-	-	2	101	592	642	50	5.86	3	296.00	 
2016	12240	27	Appalachian St.	-	Opponent Totals	-	-	-	-	2	74	176	235	59	2.38	1	88.00	 
2016	12240	29	Arizona	-	TEAM	-	-	-	-	3	5	-10	 	10	-2.00	 	-3.33	 
2016	12240	29	Arizona	-	Totals	-	-	-	-	3	123	963	1,012	49	7.83	11	321.00	 
2016	12240	29	Arizona	-	Opponent Totals	-	-	-	-	3	134	437	509	72	3.26	2	145.67	 
2016	12240	28	Arizona St.	-	TEAM	-	-	-	-	2	4	-6	 	6	-1.50	 	-3.00	 
2016	12240	28	Arizona St.	-	Totals	-	-	-	-	3	116	472	576	104	4.07	4	157.33	 
2016	12240	28	Arizona St.	-	Opponent Totals	-	-	-	-	3	163	646	738	92	3.96	5	215.33	 
2016	12240	31	Arkansas	-	TEAM	-	-	-	-	1	 	""	 	 	""	 	0.00	 
2016	12240	31	Arkansas	-	Totals	-	-	-	-	3	108	513	544	31	4.75	4	171.00	 
2016	12240	31	Arkansas	-	Opponent Totals	-	-	-	-	3	85	310	397	87	3.65	5	103.33	 
2016	12240	30	Arkansas St.	-	TEAM	-	-	-	-	2	1	-1	 	1	-1.00	 	-0.50	 
2016	12240	30	Arkansas St.	-	Totals	-	-	-	-	3	141	645	731	86	4.57	7	215.00	 
2016	12240	30	Arkansas St.	-	Opponent Totals	-	-	-	-	3	103	504	598	94	4.89	4	168.00	 
2016	12240	725	Army West Point	-	TEAM	-	-	-	-	2	2	-35	 	35	-17.50	 	-17.50	 
2016	12240	725	Army West Point	-	Totals	-	-	-	-	3	129	622	715	93	4.82	6	207.33	 
2016	12240	725	Army West Point	-	Opponent Totals	-	-	-	-	3	118	433	550	117	3.67	8	144.33	 
2016	12240	37	Auburn	-	TEAM	-	-	-	-	1	 	""	 	 	""	 	0.00	 
2016	12240	37	Auburn	-	Totals	-	-	-	-	3	116	515	583	68	4.44	4	171.67	 
2016	12240	37	Auburn	-	Opponent Totals	-	-	-	-	3	142	810	883	73	5.70	9	270.00	 
2016	12240	77	BYU	-	TEAM	-	-	-	-	3	 	""	 	 	""	 	0.00	 
2016	12240	77	BYU	-	Totals	-	-	-	-	3	106	365	491	126	3.44	5	121.67	 
2016	12240	77	BYU	-	Opponent Totals	-	-	-	-	3	106	486	570	84	13.26	5	486.00	 
2016	12240	47	Ball St.	-	TEAM	-	-	-	-	1	1	-2	 	2	-2.00	 	-2.00	 
2016	12240	47	Ball St.	-	Totals	-	-	-	-	3	132	747	781	34	5.66	10	249.00	 
2016	12240	47	Ball St.	-	Opponent Totals	-	-	-	-	3	100	496	572	76	4.96	7	165.33	 
2016	12240	51	Baylor	-	TEAM	-	-	-	-	2	 	""	 	 	""	 	0.00	 
2016	12240	51	Baylor	-	Totals	-	-	-	-	2	93	712	738	26	7.66	7	356.00	 
2016	12240	51	Baylor	-	Opponent Totals	-	-	-	-	2	97	376	431	55	3.88	4	188.00	 
2016	12240	66	Boise St.	-	TEAM	-	-	-	-	3	4	-17	 	17	-4.25	 	-5.67	 
2016	12240	66	Boise St.	-	Totals	-	-	-	-	3	142	593	688	95	4.18	10	197.67	 
2016	12240	66	Boise St.	-	Opponent Totals	-	-	-	-	3	83	137	247	110	1.65	2	45.67	 
2016	12240	67	Boston College	-	TEAM	-	-	-	-	1	3	-24	 	24	-8.00	 	-24.00	 
2016	12240	67	Boston College	-	Totals	-	-	-	-	3	132	690	785	95	5.23	10	230.00	 
2016	12240	67	Boston College	-	Opponent Totals	-	-	-	-	3	81	112	235	123	1.38	 	37.33	 
2016	12240	71	Bowling Green	-	Totals	-	-	-	-	3	113	461	545	84	4.08	4	153.67	 
2016	12240	71	Bowling Green	-	Opponent Totals	-	-	-	-	3	140	710	774	64	5.07	8	236.67	 
2016	12240	86	Buffalo	-	TEAM	-	-	-	-	1	3	-4	 	4	-1.33	 	-4.00	 
2016	12240	86	Buffalo	-	Totals	-	-	-	-	3	121	466	547	81	3.85	5	155.33	 
2016	12240	86	Buffalo	-	Opponent Totals	-	-	-	-	3	108	446	556	110	4.13	3	148.67	 
2016	12240	107	California	-	TEAM	-	-	-	-	2	3	-16	 	16	-5.33	 	-8.00	 
2016	12240	107	California	-	Totals	-	-	-	-	3	116	629	722	93	5.42	9	209.67	 
2016	12240	107	California	-	Opponent Totals	-	-	-	-	3	128	565	655	90	4.41	7	188.33	 
2016	12240	129	Central Mich.	-	TEAM	-	-	-	-	2	2	-4	 	4	-2.00	 	-2.00	 
2016	12240	129	Central Mich.	-	Totals	-	-	-	-	3	102	252	349	97	2.47	3	84.00	 
2016	12240	129	Central Mich.	-	Opponent Totals	-	-	-	-	3	96	385	444	59	4.01	5	128.33	 
2016	12240	458	Charlotte	-	TEAM	-	-	-	-	2	3	-31	 	31	-10.33	 	-15.50	 
2016	12240	458	Charlotte	-	Totals	-	-	-	-	3	138	473	602	129	3.43	2	157.67	 
2016	12240	458	Charlotte	-	Opponent Totals	-	-	-	-	3	116	476	571	95	4.10	5	158.67	 
2016	12240	140	Cincinnati	-	TEAM	-	-	-	-	2	3	-8	 	8	-2.67	 	-4.00	 
2016	12240	140	Cincinnati	-	Totals	-	-	-	-	3	136	708	760	52	5.21	8	236.00	 
2016	12240	140	Cincinnati	-	Opponent Totals	-	-	-	-	3	114	533	581	48	4.68	1	177.67	 
2016	12240	147	Clemson	-	TEAM	-	-	-	-	2	1	-15	 	15	-15.00	 	-7.50	 
2016	12240	147	Clemson	-	Totals	-	-	-	-	3	127	564	631	67	4.44	6	188.00	 
2016	12240	147	Clemson	-	Opponent Totals	-	-	-	-	3	118	344	434	90	2.92	2	114.67	 
2016	12240	157	Colorado	-	TEAM	-	-	-	-	3	1	-3	 	3	-3.00	 	-1.00	 
2016	12240	157	Colorado	-	Totals	-	-	-	-	3	144	730	783	53	5.07	7	243.33	 
2016	12240	157	Colorado	-	Opponent Totals	-	-	-	-	3	112	465	520	55	4.15	3	155.00	 
2016	12240	156	Colorado St.	-	Totals	-	-	-	-	3	123	607	642	35	4.93	5	202.33	 
2016	12240	156	Colorado St.	-	Opponent Totals	-	-	-	-	3	122	388	508	120	3.18	1	129.33	 
2016	12240	193	Duke	-	TEAM	-	-	-	-	2	2	-6	 	6	-3.00	 	-3.00	 
2016	12240	193	Duke	-	Totals	-	-	-	-	3	143	671	694	23	4.69	6	223.67	 
2016	12240	193	Duke	-	Opponent Totals	-	-	-	-	3	104	280	378	98	2.69	1	93.33	 
2016	12240	196	East Carolina	-	TEAM	-	-	-	-	1	1	-1	 	1	-1.00	 	-1.00	 
2016	12240	196	East Carolina	-	Totals	-	-	-	-	3	76	259	346	87	3.41	4	86.33	 
2016	12240	196	East Carolina	-	Opponent Totals	-	-	-	-	3	157	762	827	65	4.85	8	254.00	 
2016	12240	204	Eastern Mich.	-	TEAM	-	-	-	-	2	4	-10	 	10	-2.50	 	-5.00	 
2016	12240	204	Eastern Mich.	-	Totals	-	-	-	-	3	106	555	619	64	5.24	7	185.00	 
2016	12240	204	Eastern Mich.	-	Opponent Totals	-	-	-	-	3	151	937	1,006	69	6.21	11	312.33	 
2016	12240	231	FIU	-	TEAM	-	-	-	-	2	4	-10	 	10	-2.50	 	-5.00	 
2016	12240	231	FIU	-	Totals	-	-	-	-	3	110	502	526	24	4.56	3	167.33	 
2016	12240	231	FIU	-	Opponent Totals	-	-	-	-	3	105	289	385	96	2.75	3	96.33	 
