2016	12240	4	Adrian	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 
2016	12240	4	Adrian	-	Totals	-	-	-	-	3	6	37	4	1	1	2	1	 	 	 	 
2016	12240	4	Adrian	-	Opponent Totals	-	-	-	-	3	6	41	5	1	 	 	 	1	2	 	 
2016	12240	15	Albion	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	15	Albion	-	Totals	-	-	-	-	3	14	92	10	3	1	2	 	 	 	 	 
2016	12240	15	Albion	-	Opponent Totals	-	-	-	-	3	9	63	4	5	 	 	 	 	1	 	 
2016	12240	16	Albright	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	16	Albright	-	Totals	-	-	-	-	2	6	34	1	3	2	 	 	 	2	 	 
2016	12240	16	Albright	-	Opponent Totals	-	-	-	-	2	4	20	1	1	2	1	 	 	2	 	 
2016	12240	18	Alfred	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 
2016	12240	18	Alfred	-	Totals	-	-	-	-	3	13	84	7	4	2	 	 	1	 	 	 
2016	12240	18	Alfred	-	Opponent Totals	-	-	-	-	3	7	43	1	5	1	1	1	 	2	 	 
2016	12240	19	Allegheny	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 
2016	12240	19	Allegheny	-	Totals	-	-	-	-	3	3	20	1	2	 	 	1	 	 	 	 
2016	12240	19	Allegheny	-	Opponent Totals	-	-	-	-	3	14	85	8	3	3	1	 	 	 	1	 
2016	12240	21	Alma	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 
2016	12240	21	Alma	-	Totals	-	-	-	-	3	9	63	8	1	 	1	 	1	 	 	 
2016	12240	21	Alma	-	Opponent Totals	-	-	-	-	3	8	56	5	3	 	1	1	1	2	 	 
2016	12240	939	Anderson (IN)	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	939	Anderson (IN)	-	Totals	-	-	-	-	3	3	17	 	2	1	1	 	 	 	 	 
2016	12240	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	3	13	92	9	4	 	 	 	1	3	 	 
2016	12240	26	Anna Maria	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	26	Anna Maria	-	Totals	-	-	-	-	3	7	34	1	3	3	 	 	1	 	1	 
2016	12240	26	Anna Maria	-	Opponent Totals	-	-	-	-	3	6	42	4	2	 	1	 	 	 	1	 
2016	12240	38	Augsburg	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 
2016	12240	38	Augsburg	-	Totals	-	-	-	-	3	17	114	11	6	 	 	 	 	2	 	 
2016	12240	38	Augsburg	-	Opponent Totals	-	-	-	-	3	9	63	5	4	 	1	 	 	 	 	 
2016	12240	40	Augustana (IL)	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	40	Augustana (IL)	-	Totals	-	-	-	-	3	12	80	7	4	1	 	 	 	 	 	 
2016	12240	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	3	13	77	5	5	3	2	1	 	 	 	 
2016	12240	42	Aurora	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	42	Aurora	-	Totals	-	-	-	-	2	4	27	3	1	 	2	 	 	 	 	 
2016	12240	42	Aurora	-	Opponent Totals	-	-	-	-	2	12	75	5	6	1	 	1	 	1	 	 
2016	12240	953	Austin	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	953	Austin	-	Totals	-	-	-	-	2	6	38	4	1	1	 	 	 	 	 	 
2016	12240	953	Austin	-	Opponent Totals	-	-	-	-	2	8	54	4	4	 	1	1	1	2	1	 
2016	12240	44	Averett	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	44	Averett	-	Totals	-	-	-	-	3	5	35	4	1	 	 	 	 	2	 	 
2016	12240	44	Averett	-	Opponent Totals	-	-	-	-	3	13	89	10	3	 	 	4	1	1	 	 
2016	12240	46	Baldwin Wallace	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	46	Baldwin Wallace	-	Totals	-	-	-	-	2	6	40	6	 	 	 	 	 	1	 	 
2016	12240	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	2	9	58	5	3	1	1	 	1	 	 	 
2016	12240	26107	Becker	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 
2016	12240	26107	Becker	-	Totals	-	-	-	-	2	6	25	1	1	4	 	 	 	1	 	 
2016	12240	26107	Becker	-	Opponent Totals	-	-	-	-	2	10	53	3	3	4	1	 	 	 	 	 
