2016	12240	4	Adrian	-	TEAM	-	-	-	-	3	-8	 	 	 	 	 	-8	0.00
2016	12240	4	Adrian	-	Totals	-	-	-	-	3	622	453	17	 	87	277	1,456	""
2016	12240	4	Adrian	-	Opponent Totals	-	-	-	-	3	295	676	103	160	11	231	1,502	""
2016	12240	15	Albion	-	TEAM	-	-	-	-	2	0	 	 	 	 	 	0	0.00
2016	12240	15	Albion	-	Totals	-	-	-	-	3	1,071	916	3	 	74	308	2,372	""
2016	12240	15	Albion	-	Opponent Totals	-	-	-	-	3	521	1,035	62	 	 	549	2,175	""
2016	12240	16	Albright	-	TEAM	-	-	-	-	2	-1	 	 	 	 	 	-1	0.00
2016	12240	16	Albright	-	Totals	-	-	-	-	2	110	396	74	63	 	100	743	""
2016	12240	16	Albright	-	Opponent Totals	-	-	-	-	2	305	362	94	 	49	84	894	""
2016	12240	18	Alfred	-	TEAM	-	-	-	-	3	-27	 	 	 	 	 	-27	0.00
2016	12240	18	Alfred	-	Totals	-	-	-	-	3	502	542	42	15	 	284	1,385	""
2016	12240	18	Alfred	-	Opponent Totals	-	-	-	-	3	461	576	71	 	 	358	1,466	""
2016	12240	19	Allegheny	-	TEAM	-	-	-	-	3	-1	 	 	 	 	 	-1	0.00
2016	12240	19	Allegheny	-	Totals	-	-	-	-	3	17	451	31	 	 	391	890	""
2016	12240	19	Allegheny	-	Opponent Totals	-	-	-	-	3	801	570	95	 	56	136	1,658	""
2016	12240	21	Alma	-	TEAM	-	-	-	-	1	""	 	 	 	 	 	0	0.00
2016	12240	21	Alma	-	Totals	-	-	-	-	3	507	481	67	28	61	251	1,395	""
2016	12240	21	Alma	-	Opponent Totals	-	-	-	-	3	523	499	46	 	56	315	1,439	""
2016	12240	939	Anderson (IN)	-	TEAM	-	-	-	-	2	-21	 	 	 	 	 	-21	0.00
2016	12240	939	Anderson (IN)	-	Totals	-	-	-	-	3	83	599	41	 	13	420	1,156	""
