year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2015	11980	106	California (PA)	09/06/2014	Virginia St.	743	Virginia St.	http://stats.ncaa.org/team/index/11980?org_id=743	false		true	W 33 - 24	true	33 - 24	33	24	false		virginia-st-california-pa#boxscore	http://www.ncaa.com/game/football/d2/2014/09/06/virginia-st-california-pa#boxscore
2015	11980	106	California (PA)	09/13/2014	@ Bloomsburg	65	Bloomsburg	http://stats.ncaa.org/team/index/11980?org_id=65	false		false	L 21 - 24 (1OT)	false	21 - 24	21	24	true	1OT	california-pa-bloomsburg#boxscore	http://www.ncaa.com/game/football/d2/2014/09/13/california-pa-bloomsburg#boxscore
2015	11980	106	California (PA)	09/20/2014	@ Shippensburg	638	Shippensburg	http://stats.ncaa.org/team/index/11980?org_id=638	false		false	W 56 - 34	true	56 - 34	56	34	false		california-pa-shippensburg#boxscore	http://www.ncaa.com/game/football/d2/2014/09/20/california-pa-shippensburg#boxscore
2015	11980	106	California (PA)	09/27/2014	Edinboro	209	Edinboro	http://stats.ncaa.org/team/index/11980?org_id=209	false		true	W 34 - 16	true	34 - 16	34	16	false		edinboro-california-pa#boxscore	http://www.ncaa.com/game/football/d2/2014/09/27/edinboro-california-pa#boxscore
2015	11980	106	California (PA)	10/04/2014	@ Seton Hill	30063	Seton Hill	http://stats.ncaa.org/team/index/11980?org_id=30063	false		false	W 31 - 21	true	31 - 21	31	21	false		california-pa-seton-hill#boxscore	http://www.ncaa.com/game/football/d2/2014/10/04/california-pa-seton-hill#boxscore
2015	11980	106	California (PA)	10/11/2014	Slippery Rock	643	Slippery Rock	http://stats.ncaa.org/team/index/11980?org_id=643	false		true	W 48 - 26	true	48 - 26	48	26	false		slippery-rock-california-pa#boxscore	http://www.ncaa.com/game/football/d2/2014/10/11/slippery-rock-california-pa#boxscore
2015	11980	106	California (PA)	10/18/2014	Indiana (PA)	307	Indiana (PA)	http://stats.ncaa.org/team/index/11980?org_id=307	false		true	W 21 - 13	true	21 - 13	21	13	false		indiana-pa-california-pa#boxscore	http://www.ncaa.com/game/football/d2/2014/10/18/indiana-pa-california-pa#boxscore
2015	11980	106	California (PA)	10/25/2014	@ Clarion	143	Clarion	http://stats.ncaa.org/team/index/11980?org_id=143	false		false	W 43 - 32	true	43 - 32	43	32	false		california-pa-clarion#boxscore	http://www.ncaa.com/game/football/d2/2014/10/25/california-pa-clarion#boxscore
2015	11980	106	California (PA)	11/08/2014	@ Mercyhurst	408	Mercyhurst	http://stats.ncaa.org/team/index/11980?org_id=408	false		false	L 49 - 59	false	49 - 59	49	59	false		california-pa-mercyhurst#boxscore	http://www.ncaa.com/game/football/d2/2014/11/08/california-pa-mercyhurst#boxscore
2015	11980	106	California (PA)	11/15/2014	Lock Haven	360	Lock Haven	http://stats.ncaa.org/team/index/11980?org_id=360	false		true	W 45 - 31	true	45 - 31	45	31	false		lock-haven-california-pa#boxscore	http://www.ncaa.com/game/football/d2/2014/11/15/lock-haven-california-pa#boxscore
2015	11980	30139	South Dakota Mines	09/06/2014	Colorado Mines	155	Colorado Mines	http://stats.ncaa.org/team/index/11980?org_id=155	false		true	L 19 - 43	false	19 - 43	19	43	false		colorado-mines-south-dakota-mines#boxscore	http://www.ncaa.com/game/football/d2/2014/09/06/colorado-mines-south-dakota-mines#boxscore
2015	11980	30139	South Dakota Mines	09/13/2014	@ Black Hills St.	30134	Black Hills St.	http://stats.ncaa.org/team/index/11980?org_id=30134	false		false	L 30 - 42	false	30 - 42	30	42	false		south-dakota-mines-black-hills-st#boxscore	http://www.ncaa.com/game/football/d2/2014/09/13/south-dakota-mines-black-hills-st#boxscore
2015	11980	30139	South Dakota Mines	09/20/2014	Wis.-River Falls	801	Wis.-River Falls	http://stats.ncaa.org/team/index/11980?org_id=801	false		true	L 28 - 43	false	28 - 43	28	43	false		wis-river-falls-south-dakota-mines#boxscore	http://www.ncaa.com/game/football/d2/2014/09/20/wis-river-falls-south-dakota-mines#boxscore
2015	11980	30139	South Dakota Mines	09/27/2014	@ William Jewell	30120	William Jewell	http://stats.ncaa.org/team/index/11980?org_id=30120	false		false	W 62 - 44	true	62 - 44	62	44	false		south-dakota-mines-william-jewell#boxscore	http://www.ncaa.com/game/football/d2/2014/09/27/south-dakota-mines-william-jewell#boxscore
2015	11980	30139	South Dakota Mines	10/04/2014	@ Humboldt St.	291	Humboldt St.	http://stats.ncaa.org/team/index/11980?org_id=291	false		false	L 0 - 53	false	0 - 53	0	53	false		south-dakota-mines-humboldt-st#boxscore	http://www.ncaa.com/game/football/d2/2014/10/04/south-dakota-mines-humboldt-st#boxscore
