2014	11520	721	Air Force	31	1490445	Rushing, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1490445	N/A	""	12	0	12	41	171	184	13	4.17	1	14.25	69
2014	11520	721	Air Force	37	1160889	Lacoste, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1160889	Sr	DB	12	6	12	135	890	906	16	6.59	6	74.17	256
2014	11520	721	Air Force	65	1229100	Husar, Jr., Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1229100	Sr	OL	12	12	12	 	""	 	 	""	 	0.00	 
2014	11520	721	Air Force	59	1229101	Adenji, Moshood	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1229101	Sr	OL	12	12	12	 	""	 	 	""	 	0.00	 
2014	11520	721	Air Force	77	1229104	Henry, Jerry	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1229104	Sr	OL	12	12	12	 	""	 	 	""	 	0.00	 
2014	11520	721	Air Force	19	1229111	Baska, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1229111	Sr	K	12	0	12	1	""	 	 	0.00	 	0.00	 
2014	11520	721	Air Force	97	1271790	Fitzgerald, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1271790	Jr	DL	12	10	12	 	""	 	 	""	 	0.00	 
2014	11520	721	Air Force	36	1271794	Proctor, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1271794	Jr	LB	12	12	12	 	""	 	 	""	 	0.00	 
2014	11520	721	Air Force	99	1278328	Cannada, Briceton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1278328	Sr	K	12	0	12	 	""	 	 	""	 	0.00	 
2014	11520	721	Air Force	32	1282279	Hart, Broam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1282279	Jr	RB	12	10	12	113	469	473	4	4.15	6	39.08	117
2014	11520	721	Air Force	66	1339519	Elliott, Harrison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1339519	Jr	OL	12	0	12	 	""	 	 	""	 	0.00	 
