2017	12424	4	Adrian	58	1835916	Booker, Dammian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1835916	N/A	RT	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	23	1835915	Mathis, Ju'Waun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1835915	N/A	S	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	83	1821571	Banister, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821571	Fr	WR	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	45	1821562	Nutter, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821562	Jr	RB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	42	1821561	Scarber, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821561	Jr	DB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	27	1821549	Young, Krys	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821549	So	DB	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	44	1821527	Nicholson, Nathaniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821527	Fr	LB	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	39	1821526	Yeomans, Trenton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821526	Fr	RB	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	28	1821525	Richards, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821525	Fr	LB	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	04	1821524	Campbell, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821524	Fr	DB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	01	1821523	Nolan, Archie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1821523	Sr	DB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	85	1742025	Honeycutt, Tate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1742025	So	WR	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	77	1736124	Myrick, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1736124	Jr	OL	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	95	1736121	Underwood, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1736121	Jr	DL	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	10	1733964	Philon, Darius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1733964	So	WR	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	82	1731091	McGaw, Jerron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1731091	So	WR	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	34	1731090	Arthur, Angus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1731090	So	LB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	24	1731086	Guy, Charles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1731086	So	DB	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	25	1731085	Walker, Foster	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1731085	So	LB	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	6	1731081	St. Cyr, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1731081	Jr	LB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	8	1731080	Higginbottom, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1731080	Jr	WR	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	43	1729072	Koscielski, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1729072	So	TE	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	62	1728547	Kowalczyk, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1728547	So	DL	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	35	1728543	Nutter, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1728543	Jr	RB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	1	1728541	Gaines, D'Angelo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1728541	So	WR	1	0	1	""	""	""	""	""	""	0.00	""	""	0.00
2017	12424	4	Adrian	17	1728539	Adams, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1728539	So	LB	1	1	1	""	""	""	""	""	""	0.00	""	""	0.00
