2017	12424	721	Air Force	-	TEAM	-	-	-	-	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0.00
2017	12424	721	Air Force	-	Totals	-	-	-	-	1	2,068	401	201	602	80	0.00	22	5	2	7	7.00	72	72.00	602.00
2017	12424	721	Air Force	-	Opponent Totals	-	-	-	-	1	1,532	86	259	345	64	5.39	4	9	3	8	8.00	59	59.00	345.00
2017	12424	5	Akron	-	Totals	-	-	-	-	1	1,428	151	425	576	67	0.00	7	16	1	13	13.00	111	111.00	576.00
2017	12424	5	Akron	-	Opponent Totals	-	-	-	-	1	2,172	86	300	386	82	4.71	6	10	4	5	5.00	53	53.00	386.00
2017	12424	8	Alabama	-	Totals	-	-	-	-	1	1,843	242	223	465	63	0.00	9	6	""	4	4.00	29	29.00	465.00
2017	12424	8	Alabama	-	Opponent Totals	-	-	-	-	1	1,757	64	130	194	67	2.90	5	4	2	6	6.00	46	46.00	194.00
2017	12424	27	Appalachian St.	-	Totals	-	-	-	-	1	2,009	184	108	292	66	0.00	10	7	""	5	5.00	36	36.00	292.00
2017	12424	27	Appalachian St.	-	Opponent Totals	-	-	-	-	1	1,591	127	192	319	72	4.43	9	10	""	6	6.00	55	55.00	319.00
2017	12424	29	Arizona	-	TEAM	-	-	-	-	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0.00
2017	12424	29	Arizona	-	Totals	-	-	-	-	1	1,343	115	213	328	56	0.00	6	9	2	4	4.00	20	20.00	328.00
2017	12424	29	Arizona	-	Opponent Totals	-	-	-	-	1	2,257	213	202	415	76	5.46	14	10	""	8	8.00	65	65.00	415.00
2017	12424	31	Arkansas	-	TEAM	-	-	-	-	1	""	-2	""	-2	1	0.00	""	""	""	""	""	""	""	0.00
2017	12424	31	Arkansas	-	Totals	-	-	-	-	1	2,201	106	191	297	69	0.00	8	12	1	4	4.00	35	35.00	297.00
2017	12424	31	Arkansas	-	Opponent Totals	-	-	-	-	1	1,399	79	212	291	54	5.39	5	10	1	3	3.00	20	20.00	291.00
2017	12424	30	Arkansas St.	-	TEAM	-	-	-	-	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0.00
2017	12424	30	Arkansas St.	-	Totals	-	-	-	-	1	1,525	142	124	266	63	0.00	8	3	2	6	6.00	48	48.00	266.00
2017	12424	30	Arkansas St.	-	Opponent Totals	-	-	-	-	1	2,075	185	371	556	76	7.32	9	14	1	6	6.00	58	58.00	556.00
2017	12424	725	Army West Point	-	TEAM	-	-	-	-	1	""	-5	""	-5	3	0.00	""	""	""	""	""	""	""	0.00
2017	12424	725	Army West Point	-	Totals	-	-	-	-	1	2,148	329	15	344	72	0.00	23	1	1	5	5.00	34	34.00	344.00
2017	12424	725	Army West Point	-	Opponent Totals	-	-	-	-	1	1,452	83	168	251	54	4.65	5	10	1	5	5.00	35	35.00	251.00
2017	12424	37	Auburn	-	TEAM	-	-	-	-	1	""	""	0	0	2	0.00	""	""	""	""	""	""	""	0.00
2017	12424	37	Auburn	-	Totals	-	-	-	-	1	1,771	87	175	262	71	0.00	6	8	3	9	9.00	60	60.00	262.00
2017	12424	37	Auburn	-	Opponent Totals	-	-	-	-	1	1,829	151	248	399	78	5.12	7	9	3	6	6.00	55	55.00	399.00
2017	12424	77	BYU	-	Totals	-	-	-	-	1	2,257	213	202	415	76	0.00	14	10	""	8	8.00	65	65.00	415.00
2017	12424	77	BYU	-	Opponent Totals	-	-	-	-	1	1,343	115	213	328	56	5.86	6	9	2	4	4.00	20	20.00	328.00
2017	12424	47	Ball St.	-	TEAM	-	-	-	-	1	""	-4	""	-4	2	0.00	""	""	""	""	""	""	""	0.00
2017	12424	47	Ball St.	-	Totals	-	-	-	-	1	2,156	325	130	455	81	0.00	14	8	""	5	5.00	39	39.00	455.00
2017	12424	47	Ball St.	-	Opponent Totals	-	-	-	-	1	1,444	77	195	272	65	4.18	6	11	2	6	6.00	52	52.00	272.00
2017	12424	51	Baylor	-	TEAM	-	-	-	-	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0.00
2017	12424	51	Baylor	-	Totals	-	-	-	-	1	1,695	275	223	498	72	0.00	13	10	""	12	12.00	93	93.00	498.00
2017	12424	51	Baylor	-	Opponent Totals	-	-	-	-	1	1,905	47	31	78	59	1.32	6	1	2	7	7.00	37	37.00	78.00
2017	12424	66	Boise St.	-	TEAM	-	-	-	-	1	""	-2	""	-2	1	0.00	""	""	""	""	""	""	""	0.00
2017	12424	66	Boise St.	-	Totals	-	-	-	-	1	1,754	158	426	584	73	0.00	9	18	1	7	7.00	60	60.00	584.00
2017	12424	66	Boise St.	-	Opponent Totals	-	-	-	-	1	1,846	81	186	267	73	3.66	5	9	4	10	10.00	71	71.00	267.00
2017	12424	67	Boston College	-	Totals	-	-	-	-	1	1,782	176	144	320	54	0.00	7	6	2	7	7.00	39	39.00	320.00
2017	12424	67	Boston College	-	Opponent Totals	-	-	-	-	1	1,818	119	119	238	59	4.03	7	4	1	3	3.00	28	28.00	238.00
2017	12424	71	Bowling Green	-	TEAM	-	-	-	-	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0.00
2017	12424	71	Bowling Green	-	Totals	-	-	-	-	1	1,285	69	175	244	72	0.00	4	10	2	5	5.00	45	45.00	244.00
2017	12424	71	Bowling Green	-	Opponent Totals	-	-	-	-	1	2,315	359	417	776	94	8.26	25	14	2	9	9.00	66	66.00	776.00
2017	12424	86	Buffalo	-	Totals	-	-	-	-	1	1,972	226	177	403	82	0.00	11	10	2	9	9.00	83	83.00	403.00
2017	12424	86	Buffalo	-	Opponent Totals	-	-	-	-	1	1,628	125	113	238	54	4.41	5	4	3	9	9.00	79	79.00	238.00
2017	12424	107	California	-	Totals	-	-	-	-	1	1,853	189	441	630	89	0.00	10	19	2	6	6.00	80	80.00	630.00
2017	12424	107	California	-	Opponent Totals	-	-	-	-	1	1,747	248	234	482	72	6.69	13	11	2	6	6.00	52	52.00	482.00
2017	12424	129	Central Mich.	-	Totals	-	-	-	-	1	1,925	255	237	492	65	0.00	12	8	3	7	7.00	56	56.00	492.00
2017	12424	129	Central Mich.	-	Opponent Totals	-	-	-	-	1	1,675	44	82	126	55	2.29	2	4	""	6	6.00	60	60.00	126.00
2017	12424	458	Charlotte	-	Totals	-	-	-	-	1	1,806	48	160	208	63	0.00	4	6	2	13	13.00	118	118.00	208.00
2017	12424	458	Charlotte	-	Opponent Totals	-	-	-	-	1	1,794	272	391	663	70	9.47	14	20	4	10	10.00	49	49.00	663.00
2017	12424	140	Cincinnati	-	Totals	-	-	-	-	1	1,374	140	260	400	68	0.00	8	13	1	5	5.00	60	60.00	400.00
2017	12424	140	Cincinnati	-	Opponent Totals	-	-	-	-	1	2,226	177	146	323	75	4.31	12	6	2	8	8.00	67	67.00	323.00
2017	12424	147	Clemson	-	Totals	-	-	-	-	1	1,829	151	248	399	78	0.00	7	9	3	6	6.00	55	55.00	399.00
2017	12424	147	Clemson	-	Opponent Totals	-	-	-	-	1	1,771	87	175	262	71	3.69	6	8	3	9	9.00	60	60.00	262.00
2017	12424	149	Coastal Caro.	-	TEAM	-	-	-	-	1	""	-21	""	-21	1	0.00	""	""	""	""	""	""	""	0.00
2017	12424	149	Coastal Caro.	-	Totals	-	-	-	-	1	1,875	269	138	407	76	0.00	15	6	2	4	4.00	30	30.00	407.00
2017	12424	149	Coastal Caro.	-	Opponent Totals	-	-	-	-	1	1,725	237	154	391	66	5.92	6	6	1	7	7.00	68	68.00	391.00
2017	12424	157	Colorado	-	Totals	-	-	-	-	1	2,076	260	318	578	89	0.00	15	12	1	4	4.00	35	35.00	578.00
2017	12424	157	Colorado	-	Opponent Totals	-	-	-	-	1	1,524	162	63	225	64	3.52	7	5	""	2	2.00	15	15.00	225.00
2017	12424	156	Colorado St.	-	Totals	-	-	-	-	1	1,524	162	63	225	64	0.00	7	5	""	2	2.00	15	15.00	225.00
2017	12424	156	Colorado St.	-	Opponent Totals	-	-	-	-	1	2,076	260	318	578	89	6.49	15	12	1	4	4.00	35	35.00	578.00
2017	12424	193	Duke	-	Totals	-	-	-	-	1	2,112	308	227	535	89	0.00	17	9	3	10	10.00	85	85.00	535.00
2017	12424	193	Duke	-	Opponent Totals	-	-	-	-	1	1,488	38	74	112	54	2.07	1	3	""	9	9.00	80	80.00	112.00
2017	12424	196	East Carolina	-	Totals	-	-	-	-	1	1,909	275	413	688	71	0.00	11	17	""	3	3.00	25	25.00	688.00
2017	12424	196	East Carolina	-	Opponent Totals	-	-	-	-	1	1,691	148	172	320	65	4.92	7	7	1	5	5.00	31	31.00	320.00
2017	12424	204	Eastern Mich.	-	TEAM	-	-	-	-	1	""	-12	""	-12	2	0.00	""	""	""	""	""	""	""	0.00
2017	12424	204	Eastern Mich.	-	Totals	-	-	-	-	1	1,704	281	198	479	68	0.00	14	9	1	6	6.00	68	68.00	479.00
2017	12424	204	Eastern Mich.	-	Opponent Totals	-	-	-	-	1	1,896	23	178	201	70	2.87	5	9	4	11	11.00	66	66.00	201.00
2017	12424	231	FIU	-	Totals	-	-	-	-	1	1,600	63	268	331	68	0.00	2	12	2	6	6.00	36	36.00	331.00
2017	12424	231	FIU	-	Opponent Totals	-	-	-	-	1	2,000	246	240	486	80	6.08	15	10	1	9	9.00	74	74.00	486.00
2017	12424	235	Florida	-	Totals	-	-	-	-	1	107	1,919	256	363	73	0.00	7	14	""	8	8.00	80	80.00	363.00
2017	12424	235	Florida	-	Opponent Totals	-	-	-	-	1	46	1,681	141	187	52	3.60	3	5	4	7	7.00	25	25.00	187.00
2017	12424	234	Florida St.	-	TEAM	-	-	-	-	1	-2	""	""	-2	1	0.00	""	""	""	""	""	""	""	0.00
2017	12424	234	Florida St.	-	Totals	-	-	-	-	1	161	2,559	419	580	93	0.00	12	17	3	15	15.00	127	127.00	580.00
2017	12424	234	Florida St.	-	Opponent Totals	-	-	-	-	1	67	1,041	313	380	64	5.94	6	12	3	8	8.00	74	74.00	380.00
2017	12424	96	Fresno St.	-	TEAM	-	-	-	-	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0.00
2017	12424	96	Fresno St.	-	Totals	-	-	-	-	1	1,687	31	243	274	69	0.00	2	12	3	6	6.00	29	29.00	274.00
2017	12424	96	Fresno St.	-	Opponent Totals	-	-	-	-	1	1,913	292	114	406	64	6.34	15	4	1	7	7.00	80	80.00	406.00
2017	12424	257	Georgia	-	TEAM	-	-	-	-	1	""	-7	""	-7	4	0.00	""	""	""	""	""	""	""	0.00
2017	12424	257	Georgia	-	Totals	-	-	-	-	1	2,287	289	185	474	72	0.00	13	8	4	9	9.00	70	70.00	474.00
2017	12424	257	Georgia	-	Opponent Totals	-	-	-	-	1	1,313	159	156	315	59	5.34	6	10	""	13	13.00	101	101.00	315.00
2017	12424	254	Georgia St.	-	TEAM	-	-	-	-	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0.00
2017	12424	254	Georgia St.	-	Totals	-	-	-	-	1	1,444	77	195	272	65	0.00	6	11	2	6	6.00	52	52.00	272.00
2017	12424	254	Georgia St.	-	Opponent Totals	-	-	-	-	1	2,156	325	130	455	81	5.62	14	8	""	5	5.00	39	39.00	455.00
2017	12424	255	Georgia Tech	-	TEAM	-	-	-	-	1	""	-2	""	-2	1	0.00	""	""	""	""	""	""	""	0.00
2017	12424	255	Georgia Tech	-	Totals	-	-	-	-	1	1,818	119	119	238	59	0.00	7	4	1	3	3.00	28	28.00	238.00
2017	12424	255	Georgia Tech	-	Opponent Totals	-	-	-	-	1	1,782	176	144	320	54	5.93	7	6	2	7	7.00	39	39.00	320.00
2017	12424	277	Hawaii	-	TEAM	-	-	-	-	2	""	-4	""	-4	1	0.00	""	""	""	""	""	""	""	0.00
