2016	12240	2	Abilene Christian	-	TEAM	-	-	-	-	 	2	 	 
2016	12240	2	Abilene Christian	-	Totals	-	-	-	-	4	2	 	50
2016	12240	2	Abilene Christian	-	Opponent Totals	-	-	-	-	2	2	 	19
2016	12240	6	Alabama A&M	-	Totals	-	-	-	-	 	2	 	 
2016	12240	6	Alabama A&M	-	Opponent Totals	-	-	-	-	3	2	 	14
2016	12240	7	Alabama St.	-	TEAM	-	-	-	-	 	1	 	 
2016	12240	7	Alabama St.	-	Totals	-	-	-	-	3	3	 	33
2016	12240	7	Alabama St.	-	Opponent Totals	-	-	-	-	6	3	 	41
2016	12240	14	Albany (NY)	-	TEAM	-	-	-	-	 	1	 	 
2016	12240	14	Albany (NY)	-	Totals	-	-	-	-	 	3	 	 
2016	12240	14	Albany (NY)	-	Opponent Totals	-	-	-	-	9	3	1	171
2016	12240	17	Alcorn	-	TEAM	-	-	-	-	 	2	 	 
2016	12240	17	Alcorn	-	Totals	-	-	-	-	7	3	 	-2
2016	12240	17	Alcorn	-	Opponent Totals	-	-	-	-	5	3	 	52
2016	12240	2678	Ark.-Pine Bluff	-	TEAM	-	-	-	-	 	1	 	 
2016	12240	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	4	3	 	32
2016	12240	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	4	3	 	47
2016	12240	43	Austin Peay	-	TEAM	-	-	-	-	 	3	 	 
2016	12240	43	Austin Peay	-	Totals	-	-	-	-	2	3	 	5
2016	12240	43	Austin Peay	-	Opponent Totals	-	-	-	-	15	3	 	106
2016	12240	61	Bethune-Cookman	-	Totals	-	-	-	-	5	3	 	93
2016	12240	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	6	3	1	94
2016	12240	80	Brown	-	Totals	-	-	-	-	1	1	 	5
2016	12240	80	Brown	-	Opponent Totals	-	-	-	-	1	1	 	 
2016	12240	81	Bryant	-	TEAM	-	-	-	-	 	2	 	 
2016	12240	81	Bryant	-	Totals	-	-	-	-	2	2	 	23
2016	12240	81	Bryant	-	Opponent Totals	-	-	-	-	2	2	 	-3
2016	12240	83	Bucknell	-	TEAM	-	-	-	-	 	2	 	 
2016	12240	83	Bucknell	-	Totals	-	-	-	-	6	3	 	63
2016	12240	83	Bucknell	-	Opponent Totals	-	-	-	-	6	3	 	61
2016	12240	87	Butler	-	TEAM	-	-	-	-	 	1	 	 
2016	12240	87	Butler	-	Totals	-	-	-	-	4	2	1	101
2016	12240	87	Butler	-	Opponent Totals	-	-	-	-	5	2	 	23
2016	12240	90	Cal Poly	-	TEAM	-	-	-	-	 	1	 	 
2016	12240	90	Cal Poly	-	Totals	-	-	-	-	4	3	 	7
2016	12240	90	Cal Poly	-	Opponent Totals	-	-	-	-	7	3	 	33
2016	12240	115	Campbell	-	Totals	-	-	-	-	5	3	 	57
2016	12240	115	Campbell	-	Opponent Totals	-	-	-	-	1	3	 	2
2016	12240	1004	Central Ark.	-	TEAM	-	-	-	-	 	2	 	 
