2014	11520	929	Adams St.	-	Totals	-	-	-	-	11	538	2,129	2,537	3.96	408	15	193.55	 
2014	11520	929	Adams St.	-	Opponent Totals	-	-	-	-	11	435	1,588	2,028	3.65	440	12	144.36	 
2014	11520	13	Albany St. (GA)	-	Totals	-	-	-	-	10	317	1,441	1,668	227	4.55	10	144.10	 
2014	11520	13	Albany St. (GA)	-	Opponent Totals	-	-	-	-	10	358	1,030	1,355	325	2.88	8	103.00	 
2014	11520	934	Alderson Broaddus	-	Totals	-	-	-	-	11	367	1,134	1,630	3.09	496	11	103.09	 
2014	11520	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	11	517	3,138	3,487	6.07	349	30	285.27	 
2014	11520	22	American Int'l	-	Totals	-	-	-	-	12	534	2,733	3,074	5.12	341	38	227.75	 
2014	11520	22	American Int'l	-	Opponent Totals	-	-	-	-	12	396	1,409	1,680	3.56	271	14	117.42	 
2014	11520	25	Angelo St.	-	Totals	-	-	-	-	11	513	2,781	3,034	253	5.42	22	252.82	 
2014	11520	25	Angelo St.	-	Opponent Totals	-	-	-	-	11	395	1,504	1,889	385	3.81	12	136.73	 
2014	11520	8411	Ark.-Monticello	-	Totals	-	-	-	-	11	404	1,154	1,417	263	2.86	13	104.91	 
2014	11520	8411	Ark.-Monticello	-	Opponent Totals	-	-	-	-	11	523	2,547	2,889	342	4.87	31	231.55	 
2014	11520	947	Arkansas Tech	-	Totals	-	-	-	-	11	386	1,373	1,748	3.56	375	21	124.82	 
2014	11520	947	Arkansas Tech	-	Opponent Totals	-	-	-	-	11	432	1,844	2,067	4.27	223	17	167.64	 
2014	11520	35	Ashland	-	Totals	-	-	-	-	10	453	2,290	2,619	329	5.06	26	229.00	 
2014	11520	35	Ashland	-	Opponent Totals	-	-	-	-	10	409	1,640	1,806	166	4.01	13	164.00	 
2014	11520	36	Assumption	-	Totals	-	-	-	-	11	422	1,680	1,945	265	3.98	21	152.73	 
2014	11520	36	Assumption	-	Opponent Totals	-	-	-	-	11	422	1,704	2,018	314	4.04	12	154.91	 
2014	11520	41	Augustana (SD)	-	Totals	-	-	-	-	11	389	1,236	1,634	3.18	398	12	112.36	 
2014	11520	41	Augustana (SD)	-	Opponent Totals	-	-	-	-	11	450	1,490	1,799	3.31	309	7	135.45	 
2014	11520	30146	Azusa Pacific	-	Totals	-	-	-	-	12	485	2,446	2,685	5.04	239	32	203.83	 
2014	11520	30146	Azusa Pacific	-	Opponent Totals	-	-	-	-	12	431	1,465	1,861	3.40	396	11	122.08	 
2014	11520	54	Bemidji St.	-	Totals	-	-	-	-	11	460	1,861	2,185	324	4.05	13	169.18	 
2014	11520	54	Bemidji St.	-	Opponent Totals	-	-	-	-	11	438	1,683	2,002	319	3.84	18	153.00	 
2014	11520	55	Benedict	-	Totals	-	-	-	-	10	409	1,167	1,709	542	2.85	12	116.70	 
2014	11520	55	Benedict	-	Opponent Totals	-	-	-	-	10	383	1,269	1,663	394	3.31	17	126.90	 
2014	11520	56	Bentley	-	Totals	-	-	-	-	11	323	1,387	1,631	4.29	244	15	126.09	 
2014	11520	56	Bentley	-	Opponent Totals	-	-	-	-	11	389	1,823	2,054	4.69	231	20	165.73	 
2014	11520	30134	Black Hills St.	-	Totals	-	-	-	-	11	369	1,308	1,479	171	3.54	16	118.91	 
2014	11520	30134	Black Hills St.	-	Opponent Totals	-	-	-	-	11	553	2,927	3,165	238	5.29	32	266.09	 
2014	11520	65	Bloomsburg	-	Totals	-	-	-	-	12	566	3,762	3,971	209	6.65	42	313.50	 
2014	11520	65	Bloomsburg	-	Opponent Totals	-	-	-	-	12	371	1,069	1,430	361	2.88	6	89.08	 
2014	11520	70	Bowie St.	-	Totals	-	-	-	-	10	445	1,920	2,212	292	4.31	30	192.00	 
2014	11520	70	Bowie St.	-	Opponent Totals	-	-	-	-	10	363	1,362	1,702	340	3.75	19	136.20	 
2014	11520	30094	Brevard	-	Totals	-	-	-	-	10	570	2,595	2,877	4.55	282	30	259.50	 
2014	11520	30094	Brevard	-	Opponent Totals	-	-	-	-	10	360	1,776	1,981	4.93	205	21	177.60	 
2014	11520	106	California (PA)	-	Totals	-	-	-	-	11	405	1,352	1,696	3.34	344	14	122.91	 
2014	11520	106	California (PA)	-	Opponent Totals	-	-	-	-	11	446	1,612	1,876	3.61	264	16	146.55	 
2014	11520	1000	Carson-Newman	-	Totals	-	-	-	-	13	774	4,469	4,616	5.77	147	50	343.77	 
2014	11520	1000	Carson-Newman	-	Opponent Totals	-	-	-	-	13	488	2,007	2,420	4.11	413	21	154.38	 
2014	11520	1001	Catawba	-	Totals	-	-	-	-	11	420	1,449	1,773	3.45	324	16	131.73	 
2014	11520	1001	Catawba	-	Opponent Totals	-	-	-	-	11	434	1,593	1,869	3.67	276	19	144.82	 
2014	11520	130	Central Mo.	-	Totals	-	-	-	-	10	383	1,521	1,815	3.97	294	17	152.10	 
2014	11520	130	Central Mo.	-	Opponent Totals	-	-	-	-	10	408	1,698	2,021	4.16	323	11	169.80	 
2014	11520	1009	Central Okla.	-	Totals	-	-	-	-	10	383	1,780	1,976	196	4.65	25	178.00	 
2014	11520	1009	Central Okla.	-	Opponent Totals	-	-	-	-	10	445	2,402	2,683	281	5.40	35	240.20	 
2014	11520	30049	Central St. (OH)	-	Totals	-	-	-	-	11	477	2,171	2,540	4.55	369	15	197.36	 
2014	11520	30049	Central St. (OH)	-	Opponent Totals	-	-	-	-	11	418	2,576	2,905	6.16	329	33	234.18	 
2014	11520	1010	Central Wash.	-	Totals	-	-	-	-	11	491	1,962	2,260	4.00	298	13	178.36	 
2014	11520	1010	Central Wash.	-	Opponent Totals	-	-	-	-	11	330	966	1,390	2.93	424	6	87.82	 
2014	11520	1012	Chadron St.	-	Totals	-	-	-	-	11	452	2,572	2,845	273	5.69	23	233.82	 
2014	11520	1012	Chadron St.	-	Opponent Totals	-	-	-	-	11	445	1,721	1,957	236	3.87	12	156.45	 
2014	11520	1013	Charleston (WV)	-	Totals	-	-	-	-	11	499	2,089	2,413	4.19	324	13	189.91	 
2014	11520	1013	Charleston (WV)	-	Opponent Totals	-	-	-	-	11	420	1,466	1,761	3.49	295	11	133.27	 
2014	11520	135	Cheyney	-	Totals	-	-	-	-	11	421	1,259	1,752	2.99	493	13	114.45	 
2014	11520	135	Cheyney	-	Opponent Totals	-	-	-	-	11	429	1,858	2,236	4.33	378	28	168.91	 
2014	11520	8875	Chowan	-	Totals	-	-	-	-	10	331	1,237	1,644	3.74	407	13	123.70	 
2014	11520	8875	Chowan	-	Opponent Totals	-	-	-	-	10	423	1,719	2,121	4.06	402	13	171.90	 
2014	11520	143	Clarion	-	Totals	-	-	-	-	11	483	1,967	2,277	310	4.07	21	178.82	 
2014	11520	143	Clarion	-	Opponent Totals	-	-	-	-	11	450	1,886	2,252	366	4.19	21	171.45	 
2014	11520	144	Clark Atlanta	-	Totals	-	-	-	-	10	543	2,016	2,400	3.71	384	18	201.60	 
2014	11520	144	Clark Atlanta	-	Opponent Totals	-	-	-	-	10	409	2,046	2,290	5.00	244	23	204.60	 
