2017	12424	4	Adrian	-	TEAM	-	-	-	-	1	-6	""	""	""	""	""	-6	0.00
2017	12424	4	Adrian	-	Totals	-	-	-	-	1	85	207	""	20	""	42	354	""
2017	12424	4	Adrian	-	Opponent Totals	-	-	-	-	1	150	264	""	17	""	93	524	""
2017	12424	15	Albion	-	TEAM	-	-	-	-	1	-17	""	""	""	""	""	-17	0.00
2017	12424	15	Albion	-	Totals	-	-	-	-	1	56	282	56	27	""	104	525	""
2017	12424	15	Albion	-	Opponent Totals	-	-	-	-	1	255	129	""	""	""	157	541	""
2017	12424	16	Albright	-	Totals	-	-	-	-	1	149	241	""	49	""	56	495	""
2017	12424	16	Albright	-	Opponent Totals	-	-	-	-	1	277	74	15	-1	""	170	535	""
2017	12424	18	Alfred	-	TEAM	-	-	-	-	1	0	""	""	""	""	""	0	0.00
2017	12424	18	Alfred	-	Totals	-	-	-	-	1	125	233	25	10	""	131	524	""
2017	12424	18	Alfred	-	Opponent Totals	-	-	-	-	1	148	181	""	33	""	146	508	""
2017	12424	19	Allegheny	-	TEAM	-	-	-	-	1	""	""	""	""	""	""	0	0.00
2017	12424	19	Allegheny	-	Totals	-	-	-	-	1	133	172	""	""	""	268	573	""
2017	12424	19	Allegheny	-	Opponent Totals	-	-	-	-	1	302	148	127	2	""	96	675	""
2017	12424	21	Alma	-	TEAM	-	-	-	-	1	-2	""	""	""	""	""	-2	0.00
2017	12424	21	Alma	-	Totals	-	-	-	-	1	171	247	""	""	""	149	567	""
2017	12424	21	Alma	-	Opponent Totals	-	-	-	-	1	184	424	29	11	""	52	700	""
2017	12424	38	Augsburg	-	Totals	-	-	-	-	1	82	181	""	2	""	39	313	""
2017	12424	38	Augsburg	-	Opponent Totals	-	-	-	-	1	75	151	28	10	""	19	283	""
2017	12424	40	Augustana (IL)	-	TEAM	-	-	-	-	1	0	""	""	""	""	""	0	0.00
2017	12424	40	Augustana (IL)	-	Totals	-	-	-	-	1	86	196	""	""	22	38	342	""
2017	12424	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	1	38	251	9	6	""	76	380	""
2017	12424	42	Aurora	-	TEAM	-	-	-	-	1	-14	""	""	""	""	""	-14	0.00
2017	12424	42	Aurora	-	Totals	-	-	-	-	1	105	197	19	""	""	113	434	""
2017	12424	42	Aurora	-	Opponent Totals	-	-	-	-	1	232	176	91	""	42	102	643	""
2017	12424	953	Austin	-	TEAM	-	-	-	-	1	-29	""	""	""	""	""	-29	0.00
