2017	12424	2	Abilene Christian	98	1836673	Kuyatsemi, T.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836673	N/A	""	1	0	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	92	1836672	Hibbert, D.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836672	N/A	""	1	0	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	91	1836671	Jr, I. Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836671	N/A	""	1	0	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	87	1836670	Fink, J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836670	N/A	""	1	0	1	1	""	""	""	""	""	""	""	""	""	""	""	6
2017	12424	2	Abilene Christian	86	1836669	Lees, H.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836669	N/A	""	1	0	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	83	1836668	Crain, T.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836668	N/A	""	1	0	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	80	1836667	Cokley, C.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836667	N/A	""	1	0	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	79	1836665	Mayfield, R.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836665	N/A	RT	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	55	1836664	Niccum, B.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836664	N/A	LG	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	0
2017	12424	2	Abilene Christian	49	1836663	Conn, B.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836663	N/A	""	1	0	1	""	3	3	""	""	""	""	""	""	""	""	""	3
2017	12424	2	Abilene Christian	40	1836662	Burgess, C.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1836662	N/A	""	1	0	1	""	""	""	""	""	""	""	""	""	""	""	""	0
