year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2016	12240	2	Abilene Christian	09/03/2015	@ Fresno St.	96	Fresno St.	http://stats.ncaa.org/team/index/12240?org_id=96	false		false	L 13 - 34	false	13 - 34	13	34	false		abilene-christian-fresno-st#boxscore	http://www.ncaa.com/game/football/fbs/2015/09/03/abilene-christian-fresno-st#boxscore
2016	12240	2	Abilene Christian	09/19/2015	Houston Baptist	287	Houston Baptist	http://stats.ncaa.org/team/index/12240?org_id=287	false		true	W 49 - 21	true	49 - 21	49	21	false		houston-baptist-abilene-christian#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/19/houston-baptist-abilene-christian#boxscore
2016	12240	2	Abilene Christian	09/26/2015	Stephen F. Austin		Stephen F. Austin		false		true	-								
2016	12240	2	Abilene Christian	10/03/2015	@ Central Ark.		Central Ark.		false		false	-								
2016	12240	2	Abilene Christian	10/10/2015	@ Lamar		Lamar		false		false	-								
2016	12240	2	Abilene Christian	10/17/2015	Sam Houston St.		Sam Houston St.		false		true	-								
2016	12240	2	Abilene Christian	10/24/2015	@ Incarnate Word		Incarnate Word		false		false	-								
2016	12240	2	Abilene Christian	10/31/2015	McNeese St.		McNeese St.		false		true	-								
2016	12240	2	Abilene Christian	11/07/2015	@ Northwestern St.		Northwestern St.		false		false	-								
2016	12240	2	Abilene Christian	11/14/2015	Southeastern La.		Southeastern La.		false		true	-								
2016	12240	2	Abilene Christian	11/21/2015	Northern Colo.		Northern Colo.		false		true	-								
2016	12240	6	Alabama A&M	09/05/2015	@ Cincinnati	140	Cincinnati	http://stats.ncaa.org/team/index/12240?org_id=140	false		false	L 10 - 52	false	10 - 52	10	52	false		alabama-am-cincinnati#boxscore	http://www.ncaa.com/game/football/fbs/2015/09/05/alabama-am-cincinnati#boxscore
2016	12240	6	Alabama A&M	09/19/2015	@ Prairie View	553	Prairie View	http://stats.ncaa.org/team/index/12240?org_id=553	false		false	L 49 - 53	false	49 - 53	49	53	false		alabama-am-prairie-view#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/19/alabama-am-prairie-view#boxscore
2016	12240	6	Alabama A&M	09/26/2015	Ark.-Pine Bluff		Ark.-Pine Bluff		false		true	-								
2016	12240	6	Alabama A&M	10/03/2015	@ Coastal Caro.		Coastal Caro.		false		false	-								
2016	12240	6	Alabama A&M	10/10/2015	@ Grambling		Grambling		false		false	-								
2016	12240	6	Alabama A&M	10/17/2015	Jackson St.		Jackson St.		false		true	-								
2016	12240	6	Alabama A&M	10/31/2015	Alabama St.@Birmingham, AL		Alabama St.Birmingham, AL		false		false	-								
2016	12240	6	Alabama A&M	11/07/2015	Mississippi Val.		Mississippi Val.		false		true	-								
2016	12240	6	Alabama A&M	11/14/2015	@ Southern U.		Southern U.		false		false	-								
2016	12240	6	Alabama A&M	11/21/2015	@ Alcorn		Alcorn		false		false	-								
2016	12240	6	Alabama A&M	11/28/2015	Texas Southern		Texas Southern		false		true	-								
2016	12240	7	Alabama St.	09/06/2015	@ Tennessee St.	691	Tennessee St.	http://stats.ncaa.org/team/index/12240?org_id=691	false		false	L 14 - 24	false	14 - 24	14	24	false		alabama-st-tennessee-st#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/06/alabama-st-tennessee-st#boxscore
2016	12240	7	Alabama St.	09/12/2015	Alcorn	17	Alcorn	http://stats.ncaa.org/team/index/12240?org_id=17	false		true	L 14 - 31	false	14 - 31	14	31	false		alcorn-alabama-st#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/12/alcorn-alabama-st#boxscore
2016	12240	7	Alabama St.	09/19/2015	Grambling	261	Grambling	http://stats.ncaa.org/team/index/12240?org_id=261	false		true	L 10 - 34	false	10 - 34	10	34	false		grambling-alabama-st#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/19/grambling-alabama-st#boxscore
2016	12240	7	Alabama St.	09/26/2015	@ Mississippi Val.		Mississippi Val.		false		false	-								
2016	12240	7	Alabama St.	10/01/2015	@ Texas Southern		Texas Southern		false		false	-								
2016	12240	7	Alabama St.	10/10/2015	Southern U.		Southern U.		false		true	-								
2016	12240	7	Alabama St.	10/15/2015	@ Ark.-Pine Bluff		Ark.-Pine Bluff		false		false	-								
2016	12240	7	Alabama St.	10/31/2015	Alabama A&M@Birmingham, AL		Alabama A&MBirmingham, AL		false		false	-								
2016	12240	7	Alabama St.	11/07/2015	Jackson St.		Jackson St.		false		true	-								
2016	12240	7	Alabama St.	11/14/2015	Prairie View		Prairie View		false		true	-								
2016	12240	7	Alabama St.	11/21/2015	Miles		Miles		false		true	-								
2016	12240	14	Albany (NY)	09/05/2015	@ Buffalo	86	Buffalo	http://stats.ncaa.org/team/index/12240?org_id=86	false		false	L 14 - 51	false	14 - 51	14	51	false		albany-ny-buffalo#boxscore	http://www.ncaa.com/game/football/fbs/2015/09/05/albany-ny-buffalo#boxscore
2016	12240	14	Albany (NY)	09/12/2015	Rhode Island	572	Rhode Island	http://stats.ncaa.org/team/index/12240?org_id=572	false		true	W 35 - 7	true	35 - 7	35	7	false		rhode-island-albany-ny#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/12/rhode-island-albany-ny#boxscore
2016	12240	14	Albany (NY)	09/19/2015	@ James Madison	317	James Madison	http://stats.ncaa.org/team/index/12240?org_id=317	false		false	L 28 - 42	false	28 - 42	28	42	false		albany-ny-james-madison#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/19/albany-ny-james-madison#boxscore
2016	12240	14	Albany (NY)	09/26/2015	Duquesne		Duquesne		false		true	-								
2016	12240	14	Albany (NY)	10/03/2015	@ Holy Cross		Holy Cross		false		false	-								
2016	12240	14	Albany (NY)	10/10/2015	Maine		Maine		false		true	-								
2016	12240	14	Albany (NY)	10/17/2015	Villanova		Villanova		false		true	-								
2016	12240	14	Albany (NY)	10/31/2015	@ Richmond		Richmond		false		false	-								
2016	12240	14	Albany (NY)	11/07/2015	@ Delaware		Delaware		false		false	-								
2016	12240	14	Albany (NY)	11/14/2015	New Hampshire		New Hampshire		false		true	-								
2016	12240	14	Albany (NY)	11/21/2015	@ Stony Brook		Stony Brook		false		false	-								
2016	12240	17	Alcorn	09/03/2015	@ Georgia Tech	255	Georgia Tech	http://stats.ncaa.org/team/index/12240?org_id=255	false		false	L 6 - 69	false	6 - 69	6	69	false		alcorn-georgia-tech#boxscore	http://www.ncaa.com/game/football/fbs/2015/09/03/alcorn-georgia-tech#boxscore
2016	12240	17	Alcorn	09/12/2015	@ Alabama St.	7	Alabama St.	http://stats.ncaa.org/team/index/12240?org_id=7	false		false	W 31 - 14	true	31 - 14	31	14	false		alcorn-alabama-st#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/12/alcorn-alabama-st#boxscore
2016	12240	17	Alcorn	09/19/2015	Mississippi Val.	432	Mississippi Val.	http://stats.ncaa.org/team/index/12240?org_id=432	false		true	W 55 - 14	true	55 - 14	55	14	false		mississippi-val-alcorn#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/19/mississippi-val-alcorn#boxscore
2016	12240	17	Alcorn	09/26/2015	Concordia (AL)		Concordia (AL)		false		true	-								
2016	12240	17	Alcorn	10/03/2015	@ Ark.-Pine Bluff		Ark.-Pine Bluff		false		false	-								
2016	12240	17	Alcorn	10/17/2015	Grambling		Grambling		false		true	-								
2016	12240	17	Alcorn	10/31/2015	@ Southern U.		Southern U.		false		false	-								
2016	12240	17	Alcorn	11/07/2015	Prairie View		Prairie View		false		true	-								
2016	12240	17	Alcorn	11/14/2015	@ Texas Southern		Texas Southern		false		false	-								
2016	12240	17	Alcorn	11/21/2015	Alabama A&M		Alabama A&M		false		true	-								
2016	12240	17	Alcorn	11/28/2015	@ Jackson St.		Jackson St.		false		false	-								
2016	12240	2678	Ark.-Pine Bluff	09/06/2015	South Carolina St. @ Orlando, FL	647	South Carolina St.	http://stats.ncaa.org/team/index/12240?org_id=647	true	Orlando, FL	true	L 7 - 35	false	7 - 35	7	35	false		ark-pine-bluff-south-carolina-st#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/06/ark-pine-bluff-south-carolina-st#boxscore
2016	12240	2678	Ark.-Pine Bluff	09/12/2015	Morehouse	445	Morehouse	http://stats.ncaa.org/team/index/12240?org_id=445	false		true	W 29 - 27 (1OT)	true	29 - 27	29	27	true	1OT	morehouse-ark-pine-bluff#boxscore	http://www.ncaa.com/game/football/fcs/2015/09/12/morehouse-ark-pine-bluff#boxscore
