2016	12240	157	Colorado	-	Opponent Totals	-	-	-	-	3	8	7	7	 	 	1	1	 	 	3	 	66
2016	12240	156	Colorado St.	-	Totals	-	-	-	-	3	14	13	14	 	 	 	 	 	 	4	 	109
2016	12240	156	Colorado St.	-	Opponent Totals	-	-	-	-	3	6	6	6	 	 	 	 	 	 	7	 	63
2016	12240	193	Duke	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	193	Duke	-	Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	6	 	102
2016	12240	193	Duke	-	Opponent Totals	-	-	-	-	3	3	2	3	 	 	 	 	 	 	2	 	26
2016	12240	196	East Carolina	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	196	East Carolina	-	Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	1	 	73
2016	12240	196	East Carolina	-	Opponent Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	4	 	96
2016	12240	204	Eastern Mich.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	204	Eastern Mich.	-	Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	5	 	99
2016	12240	204	Eastern Mich.	-	Opponent Totals	-	-	-	-	3	13	12	12	1	1	 	 	 	 	1	 	95
2016	12240	231	FIU	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	231	FIU	-	Totals	-	-	-	-	3	10	5	7	1	2	 	1	 	 	3	 	76
2016	12240	231	FIU	-	Opponent Totals	-	-	-	-	3	8	7	8	 	 	 	 	 	 	3	 	64
2016	12240	229	Fla. Atlantic	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	229	Fla. Atlantic	-	Totals	-	-	-	-	3	9	8	8	 	 	 	1	 	 	5	1	79
2016	12240	229	Fla. Atlantic	-	Opponent Totals	-	-	-	-	3	15	14	14	 	 	 	 	 	 	6	1	124
2016	12240	235	Florida	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	235	Florida	-	Totals	-	-	-	-	3	14	13	14	 	 	 	 	 	 	3	 	106
2016	12240	235	Florida	-	Opponent Totals	-	-	-	-	3	5	4	5	 	 	 	 	 	 	4	 	46
2016	12240	234	Florida St.	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	234	Florida St.	-	Totals	-	-	-	-	3	14	14	14	 	 	 	 	 	 	3	 	107
2016	12240	234	Florida St.	-	Opponent Totals	-	-	-	-	3	4	3	4	 	 	 	 	 	 	1	 	30
2016	12240	96	Fresno St.	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	96	Fresno St.	-	Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	3	 	79
2016	12240	96	Fresno St.	-	Opponent Totals	-	-	-	-	3	18	17	17	 	 	 	 	 	 	2	 	131
2016	12240	253	Ga. Southern	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	253	Ga. Southern	-	Totals	-	-	-	-	3	11	11	11	 	 	 	 	 	 	4	1	91
2016	12240	253	Ga. Southern	-	Opponent Totals	-	-	-	-	3	9	6	7	 	 	1	2	 	 	4	 	74
2016	12240	257	Georgia	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	257	Georgia	-	Totals	-	-	-	-	3	18	18	18	 	 	 	 	 	 	2	1	134
2016	12240	257	Georgia	-	Opponent Totals	-	-	-	-	3	5	4	4	1	1	 	 	 	 	4	 	48
2016	12240	254	Georgia St.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	254	Georgia St.	-	Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	4	 	82
2016	12240	254	Georgia St.	-	Opponent Totals	-	-	-	-	3	14	11	13	 	 	 	1	 	 	7	 	116
2016	12240	255	Georgia Tech	-	TEAM	-	-	-	-	2	 	 	1	 	 	 	 	 	 	 	1	2
2016	12240	255	Georgia Tech	-	Totals	-	-	-	-	3	22	20	21	1	1	 	 	 	 	 	1	156
2016	12240	255	Georgia Tech	-	Opponent Totals	-	-	-	-	3	6	4	6	 	 	 	 	 	 	2	 	46
2016	12240	277	Hawaii	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	277	Hawaii	-	Totals	-	-	-	-	2	3	2	2	 	 	1	1	 	 	2	 	28
2016	12240	277	Hawaii	-	Opponent Totals	-	-	-	-	2	7	7	7	 	 	 	 	 	 	3	 	58
2016	12240	288	Houston	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	288	Houston	-	Totals	-	-	-	-	1	4	4	4	 	 	 	 	 	 	2	 	34
2016	12240	288	Houston	-	Opponent Totals	-	-	-	-	1	4	4	4	 	 	 	 	 	 	1	 	31
2016	12240	295	Idaho	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	295	Idaho	-	Totals	-	-	-	-	3	9	7	8	 	 	1	1	 	 	5	 	78
2016	12240	295	Idaho	-	Opponent Totals	-	-	-	-	3	19	19	19	 	 	 	 	 	 	3	 	142
2016	12240	301	Illinois	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	301	Illinois	-	Totals	-	-	-	-	3	14	14	14	 	 	 	 	 	 	4	 	110
2016	12240	301	Illinois	-	Opponent Totals	-	-	-	-	3	6	6	6	 	 	 	 	 	 	3	 	51
2016	12240	306	Indiana	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	306	Indiana	-	Totals	-	-	-	-	3	15	14	15	 	 	 	 	 	 	6	 	122
2016	12240	306	Indiana	-	Opponent Totals	-	-	-	-	3	14	10	11	1	1	1	2	 	 	2	 	104
2016	12240	312	Iowa	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	312	Iowa	-	Totals	-	-	-	-	3	11	11	11	 	 	 	 	 	 	4	 	89
2016	12240	312	Iowa	-	Opponent Totals	-	-	-	-	3	7	7	7	 	 	 	 	 	 	2	 	55
2016	12240	311	Iowa St.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	311	Iowa St.	-	Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	5	 	71
2016	12240	311	Iowa St.	-	Opponent Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	4	 	68
2016	12240	328	Kansas	-	Totals	-	-	-	-	2	7	7	7	 	 	 	 	 	 	4	 	61
2016	12240	328	Kansas	-	Opponent Totals	-	-	-	-	2	12	12	12	 	 	 	 	 	 	4	 	96
2016	12240	327	Kansas St.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	327	Kansas St.	-	Totals	-	-	-	-	3	11	10	10	 	1	 	 	 	 	9	 	103
2016	12240	327	Kansas St.	-	Opponent Totals	-	-	-	-	3	3	3	3	 	 	 	 	 	 	5	 	36
2016	12240	331	Kent St.	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	331	Kent St.	-	Totals	-	-	-	-	3	7	4	4	1	1	1	2	 	 	1	1	55
2016	12240	331	Kent St.	-	Opponent Totals	-	-	-	-	3	10	9	9	 	1	 	 	 	 	2	 	75
2016	12240	334	Kentucky	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	334	Kentucky	-	Totals	-	-	-	-	3	8	7	8	 	 	 	 	 	1	6	 	75
2016	12240	334	Kentucky	-	Opponent Totals	-	-	-	-	3	8	5	5	1	2	1	1	 	 	4	 	69
2016	12240	365	LSU	-	Totals	-	-	-	-	1	3	3	3	 	 	 	 	 	 	 	 	21
2016	12240	365	LSU	-	Opponent Totals	-	-	-	-	1	2	1	1	 	 	 	1	 	 	2	 	19
2016	12240	671	La.-Lafayette	-	Totals	-	-	-	-	2	10	7	8	1	1	1	1	 	 	2	 	77
2016	12240	671	La.-Lafayette	-	Opponent Totals	-	-	-	-	2	7	6	7	 	 	 	 	 	 	3	 	57
2016	12240	498	La.-Monroe	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	498	La.-Monroe	-	Totals	-	-	-	-	2	8	8	8	 	 	 	 	 	 	1	1	61
2016	12240	498	La.-Monroe	-	Opponent Totals	-	-	-	-	2	7	7	7	 	 	 	 	 	 	 	1	51
2016	12240	366	Louisiana Tech	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	366	Louisiana Tech	-	Totals	-	-	-	-	3	16	16	16	 	 	 	 	 	 	7	 	133
2016	12240	366	Louisiana Tech	-	Opponent Totals	-	-	-	-	3	10	7	7	 	1	2	2	 	 	8	 	95
2016	12240	367	Louisville	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	367	Louisville	-	Totals	-	-	-	-	3	9	9	9	 	 	 	 	 	 	3	 	72
2016	12240	367	Louisville	-	Opponent Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	5	 	85
2016	12240	388	Marshall	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	388	Marshall	-	Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	4	 	96
2016	12240	388	Marshall	-	Opponent Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	1	 	59
2016	12240	392	Maryland	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	392	Maryland	-	Totals	-	-	-	-	3	14	13	14	 	 	 	 	 	 	5	 	112
2016	12240	392	Maryland	-	Opponent Totals	-	-	-	-	3	12	11	11	 	 	 	1	 	 	1	 	86
2016	12240	400	Massachusetts	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	400	Massachusetts	-	Totals	-	-	-	-	2	5	4	5	 	 	 	 	 	 	1	 	37
2016	12240	400	Massachusetts	-	Opponent Totals	-	-	-	-	2	8	8	8	 	 	 	 	1	 	5	 	73
2016	12240	404	Memphis	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	404	Memphis	-	Totals	-	-	-	-	4	28	27	27	1	1	 	 	 	 	6	 	215
2016	12240	404	Memphis	-	Opponent Totals	-	-	-	-	4	14	12	13	 	 	 	1	 	 	7	 	117
2016	12240	415	Miami (FL)	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	415	Miami (FL)	-	Totals	-	-	-	-	3	14	14	14	 	 	 	 	 	 	9	 	125
2016	12240	415	Miami (FL)	-	Opponent Totals	-	-	-	-	3	6	4	4	 	 	2	2	 	 	3	 	53
2016	12240	414	Miami (OH)	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	414	Miami (OH)	-	Totals	-	-	-	-	3	8	5	7	 	 	 	1	 	 	2	 	59
2016	12240	414	Miami (OH)	-	Opponent Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	6	 	102
2016	12240	418	Michigan	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	418	Michigan	-	Totals	-	-	-	-	3	10	9	9	 	 	1	1	 	 	3	 	80
2016	12240	418	Michigan	-	Opponent Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	1	 	38
2016	12240	416	Michigan St.	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	416	Michigan St.	-	Totals	-	-	-	-	3	14	13	13	 	1	 	 	 	 	2	 	103
2016	12240	416	Michigan St.	-	Opponent Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	1	 	73
2016	12240	419	Middle Tenn.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	419	Middle Tenn.	-	Totals	-	-	-	-	3	21	21	21	 	 	 	 	 	 	2	 	153
2016	12240	419	Middle Tenn.	-	Opponent Totals	-	-	-	-	3	9	9	9	 	 	 	 	 	 	 	1	65
2016	12240	428	Minnesota	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	428	Minnesota	-	Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	5	 	50
2016	12240	428	Minnesota	-	Opponent Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	5	 	50
2016	12240	430	Mississippi St.	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	430	Mississippi St.	-	Totals	-	-	-	-	3	15	13	13	 	 	 	2	 	 	4	 	115
2016	12240	430	Mississippi St.	-	Opponent Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	5	 	50
2016	12240	434	Missouri	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	434	Missouri	-	Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	4	1	70
2016	12240	434	Missouri	-	Opponent Totals	-	-	-	-	3	3	2	3	 	 	 	 	 	 	3	 	29
2016	12240	726	Navy	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	726	Navy	-	Totals	-	-	-	-	2	12	12	12	 	 	 	 	 	 	3	 	93
2016	12240	726	Navy	-	Opponent Totals	-	-	-	-	2	4	4	4	 	 	 	 	 	 	1	 	31
2016	12240	463	Nebraska	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	463	Nebraska	-	Totals	-	-	-	-	3	14	12	12	 	 	2	2	 	 	3	 	109
2016	12240	463	Nebraska	-	Opponent Totals	-	-	-	-	3	8	6	6	 	1	 	 	 	 	8	 	78
2016	12240	466	Nevada	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	466	Nevada	-	Totals	-	-	-	-	3	9	9	9	 	 	 	 	 	 	5	 	78
2016	12240	466	Nevada	-	Opponent Totals	-	-	-	-	3	13	12	13	 	 	 	 	 	 	5	 	105
2016	12240	473	New Mexico	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	473	New Mexico	-	Totals	-	-	-	-	3	13	13	13	 	 	 	 	 	 	2	 	97
2016	12240	473	New Mexico	-	Opponent Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	6	 	74
2016	12240	472	New Mexico St.	-	Totals	-	-	-	-	3	13	8	12	 	 	 	1	 	 	2	 	92
2016	12240	472	New Mexico St.	-	Opponent Totals	-	-	-	-	3	19	17	18	 	 	 	 	 	 	4	1	145
2016	12240	457	North Carolina	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	457	North Carolina	-	Totals	-	-	-	-	3	14	13	13	 	 	1	1	 	 	5	 	114
2016	12240	457	North Carolina	-	Opponent Totals	-	-	-	-	3	6	6	6	 	 	 	 	 	 	1	 	45
2016	12240	490	North Carolina St.	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	490	North Carolina St.	-	Totals	-	-	-	-	3	17	17	17	 	 	 	 	 	 	1	 	122
2016	12240	490	North Carolina St.	-	Opponent Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	 	 	35
2016	12240	497	North Texas	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	497	North Texas	-	Totals	-	-	-	-	2	4	4	4	 	 	 	 	 	 	3	 	37
2016	12240	497	North Texas	-	Opponent Totals	-	-	-	-	2	9	9	9	 	 	 	 	 	 	2	 	69
2016	12240	503	Northern Ill.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	503	Northern Ill.	-	Totals	-	-	-	-	3	14	12	14	 	 	 	 	 	 	4	 	108
2016	12240	503	Northern Ill.	-	Opponent Totals	-	-	-	-	3	8	7	7	 	 	 	1	 	 	7	 	76
2016	12240	509	Northwestern	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	509	Northwestern	-	Totals	-	-	-	-	3	8	7	8	 	 	 	 	 	 	7	 	76
2016	12240	509	Northwestern	-	Opponent Totals	-	-	-	-	3	1	1	1	 	 	 	 	 	 	3	 	16
2016	12240	513	Notre Dame	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	513	Notre Dame	-	Totals	-	-	-	-	2	9	7	7	 	1	1	1	 	 	3	 	72
2016	12240	513	Notre Dame	-	Opponent Totals	-	-	-	-	2	4	3	3	 	 	 	1	 	 	1	 	30
2016	12240	519	Ohio	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	519	Ohio	-	Totals	-	-	-	-	3	14	14	14	 	 	 	 	 	 	1	 	101
2016	12240	519	Ohio	-	Opponent Totals	-	-	-	-	3	6	5	5	 	 	1	1	 	 	3	 	52
2016	12240	518	Ohio St.	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	518	Ohio St.	-	Totals	-	-	-	-	3	13	13	13	 	 	 	 	 	 	3	 	100
2016	12240	518	Ohio St.	-	Opponent Totals	-	-	-	-	3	4	4	4	 	 	 	 	 	 	3	 	37
2016	12240	522	Oklahoma	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	522	Oklahoma	-	Totals	-	-	-	-	3	16	16	16	 	 	 	 	 	 	4	 	124
2016	12240	522	Oklahoma	-	Opponent Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	3	 	65
2016	12240	521	Oklahoma St.	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	521	Oklahoma St.	-	Totals	-	-	-	-	3	16	14	16	 	 	 	 	 	 	5	 	125
2016	12240	521	Oklahoma St.	-	Opponent Totals	-	-	-	-	3	4	3	3	 	 	1	1	 	 	2	 	35
2016	12240	523	Old Dominion	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	523	Old Dominion	-	Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	2	 	76
2016	12240	523	Old Dominion	-	Opponent Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	4	 	82
2016	12240	433	Ole Miss	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	433	Ole Miss	-	Totals	-	-	-	-	3	26	24	24	 	1	 	1	 	 	4	 	192
2016	12240	433	Ole Miss	-	Opponent Totals	-	-	-	-	3	8	7	7	 	 	 	1	 	 	2	 	61
2016	12240	529	Oregon	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	529	Oregon	-	Totals	-	-	-	-	2	12	11	11	 	 	 	1	 	 	2	 	89
2016	12240	529	Oregon	-	Opponent Totals	-	-	-	-	2	10	10	10	 	 	 	 	 	 	1	 	73
2016	12240	528	Oregon St.	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	528	Oregon St.	-	Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	4	 	68
2016	12240	528	Oregon St.	-	Opponent Totals	-	-	-	-	3	8	7	7	 	 	1	1	 	 	2	 	63
2016	12240	539	Penn St.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	539	Penn St.	-	Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	3	 	65
2016	12240	539	Penn St.	-	Opponent Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	3	 	44
2016	12240	545	Pittsburgh	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	545	Pittsburgh	-	Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	3	 	93
2016	12240	545	Pittsburgh	-	Opponent Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	5	 	71
2016	12240	559	Purdue	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	559	Purdue	-	Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	3	 	93
2016	12240	559	Purdue	-	Opponent Totals	-	-	-	-	3	13	13	13	 	 	 	 	 	 	5	 	106
