2016	12240	2	Abilene Christian	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	2	Abilene Christian	-	Totals	-	-	-	-	2	50	25.00	455	9.10	5	227.50
2016	12240	2	Abilene Christian	-	Opponent Totals	-	-	-	-	2	31	15.50	291	9.39	4	145.50
2016	12240	6	Alabama A&M	-	Totals	-	-	-	-	2	25	12.50	538	21.52	4	269.00
2016	12240	6	Alabama A&M	-	Opponent Totals	-	-	-	-	2	54	54.00	689	12.76	7	344.50
2016	12240	7	Alabama St.	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
2016	12240	7	Alabama St.	-	Totals	-	-	-	-	3	55	18.33	518	9.42	1	172.67
2016	12240	7	Alabama St.	-	Opponent Totals	-	-	-	-	3	67	67.00	789	11.78	6	263.00
2016	12240	14	Albany (NY)	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
2016	12240	14	Albany (NY)	-	Totals	-	-	-	-	3	50	16.67	486	9.72	4	162.00
2016	12240	14	Albany (NY)	-	Opponent Totals	-	-	-	-	3	63	21.00	710	11.27	7	236.67
2016	12240	17	Alcorn	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	17	Alcorn	-	Totals	-	-	-	-	3	48	16.00	601	12.52	2	200.33
2016	12240	17	Alcorn	-	Opponent Totals	-	-	-	-	3	28	9.33	312	11.14	2	104.00
2016	12240	2678	Ark.-Pine Bluff	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
2016	12240	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	3	39	13.00	425	10.90	1	141.67
2016	12240	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	3	48	16.00	588	12.25	5	196.00
2016	12240	43	Austin Peay	-	TEAM	-	-	-	-	3	 	0.00	 	""	 	0.00
2016	12240	43	Austin Peay	-	Totals	-	-	-	-	3	49	16.33	391	7.98	3	130.33
2016	12240	43	Austin Peay	-	Opponent Totals	-	-	-	-	3	69	23.00	845	12.25	6	281.67
2016	12240	61	Bethune-Cookman	-	Totals	-	-	-	-	3	53	17.67	675	12.74	6	225.00
2016	12240	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	3	59	19.67	639	10.83	6	213.00
2016	12240	80	Brown	-	Totals	-	-	-	-	1	32	32.00	403	12.59	1	403.00
2016	12240	80	Brown	-	Opponent Totals	-	-	-	-	1	25	25.00	346	13.84	2	346.00
2016	12240	81	Bryant	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	81	Bryant	-	Totals	-	-	-	-	2	37	18.50	468	12.65	4	234.00
2016	12240	81	Bryant	-	Opponent Totals	-	-	-	-	2	38	19.00	482	12.68	1	241.00
2016	12240	83	Bucknell	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	83	Bucknell	-	Totals	-	-	-	-	3	50	16.67	552	11.04	2	184.00
2016	12240	83	Bucknell	-	Opponent Totals	-	-	-	-	3	40	13.33	464	11.60	4	154.67
2016	12240	87	Butler	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
2016	12240	87	Butler	-	Totals	-	-	-	-	2	38	19.00	459	12.08	3	229.50
2016	12240	87	Butler	-	Opponent Totals	-	-	-	-	2	30	15.00	360	12.00	3	180.00
2016	12240	90	Cal Poly	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
2016	12240	90	Cal Poly	-	Totals	-	-	-	-	3	20	6.67	179	8.95	2	59.67
2016	12240	90	Cal Poly	-	Opponent Totals	-	-	-	-	3	79	26.33	869	11.00	5	289.67
2016	12240	115	Campbell	-	Totals	-	-	-	-	3	42	14.00	534	12.71	8	178.00
2016	12240	115	Campbell	-	Opponent Totals	-	-	-	-	3	31	31.00	405	13.06	1	135.00
2016	12240	1004	Central Ark.	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	1004	Central Ark.	-	Totals	-	-	-	-	2	60	30.00	471	7.85	1	235.50
2016	12240	1004	Central Ark.	-	Opponent Totals	-	-	-	-	2	46	23.00	786	17.09	7	393.00
2016	12240	127	Central Conn. St.	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	127	Central Conn. St.	-	Totals	-	-	-	-	3	34	11.33	377	11.09	3	125.67
2016	12240	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	3	66	22.00	766	11.61	3	255.33
2016	12240	48	Charleston So.	-	Totals	-	-	-	-	3	33	11.00	388	11.76	4	129.33
2016	12240	48	Charleston So.	-	Opponent Totals	-	-	-	-	3	51	17.00	577	11.31	3	192.33
2016	12240	693	Chattanooga	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	693	Chattanooga	-	Totals	-	-	-	-	3	48	16.00	532	11.08	5	177.33
2016	12240	693	Chattanooga	-	Opponent Totals	-	-	-	-	3	63	21.00	629	9.98	6	209.67
2016	12240	141	Citadel	-	TEAM	-	-	-	-	2	 	0.00	 	""	 	0.00
2016	12240	141	Citadel	-	Totals	-	-	-	-	3	10	3.33	214	21.40	1	71.33
2016	12240	141	Citadel	-	Opponent Totals	-	-	-	-	3	41	13.67	346	8.44	 	115.33
2016	12240	149	Coastal Caro.	-	TEAM	-	-	-	-	3	 	0.00	 	""	 	0.00
2016	12240	149	Coastal Caro.	-	Totals	-	-	-	-	3	65	21.67	703	10.82	5	234.33
2016	12240	149	Coastal Caro.	-	Opponent Totals	-	-	-	-	3	74	24.67	918	12.41	5	306.00
2016	12240	153	Colgate	-	Totals	-	-	-	-	3	47	15.67	470	10.00	2	156.67
2016	12240	153	Colgate	-	Opponent Totals	-	-	-	-	3	53	17.67	553	10.43	4	184.33
2016	12240	158	Columbia	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
2016	12240	158	Columbia	-	Totals	-	-	-	-	1	29	29.00	243	8.38	 	243.00
2016	12240	158	Columbia	-	Opponent Totals	-	-	-	-	1	23	23.00	337	14.65	5	337.00
2016	12240	172	Dartmouth	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
2016	12240	172	Dartmouth	-	Totals	-	-	-	-	1	17	17.00	138	8.12	1	138.00
2016	12240	172	Dartmouth	-	Opponent Totals	-	-	-	-	1	31	31.00	308	9.94	1	308.00
2016	12240	173	Davidson	-	TEAM	-	-	-	-	1	 	0.00	 	""	 	0.00
