2016	12240	2	Abilene Christian	-	TEAM	-	-	-	-	2	-5	 	""	-5	4	0.00	 	 	 	 	""	 	""	0.00
2016	12240	2	Abilene Christian	-	Totals	-	-	-	-	2	219	4,029	455	674	144	0.00	10	25	5	10	5.00	93	46.50	337.00
2016	12240	2	Abilene Christian	-	Opponent Totals	-	-	-	-	2	433	3,171	291	724	141	5.13	26	12	4	10	5.00	92	46.00	362.00
2016	12240	6	Alabama A&M	-	Totals	-	-	-	-	2	279	3,078	538	817	136	0.00	17	15	6	15	7.50	123	61.50	408.50
2016	12240	6	Alabama A&M	-	Opponent Totals	-	-	-	-	2	469	4,122	689	1,158	173	6.69	26	31	5	18	9.00	167	83.50	579.00
2016	12240	7	Alabama St.	-	TEAM	-	-	-	-	1	-17	 	""	-17	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	7	Alabama St.	-	Totals	-	-	-	-	3	288	4,245	518	806	186	0.00	23	13	4	26	8.67	224	74.67	268.67
2016	12240	7	Alabama St.	-	Opponent Totals	-	-	-	-	3	467	6,555	789	1,256	232	5.41	21	39	8	34	11.33	261	87.00	418.67
2016	12240	14	Albany (NY)	-	TEAM	-	-	-	-	1	""	 	""	0	 	""	 	 	 	 	""	 	""	0.00
2016	12240	14	Albany (NY)	-	Totals	-	-	-	-	3	490	5,620	486	976	197	0.00	20	26	5	16	5.33	151	50.33	325.33
2016	12240	14	Albany (NY)	-	Opponent Totals	-	-	-	-	3	682	5,180	710	1,392	241	5.78	37	39	9	22	7.33	203	67.67	464.00
2016	12240	17	Alcorn	-	TEAM	-	-	-	-	2	-13	 	""	-13	3	0.00	 	 	 	 	""	 	""	0.00
2016	12240	17	Alcorn	-	Totals	-	-	-	-	3	625	5,879	601	1,226	200	0.00	29	23	 	35	11.67	324	108.00	408.67
2016	12240	17	Alcorn	-	Opponent Totals	-	-	-	-	3	668	4,921	312	980	192	5.10	33	14	7	14	4.67	88	29.33	326.67
2016	12240	2678	Ark.-Pine Bluff	-	TEAM	-	-	-	-	1	""	 	""	0	 	""	 	 	 	 	""	 	""	0.00
2016	12240	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	3	425	5,551	425	850	210	0.00	21	19	4	31	10.33	262	87.33	283.33
2016	12240	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	3	408	5,249	588	996	216	4.61	24	28	7	18	6.00	161	53.67	332.00
2016	12240	43	Austin Peay	-	TEAM	-	-	-	-	3	-6	 	""	-6	4	0.00	 	 	 	 	""	 	""	0.00
2016	12240	43	Austin Peay	-	Totals	-	-	-	-	3	186	5,692	391	577	194	0.00	11	19	7	14	4.67	115	38.33	192.33
2016	12240	43	Austin Peay	-	Opponent Totals	-	-	-	-	3	647	5,108	845	1,492	216	6.91	28	36	8	17	5.67	160	53.33	497.33
2016	12240	61	Bethune-Cookman	-	Totals	-	-	-	-	3	322	5,326	675	997	192	0.00	17	29	3	23	7.67	295	98.33	332.33
2016	12240	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	3	552	4,874	639	1,191	211	5.64	30	33	4	23	7.67	226	75.33	397.00
2016	12240	80	Brown	-	Totals	-	-	-	-	1	83	1,699	403	486	82	0.00	3	21	4	5	5.00	52	52.00	486.00
2016	12240	80	Brown	-	Opponent Totals	-	-	-	-	1	7	1,901	346	353	66	5.35	2	15	3	10	10.00	74	74.00	353.00
2016	12240	81	Bryant	-	TEAM	-	-	-	-	2	-12	 	""	-12	2	0.00	 	 	 	 	""	 	""	0.00
2016	12240	81	Bryant	-	Totals	-	-	-	-	2	180	3,814	468	648	122	0.00	7	22	5	20	10.00	150	75.00	324.00
2016	12240	81	Bryant	-	Opponent Totals	-	-	-	-	2	210	3,386	482	692	133	5.20	7	23	7	13	6.50	115	57.50	346.00
2016	12240	83	Bucknell	-	TEAM	-	-	-	-	2	-11	 	""	-11	2	0.00	 	 	 	 	""	 	""	0.00
2016	12240	83	Bucknell	-	Totals	-	-	-	-	3	411	5,967	552	963	213	0.00	22	30	7	18	6.00	164	54.67	321.00
