2016	12240	2	Abilene Christian	-	TEAM	-	-	-	-	2
2016	12240	2	Abilene Christian	-	Totals	-	-	-	-	2
2016	12240	2	Abilene Christian	-	Opponent Totals	-	-	-	-	2
2016	12240	6	Alabama A&M	-	Totals	-	-	-	-	2
2016	12240	6	Alabama A&M	-	Opponent Totals	-	-	-	-	2
2016	12240	7	Alabama St.	-	TEAM	-	-	-	-	1
2016	12240	7	Alabama St.	-	Totals	-	-	-	-	3
2016	12240	7	Alabama St.	-	Opponent Totals	-	-	-	-	3
2016	12240	14	Albany (NY)	-	TEAM	-	-	-	-	1
2016	12240	14	Albany (NY)	-	Totals	-	-	-	-	3
2016	12240	14	Albany (NY)	-	Opponent Totals	-	-	-	-	3
2016	12240	17	Alcorn	-	TEAM	-	-	-	-	2
2016	12240	17	Alcorn	-	Totals	-	-	-	-	3
2016	12240	17	Alcorn	-	Opponent Totals	-	-	-	-	3
2016	12240	2678	Ark.-Pine Bluff	-	TEAM	-	-	-	-	1
2016	12240	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	3
2016	12240	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	3
2016	12240	43	Austin Peay	-	TEAM	-	-	-	-	3
2016	12240	43	Austin Peay	-	Totals	-	-	-	-	3
2016	12240	43	Austin Peay	-	Opponent Totals	-	-	-	-	3
2016	12240	61	Bethune-Cookman	-	Totals	-	-	-	-	3
2016	12240	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	3
2016	12240	80	Brown	-	Totals	-	-	-	-	1
2016	12240	80	Brown	-	Opponent Totals	-	-	-	-	1
2016	12240	81	Bryant	-	TEAM	-	-	-	-	2
2016	12240	81	Bryant	-	Totals	-	-	-	-	2
2016	12240	81	Bryant	-	Opponent Totals	-	-	-	-	2
2016	12240	83	Bucknell	-	TEAM	-	-	-	-	2
2016	12240	83	Bucknell	-	Totals	-	-	-	-	3
2016	12240	83	Bucknell	-	Opponent Totals	-	-	-	-	3
2016	12240	87	Butler	-	TEAM	-	-	-	-	1
2016	12240	87	Butler	-	Totals	-	-	-	-	2
2016	12240	87	Butler	-	Opponent Totals	-	-	-	-	2
2016	12240	90	Cal Poly	-	TEAM	-	-	-	-	1
2016	12240	90	Cal Poly	-	Totals	-	-	-	-	3
2016	12240	90	Cal Poly	-	Opponent Totals	-	-	-	-	3
2016	12240	115	Campbell	-	Totals	-	-	-	-	3
2016	12240	115	Campbell	-	Opponent Totals	-	-	-	-	3
2016	12240	1004	Central Ark.	-	TEAM	-	-	-	-	2
2016	12240	1004	Central Ark.	-	Totals	-	-	-	-	2
2016	12240	1004	Central Ark.	-	Opponent Totals	-	-	-	-	2
2016	12240	127	Central Conn. St.	-	TEAM	-	-	-	-	2
2016	12240	127	Central Conn. St.	-	Totals	-	-	-	-	3
2016	12240	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	3
2016	12240	48	Charleston So.	-	Totals	-	-	-	-	3
2016	12240	48	Charleston So.	-	Opponent Totals	-	-	-	-	3
2016	12240	693	Chattanooga	-	TEAM	-	-	-	-	2
2016	12240	693	Chattanooga	-	Totals	-	-	-	-	3
2016	12240	693	Chattanooga	-	Opponent Totals	-	-	-	-	3
2016	12240	141	Citadel	-	TEAM	-	-	-	-	2
2016	12240	141	Citadel	-	Totals	-	-	-	-	3
2016	12240	141	Citadel	-	Opponent Totals	-	-	-	-	3
2016	12240	149	Coastal Caro.	-	TEAM	-	-	-	-	3
2016	12240	149	Coastal Caro.	-	Totals	-	-	-	-	3
2016	12240	149	Coastal Caro.	-	Opponent Totals	-	-	-	-	3
2016	12240	153	Colgate	-	Totals	-	-	-	-	3
2016	12240	153	Colgate	-	Opponent Totals	-	-	-	-	3
2016	12240	158	Columbia	-	TEAM	-	-	-	-	1
2016	12240	158	Columbia	-	Totals	-	-	-	-	1
2016	12240	158	Columbia	-	Opponent Totals	-	-	-	-	1
2016	12240	172	Dartmouth	-	TEAM	-	-	-	-	1
2016	12240	172	Dartmouth	-	Totals	-	-	-	-	1
2016	12240	172	Dartmouth	-	Opponent Totals	-	-	-	-	1
2016	12240	173	Davidson	-	TEAM	-	-	-	-	1
2016	12240	173	Davidson	-	Totals	-	-	-	-	2
2016	12240	173	Davidson	-	Opponent Totals	-	-	-	-	2
2016	12240	175	Dayton	-	TEAM	-	-	-	-	2
2016	12240	175	Dayton	-	Totals	-	-	-	-	2
2016	12240	175	Dayton	-	Opponent Totals	-	-	-	-	2
2016	12240	180	Delaware	-	TEAM	-	-	-	-	3
2016	12240	180	Delaware	-	Totals	-	-	-	-	3
2016	12240	180	Delaware	-	Opponent Totals	-	-	-	-	3
2016	12240	178	Delaware St.	-	TEAM	-	-	-	-	2
2016	12240	178	Delaware St.	-	Totals	-	-	-	-	3
2016	12240	178	Delaware St.	-	Opponent Totals	-	-	-	-	3
2016	12240	189	Drake	-	TEAM	-	-	-	-	2
2016	12240	189	Drake	-	Totals	-	-	-	-	3
2016	12240	189	Drake	-	Opponent Totals	-	-	-	-	3
2016	12240	194	Duquesne	-	TEAM	-	-	-	-	3
2016	12240	194	Duquesne	-	Totals	-	-	-	-	3
2016	12240	194	Duquesne	-	Opponent Totals	-	-	-	-	3
2016	12240	198	ETSU	-	TEAM	-	-	-	-	2
2016	12240	198	ETSU	-	Totals	-	-	-	-	3
2016	12240	198	ETSU	-	Opponent Totals	-	-	-	-	3
2016	12240	201	Eastern Ill.	-	TEAM	-	-	-	-	2
2016	12240	201	Eastern Ill.	-	Totals	-	-	-	-	3
2016	12240	201	Eastern Ill.	-	Opponent Totals	-	-	-	-	3
