2017	12424	2	Abilene Christian	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	2	Abilene Christian	-	Totals	-	-	-	-	1	54	24	3	""	13	78
2017	12424	2	Abilene Christian	-	Opponent Totals	-	-	-	-	1	28	30	4	2	15	58
2017	12424	6	Alabama A&M	-	Totals	-	-	-	-	1	70	12	6	""	17	82
2017	12424	6	Alabama A&M	-	Opponent Totals	-	-	-	-	1	32	14	3	6	15	46
2017	12424	7	Alabama St.	-	Totals	-	-	-	-	1	33	38	4	4	20	71
2017	12424	7	Alabama St.	-	Opponent Totals	-	-	-	-	1	40	18	9	""	30	58
2017	12424	14	Albany (NY)	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	14	Albany (NY)	-	Totals	-	-	-	-	1	52	36	4	2	22	88
2017	12424	14	Albany (NY)	-	Opponent Totals	-	-	-	-	1	32	30	5	2	20	62
2017	12424	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	1	43	17	3	""	5	60
2017	12424	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	1	40	12	10	2	39	52
2017	12424	43	Austin Peay	-	Totals	-	-	-	-	1	55	22	1	2	6	77
2017	12424	43	Austin Peay	-	Opponent Totals	-	-	-	-	1	47	24	6	6	29	71
2017	12424	81	Bryant	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	81	Bryant	-	Totals	-	-	-	-	1	39	32	3	4	6	71
2017	12424	81	Bryant	-	Opponent Totals	-	-	-	-	1	30	14	4	2	13	44
2017	12424	83	Bucknell	-	Totals	-	-	-	-	1	32	40	7	8	54	72
2017	12424	83	Bucknell	-	Opponent Totals	-	-	-	-	1	41	24	5	""	25	65
2017	12424	87	Butler	-	Totals	-	-	-	-	1	46	28	4	""	24	74
2017	12424	87	Butler	-	Opponent Totals	-	-	-	-	1	53	18	5	2	26	71
2017	12424	90	Cal Poly	-	TEAM	-	-	-	-	1	1	""	""	""	""	1
2017	12424	90	Cal Poly	-	Totals	-	-	-	-	1	40	14	7	2	22	54
2017	12424	90	Cal Poly	-	Opponent Totals	-	-	-	-	1	57	34	5	""	11	91
2017	12424	115	Campbell	-	Totals	-	-	-	-	1	20	70	6	6	61	90
2017	12424	115	Campbell	-	Opponent Totals	-	-	-	-	1	26	72	""	2	2	98
2017	12424	1004	Central Ark.	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	1004	Central Ark.	-	Totals	-	-	-	-	1	45	26	12	6	69	71
2017	12424	1004	Central Ark.	-	Opponent Totals	-	-	-	-	1	35	56	5	2	17	91
2017	12424	127	Central Conn. St.	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	127	Central Conn. St.	-	Totals	-	-	-	-	1	39	52	6	10	50	91
2017	12424	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	1	30	40	3	""	17	70
2017	12424	48	Charleston So.	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	48	Charleston So.	-	Totals	-	-	-	-	2	62	98	8	10	82	160
2017	12424	48	Charleston So.	-	Opponent Totals	-	-	-	-	2	59	66	8	10	46	125
2017	12424	693	Chattanooga	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	693	Chattanooga	-	Totals	-	-	-	-	1	25	12	5	2	27	37
2017	12424	693	Chattanooga	-	Opponent Totals	-	-	-	-	1	49	18	2	4	12	67
2017	12424	153	Colgate	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	153	Colgate	-	Totals	-	-	-	-	1	51	32	8	""	20	83
2017	12424	153	Colgate	-	Opponent Totals	-	-	-	-	1	39	10	5	2	30	49
2017	12424	173	Davidson	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	173	Davidson	-	Totals	-	-	-	-	1	27	48	5	""	18	75
2017	12424	173	Davidson	-	Opponent Totals	-	-	-	-	1	27	54	2	8	29	81
2017	12424	175	Dayton	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	175	Dayton	-	Totals	-	-	-	-	1	56	22	7	""	21	78
2017	12424	175	Dayton	-	Opponent Totals	-	-	-	-	1	51	16	6	""	16	67
2017	12424	180	Delaware	-	Totals	-	-	-	-	1	31	12	8	2	33	43
2017	12424	180	Delaware	-	Opponent Totals	-	-	-	-	1	43	50	1	4	14	93
2017	12424	178	Delaware St.	-	Totals	-	-	-	-	1	43	50	1	4	14	93
2017	12424	178	Delaware St.	-	Opponent Totals	-	-	-	-	1	31	12	8	2	33	43
2017	12424	189	Drake	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	189	Drake	-	Totals	-	-	-	-	1	45	30	1	4	8	75
2017	12424	189	Drake	-	Opponent Totals	-	-	-	-	1	39	24	5	2	22	63
2017	12424	194	Duquesne	-	Totals	-	-	-	-	1	51	14	3	""	19	65
2017	12424	194	Duquesne	-	Opponent Totals	-	-	-	-	1	29	12	4	""	15	41
2017	12424	198	ETSU	-	TEAM	-	-	-	-	1	1	""	""	""	""	1
2017	12424	198	ETSU	-	Totals	-	-	-	-	1	66	10	7	""	31	76
2017	12424	198	ETSU	-	Opponent Totals	-	-	-	-	1	60	2	9	""	43	62
2017	12424	201	Eastern Ill.	-	TEAM	-	-	-	-	1	""	""	""	""	""	""
2017	12424	201	Eastern Ill.	-	Totals	-	-	-	-	1	33	32	4	2	20	65
2017	12424	201	Eastern Ill.	-	Opponent Totals	-	-	-	-	1	35	34	4	6	34	69
