2016	12240	2	Abilene Christian	-	Totals	-	-	-	-	1	2	4	2
2016	12240	2	Abilene Christian	-	Opponent Totals	-	-	-	-	2	1	2	4
2016	12240	6	Alabama A&M	-	Totals	-	-	-	-	2	1	1	1
2016	12240	6	Alabama A&M	-	Opponent Totals	-	-	-	-	1	2	1	1
2016	12240	7	Alabama St.	-	Totals	-	-	-	-	2	6	1	 
2016	12240	7	Alabama St.	-	Opponent Totals	-	-	-	-	6	2	 	1
2016	12240	14	Albany (NY)	-	Totals	-	-	-	-	5	2	7	3
2016	12240	14	Albany (NY)	-	Opponent Totals	-	-	-	-	2	5	3	7
2016	12240	17	Alcorn	-	Totals	-	-	-	-	3	6	 	2
2016	12240	17	Alcorn	-	Opponent Totals	-	-	-	-	6	3	2	 
2016	12240	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	4	1	4	8
2016	12240	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	1	4	8	4
2016	12240	43	Austin Peay	-	Totals	-	-	-	-	3	 	2	2
2016	12240	43	Austin Peay	-	Opponent Totals	-	-	-	-	 	3	2	2
2016	12240	61	Bethune-Cookman	-	Totals	-	-	-	-	3	3	1	3
2016	12240	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	3	3	3	1
2016	12240	80	Brown	-	Totals	-	-	-	-	 	3	 	2
2016	12240	80	Brown	-	Opponent Totals	-	-	-	-	3	 	2	 
2016	12240	81	Bryant	-	Totals	-	-	-	-	3	 	3	 
2016	12240	81	Bryant	-	Opponent Totals	-	-	-	-	 	3	 	3
2016	12240	83	Bucknell	-	Totals	-	-	-	-	1	2	1	5
2016	12240	83	Bucknell	-	Opponent Totals	-	-	-	-	2	1	5	1
2016	12240	87	Butler	-	Totals	-	-	-	-	 	 	6	3
2016	12240	87	Butler	-	Opponent Totals	-	-	-	-	 	 	3	6
2016	12240	90	Cal Poly	-	Totals	-	-	-	-	2	2	5	2
2016	12240	90	Cal Poly	-	Opponent Totals	-	-	-	-	2	2	2	5
2016	12240	115	Campbell	-	Totals	-	-	-	-	 	4	1	5
2016	12240	115	Campbell	-	Opponent Totals	-	-	-	-	4	 	5	1
2016	12240	1004	Central Ark.	-	Totals	-	-	-	-	 	2	2	 
2016	12240	1004	Central Ark.	-	Opponent Totals	-	-	-	-	2	 	 	2
2016	12240	127	Central Conn. St.	-	TEAM	-	-	-	-	 	1	 	 
2016	12240	127	Central Conn. St.	-	Totals	-	-	-	-	1	1	2	2
2016	12240	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	1	1	2	2
2016	12240	48	Charleston So.	-	Totals	-	-	-	-	2	2	2	 
2016	12240	48	Charleston So.	-	Opponent Totals	-	-	-	-	2	2	 	2
2016	12240	693	Chattanooga	-	Totals	-	-	-	-	2	 	1	2
2016	12240	693	Chattanooga	-	Opponent Totals	-	-	-	-	 	2	2	1
2016	12240	141	Citadel	-	Totals	-	-	-	-	2	6	6	3
2016	12240	141	Citadel	-	Opponent Totals	-	-	-	-	6	2	3	6
2016	12240	149	Coastal Caro.	-	Totals	-	-	-	-	2	1	3	1
2016	12240	149	Coastal Caro.	-	Opponent Totals	-	-	-	-	1	2	1	3
2016	12240	153	Colgate	-	Totals	-	-	-	-	2	3	2	 
2016	12240	153	Colgate	-	Opponent Totals	-	-	-	-	3	2	 	2
2016	12240	158	Columbia	-	Totals	-	-	-	-	 	 	1	1
2016	12240	158	Columbia	-	Opponent Totals	-	-	-	-	 	 	1	1
2016	12240	172	Dartmouth	-	Totals	-	-	-	-	1	 	2	 
2016	12240	172	Dartmouth	-	Opponent Totals	-	-	-	-	 	1	 	2
2016	12240	173	Davidson	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	173	Davidson	-	Totals	-	-	-	-	1	1	2	5
2016	12240	173	Davidson	-	Opponent Totals	-	-	-	-	1	1	5	2
2016	12240	175	Dayton	-	Totals	-	-	-	-	1	3	4	2
2016	12240	175	Dayton	-	Opponent Totals	-	-	-	-	3	1	2	4
2016	12240	180	Delaware	-	Totals	-	-	-	-	3	3	2	1
2016	12240	180	Delaware	-	Opponent Totals	-	-	-	-	3	3	1	2
2016	12240	178	Delaware St.	-	Totals	-	-	-	-	5	3	3	4
2016	12240	178	Delaware St.	-	Opponent Totals	-	-	-	-	3	5	4	3
2016	12240	189	Drake	-	Totals	-	-	-	-	4	2	2	3
2016	12240	189	Drake	-	Opponent Totals	-	-	-	-	2	4	3	2
2016	12240	194	Duquesne	-	Totals	-	-	-	-	3	1	4	2
2016	12240	194	Duquesne	-	Opponent Totals	-	-	-	-	1	3	2	4
2016	12240	198	ETSU	-	Totals	-	-	-	-	1	2	1	5
2016	12240	198	ETSU	-	Opponent Totals	-	-	-	-	2	1	5	1
2016	12240	201	Eastern Ill.	-	Totals	-	-	-	-	3	3	2	5
2016	12240	201	Eastern Ill.	-	Opponent Totals	-	-	-	-	3	3	5	2
2016	12240	202	Eastern Ky.	-	Totals	-	-	-	-	2	 	2	2
2016	12240	202	Eastern Ky.	-	Opponent Totals	-	-	-	-	 	2	2	2
2016	12240	207	Eastern Wash.	-	Totals	-	-	-	-	1	1	1	3
2016	12240	207	Eastern Wash.	-	Opponent Totals	-	-	-	-	1	1	3	1
2016	12240	1068	Elon	-	TEAM	-	-	-	-	 	1	 	 
2016	12240	1068	Elon	-	Totals	-	-	-	-	2	4	2	 
2016	12240	1068	Elon	-	Opponent Totals	-	-	-	-	4	2	 	2
2016	12240	228	Florida A&M	-	Totals	-	-	-	-	3	3	2	6
2016	12240	228	Florida A&M	-	Opponent Totals	-	-	-	-	3	3	6	2
2016	12240	236	Fordham	-	Totals	-	-	-	-	2	1	2	1
2016	12240	236	Fordham	-	Opponent Totals	-	-	-	-	1	2	1	2
2016	12240	244	Furman	-	Totals	-	-	-	-	1	2	3	4
2016	12240	244	Furman	-	Opponent Totals	-	-	-	-	2	1	4	3
2016	12240	1092	Gardner-Webb	-	Totals	-	-	-	-	3	3	2	3
2016	12240	1092	Gardner-Webb	-	Opponent Totals	-	-	-	-	3	3	3	2
2016	12240	251	Georgetown	-	Totals	-	-	-	-	2	1	4	4
2016	12240	251	Georgetown	-	Opponent Totals	-	-	-	-	1	2	4	4
2016	12240	261	Grambling	-	Totals	-	-	-	-	4	4	2	5
2016	12240	261	Grambling	-	Opponent Totals	-	-	-	-	4	4	5	2
2016	12240	270	Hampton	-	Totals	-	-	-	-	2	2	5	5
2016	12240	270	Hampton	-	Opponent Totals	-	-	-	-	2	2	5	5
2016	12240	275	Harvard	-	Totals	-	-	-	-	 	 	 	1
2016	12240	275	Harvard	-	Opponent Totals	-	-	-	-	 	 	1	 
2016	12240	285	Holy Cross	-	Totals	-	-	-	-	2	 	2	2
2016	12240	285	Holy Cross	-	Opponent Totals	-	-	-	-	 	2	2	2
2016	12240	287	Houston Baptist	-	Totals	-	-	-	-	2	3	 	2
2016	12240	287	Houston Baptist	-	Opponent Totals	-	-	-	-	3	2	2	 
2016	12240	290	Howard	-	Totals	-	-	-	-	3	3	2	5
2016	12240	290	Howard	-	Opponent Totals	-	-	-	-	3	3	5	2
2016	12240	294	Idaho St.	-	Totals	-	-	-	-	 	2	2	4
2016	12240	294	Idaho St.	-	Opponent Totals	-	-	-	-	2	 	4	2
2016	12240	299	Illinois St.	-	Totals	-	-	-	-	4	 	1	1
2016	12240	299	Illinois St.	-	Opponent Totals	-	-	-	-	 	4	1	1
2016	12240	2743	Incarnate Word	-	Totals	-	-	-	-	 	6	1	1
2016	12240	2743	Incarnate Word	-	Opponent Totals	-	-	-	-	6	 	1	1
2016	12240	305	Indiana St.	-	Totals	-	-	-	-	3	1	4	4
2016	12240	305	Indiana St.	-	Opponent Totals	-	-	-	-	1	3	4	4
2016	12240	314	Jackson St.	-	Totals	-	-	-	-	1	1	2	2
2016	12240	314	Jackson St.	-	Opponent Totals	-	-	-	-	1	2	2	2
2016	12240	316	Jacksonville	-	Totals	-	-	-	-	3	2	3	1
2016	12240	316	Jacksonville	-	Opponent Totals	-	-	-	-	2	3	1	3
2016	12240	315	Jacksonville St.	-	Totals	-	-	-	-	2	2	5	2
2016	12240	315	Jacksonville St.	-	Opponent Totals	-	-	-	-	2	2	2	5
2016	12240	317	James Madison	-	Totals	-	-	-	-	2	1	3	2
2016	12240	317	James Madison	-	Opponent Totals	-	-	-	-	1	2	2	3
2016	12240	1157	Kennesaw St.	-	Totals	-	-	-	-	4	2	4	1
2016	12240	1157	Kennesaw St.	-	Opponent Totals	-	-	-	-	2	4	1	4
2016	12240	342	Lafayette	-	Totals	-	-	-	-	1	2	2	3
2016	12240	342	Lafayette	-	Opponent Totals	-	-	-	-	2	1	3	2
2016	12240	346	Lamar	-	Totals	-	-	-	-	4	2	3	1
2016	12240	346	Lamar	-	Opponent Totals	-	-	-	-	2	4	1	3
2016	12240	352	Lehigh	-	Totals	-	-	-	-	1	2	2	4
2016	12240	352	Lehigh	-	Opponent Totals	-	-	-	-	2	1	4	2
2016	12240	355	Liberty	-	Totals	-	-	-	-	1	 	2	1
2016	12240	355	Liberty	-	Opponent Totals	-	-	-	-	 	1	1	2
2016	12240	380	Maine	-	Totals	-	-	-	-	 	 	 	1
2016	12240	380	Maine	-	Opponent Totals	-	-	-	-	 	 	1	 
2016	12240	386	Marist	-	Totals	-	-	-	-	3	2	2	3
2016	12240	386	Marist	-	Opponent Totals	-	-	-	-	2	3	3	2
2016	12240	402	McNeese St.	-	Totals	-	-	-	-	4	 	 	2
2016	12240	402	McNeese St.	-	Opponent Totals	-	-	-	-	 	4	2	 
2016	12240	406	Mercer	-	Totals	-	-	-	-	 	2	4	 
2016	12240	406	Mercer	-	Opponent Totals	-	-	-	-	2	 	 	4
2016	12240	432	Mississippi Val.	-	Totals	-	-	-	-	3	4	1	4
2016	12240	432	Mississippi Val.	-	Opponent Totals	-	-	-	-	4	3	4	1
2016	12240	669	Missouri St.	-	Totals	-	-	-	-	1	4	2	3
2016	12240	669	Missouri St.	-	Opponent Totals	-	-	-	-	4	1	3	2
2016	12240	439	Monmouth	-	Totals	-	-	-	-	2	2	3	4
2016	12240	439	Monmouth	-	Opponent Totals	-	-	-	-	2	2	4	3
2016	12240	441	Montana	-	Totals	-	-	-	-	3	4	 	4
2016	12240	441	Montana	-	Opponent Totals	-	-	-	-	4	3	4	 
2016	12240	440	Montana St.	-	Totals	-	-	-	-	2	 	1	1
2016	12240	440	Montana St.	-	Opponent Totals	-	-	-	-	 	2	1	1
2016	12240	444	Morehead St.	-	Totals	-	-	-	-	5	3	5	2
2016	12240	444	Morehead St.	-	Opponent Totals	-	-	-	-	3	5	2	5
2016	12240	446	Morgan St.	-	Totals	-	-	-	-	 	3	 	2
2016	12240	446	Morgan St.	-	Opponent Totals	-	-	-	-	3	 	2	 
2016	12240	454	Murray St.	-	Totals	-	-	-	-	4	 	 	4
2016	12240	454	Murray St.	-	Opponent Totals	-	-	-	-	 	4	4	 
2016	12240	488	N.C. A&T	-	Totals	-	-	-	-	2	1	2	4
2016	12240	488	N.C. A&T	-	Opponent Totals	-	-	-	-	1	2	4	2
2016	12240	489	N.C. Central	-	Totals	-	-	-	-	2	 	1	4
2016	12240	489	N.C. Central	-	Opponent Totals	-	-	-	-	 	2	4	1
2016	12240	469	New Hampshire	-	Totals	-	-	-	-	3	1	 	3
2016	12240	469	New Hampshire	-	Opponent Totals	-	-	-	-	1	3	3	 
2016	12240	483	Nicholls St.	-	Totals	-	-	-	-	 	2	2	4
2016	12240	483	Nicholls St.	-	Opponent Totals	-	-	-	-	2	 	4	2
2016	12240	485	Norfolk St.	-	Totals	-	-	-	-	2	1	2	2
