2016	12240	2	Abilene Christian	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	2	Abilene Christian	-	Totals	-	-	-	-	2	9	8	8	 	 	 	 	 	 	 	 	62
2016	12240	2	Abilene Christian	-	Opponent Totals	-	-	-	-	2	7	7	7	 	 	 	 	 	 	2	 	55
2016	12240	6	Alabama A&M	-	Totals	-	-	-	-	2	8	6	6	 	1	1	1	 	 	1	 	59
2016	12240	6	Alabama A&M	-	Opponent Totals	-	-	-	-	2	15	12	15	 	 	 	 	 	 	1	 	105
2016	12240	7	Alabama St.	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	7	Alabama St.	-	Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	1	 	38
2016	12240	7	Alabama St.	-	Opponent Totals	-	-	-	-	3	11	11	11	 	 	 	 	 	 	4	 	89
2016	12240	14	Albany (NY)	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	14	Albany (NY)	-	Totals	-	-	-	-	3	11	11	11	 	 	 	 	 	 	 	 	77
2016	12240	14	Albany (NY)	-	Opponent Totals	-	-	-	-	3	14	13	14	 	 	 	 	 	 	1	 	100
2016	12240	17	Alcorn	-	TEAM	-	-	-	-	2	 	 	1	 	 	 	 	 	 	 	 	0
2016	12240	17	Alcorn	-	Totals	-	-	-	-	3	13	11	13	 	 	 	 	 	 	1	 	92
2016	12240	17	Alcorn	-	Opponent Totals	-	-	-	-	3	14	13	14	 	 	 	 	 	 	 	 	97
2016	12240	2678	Ark.-Pine Bluff	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	3	7	6	6	1	1	 	 	 	 	2	 	56
2016	12240	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	3	12	11	11	 	 	 	1	 	 	1	 	86
2016	12240	43	Austin Peay	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	43	Austin Peay	-	Totals	-	-	-	-	3	3	2	3	 	 	 	 	 	 	 	 	20
2016	12240	43	Austin Peay	-	Opponent Totals	-	-	-	-	3	17	16	16	 	1	 	 	 	 	3	 	127
2016	12240	61	Bethune-Cookman	-	Totals	-	-	-	-	3	9	7	7	 	1	1	1	 	 	 	 	63
2016	12240	61	Bethune-Cookman	-	Opponent Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	5	1	101
2016	12240	80	Brown	-	Totals	-	-	-	-	1	1	1	1	 	 	 	 	 	 	3	 	16
2016	12240	80	Brown	-	Opponent Totals	-	-	-	-	1	2	2	2	 	 	 	 	 	 	2	 	20
2016	12240	81	Bryant	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	81	Bryant	-	Totals	-	-	-	-	2	6	5	6	 	 	 	 	 	 	2	 	47
2016	12240	81	Bryant	-	Opponent Totals	-	-	-	-	2	1	1	1	 	 	 	 	 	 	4	 	19
2016	12240	83	Bucknell	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	83	Bucknell	-	Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	2	1	43
2016	12240	83	Bucknell	-	Opponent Totals	-	-	-	-	3	5	4	5	 	 	 	 	 	 	2	 	40
2016	12240	87	Butler	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	87	Butler	-	Totals	-	-	-	-	2	7	7	7	 	 	 	 	 	 	3	 	58
2016	12240	87	Butler	-	Opponent Totals	-	-	-	-	2	8	8	8	 	 	 	 	 	 	2	 	62
2016	12240	90	Cal Poly	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	90	Cal Poly	-	Totals	-	-	-	-	3	8	7	8	 	 	 	 	 	 	2	 	61
2016	12240	90	Cal Poly	-	Opponent Totals	-	-	-	-	3	12	11	12	 	 	 	 	 	 	1	1	88
2016	12240	115	Campbell	-	Totals	-	-	-	-	3	13	11	13	 	 	 	 	 	 	 	 	89
2016	12240	115	Campbell	-	Opponent Totals	-	-	-	-	3	5	5	5	 	 	 	 	1	 	3	 	46
2016	12240	1004	Central Ark.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	1004	Central Ark.	-	Totals	-	-	-	-	2	2	1	1	 	 	1	1	 	 	3	 	24
2016	12240	1004	Central Ark.	-	Opponent Totals	-	-	-	-	2	10	8	10	 	 	 	 	 	 	3	 	77
2016	12240	127	Central Conn. St.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	127	Central Conn. St.	-	Totals	-	-	-	-	3	6	5	6	 	 	 	 	 	 	1	 	44
2016	12240	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	3	9	9	9	 	 	 	 	 	 	3	 	72
2016	12240	48	Charleston So.	-	Totals	-	-	-	-	3	15	12	14	 	1	 	 	 	 	 	1	104
2016	12240	48	Charleston So.	-	Opponent Totals	-	-	-	-	3	9	8	9	 	 	 	 	 	 	1	 	65
2016	12240	693	Chattanooga	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	693	Chattanooga	-	Totals	-	-	-	-	3	12	12	12	 	 	 	 	1	 	3	 	95
2016	12240	693	Chattanooga	-	Opponent Totals	-	-	-	-	3	10	9	10	 	 	 	 	 	 	3	 	78
2016	12240	141	Citadel	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	141	Citadel	-	Totals	-	-	-	-	3	16	14	14	 	 	 	2	 	 	 	 	110
2016	12240	141	Citadel	-	Opponent Totals	-	-	-	-	3	7	7	7	 	 	 	 	 	 	3	 	58
2016	12240	149	Coastal Caro.	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	149	Coastal Caro.	-	Totals	-	-	-	-	3	14	9	9	1	2	2	3	 	 	4	1	113
2016	12240	149	Coastal Caro.	-	Opponent Totals	-	-	-	-	3	11	8	8	 	1	1	2	 	 	 	 	76
2016	12240	153	Colgate	-	Totals	-	-	-	-	3	6	5	5	 	 	1	1	 	 	1	 	46
2016	12240	153	Colgate	-	Opponent Totals	-	-	-	-	3	13	11	12	1	1	 	 	 	 	4	 	103
2016	12240	158	Columbia	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	158	Columbia	-	Totals	-	-	-	-	1	3	3	3	 	 	 	 	 	 	1	 	24
2016	12240	158	Columbia	-	Opponent Totals	-	-	-	-	1	6	5	6	 	 	 	 	 	 	1	 	44
2016	12240	172	Dartmouth	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	172	Dartmouth	-	Totals	-	-	-	-	1	4	4	4	 	 	 	 	 	 	1	 	31
2016	12240	172	Dartmouth	-	Opponent Totals	-	-	-	-	1	1	1	1	 	 	 	 	 	 	1	 	10
2016	12240	173	Davidson	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	173	Davidson	-	Totals	-	-	-	-	2	3	3	3	 	 	 	 	 	 	 	 	21
2016	12240	173	Davidson	-	Opponent Totals	-	-	-	-	2	14	12	12	1	1	 	1	 	 	2	 	104
2016	12240	175	Dayton	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	175	Dayton	-	Totals	-	-	-	-	2	6	6	6	 	 	 	 	 	 	3	 	51
2016	12240	175	Dayton	-	Opponent Totals	-	-	-	-	2	5	4	5	 	 	 	 	 	 	1	 	37
2016	12240	180	Delaware	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	180	Delaware	-	Totals	-	-	-	-	3	5	4	4	1	1	 	 	 	 	6	 	54
2016	12240	180	Delaware	-	Opponent Totals	-	-	-	-	3	6	4	5	1	1	 	 	 	 	5	 	57
2016	12240	178	Delaware St.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	178	Delaware St.	-	Totals	-	-	-	-	3	8	5	6	 	2	 	 	 	 	1	 	56
2016	12240	178	Delaware St.	-	Opponent Totals	-	-	-	-	3	14	10	10	1	1	1	3	 	 	2	2	108
2016	12240	189	Drake	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	189	Drake	-	Totals	-	-	-	-	3	7	4	5	 	 	1	2	 	 	4	1	62
2016	12240	189	Drake	-	Opponent Totals	-	-	-	-	3	14	13	14	 	 	 	 	 	 	2	 	103
2016	12240	194	Duquesne	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	194	Duquesne	-	Totals	-	-	-	-	3	11	8	11	 	 	 	 	 	 	4	 	86
2016	12240	194	Duquesne	-	Opponent Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	1	 	38
2016	12240	198	ETSU	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	198	ETSU	-	Totals	-	-	-	-	3	5	5	5	 	 	 	 	 	 	3	 	44
2016	12240	198	ETSU	-	Opponent Totals	-	-	-	-	3	19	17	18	 	1	 	 	 	 	 	 	131
2016	12240	201	Eastern Ill.	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	201	Eastern Ill.	-	Totals	-	-	-	-	3	4	4	4	 	 	 	 	1	 	2	 	36
2016	12240	201	Eastern Ill.	-	Opponent Totals	-	-	-	-	3	13	12	13	 	 	 	 	 	 	6	 	108
2016	12240	202	Eastern Ky.	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	202	Eastern Ky.	-	Totals	-	-	-	-	2	7	7	7	 	 	 	 	 	 	1	 	52
2016	12240	202	Eastern Ky.	-	Opponent Totals	-	-	-	-	2	6	6	6	 	 	 	 	 	 	1	 	45
2016	12240	207	Eastern Wash.	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	207	Eastern Wash.	-	Totals	-	-	-	-	3	19	18	19	 	 	 	 	 	 	 	 	132
2016	12240	207	Eastern Wash.	-	Opponent Totals	-	-	-	-	3	20	17	17	 	1	 	2	 	 	4	 	149
2016	12240	1068	Elon	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	1068	Elon	-	Totals	-	-	-	-	3	3	2	2	 	 	1	1	 	 	3	 	31
2016	12240	1068	Elon	-	Opponent Totals	-	-	-	-	3	8	8	8	 	 	 	 	 	 	4	 	68
2016	12240	228	Florida A&M	-	Totals	-	-	-	-	3	3	3	3	 	 	 	 	 	 	1	 	24
2016	12240	228	Florida A&M	-	Opponent Totals	-	-	-	-	3	18	16	17	 	1	 	 	 	 	7	 	145
2016	12240	236	Fordham	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	236	Fordham	-	Totals	-	-	-	-	3	11	9	10	1	1	 	 	 	 	3	1	88
2016	12240	236	Fordham	-	Opponent Totals	-	-	-	-	3	10	8	8	1	2	 	 	 	 	1	 	73
2016	12240	244	Furman	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	244	Furman	-	Totals	-	-	-	-	3	7	4	4	 	1	1	2	 	 	2	 	54
2016	12240	244	Furman	-	Opponent Totals	-	-	-	-	3	12	10	10	1	2	 	 	 	 	3	1	95
2016	12240	1092	Gardner-Webb	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	1092	Gardner-Webb	-	Totals	-	-	-	-	2	4	4	4	 	 	 	 	 	 	2	1	36
2016	12240	1092	Gardner-Webb	-	Opponent Totals	-	-	-	-	2	6	4	4	 	1	1	1	 	 	4	 	54
2016	12240	251	Georgetown	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	251	Georgetown	-	Totals	-	-	-	-	3	8	7	7	 	1	 	 	 	 	3	 	64
2016	12240	251	Georgetown	-	Opponent Totals	-	-	-	-	3	11	11	11	 	 	 	 	 	 	3	 	86
2016	12240	261	Grambling	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	261	Grambling	-	Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	5	1	101
2016	12240	261	Grambling	-	Opponent Totals	-	-	-	-	3	19	17	17	 	1	1	1	 	 	2	 	139
2016	12240	270	Hampton	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	270	Hampton	-	Totals	-	-	-	-	3	14	13	14	 	 	 	 	 	 	1	 	100
