2017	12424	721	Air Force	-	TEAM	-	-	-	-	1	""	""	""	""	""	""	0.00	""
2017	12424	721	Air Force	-	Totals	-	-	-	-	1	69	401	424	5.81	23	2	401.00	""
2017	12424	721	Air Force	-	Opponent Totals	-	-	-	-	1	31	86	99	2.77	13	""	86.00	""
2017	12424	5	Akron	-	Totals	-	-	-	-	1	29	151	171	5.21	20	1	151.00	""
2017	12424	5	Akron	-	Opponent Totals	-	-	-	-	1	45	86	145	1.91	59	1	86.00	""
2017	12424	8	Alabama	-	Totals	-	-	-	-	1	45	242	269	5.38	27	3	242.00	""
2017	12424	8	Alabama	-	Opponent Totals	-	-	-	-	1	30	64	112	2.13	48	""	64.00	""
2017	12424	27	Appalachian St.	-	Totals	-	-	-	-	1	43	184	196	12	4.28	1	184.00	""
2017	12424	27	Appalachian St.	-	Opponent Totals	-	-	-	-	1	43	127	161	34	2.95	1	127.00	""
2017	12424	29	Arizona	-	TEAM	-	-	-	-	1	""	""	""	""	""	""	0.00	""
2017	12424	29	Arizona	-	Totals	-	-	-	-	1	26	115	153	4.42	38	2	115.00	""
2017	12424	29	Arizona	-	Opponent Totals	-	-	-	-	1	47	213	232	4.53	19	1	213.00	""
2017	12424	31	Arkansas	-	TEAM	-	-	-	-	1	1	-2	""	2	-2.00	""	-2.00	""
2017	12424	31	Arkansas	-	Totals	-	-	-	-	1	40	106	142	36	2.65	1	106.00	""
2017	12424	31	Arkansas	-	Opponent Totals	-	-	-	-	1	23	79	100	21	3.43	2	79.00	""
2017	12424	30	Arkansas St.	-	TEAM	-	-	-	-	1	""	""	""	""	""	""	0.00	""
2017	12424	30	Arkansas St.	-	Totals	-	-	-	-	1	38	142	175	3.74	33	1	142.00	""
2017	12424	30	Arkansas St.	-	Opponent Totals	-	-	-	-	1	45	185	197	4.11	12	1	185.00	""
2017	12424	725	Army West Point	-	TEAM	-	-	-	-	1	3	-5	""	-1.67	5	""	-5.00	""
2017	12424	725	Army West Point	-	Totals	-	-	-	-	1	67	329	350	4.91	21	4	329.00	""
2017	12424	725	Army West Point	-	Opponent Totals	-	-	-	-	1	28	83	105	2.96	22	1	83.00	""
2017	12424	37	Auburn	-	TEAM	-	-	-	-	1	""	""	""	""	""	""	0.00	""
2017	12424	37	Auburn	-	Totals	-	-	-	-	1	41	87	127	2.12	40	1	87.00	""
2017	12424	37	Auburn	-	Opponent Totals	-	-	-	-	1	44	151	162	3.43	11	1	151.00	""
2017	12424	77	BYU	-	Totals	-	-	-	-	1	47	213	232	4.53	19	1	213.00	""
2017	12424	77	BYU	-	Opponent Totals	-	-	-	-	1	26	115	153	4.42	38	2	115.00	""
2017	12424	47	Ball St.	-	TEAM	-	-	-	-	1	2	-4	""	-2.00	4	""	-4.00	""
2017	12424	47	Ball St.	-	Totals	-	-	-	-	1	52	325	336	6.25	11	4	325.00	""
2017	12424	47	Ball St.	-	Opponent Totals	-	-	-	-	1	25	77	95	3.08	18	1	77.00	""
2017	12424	51	Baylor	-	TEAM	-	-	-	-	1	""	""	""	""	""	""	0.00	""
2017	12424	51	Baylor	-	Totals	-	-	-	-	1	43	275	279	6.40	4	2	275.00	""
