2017	12424	721	Air Force	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	721	Air Force	-	Totals	-	-	-	-	1	6	6.00	201	33.50	3	201.00
2017	12424	721	Air Force	-	Opponent Totals	-	-	-	-	1	16	16.00	259	16.19	3	259.00
2017	12424	5	Akron	-	Totals	-	-	-	-	1	25	25.00	425	17.00	6	425.00
2017	12424	5	Akron	-	Opponent Totals	-	-	-	-	1	28	28.00	300	10.71	2	300.00
2017	12424	8	Alabama	-	Totals	-	-	-	-	1	12	12.00	223	18.58	3	223.00
2017	12424	8	Alabama	-	Opponent Totals	-	-	-	-	1	18	18.00	130	7.22	""	130.00
2017	12424	27	Appalachian St.	-	Totals	-	-	-	-	1	15	15.00	108	7.20	1	108.00
2017	12424	27	Appalachian St.	-	Opponent Totals	-	-	-	-	1	16	16.00	192	12.00	1	192.00
2017	12424	29	Arizona	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	29	Arizona	-	Totals	-	-	-	-	1	20	20.00	213	10.65	""	213.00
2017	12424	29	Arizona	-	Opponent Totals	-	-	-	-	1	21	21.00	202	9.62	1	202.00
2017	12424	31	Arkansas	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	31	Arkansas	-	Totals	-	-	-	-	1	20	20.00	191	9.55	2	191.00
2017	12424	31	Arkansas	-	Opponent Totals	-	-	-	-	1	19	19.00	212	11.16	""	212.00
2017	12424	30	Arkansas St.	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	30	Arkansas St.	-	Totals	-	-	-	-	1	11	11.00	124	11.27	""	124.00
2017	12424	30	Arkansas St.	-	Opponent Totals	-	-	-	-	1	23	23.00	371	16.13	3	371.00
2017	12424	725	Army West Point	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	725	Army West Point	-	Totals	-	-	-	-	1	2	2.00	15	7.50	""	15.00
2017	12424	725	Army West Point	-	Opponent Totals	-	-	-	-	1	12	12.00	168	14.00	""	168.00
2017	12424	37	Auburn	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	37	Auburn	-	Totals	-	-	-	-	1	15	15.00	175	11.67	""	175.00
2017	12424	37	Auburn	-	Opponent Totals	-	-	-	-	1	19	19.00	248	13.05	1	248.00
2017	12424	77	BYU	-	Totals	-	-	-	-	1	21	21.00	202	9.62	1	202.00
2017	12424	77	BYU	-	Opponent Totals	-	-	-	-	1	20	20.00	213	10.65	""	213.00
2017	12424	47	Ball St.	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	47	Ball St.	-	Totals	-	-	-	-	1	15	15.00	130	8.67	""	130.00
2017	12424	47	Ball St.	-	Opponent Totals	-	-	-	-	1	25	25.00	195	7.80	1	195.00
2017	12424	51	Baylor	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	51	Baylor	-	Totals	-	-	-	-	1	19	19.00	223	11.74	5	223.00
2017	12424	51	Baylor	-	Opponent Totals	-	-	-	-	1	5	5.00	31	6.20	""	31.00
2017	12424	66	Boise St.	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	66	Boise St.	-	Totals	-	-	-	-	1	24	24.00	426	17.75	3	426.00
2017	12424	66	Boise St.	-	Opponent Totals	-	-	-	-	1	21	21.00	186	8.86	1	186.00
2017	12424	67	Boston College	-	Totals	-	-	-	-	1	11	11.00	144	13.09	""	144.00
2017	12424	67	Boston College	-	Opponent Totals	-	-	-	-	1	8	8.00	119	14.88	""	119.00
2017	12424	71	Bowling Green	-	TEAM	-	-	-	-	1	""	0.00	""	""	""	0.00
2017	12424	71	Bowling Green	-	Totals	-	-	-	-	1	21	21.00	175	8.33	""	175.00
2017	12424	71	Bowling Green	-	Opponent Totals	-	-	-	-	1	27	27.00	417	15.44	7	417.00
2017	12424	86	Buffalo	-	Totals	-	-	-	-	1	17	17.00	177	10.41	1	177.00
2017	12424	86	Buffalo	-	Opponent Totals	-	-	-	-	1	14	14.00	113	8.07	2	113.00
2017	12424	107	California	-	Totals	-	-	-	-	1	38	38.00	441	11.61	4	441.00
2017	12424	107	California	-	Opponent Totals	-	-	-	-	1	17	17.00	234	13.76	1	234.00
2017	12424	129	Central Mich.	-	Totals	-	-	-	-	1	16	16.00	237	14.81	1	237.00
2017	12424	129	Central Mich.	-	Opponent Totals	-	-	-	-	1	10	10.00	82	8.20	""	82.00
2017	12424	458	Charlotte	-	Totals	-	-	-	-	1	18	18.00	160	8.89	1	160.00
