2014	11520	4	Adrian	-	Totals	-	-	-	-	10	418	1,680	1,944	4.02	264	12	168.00	 
2014	11520	4	Adrian	-	Opponent Totals	-	-	-	-	10	387	1,040	1,431	2.69	391	5	104.00	 
2014	11520	15	Albion	-	Totals	-	-	-	-	11	418	1,560	1,973	413	3.73	17	141.82	 
2014	11520	15	Albion	-	Opponent Totals	-	-	-	-	11	501	2,276	2,496	220	4.54	21	206.91	 
2014	11520	16	Albright	-	Totals	-	-	-	-	11	441	1,745	2,023	3.96	278	22	158.64	 
2014	11520	16	Albright	-	Opponent Totals	-	-	-	-	11	387	1,384	1,785	3.58	401	16	125.82	 
2014	11520	18	Alfred	-	Totals	-	-	-	-	11	426	1,711	1,999	288	4.02	24	155.55	 
2014	11520	18	Alfred	-	Opponent Totals	-	-	-	-	11	427	1,584	1,835	251	3.71	18	144.00	 
2014	11520	19	Allegheny	-	Totals	-	-	-	-	10	326	910	1,191	281	2.79	4	91.00	 
2014	11520	19	Allegheny	-	Opponent Totals	-	-	-	-	10	454	2,407	2,613	206	5.30	27	240.70	 
2014	11520	21	Alma	-	Totals	-	-	-	-	10	360	938	1,220	2.61	282	6	93.80	 
2014	11520	21	Alma	-	Opponent Totals	-	-	-	-	10	362	1,468	1,700	4.06	232	21	146.80	 
2014	11520	24	Amherst	-	Totals	-	-	-	-	8	324	1,058	1,237	3.27	179	7	132.25	 
2014	11520	24	Amherst	-	Opponent Totals	-	-	-	-	8	287	793	1,027	2.76	234	5	99.12	 
2014	11520	939	Anderson (IN)	-	Totals	-	-	-	-	10	287	670	1,239	2.33	569	7	67.00	 
2014	11520	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	10	492	2,231	2,497	4.53	266	30	223.10	 
2014	11520	26	Anna Maria	-	Totals	-	-	-	-	10	368	1,558	1,928	4.23	370	16	155.80	 
2014	11520	26	Anna Maria	-	Opponent Totals	-	-	-	-	10	524	3,047	3,374	5.81	327	37	304.70	 
2014	11520	38	Augsburg	-	Totals	-	-	-	-	10	374	1,720	1,886	166	4.60	20	172.00	 
2014	11520	38	Augsburg	-	Opponent Totals	-	-	-	-	10	406	1,443	1,712	269	3.55	19	144.30	 
2014	11520	40	Augustana (IL)	-	Totals	-	-	-	-	10	467	2,332	2,610	4.99	278	23	233.20	 
2014	11520	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	10	359	1,557	1,800	4.34	243	13	155.70	 
2014	11520	42	Aurora	-	Totals	-	-	-	-	10	426	2,132	2,350	5.00	218	31	213.20	 
2014	11520	42	Aurora	-	Opponent Totals	-	-	-	-	10	375	1,634	1,960	4.36	326	26	163.40	 
2014	11520	953	Austin	-	Totals	-	-	-	-	10	436	1,869	2,158	289	4.29	19	186.90	 
2014	11520	953	Austin	-	Opponent Totals	-	-	-	-	10	357	1,180	1,449	269	3.31	13	118.00	 
2014	11520	44	Averett	-	Totals	-	-	-	-	10	310	897	1,234	2.89	337	8	89.70	 
2014	11520	44	Averett	-	Opponent Totals	-	-	-	-	10	524	2,482	2,783	4.74	301	28	248.20	 
2014	11520	46	Baldwin Wallace	-	Totals	-	-	-	-	10	466	2,360	2,632	272	5.06	23	236.00	 
2014	11520	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	10	407	1,811	2,089	278	4.45	14	181.10	 
2014	11520	50	Bates	-	Totals	-	-	-	-	8	482	1,852	2,070	218	3.84	13	231.50	 
2014	11520	50	Bates	-	Opponent Totals	-	-	-	-	8	289	1,334	1,468	134	4.62	15	166.75	 
2014	11520	26107	Becker	-	Totals	-	-	-	-	10	383	1,078	1,533	2.81	455	7	107.80	 
2014	11520	26107	Becker	-	Opponent Totals	-	-	-	-	10	442	1,863	2,234	4.21	371	22	186.30	 
2014	11520	53	Beloit	-	Totals	-	-	-	-	10	457	1,891	2,246	4.14	355	14	189.10	 
2014	11520	53	Beloit	-	Opponent Totals	-	-	-	-	10	483	2,650	2,878	5.49	228	30	265.00	 
2014	11520	296	Benedictine (IL)	-	Totals	-	-	-	-	10	416	1,586	1,829	3.81	243	29	158.60	 
2014	11520	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	10	308	1,197	1,430	3.89	233	14	119.70	 
2014	11520	973	Berry	-	Totals	-	-	-	-	9	310	591	956	1.91	365	3	65.67	 
2014	11520	973	Berry	-	Opponent Totals	-	-	-	-	9	444	2,274	2,443	5.12	169	29	252.67	 
2014	11520	59	Bethany (WV)	-	Totals	-	-	-	-	10	291	1,040	1,357	3.57	317	15	104.00	 
2014	11520	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	10	396	1,884	2,184	4.76	300	26	188.40	 
2014	11520	60	Bethel (MN)	-	Totals	-	-	-	-	13	490	2,535	2,776	5.17	241	41	195.00	 
2014	11520	60	Bethel (MN)	-	Opponent Totals	-	-	-	-	13	456	1,623	1,829	3.56	206	13	124.85	 
2014	11520	28593	Birmingham-So.	-	Totals	-	-	-	-	9	356	1,495	1,757	262	4.20	22	166.11	 
2014	11520	28593	Birmingham-So.	-	Opponent Totals	-	-	-	-	9	351	1,560	1,784	224	4.44	16	173.33	 
2014	11520	987	Bluffton	-	Totals	-	-	-	-	10	316	828	1,144	316	2.62	5	82.80	 
2014	11520	987	Bluffton	-	Opponent Totals	-	-	-	-	10	453	1,875	2,184	309	4.14	29	187.50	 
2014	11520	69	Bowdoin	-	Totals	-	-	-	-	8	298	981	1,228	3.29	247	10	122.62	 
2014	11520	69	Bowdoin	-	Opponent Totals	-	-	-	-	8	337	1,128	1,399	3.35	271	11	141.00	 
2014	11520	75	Bridgewater (VA)	-	Totals	-	-	-	-	10	370	1,547	1,771	4.18	224	20	154.70	 
2014	11520	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	-	10	402	1,621	1,834	4.03	213	21	162.10	 
2014	11520	76	Bridgewater St.	-	Totals	-	-	-	-	10	465	1,862	2,169	307	4.00	25	186.20	 
2014	11520	76	Bridgewater St.	-	Opponent Totals	-	-	-	-	10	371	1,336	1,641	305	3.60	21	133.60	 
2014	11520	78	Brockport	-	Totals	-	-	-	-	11	484	2,354	2,580	4.86	226	27	214.00	 
2014	11520	78	Brockport	-	Opponent Totals	-	-	-	-	11	386	1,554	1,939	4.03	385	18	141.27	 
2014	11520	84	Buena Vista	-	Totals	-	-	-	-	10	351	1,140	1,433	293	3.25	9	114.00	 
2014	11520	84	Buena Vista	-	Opponent Totals	-	-	-	-	10	384	1,962	2,145	183	5.11	12	196.20	 
2014	11520	85	Buffalo St.	-	Totals	-	-	-	-	10	352	1,495	1,807	4.25	312	23	149.50	 
2014	11520	85	Buffalo St.	-	Opponent Totals	-	-	-	-	10	360	1,330	1,638	3.69	308	16	133.00	 
2014	11520	105	Cal Lutheran	-	Totals	-	-	-	-	9	387	2,073	2,248	5.36	175	26	230.33	 
2014	11520	105	Cal Lutheran	-	Opponent Totals	-	-	-	-	9	371	1,961	2,133	5.29	172	16	217.89	 
2014	11520	117	Capital	-	Totals	-	-	-	-	10	533	2,528	2,795	267	4.74	19	252.80	 
2014	11520	117	Capital	-	Opponent Totals	-	-	-	-	10	386	2,075	2,271	196	5.38	23	207.50	 
2014	11520	118	Carleton	-	Totals	-	-	-	-	10	368	1,209	1,434	225	3.29	21	120.90	 
2014	11520	118	Carleton	-	Opponent Totals	-	-	-	-	10	445	2,215	2,390	175	4.98	30	221.50	 
2014	11520	119	Carnegie Mellon	-	Totals	-	-	-	-	10	412	1,428	1,688	3.47	260	12	142.80	 
2014	11520	119	Carnegie Mellon	-	Opponent Totals	-	-	-	-	10	378	1,711	1,885	4.53	174	14	171.10	 
2014	11520	120	Carroll (WI)	-	Totals	-	-	-	-	10	479	2,501	2,781	280	5.22	23	250.10	 
2014	11520	120	Carroll (WI)	-	Opponent Totals	-	-	-	-	10	429	1,565	1,842	277	3.65	14	156.50	 
2014	11520	121	Carthage	-	Totals	-	-	-	-	10	319	835	1,177	342	2.62	8	83.50	 
2014	11520	121	Carthage	-	Opponent Totals	-	-	-	-	10	392	1,793	2,042	249	4.57	21	179.30	 
2014	11520	122	Case	-	Totals	-	-	-	-	9	335	942	1,210	2.81	268	12	104.67	 
2014	11520	122	Case	-	Opponent Totals	-	-	-	-	9	351	1,171	1,459	3.34	288	10	130.11	 
2014	11520	123	Castleton	-	Totals	-	-	-	-	9	262	636	927	291	2.43	11	70.67	 
2014	11520	123	Castleton	-	Opponent Totals	-	-	-	-	9	499	2,551	2,800	249	5.11	24	283.44	 
2014	11520	124	Catholic	-	Totals	-	-	-	-	9	431	1,891	2,144	253	4.39	13	210.11	 
2014	11520	124	Catholic	-	Opponent Totals	-	-	-	-	9	398	1,478	1,783	305	3.71	16	164.22	 
2014	11520	126	Central (IA)	-	Totals	-	-	-	-	10	399	1,546	1,745	3.87	199	10	154.60	 
2014	11520	126	Central (IA)	-	Opponent Totals	-	-	-	-	10	397	1,129	1,571	2.84	442	8	112.90	 
2014	11520	132	Centre	-	Totals	-	-	-	-	10	451	1,901	2,187	286	4.22	31	190.10	 
2014	11520	132	Centre	-	Opponent Totals	-	-	-	-	10	452	1,522	1,817	295	3.37	17	152.20	 
2014	11520	134	Chapman	-	Totals	-	-	-	-	9	354	2,279	2,420	141	6.44	31	253.22	 
2014	11520	134	Chapman	-	Opponent Totals	-	-	-	-	9	370	1,455	1,654	199	3.93	15	161.67	 
2014	11520	137	Chicago	-	Totals	-	-	-	-	10	411	1,120	1,368	248	2.73	4	112.00	 
2014	11520	137	Chicago	-	Opponent Totals	-	-	-	-	10	349	1,223	1,475	252	3.50	7	122.30	 
2014	11520	139	Chris. Newport	-	Totals	-	-	-	-	10	454	2,138	2,315	177	4.71	21	213.80	 
2014	11520	139	Chris. Newport	-	Opponent Totals	-	-	-	-	10	305	997	1,206	209	3.27	10	99.70	 
2014	11520	142	Claremont-M-S	-	Totals	-	-	-	-	9	349	1,336	1,535	199	3.83	8	148.44	 
