2016	12240	4	Adrian	62	1728547	Kowalczyk, Aust	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728547	N/A	""	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	29	1728541	Gaines, D'Angelo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728541	Fr	DB	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	35	1728543	Nutter, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728543	N/A	""	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	88	1502272	Betz, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1502272	Sr	WR	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	19	1506462	Milarch, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1506462	Jr	QB	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	27	1579879	Dunn, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1579879	Sr	RB	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	9	1579899	Villalobos, Eli	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1579899	So	WR	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	33	1614323	Fuller, Damon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1614323	So	DL	3	0	3	 	1	1	30	1.00
2016	12240	4	Adrian	6	1614324	Stewart, Emmanuel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1614324	So	RB	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	90	1614339	Cook, Cameron	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1614339	So	K	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	96	1614342	Storms, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1614342	So	P	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	6A	1728534	Young, Leslie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728534	N/A	""	3	0	3	1	 	 	 	1.00
2016	12240	4	Adrian	8	1728537	Lyle, Issac	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728537	So	DB	3	0	3	2	 	 	 	2.00
2016	12240	4	Adrian	17	1728539	Adams, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728539	Fr	LB	3	0	3	2	 	 	 	2.00
2016	12240	4	Adrian	25	1728540	Pena, Lazaro	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728540	N/A	""	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	3	1476931	Nolan, Archie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1476931	Sr	WR	3	0	3	2	 	 	 	2.00
2016	12240	4	Adrian	72	1728548	Reiger, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728548	N/A	""	3	0	3	 	 	 	 	0.00
2016	12240	4	Adrian	43	1729072	Kosielski, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1729072	Fr	WR	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	4	1731077	Osadchuck, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1731077	N/A	""	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	20	1731081	St., Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1731081	N/A	""	2	0	2	1	 	 	 	1.00
2016	12240	4	Adrian	25	1731085	Walker, Foster	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1731085	N/A	""	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	9	1728538	Amos, Seville	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728538	Fr	DB	2	0	2	 	1	 	 	1.00
2016	12240	4	Adrian	16	1392231	Bruce, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1392231	Sr	WR	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	31	1476870	Carlin, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1476870	Sr	DB	2	0	2	1	 	 	 	1.00
2016	12240	4	Adrian	3	1476929	Miles, Marc	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1476929	Sr	DB	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	53	1476940	Tucker, Dontrell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1476940	Sr	LB	2	0	2	1	1	1	25	2.00
2016	12240	4	Adrian	34	1579875	Burnett, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1579875	Sr	DB	2	0	2	 	2	 	 	2.00
2016	12240	4	Adrian	31	1614322	Davis, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1614322	So	DB	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	91	1614340	Elkins, Trenton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1614340	So	DL	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	40	1630538	Smigielski, Luke	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1630538	So	LB	2	0	2	 	 	 	 	0.00
2016	12240	4	Adrian	2	1728535	Austin, Lawrence	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728535	Fr	RB	2	0	2	1	 	 	1	1.00
2016	12240	4	Adrian	36	1728544	Suiter, Dakota	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1728544	N/A	""	2	0	2	 	 	 	 	0.00
