2014	11520	4	Adrian	47	1476873	Courtney, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476873	So	RB	10	7	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	94	1175336	Clark, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1175336	Sr	DL	10	0	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	74	1502269	Eberle, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1502269	N/A	RT	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	98	1378203	Klaver, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378203	Jr	K	10	0	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	95	1378202	First, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378202	Jr	DL	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	93	1378201	Carter, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378201	Jr	DL	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	20	1172470	Salliotte, Dustin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1172470	Sr	P	10	0	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	41	1171710	Knoblock, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1171710	Sr	LB	10	5	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	25	1378151	Fleck, Charles	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378151	Jr	DB	10	9	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	12	1378146	Ewing, Ellis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378146	Jr	DB	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	9	1162596	Bridgeman, Deontae	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1162596	Sr	LB	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	13	1240046	Smith, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1240046	Sr	DB	10	1	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	3	1240045	Robinson, Dae'Von	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1240045	Jr	RB	10	8	10	109	402	449	3.69	47	4	40.20	140
2014	11520	4	Adrian	21	1240044	Rhoden, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1240044	Jr	DB	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	97	1183976	Gray, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1183976	Sr	DL	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	29	1180285	Juntunen, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1180285	Sr	LB	10	10	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	7	1394011	Hartline, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1394011	Jr	WR	10	9	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	45	1175334	Gill, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1175334	Sr	LB	10	5	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	30	1415585	Delaney, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1415585	Jr	DB	10	5	10	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	61	1378178	Comuzzi, Gianpiero	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378178	So	OL	9	9	9	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	18	1378148	Tenney, Aaron	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378148	Jr	QB	9	7	9	62	36	154	0.58	118	2	4.00	64
2014	11520	4	Adrian	8	1378144	Augustin, Wallen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378144	Jr	LB	9	5	9	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	5	1146604	Brown, Damon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1146604	Sr	RB	9	5	9	149	880	902	5.91	22	3	97.78	248
2014	11520	4	Adrian	70	1413648	Simon, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1413648	So	OL	9	9	9	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	39	1404108	Remtema, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1404108	So	LB	9	0	9	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	76	1378184	Rock, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378184	Jr	OL	9	9	9	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	92	1240008	Clark, Dro	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1240008	Sr	DL	9	9	9	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	57	1378177	Lozano, Shawne	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378177	So	OL	9	9	9	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	38	1476939	Thomas, Parish	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476939	So	RB	9	4	9	11	60	62	5.45	2	1	6.67	57
2014	11520	4	Adrian	8R	1413647	Ponder, Rashawn	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1413647	Jr	WR	8	1	8	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	1C	1378145	Cunningham, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378145	Jr	DB	8	0	8	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	19	1506462	Milarch, Stephen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1506462	N/A	""	8	1	8	8	2	18	0.25	16	 	0.25	8
2014	11520	4	Adrian	16	1392231	Bruce, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1392231	So	WR	8	0	8	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	46	1378173	Sullivan, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378173	Jr	LB	8	0	8	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	31	1394007	Stafford, Jocobe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1394007	So	DB	8	0	8	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	11	1476930	Neal, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476930	So	DB	8	0	8	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	2	1476872	Collins, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476872	So	QB	7	2	7	28	135	170	4.82	35	1	19.29	103
2014	11520	4	Adrian	5A	1476871	Carter, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476871	Jr	DB	7	0	7	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	10	1378186	Williams, Lavonnte	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378186	So	WR	7	3	7	1	2	2	2.00	 	 	0.29	2
2014	11520	4	Adrian	71	1378182	Miller, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378182	Jr	OL	7	0	7	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	27	1378168	Smock, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378168	Sr	RB	7	3	7	12	22	22	1.83	 	1	3.14	13
2014	11520	4	Adrian	1	1378143	King, Juwan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378143	Jr	LB	7	5	7	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	14	1287211	Pettit, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1287211	Sr	LB	7	0	7	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	20	1240011	Davis, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1240011	Sr	LB	7	0	7	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	48	1476932	Osadchuk, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476932	Jr	DB	7	0	7	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	9A	1476931	Nolan, Archie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476931	So	DB	7	0	7	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	31	1476870	Carlin, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476870	So	DB	6	0	6	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	90A	1378199	Kupke, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1378199	So	TE	6	0	6	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	6	1172472	Cobb, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1172472	Sr	RB	6	1	6	14	61	69	4.36	8	 	10.17	47
2014	11520	4	Adrian	79	1506465	VanStrate, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1506465	N/A	""	6	0	6	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	85	1476938	Sullivan, Sebashton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1476938	Sr	WR	5	2	5	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	88	1502272	Betz, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1502272	N/A	""	5	0	5	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	49	1508341	Payne, Lamarques	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1508341	N/A	""	5	0	5	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	62	1506464	,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1506464	N/A	""	5	0	5	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	44	1502268	Steel, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1502268	N/A	""	5	0	5	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	11	1394005	Amador, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1394005	So	DB	5	0	5	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	87	1502271	Ford, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1502271	N/A	""	5	0	5	 	""	 	""	 	 	0.00	 
2014	11520	4	Adrian	50	1506463	Stortz, Kam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11520&stats_player_seq=1506463	N/A	""	5	0	5	 	""	 	""	 	 	0.00	 
