2017	12424	4	Adrian	25	1731085	Walker, Foster	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1731085	So	LB	1	0	1	""	""	""
2017	12424	15	Albion	27	1714770	Padelt, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1714770	So	DB	1	0	""	1	""	""
2017	12424	16	Albright	2	1600272	Knight, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1600272	Jr	QB	1	1	""	""	""	2
2017	12424	18	Alfred	45	1816846	Moak, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1816846	Fr	LB	1	1	""	1	""	""
2017	12424	19	Allegheny	26	1823159	Victor, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1823159	Fr	RB	1	1	""	""	1	""
2017	12424	19	Allegheny	14	1726035	Lee, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1726035	So	QB	1	0	""	""	""	1
2017	12424	19	Allegheny	5	1726010	Balla, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1726010	So	RB	1	1	""	""	1	""
2017	12424	19	Allegheny	56	1613282	Sessions, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1613282	Jr	DL	1	1	1	""	""	""
2017	12424	19	Allegheny	8	1499559	Nigro, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1499559	Sr	QB	1	1	""	""	1	2
2017	12424	21	Alma	13	1578317	Zaborowski, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1578317	Jr	QB	1	1	""	""	""	1
2017	12424	21	Alma	51	1578312	Tyson, Colton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1578312	Jr	LB	1	1	1	""	""	""
2017	12424	21	Alma	2	1382279	Thelen, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12424&stats_player_seq=1382279	Sr	DB	1	1	""	1	""	""
