2015	11980	721	Air Force	-	TEAM	-	-	-	-	9
2015	11980	721	Air Force	-	Totals	-	-	-	-	13
2015	11980	721	Air Force	-	Opponent Totals	-	-	-	-	13
2015	11980	5	Akron	-	TEAM	-	-	-	-	8
2015	11980	5	Akron	-	Totals	-	-	-	-	12
2015	11980	5	Akron	-	Opponent Totals	-	-	-	-	12
2015	11980	8	Alabama	-	TEAM	-	-	-	-	8
2015	11980	8	Alabama	-	Totals	-	-	-	-	14
2015	11980	8	Alabama	-	Opponent Totals	-	-	-	-	14
2015	11980	27	Appalachian St.	-	TEAM	-	-	-	-	7
2015	11980	27	Appalachian St.	-	Totals	-	-	-	-	12
2015	11980	27	Appalachian St.	-	Opponent Totals	-	-	-	-	12
2015	11980	29	Arizona	-	TEAM	-	-	-	-	14
2015	11980	29	Arizona	-	Totals	-	-	-	-	14
2015	11980	29	Arizona	-	Opponent Totals	-	-	-	-	14
2015	11980	28	Arizona St.	-	TEAM	-	-	-	-	9
2015	11980	28	Arizona St.	-	Totals	-	-	-	-	13
2015	11980	28	Arizona St.	-	Opponent Totals	-	-	-	-	13
2015	11980	31	Arkansas	-	TEAM	-	-	-	-	8
2015	11980	31	Arkansas	-	Totals	-	-	-	-	13
2015	11980	31	Arkansas	-	Opponent Totals	-	-	-	-	13
2015	11980	30	Arkansas St.	-	TEAM	-	-	-	-	9
2015	11980	30	Arkansas St.	-	Totals	-	-	-	-	13
2015	11980	30	Arkansas St.	-	Opponent Totals	-	-	-	-	13
2015	11980	725	Army West Point	-	TEAM	-	-	-	-	4
2015	11980	725	Army West Point	-	Totals	-	-	-	-	12
2015	11980	725	Army West Point	-	Opponent Totals	-	-	-	-	12
2015	11980	37	Auburn	-	TEAM	-	-	-	-	8
2015	11980	37	Auburn	-	Totals	-	-	-	-	13
2015	11980	37	Auburn	-	Opponent Totals	-	-	-	-	13
2015	11980	77	BYU	-	TEAM	-	-	-	-	9
2015	11980	77	BYU	-	Totals	-	-	-	-	13
2015	11980	77	BYU	-	Opponent Totals	-	-	-	-	13
2015	11980	47	Ball St.	-	TEAM	-	-	-	-	8
2015	11980	47	Ball St.	-	Totals	-	-	-	-	12
2015	11980	47	Ball St.	-	Opponent Totals	-	-	-	-	12
2015	11980	51	Baylor	-	TEAM	-	-	-	-	9
2015	11980	51	Baylor	-	Totals	-	-	-	-	13
