year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_last	player_first	player_url	position	class_year	games_played	games_started
2016	12240	12	2	Abilene Christian	50		Alaniz, Robert		LB	So	0	0
2016	12240	12	2	Abilene Christian	90	1618582.0	Allen, Lamarcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1618582.0	DL	So	0	0
2016	12240	12	2	Abilene Christian	59		Anderson, Andren		OL	Fr	0	0
2016	12240	12	2	Abilene Christian	66		Andrews, Trent		DL	Fr	0	0
2016	12240	12	2	Abilene Christian	31	1490601.0	Arnold, D.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1490601.0	DB	Jr	0	0
2016	12240	12	2	Abilene Christian	30	1490602.0	Baker, Quinton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1490602.0	DB	Jr	0	0
2016	12240	12	2	Abilene Christian	71		Baughman, Cole		OL	Fr	0	0
2016	12240	12	2	Abilene Christian	94	1490590.0	Bloom, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1490590.0	DL	Jr	0	0
2016	12240	12	2	Abilene Christian	73	1594146.0	Brodowsky, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1594146.0	OL	Jr	0	0
2016	12240	12	2	Abilene Christian	22	1506746.0	Brown, De'Andre	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1506746.0	RB	So	0	0
2016	12240	12	2	Abilene Christian	20	1490598.0	Bryant, Quentin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1490598.0	DB	So	0	0
2016	12240	12	2	Abilene Christian	56		Burford, Gavin		LB	Fr	0	0
2016	12240	12	2	Abilene Christian	40		Burke, Danny		DB	Fr	0	0
2016	12240	12	2	Abilene Christian	29		Butler, Jabari		DB	Fr	0	0
2016	12240	12	2	Abilene Christian	53		Cantwell, Mitchell		LB	Fr	0	0
2016	12240	12	2	Abilene Christian	16		Dale, Cedric		DB	Fr	0	0
2016	12240	12	2	Abilene Christian	34	1577087.0	Denmark, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1577087.0	LB	So	0	0
2016	12240	12	2	Abilene Christian	37	1577088.0	Douglass, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1577088.0	DL	So	0	0
2016	12240	12	2	Abilene Christian	21	1490600.0	Duncan, Adrian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12240&stats_player_seq=1490600.0	RB	Jr	0	0
2016	12240	12	2	Abilene Christian	46		Dunn, Quincy		LB	Fr	0	0
2016	12240	12	2	Abilene Christian	54		Edmonson, Dewan		DL	So	0	0
2016	12240	12	2	Abilene Christian	15		Ennis, Cody		TE	Fr	0	0
