2015	11980	721	Air Force	-	TEAM	-	-	-	-	9	-40	 	 	 	 	 	-40	0.00
2015	11980	721	Air Force	-	Totals	-	-	-	-	13	3,550	1,893	71	88	72	709	6,383	""
2015	11980	721	Air Force	-	Opponent Totals	-	-	-	-	13	1,763	3,369	95	54	110	745	6,129	""
2015	11980	5	Akron	-	TEAM	-	-	-	-	8	-24	 	 	 	 	 	-24	0.00
2015	11980	5	Akron	-	Totals	-	-	-	-	12	1,484	2,995	75	6	244	626	5,430	""
2015	11980	5	Akron	-	Opponent Totals	-	-	-	-	12	1,783	2,670	123	29	160	828	5,593	""
2015	11980	8	Alabama	-	TEAM	-	-	-	-	8	-10	 	 	 	 	 	-10	0.00
2015	11980	8	Alabama	-	Totals	-	-	-	-	14	2,893	3,890	234	40	84	1,006	8,147	""
2015	11980	8	Alabama	-	Opponent Totals	-	-	-	-	14	1,434	3,164	83	76	124	1,291	6,172	""
2015	11980	27	Appalachian St.	-	TEAM	-	-	-	-	7	-19	 	 	 	 	 	-19	0.00
2015	11980	27	Appalachian St.	-	Totals	-	-	-	-	12	2,901	2,637	97	65	37	551	6,288	""
2015	11980	27	Appalachian St.	-	Opponent Totals	-	-	-	-	12	1,828	2,342	61	261	67	1,046	5,605	""
2015	11980	29	Arizona	-	TEAM	-	-	-	-	14	-20	 	 	 	 	 	-20	0.00
2015	11980	29	Arizona	-	Totals	-	-	-	-	14	2,546	3,945	174	80	138	817	7,700	""
2015	11980	29	Arizona	-	Opponent Totals	-	-	-	-	14	2,377	3,937	268	20	99	758	7,499	""
2015	11980	28	Arizona St.	-	TEAM	-	-	-	-	9	-20	 	 	 	 	 	-20	0.00
2015	11980	28	Arizona St.	-	Totals	-	-	-	-	13	2,194	3,556	55	133	276	555	6,769	""
2015	11980	28	Arizona St.	-	Opponent Totals	-	-	-	-	13	2,046	3,376	196	25	243	1,280	7,166	""
2015	11980	31	Arkansas	-	TEAM	-	-	-	-	8	-25	 	 	 	 	 	-25	0.00
2015	11980	31	Arkansas	-	Totals	-	-	-	-	13	2,834	2,444	206	21	241	617	6,363	""
2015	11980	31	Arkansas	-	Opponent Totals	-	-	-	-	13	1,490	2,714	49	57	91	1,192	5,589	""
2015	11980	30	Arkansas St.	-	TEAM	-	-	-	-	9	-54	 	 	 	 	 	-54	0.00
2015	11980	30	Arkansas St.	-	Totals	-	-	-	-	13	2,813	3,381	266	250	93	1,057	7,860	""
2015	11980	30	Arkansas St.	-	Opponent Totals	-	-	-	-	13	2,668	2,808	79	31	67	685	6,338	""
2015	11980	725	Army West Point	-	TEAM	-	-	-	-	4	-37	 	 	 	 	 	-37	0.00
2015	11980	725	Army West Point	-	Totals	-	-	-	-	12	3,558	747	237	65	 	659	5,266	""
2015	11980	725	Army West Point	-	Opponent Totals	-	-	-	-	12	2,316	2,854	28	15	 	892	6,105	""
2015	11980	37	Auburn	-	TEAM	-	-	-	-	8	-7	 	 	 	 	 	-7	0.00
2015	11980	37	Auburn	-	Totals	-	-	-	-	13	3,321	2,984	303	 	130	701	7,439	""
2015	11980	37	Auburn	-	Opponent Totals	-	-	-	-	13	2,194	2,991	148	 	95	717	6,222	""
