2016	12240	4	Adrian	-	TEAM	-	-	-	-	1	3	 	 	 
2016	12240	4	Adrian	-	Totals	-	-	-	-	15	3	533	1	 
2016	12240	4	Adrian	-	Opponent Totals	-	-	-	-	14	3	497	1	 
2016	12240	15	Albion	-	TEAM	-	-	-	-	1	2	 	 	 
2016	12240	15	Albion	-	Totals	-	-	-	-	16	3	578	 	 
2016	12240	15	Albion	-	Opponent Totals	-	-	-	-	19	3	642	 	 
2016	12240	16	Albright	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	16	Albright	-	Totals	-	-	-	-	13	2	596	1	 
2016	12240	16	Albright	-	Opponent Totals	-	-	-	-	13	2	396	 	 
2016	12240	18	Alfred	-	TEAM	-	-	-	-	1	3	 	 	 
2016	12240	18	Alfred	-	Totals	-	-	-	-	13	3	511	 	 
2016	12240	18	Alfred	-	Opponent Totals	-	-	-	-	15	3	483	 	 
2016	12240	19	Allegheny	-	TEAM	-	-	-	-	 	3	 	 	 
2016	12240	19	Allegheny	-	Totals	-	-	-	-	23	3	901	1	 
2016	12240	19	Allegheny	-	Opponent Totals	-	-	-	-	13	3	525	2	 
2016	12240	21	Alma	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	21	Alma	-	Totals	-	-	-	-	18	3	679	1	 
2016	12240	21	Alma	-	Opponent Totals	-	-	-	-	19	3	622	 	 
2016	12240	939	Anderson (IN)	-	TEAM	-	-	-	-	1	2	 	 	 
2016	12240	939	Anderson (IN)	-	Totals	-	-	-	-	25	3	844	 	 
2016	12240	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	14	3	574	2	 
2016	12240	26	Anna Maria	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	26	Anna Maria	-	Totals	-	-	-	-	15	3	545	 	 
2016	12240	26	Anna Maria	-	Opponent Totals	-	-	-	-	17	3	648	 	 
2016	12240	38	Augsburg	-	TEAM	-	-	-	-	 	3	 	 	 
2016	12240	38	Augsburg	-	Totals	-	-	-	-	8	3	297	1	 
2016	12240	38	Augsburg	-	Opponent Totals	-	-	-	-	17	3	619	 	 
2016	12240	40	Augustana (IL)	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	40	Augustana (IL)	-	Totals	-	-	-	-	20	3	764	1	 
2016	12240	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	17	3	587	2	 
2016	12240	42	Aurora	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	42	Aurora	-	Totals	-	-	-	-	12	2	415	 	 
2016	12240	42	Aurora	-	Opponent Totals	-	-	-	-	6	2	218	 	 
2016	12240	953	Austin	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	953	Austin	-	Totals	-	-	-	-	10	2	359	 	 
2016	12240	953	Austin	-	Opponent Totals	-	-	-	-	8	2	275	2	 
2016	12240	44	Averett	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	44	Averett	-	Totals	-	-	-	-	18	3	637	 	 
2016	12240	44	Averett	-	Opponent Totals	-	-	-	-	7	3	265	 	 
2016	12240	46	Baldwin Wallace	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	46	Baldwin Wallace	-	Totals	-	-	-	-	10	2	317	1	 
2016	12240	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	7	2	207	 	 
2016	12240	26107	Becker	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	26107	Becker	-	Totals	-	-	-	-	11	2	320	 	 
2016	12240	26107	Becker	-	Opponent Totals	-	-	-	-	12	2	363	 	 
2016	12240	53	Beloit	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	53	Beloit	-	Totals	-	-	-	-	10	3	341	1	 
2016	12240	53	Beloit	-	Opponent Totals	-	-	-	-	11	3	423	 	 
2016	12240	296	Benedictine (IL)	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	296	Benedictine (IL)	-	Totals	-	-	-	-	14	3	439	 	 
2016	12240	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	14	3	427	 	 
2016	12240	973	Berry	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	973	Berry	-	Totals	-	-	-	-	26	3	1,029	1	 
2016	12240	973	Berry	-	Opponent Totals	-	-	-	-	18	3	662	 	 
2016	12240	59	Bethany (WV)	-	TEAM	-	-	-	-	1	3	 	 	 
2016	12240	59	Bethany (WV)	-	Totals	-	-	-	-	23	3	928	2	 
2016	12240	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	17	3	572	1	 
2016	12240	60	Bethel (MN)	-	Totals	-	-	-	-	11	3	403	2	 
2016	12240	60	Bethel (MN)	-	Opponent Totals	-	-	-	-	17	3	624	3	 
2016	12240	28593	Birmingham-So.	-	Totals	-	-	-	-	7	2	289	1	 
2016	12240	28593	Birmingham-So.	-	Opponent Totals	-	-	-	-	9	2	361	1	 
2016	12240	987	Bluffton	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	987	Bluffton	-	Totals	-	-	-	-	12	2	376	 	 
2016	12240	987	Bluffton	-	Opponent Totals	-	-	-	-	12	2	391	 	 
2016	12240	75	Bridgewater (VA)	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	75	Bridgewater (VA)	-	Totals	-	-	-	-	20	3	705	 	 
2016	12240	75	Bridgewater (VA)	-	Opponent Totals	-	-	-	-	18	3	602	 	 
2016	12240	76	Bridgewater St.	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	76	Bridgewater St.	-	Totals	-	-	-	-	18	3	634	 	 
2016	12240	76	Bridgewater St.	-	Opponent Totals	-	-	-	-	12	3	443	 	 
2016	12240	78	Brockport	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	78	Brockport	-	Totals	-	-	-	-	9	2	352	2	 
2016	12240	78	Brockport	-	Opponent Totals	-	-	-	-	13	2	473	 	 
2016	12240	84	Buena Vista	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	84	Buena Vista	-	Totals	-	-	-	-	9	2	349	 	 
2016	12240	84	Buena Vista	-	Opponent Totals	-	-	-	-	5	2	180	 	 
2016	12240	85	Buffalo St.	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	85	Buffalo St.	-	Totals	-	-	-	-	3	1	102	 	 
2016	12240	85	Buffalo St.	-	Opponent Totals	-	-	-	-	5	1	201	 	 
2016	12240	105	Cal Lutheran	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	105	Cal Lutheran	-	Totals	-	-	-	-	11	2	433	 	 
2016	12240	105	Cal Lutheran	-	Opponent Totals	-	-	-	-	14	2	448	 	 
2016	12240	117	Capital	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	117	Capital	-	Totals	-	-	-	-	5	2	190	1	 
2016	12240	117	Capital	-	Opponent Totals	-	-	-	-	5	2	146	 	 
2016	12240	118	Carleton	-	TEAM	-	-	-	-	1	2	 	 	 
2016	12240	118	Carleton	-	Totals	-	-	-	-	10	3	352	1	 
2016	12240	118	Carleton	-	Opponent Totals	-	-	-	-	9	3	360	 	 
2016	12240	119	Carnegie Mellon	-	Totals	-	-	-	-	13	2	541	1	 
2016	12240	119	Carnegie Mellon	-	Opponent Totals	-	-	-	-	11	2	438	1	 
2016	12240	120	Carroll (WI)	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	120	Carroll (WI)	-	Totals	-	-	-	-	5	2	202	 	 
2016	12240	120	Carroll (WI)	-	Opponent Totals	-	-	-	-	6	2	219	 	 
2016	12240	121	Carthage	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	121	Carthage	-	Totals	-	-	-	-	7	2	286	 	 
2016	12240	121	Carthage	-	Opponent Totals	-	-	-	-	11	2	461	2	 
2016	12240	122	Case	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	122	Case	-	Totals	-	-	-	-	10	2	355	1	 
2016	12240	122	Case	-	Opponent Totals	-	-	-	-	12	2	452	 	 
2016	12240	123	Castleton	-	Totals	-	-	-	-	10	2	358	 	 
2016	12240	123	Castleton	-	Opponent Totals	-	-	-	-	9	2	331	1	 
2016	12240	124	Catholic	-	Totals	-	-	-	-	17	3	620	 	 
2016	12240	124	Catholic	-	Opponent Totals	-	-	-	-	16	3	626	 	 
2016	12240	126	Central (IA)	-	TEAM	-	-	-	-	1	1	 	 	 
2016	12240	126	Central (IA)	-	Totals	-	-	-	-	14	3	423	 	 
2016	12240	126	Central (IA)	-	Opponent Totals	-	-	-	-	21	3	740	1	 
2016	12240	132	Centre	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	132	Centre	-	Totals	-	-	-	-	12	3	493	1	 
2016	12240	132	Centre	-	Opponent Totals	-	-	-	-	23	3	921	3	 
2016	12240	134	Chapman	-	TEAM	-	-	-	-	1	1	 	 	 
2016	12240	134	Chapman	-	Totals	-	-	-	-	9	1	307	 	 
2016	12240	134	Chapman	-	Opponent Totals	-	-	-	-	4	1	157	 	 
2016	12240	137	Chicago	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	137	Chicago	-	Totals	-	-	-	-	12	2	431	 	 
2016	12240	137	Chicago	-	Opponent Totals	-	-	-	-	12	2	390	1	 
2016	12240	139	Chris. Newport	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	139	Chris. Newport	-	Totals	-	-	-	-	13	3	464	 	 
2016	12240	139	Chris. Newport	-	Opponent Totals	-	-	-	-	12	3	379	 	 
2016	12240	142	Claremont-M-S	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	142	Claremont-M-S	-	Totals	-	-	-	-	14	2	569	1	 
2016	12240	142	Claremont-M-S	-	Opponent Totals	-	-	-	-	9	2	370	 	 
2016	12240	722	Coast Guard	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	722	Coast Guard	-	Totals	-	-	-	-	19	3	836	2	 
2016	12240	722	Coast Guard	-	Opponent Totals	-	-	-	-	16	3	575	1	 
2016	12240	150	Coe	-	TEAM	-	-	-	-	1	1	-5	 	 
2016	12240	150	Coe	-	Totals	-	-	-	-	14	3	449	 	 
2016	12240	150	Coe	-	Opponent Totals	-	-	-	-	18	3	642	1	 
2016	12240	160	Concordia Chicago	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	160	Concordia Chicago	-	Totals	-	-	-	-	10	2	349	 	 
2016	12240	160	Concordia Chicago	-	Opponent Totals	-	-	-	-	7	2	281	 	 
2016	12240	1036	Concordia Wisconsin	-	TEAM	-	-	-	-	1	3	17	 	17
2016	12240	1036	Concordia Wisconsin	-	Totals	-	-	-	-	24	3	761	1	 
2016	12240	1036	Concordia Wisconsin	-	Opponent Totals	-	-	-	-	13	3	483	 	 
2016	12240	161	Concordia-M'head	-	TEAM	-	-	-	-	1	2	 	 	 
2016	12240	161	Concordia-M'head	-	Totals	-	-	-	-	10	3	341	2	 
2016	12240	161	Concordia-M'head	-	Opponent Totals	-	-	-	-	13	3	434	 	 
2016	12240	166	Cornell College	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	166	Cornell College	-	Totals	-	-	-	-	12	2	458	1	 
2016	12240	166	Cornell College	-	Opponent Totals	-	-	-	-	9	2	228	 	 
2016	12240	30035	Crown (MN)	-	Totals	-	-	-	-	13	3	462	1	 
2016	12240	30035	Crown (MN)	-	Opponent Totals	-	-	-	-	8	3	268	 	 
2016	12240	170	Curry	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	170	Curry	-	Totals	-	-	-	-	14	3	567	 	 
2016	12240	170	Curry	-	Opponent Totals	-	-	-	-	12	3	433	 	 
2016	12240	177	DePauw	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	177	DePauw	-	Totals	-	-	-	-	5	2	177	 	 
2016	12240	177	DePauw	-	Opponent Totals	-	-	-	-	11	2	351	 	 
2016	12240	1050	Defiance	-	TEAM	-	-	-	-	1	3	 	 	 
2016	12240	1050	Defiance	-	Totals	-	-	-	-	26	3	960	2	 
2016	12240	1050	Defiance	-	Opponent Totals	-	-	-	-	17	3	630	2	 
2016	12240	179	Delaware Valley	-	TEAM	-	-	-	-	 	3	 	 	 
2016	12240	179	Delaware Valley	-	Totals	-	-	-	-	8	3	305	 	 
2016	12240	179	Delaware Valley	-	Opponent Totals	-	-	-	-	14	3	510	2	 
2016	12240	182	Denison	-	TEAM	-	-	-	-	 	1	 	 	 
2016	12240	182	Denison	-	Totals	-	-	-	-	4	2	152	 	 
2016	12240	182	Denison	-	Opponent Totals	-	-	-	-	11	2	312	 	 
2016	12240	185	Dickinson	-	TEAM	-	-	-	-	 	2	 	 	 
2016	12240	185	Dickinson	-	Totals	-	-	-	-	21	3	802	2	 
