2016	12240	4	Adrian	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	4	Adrian	-	Totals	-	-	-	-	3	9	7	9	 	 	 	 	 	 	2	 	67
2016	12240	4	Adrian	-	Opponent Totals	-	-	-	-	3	10	9	9	 	1	 	 	 	 	 	 	69
2016	12240	15	Albion	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	15	Albion	-	Totals	-	-	-	-	3	25	17	22	 	 	1	3	 	 	1	 	172
2016	12240	15	Albion	-	Opponent Totals	-	-	-	-	3	17	17	17	 	 	 	 	 	 	1	 	122
2016	12240	16	Albright	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	16	Albright	-	Totals	-	-	-	-	2	6	6	6	 	 	 	 	 	 	3	 	51
2016	12240	16	Albright	-	Opponent Totals	-	-	-	-	2	4	3	4	 	 	 	 	 	 	2	 	33
2016	12240	18	Alfred	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	18	Alfred	-	Totals	-	-	-	-	3	13	10	10	1	1	1	2	 	 	2	1	100
2016	12240	18	Alfred	-	Opponent Totals	-	-	-	-	3	9	6	8	 	 	 	1	 	 	1	4	71
2016	12240	19	Allegheny	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	19	Allegheny	-	Totals	-	-	-	-	3	5	4	5	 	 	 	 	 	 	 	 	34
2016	12240	19	Allegheny	-	Opponent Totals	-	-	-	-	3	16	14	16	 	 	 	 	 	 	3	 	119
2016	12240	21	Alma	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	21	Alma	-	Totals	-	-	-	-	3	14	11	12	2	2	 	 	 	 	 	 	99
2016	12240	21	Alma	-	Opponent Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	 	 	70
2016	12240	939	Anderson (IN)	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	939	Anderson (IN)	-	Totals	-	-	-	-	3	5	3	4	 	1	 	 	 	 	1	 	36
2016	12240	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	3	21	19	19	 	1	1	1	 	 	 	1	149
2016	12240	26	Anna Maria	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	26	Anna Maria	-	Totals	-	-	-	-	3	6	3	3	 	2	 	1	 	 	4	 	51
2016	12240	26	Anna Maria	-	Opponent Totals	-	-	-	-	3	15	12	14	1	1	 	 	 	 	 	2	108
2016	12240	38	Augsburg	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	38	Augsburg	-	Totals	-	-	-	-	3	20	15	20	 	 	 	 	 	 	 	 	135
2016	12240	38	Augsburg	-	Opponent Totals	-	-	-	-	3	12	12	12	 	 	 	 	 	 	 	 	84
2016	12240	40	Augustana (IL)	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	40	Augustana (IL)	-	Totals	-	-	-	-	3	20	20	20	 	 	 	 	 	 	1	 	143
2016	12240	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	3	21	16	17	 	 	2	4	 	 	3	 	155
2016	12240	42	Aurora	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	42	Aurora	-	Totals	-	-	-	-	2	5	4	5	 	 	 	 	 	 	 	 	34
2016	12240	42	Aurora	-	Opponent Totals	-	-	-	-	2	14	8	11	 	1	 	2	 	 	1	1	97
2016	12240	953	Austin	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	953	Austin	-	Totals	-	-	-	-	2	9	9	9	 	 	 	 	 	 	3	 	72
2016	12240	953	Austin	-	Opponent Totals	-	-	-	-	2	9	7	9	 	 	 	 	 	 	 	 	61
2016	12240	44	Averett	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	44	Averett	-	Totals	-	-	-	-	3	12	8	10	1	1	1	1	 	 	 	 	84
2016	12240	44	Averett	-	Opponent Totals	-	-	-	-	3	24	20	22	1	1	1	1	 	 	 	1	170
2016	12240	46	Baldwin Wallace	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	46	Baldwin Wallace	-	Totals	-	-	-	-	2	8	6	7	 	 	 	1	 	 	 	 	54
2016	12240	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	2	9	6	8	 	 	1	1	 	 	1	 	65
2016	12240	26107	Becker	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	26107	Becker	-	Totals	-	-	-	-	2	7	6	6	 	 	 	1	 	 	4	1	62
2016	12240	26107	Becker	-	Opponent Totals	-	-	-	-	2	8	6	8	 	 	 	 	 	 	4	1	68
2016	12240	53	Beloit	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	53	Beloit	-	Totals	-	-	-	-	3	19	16	17	 	 	2	2	 	 	2	 	140
2016	12240	53	Beloit	-	Opponent Totals	-	-	-	-	3	16	11	12	1	1	2	3	 	 	1	 	116
2016	12240	296	Benedictine (IL)	-	TEAM	-	-	-	-	1	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	296	Benedictine (IL)	-	Totals	-	-	-	-	3	6	5	6	 	 	 	 	 	 	 	 	41
2016	12240	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	3	11	7	10	 	 	 	1	 	 	1	 	76
2016	12240	973	Berry	-	TEAM	-	-	-	-	2	 	 	 	 	 	 	 	 	 	 	 	0
2016	12240	973	Berry	-	Totals	-	-	-	-	3	6	6	6	 	 	 	 	 	 	5	 	57
2016	12240	973	Berry	-	Opponent Totals	-	-	-	-	3	8	5	8	 	 	 	 	 	 	1	 	56
2016	12240	59	Bethany (WV)	-	TEAM	-	-	-	-	3	 	 	 	 	 	 	 	 	 	 	1	2
2016	12240	59	Bethany (WV)	-	Totals	-	-	-	-	3	10	10	10	 	 	 	 	 	 	1	1	75
2016	12240	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	3	13	11	12	 	 	 	1	 	 	4	 	101
2016	12240	60	Bethel (MN)	-	Totals	-	-	-	-	3	14	14	14	 	 	 	 	 	 	 	 	98
