2016	12240	721	Air Force	-	TEAM	-	-	-	-	1	 	 	 	 	0.00
2016	12240	721	Air Force	-	Totals	-	-	-	-	2	8	3	1	23	11.00
2016	12240	721	Air Force	-	Opponent Totals	-	-	-	-	2	3	1	 	24	4.00
2016	12240	5	Akron	-	Totals	-	-	-	-	3	13	2	 	13	15.00
2016	12240	5	Akron	-	Opponent Totals	-	-	-	-	3	6	2	 	24	8.00
2016	12240	8	Alabama	-	TEAM	-	-	-	-	1	 	 	 	 	0.00
2016	12240	8	Alabama	-	Totals	-	-	-	-	3	18	2	 	41	20.00
2016	12240	8	Alabama	-	Opponent Totals	-	-	-	-	3	14	5	 	109	19.00
2016	12240	27	Appalachian St.	-	Totals	-	-	-	-	2	2	3	 	 	5.00
2016	12240	27	Appalachian St.	-	Opponent Totals	-	-	-	-	2	7	3	1	21	10.00
2016	12240	29	Arizona	-	TEAM	-	-	-	-	3	 	 	 	 	0.00
2016	12240	29	Arizona	-	Totals	-	-	-	-	3	13	5	1	23	18.00
2016	12240	29	Arizona	-	Opponent Totals	-	-	-	-	3	7	 	 	 	7.00
2016	12240	28	Arizona St.	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	28	Arizona St.	-	Totals	-	-	-	-	3	6	3	 	9	9.00
2016	12240	28	Arizona St.	-	Opponent Totals	-	-	-	-	3	8	1	 	 	9.00
2016	12240	31	Arkansas	-	TEAM	-	-	-	-	1	 	 	 	 	0.00
2016	12240	31	Arkansas	-	Totals	-	-	-	-	3	5	3	 	12	8.00
2016	12240	31	Arkansas	-	Opponent Totals	-	-	-	-	3	9	2	 	 	11.00
2016	12240	30	Arkansas St.	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	30	Arkansas St.	-	Totals	-	-	-	-	3	7	6	1	116	13.00
2016	12240	30	Arkansas St.	-	Opponent Totals	-	-	-	-	3	9	5	 	96	14.00
2016	12240	725	Army West Point	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	725	Army West Point	-	Totals	-	-	-	-	3	7	3	 	62	10.00
2016	12240	725	Army West Point	-	Opponent Totals	-	-	-	-	3	6	2	 	14	8.00
2016	12240	37	Auburn	-	TEAM	-	-	-	-	1	 	 	 	 	0.00
2016	12240	37	Auburn	-	Totals	-	-	-	-	3	9	2	 	35	11.00
2016	12240	37	Auburn	-	Opponent Totals	-	-	-	-	3	9	6	 	46	15.00
2016	12240	77	BYU	-	TEAM	-	-	-	-	3	 	 	 	 	0.00
2016	12240	77	BYU	-	Totals	-	-	-	-	3	9	7	1	97	16.00
2016	12240	77	BYU	-	Opponent Totals	-	-	-	-	3	15	4	 	75	19.00
