2016	12240	4	Adrian	-	TEAM	-	-	-	-	3	 	 	 	 	0.00
2016	12240	4	Adrian	-	Totals	-	-	-	-	3	14	7	2	87	21.00
2016	12240	4	Adrian	-	Opponent Totals	-	-	-	-	3	8	3	 	11	11.00
2016	12240	15	Albion	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	15	Albion	-	Totals	-	-	-	-	3	10	5	1	74	15.00
2016	12240	15	Albion	-	Opponent Totals	-	-	-	-	3	9	 	 	 	9.00
2016	12240	16	Albright	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	16	Albright	-	Totals	-	-	-	-	2	11	2	 	 	13.00
2016	12240	16	Albright	-	Opponent Totals	-	-	-	-	2	9	3	 	49	12.00
2016	12240	18	Alfred	-	TEAM	-	-	-	-	3	 	 	 	 	0.00
2016	12240	18	Alfred	-	Totals	-	-	-	-	3	15	2	 	 	17.00
2016	12240	18	Alfred	-	Opponent Totals	-	-	-	-	3	13	1	 	 	14.00
2016	12240	19	Allegheny	-	TEAM	-	-	-	-	3	 	 	 	 	0.00
2016	12240	19	Allegheny	-	Totals	-	-	-	-	3	9	 	 	 	9.00
2016	12240	19	Allegheny	-	Opponent Totals	-	-	-	-	3	8	5	 	56	13.00
2016	12240	21	Alma	-	TEAM	-	-	-	-	1	 	 	 	 	0.00
2016	12240	21	Alma	-	Totals	-	-	-	-	3	13	3	 	61	16.00
2016	12240	21	Alma	-	Opponent Totals	-	-	-	-	3	9	3	 	56	12.00
2016	12240	939	Anderson (IN)	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	939	Anderson (IN)	-	Totals	-	-	-	-	3	12	2	 	13	14.00
2016	12240	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	3	13	5	1	52	18.00
2016	12240	26	Anna Maria	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	26	Anna Maria	-	Totals	-	-	-	-	3	7	1	 	1	8.00
2016	12240	26	Anna Maria	-	Opponent Totals	-	-	-	-	3	5	5	 	53	10.00
2016	12240	38	Augsburg	-	TEAM	-	-	-	-	3	 	 	 	 	0.00
2016	12240	38	Augsburg	-	Totals	-	-	-	-	3	3	1	 	12	4.00
2016	12240	38	Augsburg	-	Opponent Totals	-	-	-	-	3	5	5	 	33	10.00
2016	12240	40	Augustana (IL)	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
2016	12240	40	Augustana (IL)	-	Totals	-	-	-	-	3	19	1	 	 	20.00
2016	12240	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	3	9	3	1	66	12.00
2016	12240	42	Aurora	-	TEAM	-	-	-	-	2	 	 	 	 	0.00
