2016	12240	416	Michigan St.	-	Opponent Totals	-	-	-	-	1	18	1,901	365	383	73	5.25	2	18	2	8	8.00	77	77.00	383.00
2016	12240	428	Minnesota	-	TEAM	-	-	-	-	1	-2	 	""	-2	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	428	Minnesota	-	Totals	-	-	-	-	1	144	1,510	197	341	74	0.00	6	12	 	7	7.00	60	60.00	341.00
2016	12240	428	Minnesota	-	Opponent Totals	-	-	-	-	1	203	2,090	246	449	86	5.22	10	13	2	9	9.00	50	50.00	449.00
2016	12240	466	Nevada	-	TEAM	-	-	-	-	1	-2	 	""	-2	2	0.00	 	 	 	 	""	 	""	0.00
2016	12240	466	Nevada	-	Totals	-	-	-	-	1	232	1,553	163	395	62	0.00	13	7	2	6	6.00	50	50.00	395.00
2016	12240	466	Nevada	-	Opponent Totals	-	-	-	-	1	89	2,047	238	327	74	4.42	6	14	2	4	4.00	31	31.00	327.00
2016	12240	457	North Carolina	-	Totals	-	-	-	-	1	208	1,462	232	440	63	0.00	8	11	1	6	6.00	30	30.00	440.00
2016	12240	457	North Carolina	-	Opponent Totals	-	-	-	-	1	254	2,138	140	394	74	5.32	15	7	 	8	8.00	60	60.00	394.00
2016	12240	519	Ohio	-	Totals	-	-	-	-	1	205	1,763	284	489	63	0.00	11	10	2	10	10.00	92	92.00	489.00
2016	12240	519	Ohio	-	Opponent Totals	-	-	-	-	1	106	1,837	285	391	76	5.14	4	18	3	3	3.00	31	31.00	391.00
2016	12240	521	Oklahoma St.	-	TEAM	-	-	-	-	1	-1	 	""	-1	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	521	Oklahoma St.	-	Totals	-	-	-	-	1	153	1,588	266	419	67	0.00	6	13	 	4	4.00	35	35.00	419.00
2016	12240	521	Oklahoma St.	-	Opponent Totals	-	-	-	-	1	78	2,012	265	343	70	4.90	5	12	1	6	6.00	30	30.00	343.00
2016	12240	663	SMU	-	Totals	-	-	-	-	1	203	2,272	166	369	78	0.00	13	7	2	5	5.00	40	40.00	369.00
2016	12240	663	SMU	-	Opponent Totals	-	-	-	-	1	300	1,328	423	723	69	10.48	14	12	1	13	13.00	105	105.00	723.00
2016	12240	630	San Jose St.	-	Totals	-	-	-	-	1	285	2,436	422	707	88	0.00	16	18	 	5	5.00	43	43.00	707.00
2016	12240	630	San Jose St.	-	Opponent Totals	-	-	-	-	1	126	1,164	60	186	51	3.65	6	4	 	1	1.00	2	2.00	186.00
2016	12240	648	South Carolina	-	TEAM	-	-	-	-	1	-2	 	0	-2	3	0.00	 	 	 	 	""	 	""	0.00
2016	12240	648	South Carolina	-	Totals	-	-	-	-	1	254	2,138	140	394	74	0.00	15	7	 	8	8.00	60	60.00	394.00
2016	12240	648	South Carolina	-	Opponent Totals	-	-	-	-	1	208	1,462	232	440	63	6.98	8	11	1	6	6.00	30	30.00	440.00
2016	12240	688	Syracuse	-	TEAM	-	-	-	-	1	-3	 	""	-3	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	688	Syracuse	-	Totals	-	-	-	-	1	312	2,414	114	426	78	0.00	16	6	1	3	3.00	36	36.00	426.00
2016	12240	688	Syracuse	-	Opponent Totals	-	-	-	-	1	4	1,186	60	64	40	1.60	 	1	1	4	4.00	40	40.00	64.00
2016	12240	698	TCU	-	TEAM	-	-	-	-	1	""	 	""	0	 	""	 	 	 	 	""	 	""	0.00
2016	12240	698	TCU	-	Totals	-	-	-	-	1	203	2,090	246	449	86	0.00	10	13	2	9	9.00	50	50.00	449.00
2016	12240	698	TCU	-	Opponent Totals	-	-	-	-	1	144	1,510	197	341	74	4.61	6	12	 	7	7.00	60	60.00	341.00
2016	12240	718	Tulane	-	TEAM	-	-	-	-	1	-8	 	""	-8	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	718	Tulane	-	Totals	-	-	-	-	1	25	1,439	246	271	65	0.00	3	8	3	5	5.00	25	25.00	271.00
2016	12240	718	Tulane	-	Opponent Totals	-	-	-	-	1	206	2,161	324	530	93	5.70	11	16	2	8	8.00	78	78.00	530.00
2016	12240	128	UCF	-	TEAM	-	-	-	-	1	0	 	""	0	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	128	UCF	-	Totals	-	-	-	-	1	46	1,803	249	295	64	0.00	5	12	1	3	3.00	20	20.00	295.00
2016	12240	128	UCF	-	Opponent Totals	-	-	-	-	1	131	1,797	260	391	69	5.67	6	11	 	7	7.00	45	45.00	391.00
2016	12240	706	UTSA	-	TEAM	-	-	-	-	1	-4	 	""	-4	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	706	UTSA	-	Totals	-	-	-	-	1	193	2,109	332	525	95	0.00	10	16	3	10	10.00	114	114.00	525.00
2016	12240	706	UTSA	-	Opponent Totals	-	-	-	-	1	163	1,491	229	392	74	5.30	8	12	5	8	8.00	76	76.00	392.00
2016	12240	732	Utah	-	TEAM	-	-	-	-	1	0	 	""	0	2	0.00	 	 	 	 	""	 	""	0.00
2016	12240	732	Utah	-	Totals	-	-	-	-	1	129	1,759	208	337	70	0.00	9	10	1	6	6.00	55	55.00	337.00
2016	12240	732	Utah	-	Opponent Totals	-	-	-	-	1	76	1,841	279	355	72	4.93	3	15	2	3	3.00	25	25.00	355.00
2016	12240	731	Utah St.	-	TEAM	-	-	-	-	1	-2	 	""	-2	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	731	Utah St.	-	Totals	-	-	-	-	1	140	1,812	110	250	68	0.00	7	5	3	11	11.00	123	123.00	250.00
2016	12240	731	Utah St.	-	Opponent Totals	-	-	-	-	1	52	1,788	111	163	64	2.55	2	5	2	12	12.00	85	85.00	163.00
2016	12240	736	Vanderbilt	-	TEAM	-	-	-	-	1	-1	 	""	-1	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	736	Vanderbilt	-	Totals	-	-	-	-	1	176	2,199	217	393	76	0.00	9	9	2	5	5.00	48	48.00	393.00
2016	12240	736	Vanderbilt	-	Opponent Totals	-	-	-	-	1	37	1,401	209	246	53	4.64	4	7	 	9	9.00	70	70.00	246.00
2016	12240	749	Wake Forest	-	Totals	-	-	-	-	1	203	2,332	388	591	82	0.00	8	19	2	3	3.00	30	30.00	591.00
2016	12240	749	Wake Forest	-	Opponent Totals	-	-	-	-	1	51	1,268	100	151	47	3.21	1	4	1	10	10.00	77	77.00	151.00
2016	12240	772	Western Ky.	-	TEAM	-	-	-	-	1	-1	 	""	-1	1	0.00	 	 	 	 	""	 	""	0.00
2016	12240	772	Western Ky.	-	Totals	-	-	-	-	1	37	1,401	209	246	53	0.00	4	7	 	9	9.00	70	70.00	246.00
2016	12240	772	Western Ky.	-	Opponent Totals	-	-	-	-	1	176	2,199	217	393	76	5.17	9	9	2	5	5.00	48	48.00	393.00
2016	12240	774	Western Mich.	-	Totals	-	-	-	-	1	18	1,901	365	383	73	0.00	2	18	2	8	8.00	77	77.00	383.00
2016	12240	774	Western Mich.	-	Opponent Totals	-	-	-	-	1	196	1,699	256	452	71	6.37	11	13	2	3	3.00	25	25.00	452.00
