2016	12240	29	Arizona	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	29	Arizona	-	Totals	-	-	-	-	1	1	1	1
2016	12240	29	Arizona	-	Opponent Totals	-	-	-	-	1	1	 	 
2016	12240	47	Ball St.	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	47	Ball St.	-	Totals	-	-	-	-	1	2	 	 
2016	12240	47	Ball St.	-	Opponent Totals	-	-	-	-	1	 	1	 
2016	12240	51	Baylor	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	51	Baylor	-	Totals	-	-	-	-	1	 	2	 
2016	12240	51	Baylor	-	Opponent Totals	-	-	-	-	1	 	1	 
2016	12240	129	Central Mich.	-	Totals	-	-	-	-	1	 	 	 
2016	12240	129	Central Mich.	-	Opponent Totals	-	-	-	-	1	 	1	 
2016	12240	458	Charlotte	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	458	Charlotte	-	Totals	-	-	-	-	1	2	1	 
2016	12240	458	Charlotte	-	Opponent Totals	-	-	-	-	1	3	2	 
2016	12240	157	Colorado	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	157	Colorado	-	Totals	-	-	-	-	1	 	2	 
2016	12240	157	Colorado	-	Opponent Totals	-	-	-	-	1	2	1	1
2016	12240	193	Duke	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	193	Duke	-	Totals	-	-	-	-	1	 	1	 
2016	12240	193	Duke	-	Opponent Totals	-	-	-	-	1	2	 	 
2016	12240	231	FIU	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	231	FIU	-	Totals	-	-	-	-	1	 	 	1
2016	12240	231	FIU	-	Opponent Totals	-	-	-	-	1	1	 	1
2016	12240	96	Fresno St.	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	96	Fresno St.	-	Totals	-	-	-	-	1	 	2	 
2016	12240	96	Fresno St.	-	Opponent Totals	-	-	-	-	1	1	2	 
2016	12240	254	Georgia St.	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	254	Georgia St.	-	Totals	-	-	-	-	1	3	2	 
2016	12240	254	Georgia St.	-	Opponent Totals	-	-	-	-	1	2	1	 
2016	12240	255	Georgia Tech	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	255	Georgia Tech	-	Totals	-	-	-	-	1	2	1	 
2016	12240	255	Georgia Tech	-	Opponent Totals	-	-	-	-	1	1	 	 
2016	12240	277	Hawaii	-	TEAM	-	-	-	-	1	 	 	 
2016	12240	277	Hawaii	-	Totals	-	-	-	-	1	2	1	1
