2016	12240	4	Adrian	-	TEAM	-	-	-	-	3	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	4	Adrian	-	Totals	-	-	-	-	3	65	34	3	453	2	111.77	11.33	13.324	0.523	151.00
2016	12240	4	Adrian	-	Opponent Totals	-	-	-	-	3	92	42	7	676	2	99.33	14.00	16.095	0.457	225.33
2016	12240	15	Albion	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	15	Albion	-	Totals	-	-	-	-	3	124	75	 	916	10	149.15	25.00	12.213	0.605	305.33
2016	12240	15	Albion	-	Opponent Totals	-	-	-	-	3	132	75	5	1,035	10	140.11	25.00	13.800	0.568	345.00
2016	12240	16	Albright	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	16	Albright	-	Totals	-	-	-	-	2	71	43	3	396	3	112.91	21.50	9.209	0.606	198.00
2016	12240	16	Albright	-	Opponent Totals	-	-	-	-	2	67	31	2	362	2	95.53	15.50	11.677	0.463	181.00
2016	12240	18	Alfred	-	TEAM	-	-	-	-	3	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	18	Alfred	-	Totals	-	-	-	-	3	65	35	1	542	5	146.20	11.67	15.486	0.538	180.67
2016	12240	18	Alfred	-	Opponent Totals	-	-	-	-	3	96	49	2	576	7	121.34	16.33	11.755	0.510	192.00
2016	12240	19	Allegheny	-	TEAM	-	-	-	-	3	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	19	Allegheny	-	Totals	-	-	-	-	3	74	36	5	451	4	104.17	12.00	12.528	0.486	150.33
2016	12240	19	Allegheny	-	Opponent Totals	-	-	-	-	3	78	49	 	570	4	141.13	16.33	11.633	0.628	190.00
2016	12240	21	Alma	-	TEAM	-	-	-	-	1	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	21	Alma	-	Totals	-	-	-	-	3	75	45	3	481	2	114.67	15.00	10.689	0.600	160.33
2016	12240	21	Alma	-	Opponent Totals	-	-	-	-	3	65	40	3	499	3	132.02	13.33	12.475	0.615	166.33
2016	12240	939	Anderson (IN)	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	939	Anderson (IN)	-	Totals	-	-	-	-	3	103	55	5	599	4	105.36	18.33	10.891	0.534	199.67
2016	12240	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	3	94	56	2	730	8	148.64	18.67	13.036	0.596	243.33
2016	12240	26	Anna Maria	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	26	Anna Maria	-	Totals	-	-	-	-	3	64	31	5	502	5	124.48	10.33	16.194	0.484	167.33
2016	12240	26	Anna Maria	-	Opponent Totals	-	-	-	-	3	72	48	1	749	9	192.52	16.00	15.604	0.667	249.67
2016	12240	38	Augsburg	-	TEAM	-	-	-	-	3	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	38	Augsburg	-	Totals	-	-	-	-	3	74	44	5	634	7	149.13	14.67	14.409	0.595	211.33
2016	12240	38	Augsburg	-	Opponent Totals	-	-	-	-	3	97	64	1	718	5	143.11	21.33	11.219	0.660	239.33
2016	12240	40	Augustana (IL)	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	40	Augustana (IL)	-	Totals	-	-	-	-	3	94	58	3	761	8	151.41	19.33	13.121	0.617	253.67
2016	12240	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	3	143	95	1	1,225	13	166.99	31.67	12.895	0.664	408.33
2016	12240	42	Aurora	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	42	Aurora	-	Totals	-	-	-	-	2	58	36	2	398	1	118.50	18.00	11.056	0.621	199.00
2016	12240	42	Aurora	-	Opponent Totals	-	-	-	-	2	78	58	1	707	8	181.78	29.00	12.190	0.744	353.50
2016	12240	953	Austin	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	953	Austin	-	Totals	-	-	-	-	2	68	37	3	500	3	121.91	18.50	13.514	0.544	250.00
2016	12240	953	Austin	-	Opponent Totals	-	-	-	-	2	81	51	4	618	5	137.55	25.50	12.118	0.630	309.00
2016	12240	44	Averett	-	TEAM	-	-	-	-	2	2	 	 	0	 	0.00	0.00	""	0.000	0.00
2016	12240	44	Averett	-	Totals	-	-	-	-	3	125	78	2	988	4	136.15	26.00	12.667	0.624	329.33
2016	12240	44	Averett	-	Opponent Totals	-	-	-	-	3	62	46	1	793	8	220.99	15.33	17.239	0.742	264.33
2016	12240	46	Baldwin Wallace	-	TEAM	-	-	-	-	2	1	 	 	0	 	0.00	0.00	""	0.000	0.00
2016	12240	46	Baldwin Wallace	-	Totals	-	-	-	-	2	51	32	 	364	2	135.64	16.00	11.375	0.627	182.00
2016	12240	46	Baldwin Wallace	-	Opponent Totals	-	-	-	-	2	65	40	2	418	4	129.71	20.00	10.450	0.615	209.00
2016	12240	26107	Becker	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	26107	Becker	-	Totals	-	-	-	-	2	72	40	2	421	3	112.87	20.00	10.525	0.556	210.50
2016	12240	26107	Becker	-	Opponent Totals	-	-	-	-	2	67	33	4	401	5	112.21	16.50	12.152	0.493	200.50
2016	12240	53	Beloit	-	TEAM	-	-	-	-	1	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	53	Beloit	-	Totals	-	-	-	-	3	89	61	3	813	8	168.19	20.33	13.328	0.685	271.00
2016	12240	53	Beloit	-	Opponent Totals	-	-	-	-	3	94	69	3	818	12	182.25	23.00	11.855	0.734	272.67
2016	12240	296	Benedictine (IL)	-	TEAM	-	-	-	-	1	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	296	Benedictine (IL)	-	Totals	-	-	-	-	3	105	56	5	696	3	108.92	18.67	12.429	0.533	232.00
2016	12240	296	Benedictine (IL)	-	Opponent Totals	-	-	-	-	3	86	52	3	537	4	121.29	17.33	10.327	0.605	179.00
2016	12240	973	Berry	-	TEAM	-	-	-	-	2	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	973	Berry	-	Totals	-	-	-	-	3	95	44	6	492	5	94.56	14.67	11.182	0.463	164.00
2016	12240	973	Berry	-	Opponent Totals	-	-	-	-	3	97	59	4	631	5	124.23	19.67	10.695	0.608	210.33
2016	12240	59	Bethany (WV)	-	TEAM	-	-	-	-	3	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	59	Bethany (WV)	-	Totals	-	-	-	-	3	72	40	5	471	3	110.37	13.33	11.775	0.556	157.00
2016	12240	59	Bethany (WV)	-	Opponent Totals	-	-	-	-	3	87	49	1	568	7	135.42	16.33	11.592	0.563	189.33
2016	12240	60	Bethel (MN)	-	Totals	-	-	-	-	3	69	43	3	561	8	160.18	14.33	13.047	0.623	187.00
2016	12240	60	Bethel (MN)	-	Opponent Totals	-	-	-	-	3	106	51	3	627	2	98.37	17.00	12.294	0.481	209.00
2016	12240	28593	Birmingham-So.	-	Totals	-	-	-	-	2	43	19	2	275	1	96.28	9.50	14.474	0.442	137.50
2016	12240	28593	Birmingham-So.	-	Opponent Totals	-	-	-	-	2	96	53	3	689	7	133.31	26.50	13.000	0.552	344.50
2016	12240	987	Bluffton	-	TEAM	-	-	-	-	1	 	 	 	""	 	""	0.00	""	""	0.00
2016	12240	987	Bluffton	-	Totals	-	-	-	-	2	68	39	4	455	4	121.21	19.50	11.667	0.574	227.50
2016	12240	987	Bluffton	-	Opponent Totals	-	-	-	-	2	64	33	1	436	1	110.82	16.50	13.212	0.516	218.00
2016	12240	75	Bridgewater (VA)	-	TEAM	-	-	-	-	1	 	 	 	""	 	""	0.00	""	""	0.00
