2017	12424	2	Abilene Christian	-	Totals	-	-	-	-	2	""	""	""
2017	12424	2	Abilene Christian	-	Opponent Totals	-	-	-	-	""	""	2	""
2017	12424	6	Alabama A&M	-	Totals	-	-	-	-	""	2	""	1
2017	12424	6	Alabama A&M	-	Opponent Totals	-	-	-	-	""	1	""	2
2017	12424	7	Alabama St.	-	Totals	-	-	-	-	3	1	1	""
2017	12424	7	Alabama St.	-	Opponent Totals	-	-	-	-	1	""	3	1
2017	12424	14	Albany (NY)	-	TEAM	-	-	-	-	1	""	""	""
2017	12424	14	Albany (NY)	-	Totals	-	-	-	-	1	3	""	""
2017	12424	14	Albany (NY)	-	Opponent Totals	-	-	-	-	""	""	1	3
2017	12424	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	""	1	1	""
2017	12424	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	1	""	""	1
2017	12424	43	Austin Peay	-	Totals	-	-	-	-	1	""	""	1
2017	12424	43	Austin Peay	-	Opponent Totals	-	-	-	-	""	1	1	""
2017	12424	81	Bryant	-	Totals	-	-	-	-	""	2	""	""
2017	12424	81	Bryant	-	Opponent Totals	-	-	-	-	""	""	""	2
2017	12424	83	Bucknell	-	Totals	-	-	-	-	2	4	""	1
2017	12424	83	Bucknell	-	Opponent Totals	-	-	-	-	""	1	2	4
2017	12424	87	Butler	-	Totals	-	-	-	-	1	""	3	1
2017	12424	87	Butler	-	Opponent Totals	-	-	-	-	3	1	1	""
2017	12424	90	Cal Poly	-	Totals	-	-	-	-	""	""	1	""
2017	12424	90	Cal Poly	-	Opponent Totals	-	-	-	-	1	""	""	""
2017	12424	115	Campbell	-	Totals	-	-	-	-	1	1	""	1
2017	12424	115	Campbell	-	Opponent Totals	-	-	-	-	""	1	1	1
2017	12424	1004	Central Ark.	-	Totals	-	-	-	-	1	""	2	""
2017	12424	1004	Central Ark.	-	Opponent Totals	-	-	-	-	2	""	1	""
2017	12424	127	Central Conn. St.	-	Totals	-	-	-	-	""	""	3	2
2017	12424	127	Central Conn. St.	-	Opponent Totals	-	-	-	-	3	2	""	""
2017	12424	48	Charleston So.	-	Totals	-	-	-	-	2	1	2	1
2017	12424	48	Charleston So.	-	Opponent Totals	-	-	-	-	2	1	2	1
2017	12424	693	Chattanooga	-	Totals	-	-	-	-	2	1	""	1
2017	12424	693	Chattanooga	-	Opponent Totals	-	-	-	-	""	1	2	1
2017	12424	153	Colgate	-	Totals	-	-	-	-	1	""	""	""
2017	12424	153	Colgate	-	Opponent Totals	-	-	-	-	""	""	1	""
2017	12424	173	Davidson	-	Totals	-	-	-	-	""	1	1	2
2017	12424	173	Davidson	-	Opponent Totals	-	-	-	-	1	2	""	1
2017	12424	175	Dayton	-	Totals	-	-	-	-	3	3	2	1
2017	12424	175	Dayton	-	Opponent Totals	-	-	-	-	2	1	3	3
2017	12424	180	Delaware	-	Totals	-	-	-	-	2	4	1	""
2017	12424	180	Delaware	-	Opponent Totals	-	-	-	-	1	""	2	4
2017	12424	178	Delaware St.	-	Totals	-	-	-	-	1	""	2	4
2017	12424	178	Delaware St.	-	Opponent Totals	-	-	-	-	2	4	1	""
2017	12424	189	Drake	-	Totals	-	-	-	-	2	""	""	2
2017	12424	189	Drake	-	Opponent Totals	-	-	-	-	""	2	2	""
2017	12424	194	Duquesne	-	Totals	-	-	-	-	1	""	1	""
2017	12424	194	Duquesne	-	Opponent Totals	-	-	-	-	1	""	1	""
2017	12424	198	ETSU	-	TEAM	-	-	-	-	1	""	""	""
2017	12424	198	ETSU	-	Totals	-	-	-	-	2	""	""	""
2017	12424	198	ETSU	-	Opponent Totals	-	-	-	-	""	""	2	""
2017	12424	201	Eastern Ill.	-	Totals	-	-	-	-	""	""	2	1
2017	12424	201	Eastern Ill.	-	Opponent Totals	-	-	-	-	2	1	""	""
2017	12424	202	Eastern Ky.	-	Totals	-	-	-	-	""	1	1	3
2017	12424	202	Eastern Ky.	-	Opponent Totals	-	-	-	-	1	3	""	1
2017	12424	207	Eastern Wash.	-	Totals	-	-	-	-	""	1	""	1
2017	12424	207	Eastern Wash.	-	Opponent Totals	-	-	-	-	""	1	""	1
2017	12424	1068	Elon	-	Totals	-	-	-	-	1	1	""	1
2017	12424	1068	Elon	-	Opponent Totals	-	-	-	-	""	1	1	1
2017	12424	228	Florida A&M	-	Totals	-	-	-	-	1	""	""	2
2017	12424	228	Florida A&M	-	Opponent Totals	-	-	-	-	""	2	1	""
2017	12424	236	Fordham	-	Totals	-	-	-	-	""	""	1	""
2017	12424	236	Fordham	-	Opponent Totals	-	-	-	-	1	""	""	""
2017	12424	244	Furman	-	Totals	-	-	-	-	1	1	""	1
2017	12424	244	Furman	-	Opponent Totals	-	-	-	-	""	1	1	1
2017	12424	1092	Gardner-Webb	-	Totals	-	-	-	-	""	1	1	1
2017	12424	1092	Gardner-Webb	-	Opponent Totals	-	-	-	-	1	1	""	1
2017	12424	251	Georgetown	-	Totals	-	-	-	-	1	2	""	1
