2015	11980	721	Air Force	2A	1456270	Mayes, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456270	Sr	DB	13	9	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	98	1456251	Beschel, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456251	Sr	DL	13	0	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	72	1456274	Rochell, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456274	Jr	OL	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	58	1456275	Ruechel, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456275	Jr	OL	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	30	1456253	Conant, Will	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456253	Sr	K	13	0	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	47	1566155	Alexander, Claude	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1566155	So	LB	13	0	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	51	1596446	Pierce, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1596446	Sr	LB	13	12	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	21	1339525	Spears, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1339525	Sr	DB	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	91	1339526	Timmerman, Troy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1339526	Sr	DL	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	29	1490446	Linn, Hayes	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1490446	So	DB	13	0	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	46	1381099	Dreslinski, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1381099	Sr	TE	13	1	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	65	1566181	Husar, Jr., Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1566181	Sr	OL	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	87	1381105	Hansen, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1381105	Jr	DL	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	6	1381106	Healy, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1381106	Jr	LB	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	5R	1490445	Rushing, Devin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1490445	Jr	RB	13	3	13	2	0.15	20	10.00	 	1.54
2015	11980	721	Air Force	25	1489313	Ladipo, Roland	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1489313	So	DB	13	0	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	8	1480803	Steelhammer, Weston	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1480803	So	DB	13	11	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	95	1386184	Cannon, Riley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1386184	Sr	DL	13	0	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	97	1271790	Fitzgerald, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1271790	Sr	DL	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	20	1396970	McHenry, Gavin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1396970	Jr	DB	13	6	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	13	1401429	Decoud, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1401429	Sr	DB	13	8	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	9	1480802	Robinette, Jalen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1480802	So	WR	13	11	13	43	3.31	806	18.74	4	62.00
2015	11980	721	Air Force	36	1271794	Proctor, Spencer	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1271794	Sr	LB	13	13	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	94	1456271	Oehrle, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456271	Jr	K	13	0	13	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	7	1456252	Brown, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456252	Jr	WR	12	8	12	36	3.00	535	14.86	6	44.58
2015	11980	721	Air Force	11	1456250	Barnes, Myles	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456250	Jr	WR	12	0	12	2	0.17	16	8.00	 	1.33
2015	11980	721	Air Force	5	1396969	Walker, Dexter	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1396969	Jr	DB	12	12	12	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	80	1381104	Griffin, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1381104	Jr	TE	12	10	12	16	1.33	307	19.19	4	25.58
2015	11980	721	Air Force	2	1339524	Pearson, Kale	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1339524	Sr	QB	12	12	12	1	0.08	41	41.00	 	3.42
2015	11980	721	Air Force	66	1339519	Elliott, Harrison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1339519	Sr	OL	12	0	12	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	60	1456269	Manuel, Jimmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1456269	Sr	OL	12	0	12	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	10	1566157	Apfel, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1566157	Jr	WR	12	0	12	1	0.08	9	9.00	 	0.75
2015	11980	721	Air Force	48	1520897	Onyechi, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1520897	So	LB	12	1	12	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	64	1489354	Noyes, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1489354	Sr	OL	12	10	12	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	53	1480805	Harris, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1480805	So	DL	12	0	12	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	40	1480804	Watson, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1480804	So	DL	12	0	12	 	0.00	 	""	 	0.00
2015	11980	721	Air Force	43	1566171	Davern, Shayne	http://stats.ncaa.org/player?game_sport_year_ctl_id=11980&stats_player_seq=1566171	So	RB	11	9	11	1	0.09	3	3.00	 	0.27
