year	year_id	team_id	team_name	team_url
2015	11980	721	Air Force	http://stats.ncaa.org/team/index/11980?org_id=721
2015	11980	5	Akron	http://stats.ncaa.org/team/index/11980?org_id=5
2015	11980	8	Alabama	http://stats.ncaa.org/team/index/11980?org_id=8
2015	11980	27	Appalachian St.	http://stats.ncaa.org/team/index/11980?org_id=27
2015	11980	29	Arizona	http://stats.ncaa.org/team/index/11980?org_id=29
2015	11980	28	Arizona St.	http://stats.ncaa.org/team/index/11980?org_id=28
2015	11980	31	Arkansas	http://stats.ncaa.org/team/index/11980?org_id=31
2015	11980	30	Arkansas St.	http://stats.ncaa.org/team/index/11980?org_id=30
2015	11980	725	Army	http://stats.ncaa.org/team/index/11980?org_id=725
2015	11980	37	Auburn	http://stats.ncaa.org/team/index/11980?org_id=37
2015	11980	77	BYU	http://stats.ncaa.org/team/index/11980?org_id=77
2015	11980	47	Ball St.	http://stats.ncaa.org/team/index/11980?org_id=47
2015	11980	51	Baylor	http://stats.ncaa.org/team/index/11980?org_id=51
2015	11980	66	Boise St.	http://stats.ncaa.org/team/index/11980?org_id=66
2015	11980	67	Boston College	http://stats.ncaa.org/team/index/11980?org_id=67
2015	11980	71	Bowling Green	http://stats.ncaa.org/team/index/11980?org_id=71
2015	11980	86	Buffalo	http://stats.ncaa.org/team/index/11980?org_id=86
2015	11980	107	California	http://stats.ncaa.org/team/index/11980?org_id=107
2015	11980	129	Central Mich.	http://stats.ncaa.org/team/index/11980?org_id=129
2015	11980	458	Charlotte	http://stats.ncaa.org/team/index/11980?org_id=458
2015	11980	140	Cincinnati	http://stats.ncaa.org/team/index/11980?org_id=140
2015	11980	147	Clemson	http://stats.ncaa.org/team/index/11980?org_id=147
2015	11980	157	Colorado	http://stats.ncaa.org/team/index/11980?org_id=157
2015	11980	156	Colorado St.	http://stats.ncaa.org/team/index/11980?org_id=156
2015	11980	193	Duke	http://stats.ncaa.org/team/index/11980?org_id=193
2015	11980	196	East Carolina	http://stats.ncaa.org/team/index/11980?org_id=196
2015	11980	204	Eastern Mich.	http://stats.ncaa.org/team/index/11980?org_id=204
2015	11980	231	FIU	http://stats.ncaa.org/team/index/11980?org_id=231
