2015	11980	4	Adrian	-	Totals	-	-	-	-	3	128	518	579	61	4.05	4	172.67	 
2015	11980	4	Adrian	-	Opponent Totals	-	-	-	-	3	106	109	267	158	1.03	1	36.33	 
2015	11980	15	Albion	-	Totals	-	-	-	-	3	137	808	890	82	5.90	10	269.33	 
2015	11980	15	Albion	-	Opponent Totals	-	-	-	-	3	119	467	557	90	3.92	6	155.67	 
2015	11980	16	Albright	-	Totals	-	-	-	-	3	102	263	366	2.58	103	3	87.67	 
2015	11980	16	Albright	-	Opponent Totals	-	-	-	-	3	120	311	434	2.59	123	3	103.67	 
2015	11980	18	Alfred	-	Totals	-	-	-	-	3	120	494	581	87	4.12	3	164.67	 
2015	11980	18	Alfred	-	Opponent Totals	-	-	-	-	3	105	391	451	60	11.06	3	391.00	 
2015	11980	19	Allegheny	-	Totals	-	-	-	-	2	87	284	371	87	3.26	5	142.00	 
2015	11980	19	Allegheny	-	Opponent Totals	-	-	-	-	2	83	362	418	56	4.36	6	181.00	 
2015	11980	21	Alma	-	Totals	-	-	-	-	3	144	503	568	65	3.49	5	167.67	 
2015	11980	21	Alma	-	Opponent Totals	-	-	-	-	3	101	514	610	96	5.09	8	171.33	 
2015	11980	24	Amherst	-	Opponent Totals	-	-	-	-	1	54	133	158	25	2.46	1	133.00	 
2015	11980	939	Anderson (IN)	-	Totals	-	-	-	-	2	41	139	179	40	3.39	1	69.50	 
2015	11980	939	Anderson (IN)	-	Opponent Totals	-	-	-	-	2	95	506	526	20	5.33	6	253.00	 
2015	11980	26	Anna Maria	-	Totals	-	-	-	-	2	70	119	240	1.70	121	2	59.50	 
2015	11980	26	Anna Maria	-	Opponent Totals	-	-	-	-	2	113	685	745	6.06	60	6	342.50	 
2015	11980	38	Augsburg	-	Totals	-	-	-	-	3	113	608	711	103	5.38	7	202.67	 
2015	11980	38	Augsburg	-	Opponent Totals	-	-	-	-	3	96	357	396	39	3.72	5	119.00	 
2015	11980	40	Augustana (IL)	-	Totals	-	-	-	-	3	129	602	702	100	4.67	7	200.67	 
2015	11980	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	3	105	426	502	76	12.07	3	142.00	 
2015	11980	42	Aurora	-	Totals	-	-	-	-	2	71	241	314	73	3.39	3	120.50	 
